"gmtNames","gmtDriver"
"REACTOME_INFECTIOUS_DISEASE","Herbivore"
"REACTOME_RHO_GTPASES_ACTIVATE_WASPS_AND_WAVES","Insectivore"
"REACTOME_RHO_GTPASES_ACTIVATE_FORMINS","Insectivore"
"REACTOME_RHO_GTPASES_ACTIVATE_RHOTEKIN_AND_RHOPHILINS","Unclear"
"REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY","Both"
"REACTOME_RHO_GTPASES_ACTIVATE_NADPH_OXIDASES","Unclear"
"REACTOME_DISEASES_OF_METABOLISM","Herbivore"
"REACTOME_TNFS_BIND_THEIR_PHYSIOLOGICAL_RECEPTORS","Unclear"
"REACTOME_RAF_ACTIVATION","Both"
"REACTOME_MAP2K_AND_MAPK_ACTIVATION","Unclear"
"REACTOME_CONSTITUTIVE_SIGNALING_BY_AKT1_E17K_IN_CANCER","Unclear"
"REACTOME_NEGATIVE_FEEDBACK_REGULATION_OF_MAPK_PATHWAY","Unclear"
"REACTOME_NEGATIVE_REGULATION_OF_MAPK_PATHWAY","Unclear"
"REACTOME_TNF_RECEPTOR_SUPERFAMILY_TNFSF_MEMBERS_MEDIATING_NON_CANONICAL_NF_KB_PATHWAY","Both"
"REACTOME_PROTEIN_REPAIR","Unclear"
"REACTOME_DEFECTIVE_CFTR_CAUSES_CYSTIC_FIBROSIS","Unclear"
"REACTOME_LGI_ADAM_INTERACTIONS","Unclear"
"REACTOME_MAPK_FAMILY_SIGNALING_CASCADES","Insectivore"
"REACTOME_SURFACTANT_METABOLISM","Herbivore"
"REACTOME_MAP3K8_TPL2_DEPENDENT_MAPK1_3_ACTIVATION","Unclear"
"REACTOME_HDR_THROUGH_SINGLE_STRAND_ANNEALING_SSA","Both"
"REACTOME_HDR_THROUGH_MMEJ_ALT_NHEJ","Both"
"REACTOME_HDR_THROUGH_HOMOLOGOUS_RECOMBINATION_HRR","Both"
"REACTOME_REGULATION_OF_TLR_BY_ENDOGENOUS_LIGAND","Unclear"
"REACTOME_MAPK6_MAPK4_SIGNALING","Both"
"REACTOME_DISEASES_ASSOCIATED_WITH_SURFACTANT_METABOLISM","Unclear"
"REACTOME_DEUBIQUITINATION","Both"
"REACTOME_DEFECTIVE_CSF2RB_CAUSES_SMDP5","Unclear"
"REACTOME_UCH_PROTEINASES","Both"
"REACTOME_JOSEPHIN_DOMAIN_DUBS","Unclear"
"REACTOME_UB_SPECIFIC_PROCESSING_PROTEASES","Both"
"REACTOME_OVARIAN_TUMOR_DOMAIN_PROTEASES","Both"
"REACTOME_METALLOPROTEASE_DUBS","Both"
"REACTOME_CD22_MEDIATED_BCR_REGULATION","Unclear"
"REACTOME_DNA_DOUBLE_STRAND_BREAK_REPAIR","Both"
"REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES","Both"
"REACTOME_HOMOLOGY_DIRECTED_REPAIR","Both"
"REACTOME_SENSING_OF_DNA_DOUBLE_STRAND_BREAKS","Unclear"
"REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES_THROUGH_SYNTHESIS_DEPENDENT_STRAND_ANNEALING_SDSA","Both"
"REACTOME_NONHOMOLOGOUS_END_JOINING_NHEJ","Both"
"REACTOME_HOMOLOGOUS_DNA_PAIRING_AND_STRAND_EXCHANGE","Both"
"REACTOME_DNA_DOUBLE_STRAND_BREAK_RESPONSE","Insectivore"
"REACTOME_PROCESSING_OF_DNA_DOUBLE_STRAND_BREAK_ENDS","Both"
"REACTOME_CARGO_CONCENTRATION_IN_THE_ER","Unclear"
"REACTOME_DNA_DAMAGE_RECOGNITION_IN_GG_NER","Herbivore"
"REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG_NER","Herbivore"
"REACTOME_GAP_FILLING_DNA_REPAIR_SYNTHESIS_AND_LIGATION_IN_GG_NER","Both"
"REACTOME_NUCLEOTIDE_EXCISION_REPAIR","Both"
"REACTOME_GLOBAL_GENOME_NUCLEOTIDE_EXCISION_REPAIR_GG_NER","Both"
"REACTOME_DUAL_INCISION_IN_GG_NER","Both"
"REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION","Herbivore"
"REACTOME_DEPOSITION_OF_NEW_CENPA_CONTAINING_NUCLEOSOMES_AT_THE_CENTROMERE","Insectivore"
"REACTOME_RESPIRATORY_ELECTRON_TRANSPORT","Both"
"REACTOME_INFLAMMASOMES","Unclear"
"REACTOME_HIGHLY_SODIUM_PERMEABLE_POSTSYNAPTIC_ACETYLCHOLINE_NICOTINIC_RECEPTORS","Both"
"REACTOME_HIGHLY_CALCIUM_PERMEABLE_POSTSYNAPTIC_NICOTINIC_ACETYLCHOLINE_RECEPTORS","Herbivore"
"REACTOME_HIGHLY_CALCIUM_PERMEABLE_NICOTINIC_ACETYLCHOLINE_RECEPTORS","Herbivore"
"REACTOME_RNA_POLYMERASE_II_PRE_TRANSCRIPTION_EVENTS","Both"
"REACTOME_FORMATION_OF_TC_NER_PRE_INCISION_COMPLEX","Unclear"
"REACTOME_TRANSCRIPTION_COUPLED_NUCLEOTIDE_EXCISION_REPAIR_TC_NER","Both"
"REACTOME_DUAL_INCISION_IN_TC_NER","Both"
"REACTOME_TRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL","Both"
"REACTOME_SYNTHESIS_OF_WYBUTOSINE_AT_G37_OF_TRNA_PHE","Both"
"REACTOME_FANCONI_ANEMIA_PATHWAY","Both"
"REACTOME_INTERLEUKIN_6_FAMILY_SIGNALING","Unclear"
"REACTOME_INTERLEUKIN_10_SIGNALING","Unclear"
"REACTOME_TRNA_PROCESSING_IN_THE_NUCLEUS","Both"
"REACTOME_TRNA_PROCESSING_IN_THE_MITOCHONDRION","Unclear"
"REACTOME_ERBB2_REGULATES_CELL_MOTILITY","Unclear"
"REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING","Unclear"
"REACTOME_TRNA_MODIFICATION_IN_THE_MITOCHONDRION","Unclear"
"REACTOME_GDP_FUCOSE_BIOSYNTHESIS","Unclear"
"REACTOME_IL_6_TYPE_CYTOKINE_RECEPTOR_LIGAND_INTERACTIONS","Unclear"
"REACTOME_RRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL","Both"
"REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_CYCLE_GENES","Unclear"
"REACTOME_RRNA_MODIFICATION_IN_THE_MITOCHONDRION","Unclear"
"REACTOME_NEUREXINS_AND_NEUROLIGINS","Herbivore"
"REACTOME_PROTEIN_PROTEIN_INTERACTIONS_AT_SYNAPSES","Herbivore"
"REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DNA_REPAIR_GENES","Unclear"
"REACTOME_CHOLINE_CATABOLISM","Unclear"
"REACTOME_NEUTROPHIL_DEGRANULATION","Herbivore"
"REACTOME_COMPLEX_I_BIOGENESIS","Both"
"REACTOME_METAL_SEQUESTRATION_BY_ANTIMICROBIAL_PROTEINS",NA
"REACTOME_SIGNALING_BY_MODERATE_KINASE_ACTIVITY_BRAF_MUTANTS","Both"
"REACTOME_SIGNALING_BY_BRAF_AND_RAF1_FUSIONS","Both"
"REACTOME_RAS_SIGNALING_DOWNSTREAM_OF_NF1_LOSS_OF_FUNCTION_VARIANTS","Unclear"
"REACTOME_ONCOGENIC_MAPK_SIGNALING","Both"
"REACTOME_ANTIMICROBIAL_PEPTIDES","Herbivore"
"REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_CYTOCHROME_C_RELEASE","Unclear"
"REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_SEVERAL_ADDITIONAL_CELL_DEATH_GENES_WHOSE_SPECIFIC_ROLES_IN_P53_DEPENDENT_APOPTOSIS_REMAIN_UNCERTAIN","Unclear"
"REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CASPASE_ACTIVATORS_AND_CASPASES","Unclear"
"REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DEATH_RECEPTORS_AND_LIGANDS","Both"
"REACTOME_FGFR2_ALTERNATIVE_SPLICING","Both"
"REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_G2_CELL_CYCLE_ARREST","Unclear"
"REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_ADDITIONAL_CELL_CYCLE_GENES_WHOSE_EXACT_ROLE_IN_THE_P53_PATHWAY_REMAIN_UNCERTAIN","Unclear"
"REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_G1_CELL_CYCLE_ARREST","Unclear"
"REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_PHOSPHORYLATION","Both"
"REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ACETYLATION","Unclear"
"REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ASSOCIATION_WITH_CO_FACTORS","Unclear"
"REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_METHYLATION","Both"
"REACTOME_KERATINIZATION","Both"
"REACTOME_REGULATION_OF_TP53_EXPRESSION_AND_DEGRADATION","Unclear"
"REACTOME_METABOLISM_OF_FAT_SOLUBLE_VITAMINS","Herbivore"
"REACTOME_SIGNALING_BY_MET","Both"
"REACTOME_MET_RECEPTOR_ACTIVATION","Unclear"
"REACTOME_NEGATIVE_REGULATION_OF_MET_ACTIVITY","Both"
"REACTOME_PTEN_REGULATION","Insectivore"
"REACTOME_RNA_POLYMERASE_II_TRANSCRIBES_SNRNA_GENES","Both"
"REACTOME_COPI_MEDIATED_ANTEROGRADE_TRANSPORT","Unclear"
"REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE","Both"
"REACTOME_COPI_DEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC","Both"
"REACTOME_COPI_INDEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC","Insectivore"
"REACTOME_INTRA_GOLGI_TRAFFIC","Herbivore"
"REACTOME_RETROGRADE_TRANSPORT_AT_THE_TRANS_GOLGI_NETWORK","Insectivore"
"REACTOME_INTRA_GOLGI_AND_RETROGRADE_GOLGI_TO_ER_TRAFFIC","Insectivore"
"REACTOME_PI5P_REGULATES_TP53_ACETYLATION","Unclear"
"REACTOME_COOPERATION_OF_PDCL_PHLP1_AND_TRIC_CCT_IN_G_PROTEIN_BETA_FOLDING","Unclear"
"REACTOME_GLYCEROPHOSPHOLIPID_CATABOLISM","Unclear"
"REACTOME_ASSEMBLY_OF_THE_ORC_COMPLEX_AT_THE_ORIGIN_OF_REPLICATION","Both"
"REACTOME_CDC6_ASSOCIATION_WITH_THE_ORC_ORIGIN_COMPLEX","Unclear"
"REACTOME_MITOTIC_PROPHASE","Insectivore"
"REACTOME_MITOTIC_PROMETAPHASE","Insectivore"
"REACTOME_MITOTIC_TELOPHASE_CYTOKINESIS","Unclear"
"REACTOME_M_PHASE","Insectivore"
"REACTOME_G2_PHASE","Unclear"
"REACTOME_ORC1_REMOVAL_FROM_CHROMATIN","Unclear"
"REACTOME_DNA_REPLICATION_INITIATION","Both"
"REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX","Both"
"REACTOME_DNA_REPLICATION_PRE_INITIATION","Both"
"REACTOME_SWITCHING_OF_ORIGINS_TO_A_POST_REPLICATIVE_STATE","Unclear"
"REACTOME_POLYMERASE_SWITCHING","Unclear"
"REACTOME_PROCESSIVE_SYNTHESIS_ON_THE_LAGGING_STRAND","Unclear"
"REACTOME_LAGGING_STRAND_SYNTHESIS","Unclear"
"REACTOME_DNA_STRAND_ELONGATION","Unclear"
"REACTOME_G1_S_SPECIFIC_TRANSCRIPTION","Unclear"
"REACTOME_CYCLIN_D_ASSOCIATED_EVENTS_IN_G1","Unclear"
"REACTOME_SYNTHESIS_OF_DNA","Both"
"REACTOME_S_PHASE","Both"
"REACTOME_CYCLIN_A_B1_B2_ASSOCIATED_EVENTS_DURING_G2_M_TRANSITION","Unclear"
"REACTOME_CELL_CYCLE_MITOTIC","Insectivore"
"REACTOME_DNA_REPLICATION","Both"
"REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT","Both"
"REACTOME_G2_M_DNA_REPLICATION_CHECKPOINT","Unclear"
"REACTOME_G2_M_CHECKPOINTS","Both"
"REACTOME_STABILIZATION_OF_P53","Unclear"
"REACTOME_G1_S_DNA_DAMAGE_CHECKPOINTS","Unclear"
"REACTOME_MITOTIC_SPINDLE_CHECKPOINT","Insectivore"
"REACTOME_CELL_CYCLE_CHECKPOINTS","Both"
"REACTOME_CYCLIN_A_CDK2_ASSOCIATED_EVENTS_AT_S_PHASE_ENTRY","Unclear"
"REACTOME_GLYCOLYSIS","Unclear"
"REACTOME_GLYCOGEN_BREAKDOWN_GLYCOGENOLYSIS","Unclear"
"REACTOME_GLUCONEOGENESIS","Herbivore"
"REACTOME_PYRUVATE_METABOLISM","Herbivore"
"REACTOME_GLUCOSE_METABOLISM","Herbivore"
"REACTOME_FRUCTOSE_CATABOLISM","Both"
"REACTOME_UREA_CYCLE","Both"
"REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM","Unclear"
"REACTOME_HISTIDINE_CATABOLISM","Unclear"
"REACTOME_PROPIONYL_COA_CATABOLISM","Unclear"
"REACTOME_LYSINE_CATABOLISM","Herbivore"
"REACTOME_TRYPTOPHAN_CATABOLISM","Both"
"REACTOME_CREATINE_METABOLISM","Herbivore"
"REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES","Herbivore"
"REACTOME_PENTOSE_PHOSPHATE_PATHWAY","Unclear"
"REACTOME_ETHANOL_OXIDATION","Both"
"REACTOME_METABOLISM_OF_CARBOHYDRATES","Both"
"REACTOME_CITRIC_ACID_CYCLE_TCA_CYCLE","Unclear"
"REACTOME_PYRUVATE_METABOLISM_AND_CITRIC_ACID_TCA_CYCLE","Herbivore"
"REACTOME_MRNA_CAPPING","Both"
"REACTOME_MRNA_SPLICING_MINOR_PATHWAY","Both"
"REACTOME_MRNA_SPLICING","Both"
"REACTOME_MRNA_EDITING_C_TO_U_CONVERSION","Unclear"
"REACTOME_TRANSPORT_OF_MATURE_TRANSCRIPT_TO_CYTOPLASM","Both"
"REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA","Both"
"REACTOME_TRNA_PROCESSING","Both"
"REACTOME_RRNA_PROCESSING","Both"
"REACTOME_EUKARYOTIC_TRANSLATION_INITIATION","Unclear"
"REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S","Unclear"
"REACTOME_RECYCLING_OF_EIF2_GDP","Unclear"
"REACTOME_TRANSLATION","Both"
"REACTOME_TRANSPORT_OF_NUCLEOTIDE_SUGARS","Unclear"
"REACTOME_PYRIMIDINE_SALVAGE","Insectivore"
"REACTOME_PYRIMIDINE_CATABOLISM","Both"
"REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION_INITIATION","Unclear"
"REACTOME_RNA_POLYMERASE_I_PROMOTER_ESCAPE","Both"
"REACTOME_RNA_POLYMERASE_III_CHAIN_ELONGATION","Unclear"
"REACTOME_PURINE_RIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHESIS","Herbivore"
"REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION_TERMINATION","Both"
"REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION","Both"
"REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION_TERMINATION","Unclear"
"REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION","Both"
"REACTOME_BASE_EXCISION_REPAIR","Both"
"REACTOME_CHROMOSOME_MAINTENANCE","Insectivore"
"REACTOME_DEATH_RECEPTOR_SIGNALING","Insectivore"
"REACTOME_DNA_DAMAGE_BYPASS","Both"
"REACTOME_DNA_REPAIR","Both"
"REACTOME_BASE_EXCISION_REPAIR_AP_SITE_FORMATION","Both"
"REACTOME_RESOLUTION_OF_ABASIC_SITES_AP_SITES","Both"
"REACTOME_DNA_DAMAGE_REVERSAL","Unclear"
"REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_TERMINATION","Unclear"
"REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION","Both"
"REACTOME_KETONE_BODY_METABOLISM","Both"
"REACTOME_PURINE_SALVAGE","Unclear"
"REACTOME_PURINE_CATABOLISM","Unclear"
"REACTOME_IRS_ACTIVATION","Unclear"
"REACTOME_SIGNAL_ATTENUATION","Unclear"
"REACTOME_INSULIN_RECEPTOR_SIGNALLING_CASCADE","Both"
"REACTOME_SIGNALING_BY_INSULIN_RECEPTOR","Both"
"REACTOME_CHK1_CHK2_CDS1_MEDIATED_INACTIVATION_OF_CYCLIN_B_CDK1_COMPLEX","Unclear"
"REACTOME_PROCESSING_OF_CAPPED_INTRONLESS_PRE_MRNA","Both"
"REACTOME_MRNA_EDITING","Unclear"
"REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS","Unclear"
"REACTOME_TRIGLYCERIDE_BIOSYNTHESIS","Both"
"REACTOME_APOPTOTIC_EXECUTION_PHASE","Both"
"REACTOME_FASL_CD95L_SIGNALING","Unclear"
"REACTOME_TRAIL_SIGNALING","Unclear"
"REACTOME_DISSOLUTION_OF_FIBRIN_CLOT","Unclear"
"REACTOME_SYNTHESIS_OF_VERY_LONG_CHAIN_FATTY_ACYL_COAS","Herbivore"
"REACTOME_PLATELET_ADHESION_TO_EXPOSED_COLLAGEN","Herbivore"
"REACTOME_TNF_SIGNALING","Unclear"
"REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION","Herbivore"
"REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2","Both"
"REACTOME_PLATELET_AGGREGATION_PLUG_FORMATION","Unclear"
"REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_1_PROMOTER","Both"
"REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_3_PROMOTER","Both"
"REACTOME_SYNTHESIS_OF_KETONE_BODIES","Both"
"REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION_OF_SATURATED_FATTY_ACIDS","Both"
"REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION_OF_UNSATURATED_FATTY_ACIDS","Both"
"REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION","Both"
"REACTOME_BETA_OXIDATION_OF_LAUROYL_COA_TO_DECANOYL_COA_COA","Unclear"
"REACTOME_BETA_OXIDATION_OF_DECANOYL_COA_TO_OCTANOYL_COA_COA","Both"
"REACTOME_BETA_OXIDATION_OF_OCTANOYL_COA_TO_HEXANOYL_COA","Both"
"REACTOME_BETA_OXIDATION_OF_HEXANOYL_COA_TO_BUTANOYL_COA","Unclear"
"REACTOME_BETA_OXIDATION_OF_BUTANOYL_COA_TO_ACETYL_COA","Unclear"
"REACTOME_INSULIN_RECEPTOR_RECYCLING","Unclear"
"REACTOME_SLBP_DEPENDENT_PROCESSING_OF_REPLICATION_DEPENDENT_HISTONE_PRE_MRNAS","Both"
"REACTOME_PROCESSING_OF_INTRONLESS_PRE_MRNAS","Both"
"REACTOME_TRANSPORT_OF_FATTY_ACIDS","Unclear"
"REACTOME_TRANSPORT_OF_NUCLEOSIDES_AND_FREE_PURINE_AND_PYRIMIDINE_BASES_ACROSS_THE_PLASMA_MEMBRANE","Unclear"
"REACTOME_THE_NLRP3_INFLAMMASOME","Unclear"
"REACTOME_INTERFERON_GAMMA_SIGNALING","Insectivore"
"REACTOME_REGULATION_OF_IFNG_SIGNALING","Unclear"
"REACTOME_ADVANCED_GLYCOSYLATION_ENDPRODUCT_RECEPTOR_SIGNALING","Unclear"
"REACTOME_TRANSPORT_OF_ORGANIC_ANIONS","MixOfBoth"
"REACTOME_GASTRIN_CREB_SIGNALLING_PATHWAY_VIA_PKC_AND_MAPK","Both"
"REACTOME_ERBB2_ACTIVATES_PTK6_SIGNALING","Unclear"
"REACTOME_SIGNALING_BY_PTK6","Both"
"REACTOME_WAX_AND_PLASMALOGEN_BIOSYNTHESIS","Unclear"
"REACTOME_PTK6_REGULATES_PROTEINS_INVOLVED_IN_RNA_PROCESSING","Both"
"REACTOME_PTK6_REGULATES_RTKS_AND_THEIR_EFFECTORS_AKT1_AND_DOK1","Unclear"
"REACTOME_PTK6_REGULATES_CELL_CYCLE","Unclear"
"REACTOME_PTK6_REGULATES_RHO_GTPASES_RAS_GTPASE_AND_MAP_KINASES","Both"
"REACTOME_PTK6_EXPRESSION","Unclear"
"REACTOME_SYNAPTIC_ADHESION_LIKE_MOLECULES","Unclear"
"REACTOME_PHOSPHATE_BOND_HYDROLYSIS_BY_NTPDASE_PROTEINS","Both"
"REACTOME_BUTYROPHILIN_BTN_FAMILY_INTERACTIONS","Unclear"
"REACTOME_SIGNALING_BY_FGFR2_IIIA_TM","Both"
"REACTOME_MET_ACTIVATES_RAS_SIGNALING","Both"
"REACTOME_MET_ACTIVATES_PI3K_AKT_SIGNALING","Unclear"
"REACTOME_PROTEIN_UBIQUITINATION","Both"
"REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT","Unclear"
"REACTOME_SIGNALING_BY_MST1","Unclear"
"REACTOME_RET_SIGNALING","Unclear"
"REACTOME_TRANSCRIPTIONAL_REGULATION_BY_VENTX","Both"
"REACTOME_TBC_RABGAPS","Unclear"
"REACTOME_AURKA_ACTIVATION_BY_TPX2","Insectivore"
"REACTOME_INTERLEUKIN_20_FAMILY_SIGNALING","Insectivore"
"REACTOME_GOLGI_TO_ER_RETROGRADE_TRANSPORT","Insectivore"
"REACTOME_CARGO_RECOGNITION_FOR_CLATHRIN_MEDIATED_ENDOCYTOSIS","Both"
"REACTOME_CLATHRIN_MEDIATED_ENDOCYTOSIS","Both"
"REACTOME_PTK6_PROMOTES_HIF1A_STABILIZATION","Unclear"
"REACTOME_DOWNREGULATION_OF_ERBB2_SIGNALING","Unclear"
"REACTOME_TRANSCRIPTIONAL_REGULATION_BY_THE_AP_2_TFAP2_FAMILY_OF_TRANSCRIPTION_FACTORS","Unclear"
"REACTOME_MET_ACTIVATES_PTPN11","Unclear"
"REACTOME_REELIN_SIGNALLING_PATHWAY","Unclear"
"REACTOME_VLDL_ASSEMBLY","Unclear"
"REACTOME_VLDLR_INTERNALISATION_AND_DEGRADATION","Unclear"
"REACTOME_SYNTHESIS_OF_ACTIVE_UBIQUITIN_ROLES_OF_E1_AND_E2_ENZYMES","Unclear"
"REACTOME_E3_UBIQUITIN_LIGASES_UBIQUITINATE_TARGET_PROTEINS","Both"
"REACTOME_NEGATIVE_REGULATION_OF_ACTIVITY_OF_TFAP2_AP_2_FAMILY_TRANSCRIPTION_FACTORS","Unclear"
"REACTOME_ACTIVATION_OF_THE_TFAP2_AP_2_FAMILY_OF_TRANSCRIPTION_FACTORS","Unclear"
"REACTOME_TFAP2_AP_2_FAMILY_REGULATES_TRANSCRIPTION_OF_GROWTH_FACTORS_AND_THEIR_RECEPTORS","Unclear"
"REACTOME_TFAP2_AP_2_FAMILY_REGULATES_TRANSCRIPTION_OF_CELL_CYCLE_FACTORS","Unclear"
"REACTOME_RRNA_PROCESSING_IN_THE_MITOCHONDRION","Unclear"
"REACTOME_TFAP2A_ACTS_AS_A_TRANSCRIPTIONAL_REPRESSOR_DURING_RETINOIC_ACID_INDUCED_CELL_DIFFERENTIATION","Unclear"
"REACTOME_RAB_GERANYLGERANYLATION","Unclear"
"REACTOME_MET_ACTIVATES_PTK2_SIGNALING","Insectivore"
"REACTOME_CREB3_FACTORS_ACTIVATE_GENES","Unclear"
"REACTOME_INLB_MEDIATED_ENTRY_OF_LISTERIA_MONOCYTOGENES_INTO_HOST_CELL","Both"
"REACTOME_MET_INTERACTS_WITH_TNS_PROTEINS","Both"
"REACTOME_MET_ACTIVATES_RAP1_AND_RAC1","Unclear"
"REACTOME_MET_RECEPTOR_RECYCLING","Unclear"
"REACTOME_MET_PROMOTES_CELL_MOTILITY","Insectivore"
"REACTOME_RAB_GEFS_EXCHANGE_GTP_FOR_GDP_ON_RABS","Both"
"REACTOME_LISTERIA_MONOCYTOGENES_ENTRY_INTO_HOST_CELLS","Both"
"REACTOME_INLA_MEDIATED_ENTRY_OF_LISTERIA_MONOCYTOGENES_INTO_HOST_CELLS","Unclear"
"REACTOME_PROTEIN_METHYLATION","Unclear"
"REACTOME_RUNX1_AND_FOXP3_CONTROL_THE_DEVELOPMENT_OF_REGULATORY_T_LYMPHOCYTES_TREGS","Unclear"
"REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX3","Unclear"
"REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX2","Unclear"
"REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1","Both"
"REACTOME_GABA_SYNTHESIS_RELEASE_REUPTAKE_AND_DEGRADATION","Herbivore"
"REACTOME_RUNX1_REGULATES_ESTROGEN_RECEPTOR_MEDIATED_TRANSCRIPTION","Unclear"
"REACTOME_REGULATION_OF_RUNX1_EXPRESSION_AND_ACTIVITY","Both"
"REACTOME_RECEPTOR_MEDIATED_MITOPHAGY","Unclear"
"REACTOME_DIGESTION","Herbivore"
"REACTOME_RUNX1_REGULATES_EXPRESSION_OF_COMPONENTS_OF_TIGHT_JUNCTIONS","Unclear"
"REACTOME_RUNX1_REGULATES_GENES_INVOLVED_IN_MEGAKARYOCYTE_DIFFERENTIATION_AND_PLATELET_FUNCTION","Both"
"REACTOME_ARYL_HYDROCARBON_RECEPTOR_SIGNALLING","Both"
"REACTOME_ESR_MEDIATED_SIGNALING","Insectivore"
"REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS","Both"
"REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_KERATINOCYTES","Unclear"
"REACTOME_RUNX1_INTERACTS_WITH_CO_FACTORS_WHOSE_PRECISE_EFFECT_ON_RUNX1_TARGETS_IS_NOT_KNOWN","Unclear"
"REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_BCR_SIGNALING","Unclear"
"REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_MYELOID_CELLS","Unclear"
"REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_INTERLEUKIN_SIGNALING","Unclear"
"REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_WNT_SIGNALING","Unclear"
"REACTOME_REGULATION_OF_RUNX2_EXPRESSION_AND_ACTIVITY","Unclear"
"REACTOME_RUNX2_REGULATES_OSTEOBLAST_DIFFERENTIATION","Unclear"
"REACTOME_RUNX2_REGULATES_CHONDROCYTE_MATURATION","Unclear"
"REACTOME_RUNX2_REGULATES_BONE_DEVELOPMENT","Unclear"
"REACTOME_RUNX2_REGULATES_GENES_INVOLVED_IN_CELL_MIGRATION","Unclear"
"REACTOME_RUNX3_REGULATES_CDKN1A_TRANSCRIPTION","Unclear"
"REACTOME_RUNX3_REGULATES_NOTCH_SIGNALING","Unclear"
"REACTOME_REGULATION_OF_RUNX3_EXPRESSION_AND_ACTIVITY","Unclear"
"REACTOME_REGULATION_OF_PTEN_MRNA_TRANSLATION","Both"
"REACTOME_REGULATION_OF_PTEN_GENE_TRANSCRIPTION","Both"
"REACTOME_COLLAGEN_CHAIN_TRIMERIZATION","Both"
