"","GO_Biological_Process_2023.stat","GO_Biological_Process_2023.pval","GO_Biological_Process_2023.p.adj","GO_Biological_Process_2023.num.genes","GO_Biological_Process_2023.gene.vals"
"Equilibrioception (GO:0050957)",-0.0919830371567044,0.476290280138283,0.939968883639285,5,"USH1C:5124.5, MYO7A:5124.5, CLRN1:5124.5, PCDH15:5124.5, USH1G:5124.5"
"Error-Prone Translesion Synthesis (GO:0042276)",0.114365881032548,0.234862845492849,0.823256241801227,9,"POLH:468, PRIMPOL:642, REV3L:876, POLI:923, REV1:2850, POLD3:7610.5, POLE2:7610.5, TENT4A:11659, POLD2:11974"
"Erythrocyte Development (GO:0048821)",-0.0560258611981008,0.5396172759034,0.947741173239166,10,"ZBTB7A:5124.5, NCKAP1L:5124.5, G6PD:5124.5, MED1:5124.5, GATA1:5124.5, ALAS2:5124.5, ALAS1:5124.5, HEATR3:5124.5, LYAR:5124.5, SH2B3:9688"
"Erythrocyte Differentiation (GO:0030218)",0.0742819209913143,0.11339788647623,0.750998826465885,38,"HSCB:320, PTPN2:324, DYRK3:956, CFLAR:985, MPIG6B:1332, EPO:1576, HCLS1:1873, TSPO2:1910, ACIN1:2155, SLC25A38:2207, UBA5:2785, SH2B3:3047, KLF1:3085, MYB:3446, SLC25A5:7610.5, KIT:7610.5, NCKAP1L:7610.5, TGFBR3:7610.5, KMT2E:7610.5, UFL1:7610.5, HIPK2:7610.5, ID2:7610.5, MED1:7610.5, RACGAP1:7610.5, INHA:7610.5, JAK2:7610.5, VEGFA:7610.5, CDK5RAP3:7610.5, CASP3:7610.5, GATA1:7610.5, ALAS2:7610.5, ALAS1:7610.5, LYAR:7610.5, ATP5IF1:7610.5, FLVCR1:7610.5, MFHAS1:7610.5, IKZF1:7610.5, AHSP:7610.5"
"Erythrose 4-Phosphate/Phosphoenolpyruvate Family Amino Acid Catabolic Process (GO:1902222)",0.276829883897022,0.0551808130934565,0.679125737674931,4,"TAT:187, GSTZ1:436, HGD:3326, IL4I1:7610.5"
"Establishment Of Apical/Basal Cell Polarity (GO:0035089)",-0.109113355780022,0.257060169197665,0.857026796251186,9,"OPHN1:748, SCRIB:802, FOXJ1:998, SLC9A3R1:5124.5, EZR:5124.5, SH3BP1:5124.5, SYNE4:5124.5, PATJ:10436, MYO9A:10799"
"Establishment Of Centrosome Localization (GO:0051660)",0.134693053311793,0.296942727698474,0.901571164764557,5,"PARD3:149, PKHD1:521, EZR:7610.5, DLG1:7610.5, PARD3B:7610.5"
"Establishment Of Chromosome Localization (GO:0051303)",0.0384123134956721,0.645053087054604,0.955504397691183,12,"MAP1S:1900, INCENP:2010, NDE1:3026, KIF22:3611, TRAPPC12:7610.5, KIF2C:7610.5, NDC80:7610.5, FAM83D:7610.5, SPICE1:7610.5, KIF2B:7610.5, NDEL1:7610.5, CENPQ:7610.5"
"Establishment Of Endothelial Barrier (GO:0061028)",-0.0284423640006164,0.651984444285645,0.955504397691183,21,"MYADM:501, RAP2B:507, PPP1R16B:586, RAP1A:5124.5, RAPGEF3:5124.5, RAPGEF1:5124.5, F2RL1:5124.5, ICAM1:5124.5, PDE4D:5124.5, EZR:5124.5, TJP1:5124.5, F11R:5124.5, PDE2A:5124.5, ROBO4:5124.5, SOX18:5124.5, TJP2:5124.5, PECAM1:10247, MARVELD2:10685, TJP3:11135, RAPGEF6:12278, RAPGEF2:12337"
"Establishment Of Endothelial Intestinal Barrier (GO:0090557)",0.0828692616210289,0.447731309009286,0.939968883639285,7,"RAPGEF2:398, RAPGEF6:457, TJP3:1600, TJP1:7610.5, F11R:7610.5, TJP2:7610.5, RAP2B:12228"
"Establishment Of Epithelial Cell Apical/Basal Polarity (GO:0045198)",-0.0755999865360665,0.521353410360871,0.939968883639285,6,"OPHN1:748, SLC9A3R1:5124.5, EZR:5124.5, SH3BP1:5124.5, SYNE4:5124.5, MYO9A:10799"
"Establishment Of Epithelial Cell Polarity (GO:0090162)",-0.00848050494372238,0.915704040794914,0.989743606631583,13,"OPHN1:748, MYO18A:5124.5, GOLPH3:5124.5, SLC9A3R1:5124.5, EZR:5124.5, SH3BP1:5124.5, SIPA1:5124.5, FBF1:5124.5, FERMT1:5124.5, SYNE4:5124.5, SIPA1L3:10289, MYO9A:10799, PARD3:12586"
"Establishment Of Lymphocyte Polarity (GO:0001767)",-0.16046042003231,0.214035640577779,0.814887427138546,5,"SCRIB:802, CRTAM:5124.5, CCL21:5124.5, CCR7:5124.5, SNX27:5124.5"
"Establishment Of Melanosome Localization (GO:0032401)",-0.0857662390140418,0.347730487205894,0.93899469420958,10,"SHROOM2:168, MREG:628, MLPH:945, GPR143:1005, MYO5A:5124.5, BLOC1S5:5124.5, RAB17:5124.5, MKKS:10902, BBS2:11107, BBS7:12207"
"Establishment Of Mitochondrion Localization, Microtubule-Mediated (GO:0034643)",0.0571370886331516,0.731784032896142,0.973158919174289,3,"MAP1S:1900, RHOT2:7610.5, UBB:7610.5"
"Establishment Of Mitotic Sister Chromatid Cohesion (GO:0034087)",-0.180742049469965,0.210605680275755,0.814887427138546,4,"SMC3:196, SMC1A:383, NIPBL:5124.5, STAG1:10401"
"Establishment Of Mitotic Spindle Localization (GO:0040001)",0.0487005929224104,0.381371858229183,0.939968883639285,27,"SPDL1:69, ESPL1:267, PKHD1:521, ENKD1:903, CDK5RAP2:1190, ITGB1:1416, NUSAP1:1723, NUMA1:1828, NDE1:3026, KAT5:7610.5, PLK1:7610.5, ZW10:7610.5, UBXN2B:7610.5, CLASP1:7610.5, CLASP2:7610.5, PAFAH1B1:7610.5, INSC:7610.5, MAPRE1:7610.5, NDC80:7610.5, DCTN1:7610.5, HDAC3:7610.5, NDEL1:7610.5, SAPCD2:7610.5, DYNLT1:7610.5, GPSM1:7610.5, KPNB1:11670, GPSM2:12363"
"Establishment Of Mitotic Spindle Orientation (GO:0000132)",0.0483095340989546,0.433025079663641,0.939968883639285,22,"SPDL1:69, PKHD1:521, ENKD1:903, CDK5RAP2:1190, ITGB1:1416, NUMA1:1828, NDE1:3026, KAT5:7610.5, PLK1:7610.5, ZW10:7610.5, UBXN2B:7610.5, PAFAH1B1:7610.5, INSC:7610.5, MAPRE1:7610.5, NDC80:7610.5, DCTN1:7610.5, HDAC3:7610.5, NDEL1:7610.5, SAPCD2:7610.5, DYNLT1:7610.5, GPSM1:7610.5, GPSM2:12363"
"Establishment Of Planar Polarity (GO:0001736)",0.205964522535259,0.0806287383651769,0.679498244808797,6,"WDPCP:515, INTU:1118, NPHP1:2405, FUZ:3586, CELSR1:7610.5, VANGL2:7610.5"
"Establishment Of Protein Localization To Chromatin (GO:0071169)",-0.0705341815611431,0.54964580648687,0.947741173239166,6,"MACROH2A1:666, NIPBL:5124.5, RUVBL2:5124.5, MACROH2A2:5124.5, SGF29:5124.5, LRWD1:11299"
"Establishment Of Protein Localization To Chromosome (GO:0070199)",-0.00636427922012323,0.944449568710125,0.990888990480754,10,"MACROH2A1:666, NIPBL:5124.5, POT1:5124.5, RUVBL2:5124.5, MACROH2A2:5124.5, CTCFL:5124.5, SGF29:5124.5, BRCA2:9456, ZNF827:10025, LRWD1:11299"
"Establishment Of Protein Localization To Endoplasmic Reticulum (GO:0072599)",-0.153773108394787,0.0922657955314048,0.696050209411486,10,"SRPRA:84, ZFAND2B:646, RAB3GAP2:988, MAN1A1:5124.5, SRPRB:5124.5, RYR2:5124.5, ZFAND2A:5124.5, SPCS3:5124.5, SPCS1:5124.5, RAB3GAP1:11104"
"Establishment Of Protein Localization To Extracellular Region (GO:0035592)",0.0405263591865495,0.466342328311258,0.939968883639285,27,"MON1A:204, TANGO6:1559, TMEM167A:1947, MIA3:1966, RCAN3:2014, MTTP:2441, MIA2:2442, FGG:3048, SEL1L:3245, ARFGAP3:7610.5, PREB:7610.5, MEN1:7610.5, CANX:7610.5, TANGO2:7610.5, GOLPH3:7610.5, RAB8A:7610.5, COPG2:7610.5, RAB8B:7610.5, LTBP2:7610.5, STEAP3:7610.5, GSDMD:7610.5, PDIA4:7610.5, TVP23A:7610.5, NECAB3:7610.5, AFM:7610.5, PPY:7610.5, PRF1:11614"
"Establishment Of Protein Localization To Membrane (GO:0090150)",0.0417597534510981,0.373472390056054,0.939968883639285,38,"PARD3:149, NPC1:277, ZDHHC20:831, NACA:900, RAB3IP:901, AQP11:1005, MICALL1:1363, RAB3GAP1:1631, FRMPD1:1801, GORASP2:1994, NECTIN3:2691, RTP3:2913, GRIN3B:3535, RFTN1:7610.5, TAOK2:7610.5, BID:7610.5, EGFR:7610.5, YIF1B:7610.5, MYO1C:7610.5, ZDHHC21:7610.5, SDCBP:7610.5, PIKFYVE:7610.5, ZDHHC1:7610.5, NCF1:7610.5, ARL6:7610.5, SYNE3:7610.5, CHM:7610.5, VPS37B:7610.5, ZDHHC12:7610.5, VPS37C:7610.5, VPS37A:7610.5, ZDHHC24:7610.5, ZDHHC6:7610.5, ZDHHC23:7610.5, ZDHHC4:7610.5, RAB3GAP2:11747, GOLGA7B:12184, GOLGA7:12709"
"Establishment Of Protein Localization To Mitochondrion (GO:0072655)",-0.017858949711626,0.75274500658983,0.97363979200791,26,"HK2:87, BCAP31:187, GRPEL1:320, RALA:5124.5, PINK1:5124.5, MFF:5124.5, MFN2:5124.5, AIP:5124.5, TOMM20L:5124.5, DNAJC15:5124.5, GDAP1:5124.5, TOMM34:5124.5, DNLZ:5124.5, TIMM9:5124.5, TIMM10:5124.5, PITRM1:5124.5, TSPO:5124.5, TIMM17A:5124.5, TIMM21:9165, TIMM17B:9502, TIMM44:9530, FBXO7:10150, DNAJC19:10282, TOMM5:10440, HK1:10450, TIMM50:10947"
"Establishment Of Protein Localization To Organelle (GO:0072594)",-0.0802755205688166,0.0265990011692543,0.627203235338933,64,"HK2:87, TNPO2:230, PHB2:438, NUP93:463, KPNA3:564, KPNA1:697, SCRIB:802, STAT3:816, NUTF2:999, KPNB1:1065, SYK:5124.5, SEC13:5124.5, E2F3:5124.5, RANGRF:5124.5, IPO5:5124.5, KPNA7:5124.5, EIF4ENIF1:5124.5, NUP214:5124.5, NUP133:5124.5, NUP85:5124.5, NUP88:5124.5, NUP153:5124.5, NUP155:5124.5, NXT1:5124.5, NUP107:5124.5, NXT2:5124.5, NUP188:5124.5, NUP62:5124.5, RALA:5124.5, PINK1:5124.5, PRICKLE1:5124.5, APLP2:5124.5, APPL1:5124.5, TSC2:5124.5, RYR2:5124.5, MMP12:5124.5, HIKESHI:5124.5, HEATR3:5124.5, PEX19:5124.5, NUP50:5124.5, LRRC7:5124.5, TNPO1:5124.5, RANBP6:5124.5, TSPAN17:5124.5, SPRN:5124.5, IPO4:5124.5, PTTG1IP:5124.5, IPO7:5124.5, IPO8:5124.5, TSPAN10:5124.5, IPO9:5124.5, FAM53B:5124.5, PPP1R10:5124.5, FAM53A:5124.5, LRSAM1:9783, IPO11:9932, TPR:10144, HK1:10450, LAMP1:10767, RANBP17:10772, RPAIN:10818, NUP98:10876, BCL3:10949, IL10RA:12314"
"Establishment Of Protein Localization To Peroxisome (GO:0072663)",0.148288397455317,0.208455303750067,0.814887427138546,6,"PEX6:764, PEX16:1696, PEX1:1933, PEX12:7610.5, PEX19:7610.5, LONP2:7610.5"
"Establishment Of Protein Localization To Plasma Membrane (GO:0061951)",0.0144252316856305,0.791755498573006,0.981285165818232,28,"GOLGA4:288, ANK3:1199, MACF1:1265, BBS1:1382, BBS2:1628, GORASP2:1994, NECTIN3:2691, GGA1:3118, OPTN:7610.5, GCC2:7610.5, GOLPH3:7610.5, BLZF1:7610.5, SYS1:7610.5, RAB34:7610.5, PREPL:7610.5, VAMP2:7610.5, VAMP5:7610.5, GGA3:7610.5, GGA2:7610.5, RAB26:7610.5, KIF13A:7610.5, SPTBN1:7610.5, RILPL1:7610.5, RILPL2:7610.5, ATP6AP1:7610.5, TRARG1:7610.5, KRT18:11640, GOLGA7:12709"
"Establishment Of Protein Localization To Telomere (GO:0070200)",0.150481189851269,0.36668253339833,0.939968883639285,3,"ZNF827:2710, BRCA2:3279, POT1:7610.5"
"Establishment Of Protein Localization To Vacuole (GO:0072666)",-0.0851956719587421,0.187354220232623,0.814887427138546,20,"CACNG3:159, SNF8:162, PTPN23:343, CACNG2:1036, VPS13A:5124.5, PIK3R4:5124.5, VPS41:5124.5, HGS:5124.5, VPS8:5124.5, VPS37B:5124.5, VPS37C:5124.5, VPS37A:5124.5, VPS13D:5124.5, VPS25:5124.5, STAM2:5124.5, VPS28:5124.5, STAM:9910, UBAP1:9917, MVB12A:10379, VPS13C:11079"
"Establishment Of Skin Barrier (GO:0061436)",-0.0761494516798619,0.381921836599423,0.939968883639285,11,"IL18:258, FGFR1:5124.5, ALOX12B:5124.5, ALOXE3:5124.5, FA2H:5124.5, MET:5124.5, UGCG:5124.5, LSR:5124.5, KRT16:5124.5, TMEM79:5124.5, KDF1:12339"
"Establishment Of Spindle Localization (GO:0051293)",0.040448942853469,0.642331447881492,0.955504397691183,11,"TLE6:121, ESPL1:267, NLRP5:327, NUSAP1:1723, CLASP1:7610.5, CLASP2:7610.5, LLGL1:7610.5, MAP4:7610.5, LLGL2:7610.5, KPNB1:11670, DYNC1H1:12682"
"Establishment Of Spindle Orientation (GO:0051294)",0.039413224193633,0.478675105995273,0.939968883639285,27,"SPDL1:69, PKHD1:521, ENKD1:903, CDK5RAP2:1190, ITGB1:1416, MOS:1726, NUMA1:1828, NDE1:3026, KAT5:7610.5, PLK1:7610.5, ZW10:7610.5, UBXN2B:7610.5, CLASP1:7610.5, LLGL1:7610.5, PAFAH1B1:7610.5, INSC:7610.5, MAPRE1:7610.5, NDC80:7610.5, DCTN1:7610.5, HDAC3:7610.5, MAP4:7610.5, LLGL2:7610.5, NDEL1:7610.5, SAPCD2:7610.5, DYNLT1:7610.5, GPSM1:7610.5, GPSM2:12363"
"Establishment Of Vesicle Localization (GO:0051650)",-0.0655218855218855,0.496137432413939,0.939968883639285,9,"COPS5:701, CDK5:5124.5, DNM2:5124.5, KIF5A:5124.5, SNAPIN:5124.5, LIMK2:5124.5, SYNJ1:5124.5, TESK1:5124.5, SPG11:12698"
"Establishment Or Maintenance Of Apical/Basal Cell Polarity (GO:0035088)",-0.00450465630932723,0.947265441250462,0.990888990480754,18,"PARD6G:127, DLG2:523, SCRIB:802, FOXJ1:998, ERBIN:5124.5, LLGL1:5124.5, DLG1:5124.5, PARD6A:5124.5, LLGL2:5124.5, DLG5:5124.5, PARD3B:5124.5, MTCL1:5124.5, PARD6B:9623, PATJ:10436, CRB1:11715, CRB2:12285, PARD3:12586, CRB3:12608"
"Establishment Or Maintenance Of Epithelial Cell Apical/Basal Polarity (GO:0045197)",-0.071712271394667,0.181631440495135,0.814887427138546,29,"PARD6G:127, CAMSAP3:340, DLG2:523, WDR1:573, OPHN1:748, SCRIB:802, LIN7A:905, PDZD11:962, ERBIN:5124.5, LLGL1:5124.5, SLC9A3R1:5124.5, EZR:5124.5, SH3BP1:5124.5, DLG1:5124.5, PDCD6IP:5124.5, PARD6A:5124.5, LIN7B:5124.5, LLGL2:5124.5, DLG5:5124.5, SYNE4:5124.5, PARD3B:5124.5, MTCL1:5124.5, PARD6B:9623, PATJ:10436, MYO9A:10799, CRB1:11715, CRB2:12285, PARD3:12586, CRB3:12608"
"Estrogen Biosynthetic Process (GO:0006703)",0.0494294658184389,0.675015334502154,0.96360496528897,6,"HSD17B2:1454, HSD17B8:2948, HSD17B7:7610.5, HSD17B1:7610.5, HSD17B11:7610.5, CYP19A1:7610.5"
"Ethanol Catabolic Process (GO:0006068)",0.415295305401312,0.0040208118500414,0.287943739287632,4,"SULT1B1:628, SULT1A3:718, SULT1A2:1026, SULT1E1:2071"
"Ethanol Metabolic Process (GO:0006067)",0.246255343498603,0.0367250310373739,0.650292532496927,6,"SULT1B1:628, SULT1A3:718, SULT1A2:1026, SULT1E1:2071, ACSS2:7610.5, ADH4:7610.5"
"Ethanol Oxidation (GO:0006069)",-0.0919551832037953,0.652408805771223,0.955504397691183,2,"ACSS2:5124.5, ADH4:5124.5"
"Ether Lipid Biosynthetic Process (GO:0008611)",-0.0358140630785284,0.761291653283977,0.97683407334599,6,"GNPAT:5124.5, PEX7:5124.5, DHRS7B:5124.5, CHPT1:5124.5, LPCAT2:5124.5, PLA2G4A:9403"
"Ether Lipid Metabolic Process (GO:0046485)",0.0277906859278715,0.760927754993482,0.976815952582435,10,"LIPE:2054, AGPS:2320, NCEH1:3212, PLA2G6:7610.5, PAFAH1B1:7610.5, GNPAT:7610.5, PEX7:7610.5, DHRS7B:7610.5, TMEM86B:7610.5, PLA2G7:7610.5"
"Excitatory Chemical Synaptic Transmission (GO:0098976)",-0.0869547657512116,0.500727964794597,0.939968883639285,5,"GRIN2A:593, GRIN2B:5124.5, GRIN2D:5124.5, GRIN2C:5124.5, PDLIM4:10004"
"Excitatory Postsynaptic Potential (GO:0060079)",-0.136055521865103,0.0681668567335017,0.679125737674931,15,"MAPK8IP2:109, DRD2:495, GRIN2A:593, MEF2C:5124.5, FOXM1:5124.5, ARRB2:5124.5, LRRK2:5124.5, CHRNA3:5124.5, NPFF:5124.5, GRIN2B:5124.5, GRIN1:5124.5, GRIN2D:5124.5, GRIN2C:5124.5, NPAS4:5124.5, RAB3GAP1:11104"
"Excitatory Synapse Assembly (GO:1904861)",-0.25064620355412,0.0522692777672256,0.679125737674931,5,"SHANK3:146, PTEN:151, WNT5A:5124.5, WNT7A:5124.5, SRGAP2C:5124.5"
"Exit From Mitosis (GO:0010458)",-0.191519750699714,0.079327945443543,0.679498244808797,7,"UBE2C:464, CTDP1:897, SIRT7:1038, CLASP1:5124.5, CLASP2:5124.5, SPAST:5124.5, EPS8:9352"
"Exocrine System Development (GO:0035272)",0.0160743134087238,0.900940461878425,0.989743606631583,5,"PTF1A:682, NKX3-1:7610.5, RAB26:7610.5, FGFR2:7610.5, IGSF3:7610.5"
"Exocytosis (GO:0006887)",0.0211981133848207,0.590496714259842,0.948103721551575,54,"ANK1:36, RAB11FIP1:53, PRSS12:265, EXOC3L1:311, NLRP5:327, RPH3AL:866, PIK3C2A:890, RAB3IP:901, SYTL2:1075, STX2:1314, TMEM167A:1947, MIA3:1966, SYTL1:2057, EXOC6:2572, SYTL4:3193, WASHC1:7610.5, TRAPPC11:7610.5, CCR1:7610.5, CDK16:7610.5, STX17:7610.5, VAMP2:7610.5, RAB26:7610.5, EXOC8:7610.5, EXOC7:7610.5, EXOC2:7610.5, MYH9:7610.5, DOC2A:7610.5, SNAP29:7610.5, RIMS1:7610.5, RAB11FIP5:7610.5, CRHBP:7610.5, RAB11FIP2:7610.5, JAGN1:7610.5, ARFGEF1:7610.5, SYNGR2:7610.5, TMEM79:7610.5, RAB3IL1:7610.5, SYTL5:7610.5, SYTL3:7610.5, DNAJC5:7610.5, STX1A:7610.5, STX19:7610.5, TNFAIP2:7610.5, STX11:7610.5, CADPS2:7610.5, SNAP47:7610.5, EXOC3L4:7610.5, TMEM167B:7610.5, SCRN1:7610.5, RPH3A:7610.5, EXOC3:11765, COPS5:12034, EXOC4:12151, CPLX1:12389"
"Exonucleolytic Catabolism Of Deadenylated mRNA (GO:0043928)",-0.0323807600390454,0.783575310835575,0.978406876504988,6,"EXOSC3:5124.5, EXOSC5:5124.5, EXOSC9:5124.5, DCPS:5124.5, NT5C3B:5124.5, DIS3:9654"
"Exonucleolytic Trimming Involved In rRNA Processing (GO:0000459)",-0.0919830371567044,0.476290280138283,0.939968883639285,5,"EXOSC3:5124.5, EXOSC10:5124.5, EXOSC9:5124.5, ERI2:5124.5, ERI3:5124.5"
"Exonucleolytic Trimming To Generate Mature 3'-End Of 5.8S rRNA From Tricistronic rRNA Transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000467)",-0.0919830371567044,0.476290280138283,0.939968883639285,5,"EXOSC3:5124.5, EXOSC10:5124.5, EXOSC9:5124.5, ERI2:5124.5, ERI3:5124.5"
"External Encapsulating Structure Organization (GO:0045229)",-0.00996552192669586,0.73643233450223,0.973158919174289,96,"MMP17:237, ADAMTS7:281, MMP2:297, TGM1:410, FURIN:516, COL5A1:669, COL5A2:1092, NF1:5124.5, APP:5124.5, COL1A2:5124.5, COL4A3:5124.5, ATP7A:5124.5, NDNF:5124.5, ADAMTS9:5124.5, SLC39A8:5124.5, APLP1:5124.5, COL4A1:5124.5, PXDN:5124.5, COL1A1:5124.5, MMP13:5124.5, NPNT:5124.5, SPOCK2:5124.5, COL17A1:5124.5, COL13A1:5124.5, COL3A1:5124.5, ADAMTS13:5124.5, ADAMTS12:5124.5, ECM2:5124.5, MMP8:5124.5, MMP3:5124.5, MMP9:5124.5, MMP10:5124.5, MMP12:5124.5, MMP15:5124.5, MMP14:5124.5, ADAMTS15:5124.5, ADAMTS4:5124.5, POSTN:5124.5, VIT:5124.5, SPINK5:5124.5, COL14A1:5124.5, ADAMTS2:5124.5, COL11A1:5124.5, COL4A6:5124.5, COL4A2:5124.5, COL8A1:5124.5, COL7A1:5124.5, TGM3:5124.5, COL28A1:5124.5, COLQ:5124.5, CCDC80:5124.5, TGFBI:5124.5, COL9A1:5124.5, COL9A3:5124.5, COL16A1:5124.5, MMP23B:5124.5, MATN2:5124.5, MATN3:5124.5, MMP28:5124.5, ADAMTS10:5124.5, ADAMTS17:5124.5, ADAMTS16:5124.5, ADAMTS18:5124.5, COL10A1:5124.5, COL23A1:5124.5, SMOC2:5124.5, COL8A2:5124.5, RECK:5124.5, COL15A1:5124.5, ADAMTS6:5124.5, ADAMTS1:5124.5, ADAMTSL4:5124.5, ADAMTS8:5124.5, COL9A2:9292, THSD4:9380, COL4A5:9521, MATN1:9534, ADAMTS14:9954, MMP7:10214, ADAMTS5:10284, MMP19:10321, ADAMTS19:10669, OTOL1:10768, MMP27:10935, MIA:11088, COL5A3:11143, SPINT1:11192, MMP11:11206, IBSP:11282, COL19A1:11685, COL24A1:11926, MATN4:12009, MMP20:12036, ADAMTS20:12049, ADAMTS3:12457, MANSC4:12480"
"Extracellular Matrix Assembly (GO:0085029)",-0.120701448914869,0.131940057093184,0.787326902953916,13,"HAS2:152, RAMP2:468, TGFB1:723, GAS6:5124.5, MYH11:5124.5, HAS1:5124.5, EMILIN1:5124.5, GPM6B:5124.5, PXDN:5124.5, MLF2:5124.5, FBLN5:5124.5, MFAP4:9420, QSOX1:10266"
"Extracellular Matrix Disassembly (GO:0022617)",-0.0179746835443038,0.717031397523161,0.97236803310837,34,"MMP2:297, FURIN:516, KLK7:832, WASHC1:5124.5, EXOC8:5124.5, LCP1:5124.5, GSN:5124.5, CAPG:5124.5, ELANE:5124.5, CTSS:5124.5, CTSK:5124.5, MMP13:5124.5, ADAM15:5124.5, LAMC1:5124.5, MMP8:5124.5, MMP3:5124.5, MMP9:5124.5, MMP10:5124.5, MMP12:5124.5, MMP15:5124.5, KIF9:5124.5, MMP14:5124.5, ADAM8:5124.5, KLK5:5124.5, ADAMTS15:5124.5, ADAMTS4:5124.5, MMP7:10214, ADAMTS5:10284, MMP19:10321, SH3PXD2B:10694, PLG:11133, MMP11:11206, TMPRSS6:11457, HPN:11749"
"Extracellular Matrix Organization (GO:0030198)",-0.00698822363999391,0.771565452443025,0.97683407334599,146,"HAS2:152, MMP17:237, ADAMTS7:281, MMP2:297, FURIN:516, COL5A1:669, TGFB1:723, KLK7:832, COL5A2:1092, WASHC1:5124.5, GAS6:5124.5, EXOC8:5124.5, NF1:5124.5, DDR2:5124.5, APP:5124.5, COL1A2:5124.5, LCP1:5124.5, NID1:5124.5, GSN:5124.5, CAPG:5124.5, COL4A3:5124.5, ELANE:5124.5, ATP7A:5124.5, HAS1:5124.5, ADAM10:5124.5, NDNF:5124.5, CTSS:5124.5, ADAMTS9:5124.5, CYP1B1:5124.5, SLC39A8:5124.5, CTSK:5124.5, APLP1:5124.5, GPM6B:5124.5, COL4A1:5124.5, PXDN:5124.5, FLRT2:5124.5, COL1A1:5124.5, SERPINF2:5124.5, GREM1:5124.5, OPTC:5124.5, MMP13:5124.5, NPNT:5124.5, COL2A1:5124.5, COL11A2:5124.5, SPOCK2:5124.5, COL17A1:5124.5, COL13A1:5124.5, COL3A1:5124.5, ADAMTS13:5124.5, ADAMTS12:5124.5, ADAM15:5124.5, ECM2:5124.5, LAMC1:5124.5, MMP8:5124.5, MMP3:5124.5, MMP9:5124.5, MMP10:5124.5, MMP12:5124.5, MMP15:5124.5, KIF9:5124.5, MMP14:5124.5, ADAM8:5124.5, KLK5:5124.5, ADAMTS15:5124.5, ADAMTS4:5124.5, POSTN:5124.5, VIT:5124.5, SPINK5:5124.5, LOXL3:5124.5, LOXL2:5124.5, LUM:5124.5, CRTAP:5124.5, COL18A1:5124.5, COL14A1:5124.5, COL12A1:5124.5, LOXL4:5124.5, PLOD3:5124.5, LOXL1:5124.5, ADAMTS2:5124.5, COL11A1:5124.5, COLGALT2:5124.5, COL4A6:5124.5, COL4A2:5124.5, COL8A1:5124.5, COL7A1:5124.5, COL28A1:5124.5, COLQ:5124.5, CCDC80:5124.5, TGFBI:5124.5, COL9A1:5124.5, COL9A3:5124.5, COL16A1:5124.5, MMP23B:5124.5, MATN2:5124.5, MATN3:5124.5, MMP28:5124.5, ADAMTS10:5124.5, ADAMTS17:5124.5, ADAMTS16:5124.5, ADAMTS18:5124.5, COL10A1:5124.5, COL23A1:5124.5, SMOC2:5124.5, COL8A2:5124.5, RECK:5124.5, COL15A1:5124.5, ADAMTS6:5124.5, ADAMTS1:5124.5, ADAMTSL4:5124.5, ADAMTS8:5124.5, CREB3L1:5124.5, LOX:9156, COL9A2:9292, TLL2:9347, THSD4:9380, P3H4:9470, COL4A5:9521, MATN1:9534, BMP1:9728, ADAMTS14:9954, MMP7:10214, QSOX1:10266, ADAMTS5:10284, MMP19:10321, ADAMTS19:10669, SH3PXD2B:10694, OTOL1:10768, MMP27:10935, MIA:11088, PLG:11133, COL5A3:11143, SPINT1:11192, TLL1:11200, MMP11:11206, IBSP:11282, COLGALT1:11366, TMPRSS6:11457, COL19A1:11685, COL24A1:11926, MATN4:12009, MMP20:12036, ADAMTS20:12049, HMCN1:12239, ADAMTS3:12457, COL27A1:12464, MANSC4:12480"
