"X","stat","pval","p.adj","num.genes","gene.vals","Driver","DriverNumeric"
"REACTOME_IL_6_TYPE_CYTOKINE_RECEPTOR_LIGAND_INTERACTIONS",-0.0343730132016904,0.644978697111083,0.830788331637996,15,"CLCF1:487, CNTFR:1898, IL6ST:1918, LIF:2555, JAK2:7062, TYK2:7062, JAK1:7062, IL11:7062, LIFR:7062, OSMR:7062, CTF1:7062, IL31RA:7062, CNTF:12659, IL11RA:13516, CRLF1:14534","Unclear",0
"REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_CYCLE_GENES",-0.0194081908190819,0.671394588878493,0.850010441537429,40,"CCNE2:1529, RBL2:1669, CNOT4:1680, CNOT1:2448, BAX:7062, E2F1:7062, TFDP2:7062, TP53:7062, SFN:7062, TFDP1:7062, CDK2:7062, CCNB1:7062, EP300:7062, CNOT6:7062, CDKN1A:7062, CARM1:7062, CDKN1B:7062, RBL1:7062, E2F4:7062, CCNA2:7062, CCNE1:7062, CCNA1:7062, NPM1:7062, PCBP4:7062, ZNF385A:7062, CNOT3:7062, RGCC:7062, GADD45A:7062, E2F8:7062, CNOT6L:7062, PLK2:7062, CNOT11:7062, BTG2:7062, E2F7:7062, PLK3:7062, CNOT10:7062, AURKA:12316, CDC25C:12772, ARID3A:13483, CENPJ:13733","Unclear",0
"REACTOME_RRNA_MODIFICATION_IN_THE_MITOCHONDRION",-0.00474055810825957,0.970717936917932,0.986586493947594,5,"MRM2:1822, TFB1M:7062, NSUN4:7062, MRM3:7062, MRM1:13925","Unclear",0
"REACTOME_NEUREXINS_AND_NEUROLIGINS",-0.16251182698806,7.20762499270343e-05,0.00224057721755936,50,"DBNL:59, HOMER2:72, SYT1:120, SHANK2:132, GRIN2B:490, GRIN2A:572, APBA2:733, GRIN1:826, DLG3:843, SIPA1L1:913, NRXN2:1256, DLGAP3:1353, NLGN4X:1539, SYT12:1634, LRRTM2:1727, SHANK1:1836, DLG2:2186, EPB41L5:2209, DLG4:2220, NRXN3:2246, GRM5:2296, STX1A:7062, APBA1:7062, LIN7C:7062, EPB41L1:7062, GRIN2D:7062, GRIN2C:7062, SYT7:7062, HOMER3:7062, EPB41L2:7062, DLGAP4:7062, SYT10:7062, SYT2:7062, GRM1:7062, LRRTM1:7062, PDLIM5:7062, NLGN4Y:7062, NLGN1:7062, NLGN2:7062, DLGAP1:7062, SYT9:7062, LRRTM4:7062, SHARPIN:7062, NRXN1:7062, NLGN3:7062, DLGAP2:7062, LRRTM3:7062, EPB41:13629, APBA3:13701, EPB41L3:14868","Herbivore",1
"REACTOME_PROTEIN_PROTEIN_INTERACTIONS_AT_SYNAPSES",-0.141248022151899,1.32150103534221e-05,0.000541515083345909,80,"SLITRK1:55, DBNL:59, HOMER2:72, SYT1:120, SHANK2:132, SLITRK4:211, GRIN2B:490, GRIN2A:572, APBA2:733, GRIN1:826, DLG3:843, SIPA1L1:913, SLITRK6:1098, NRXN2:1256, DLGAP3:1353, SLITRK2:1480, NLGN4X:1539, SYT12:1634, SLITRK5:1645, LRRTM2:1727, IL1RAPL1:1741, SHANK1:1836, DLG2:2186, EPB41L5:2209, DLG4:2220, NRXN3:2246, GRM5:2296, PTPRF:2337, PTPRD:2455, NTRK3:2636, STX1A:7062, APBA1:7062, PPFIA2:7062, PPFIA4:7062, LIN7C:7062, PPFIA3:7062, DLG1:7062, EPB41L1:7062, GRIN2D:7062, GRIA3:7062, GRIA4:7062, GRIA1:7062, GRIN2C:7062, SYT7:7062, HOMER3:7062, EPB41L2:7062, DLGAP4:7062, PPFIBP1:7062, SYT10:7062, SLITRK3:7062, LRFN3:7062, LRFN1:7062, LRRC4B:7062, FLOT2:7062, FLOT1:7062, SYT2:7062, GRM1:7062, LRFN2:7062, LRRTM1:7062, PDLIM5:7062, NLGN4Y:7062, PPFIBP2:7062, NLGN1:7062, NLGN2:7062, DLGAP1:7062, SYT9:7062, LRFN4:7062, LRRTM4:7062, SHARPIN:7062, NRXN1:7062, IL1RAPL2:7062, IL1RAP:7062, NLGN3:7062, DLGAP2:7062, LRRTM3:7062, EPB41:13629, APBA3:13701, PTPRS:13955, RTN3:14491, EPB41L3:14868","Herbivore",1
"REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DNA_REPAIR_GENES",-0.0686248673357179,0.104085056141436,0.294146326368352,47,"POLR2J:371, GTF2F2:626, GTF2H4:722, CDK9:735, NELFB:1074, NELFA:1117, JUN:1258, FANCI:1423, CTDP1:1593, MNAT1:1599, SSRP1:1992, ATF2:2488, CHEK1:2574, TP53:7062, CCNT2:7062, CCNK:7062, SUPT16H:7062, POLR2F:7062, NELFCD:7062, ERCC2:7062, GTF2H1:7062, GTF2H3:7062, GTF2F1:7062, CCNT1:7062, CDK7:7062, CCNH:7062, GTF2H2:7062, ELOC:7062, ERCC3:7062, TCEA1:7062, SUPT5H:7062, NELFE:7062, FOS:7062, ATM:7062, CDK13:7062, MSH2:7062, PMS2:7062, DDB2:7062, FANCD2:7062, CDK12:7062, ELOA:12591, ELL:12773, FANCC:13238, MLH1:13406, BRCA1:13537, ATR:13814, RAD51D:14379","Unclear",0
"REACTOME_SIGNALING_BY_MODERATE_KINASE_ACTIVITY_BRAF_MUTANTS",-0.0556951811531898,0.261530737788655,0.499512627365407,34,"CAMK2B:10, IQGAP1:322, CAMK2D:339, TLN1:432, KSR2:945, FN1:1126, VCL:1578, MARK3:1588, JAK2:7062, MAPK3:7062, ACTB:7062, APBB1IP:7062, CSK:7062, VWF:7062, RAF1:7062, ARRB1:7062, FGG:7062, SRC:7062, ITGB3:7062, CAMK2A:7062, CAMK2G:7062, ACTG1:7062, BRAF:7062, PEBP1:7062, BRAP:7062, KSR1:7062, CNKSR1:7062, CNKSR2:7062, MAP3K11:11612, FGB:11844, ARAF:12181, ARRB2:12816, MAP2K2:14555, ITGA2B:14566","Both",3
"REACTOME_SIGNALING_BY_BRAF_AND_RAF1_FUSIONS",-0.0305469040659049,0.442469000753547,0.680112198089211,53,"CAMK2B:10, IQGAP1:322, CAMK2D:339, TLN1:432, SND1:558, KSR2:945, FN1:1126, AGK:1381, VCL:1578, MARK3:1588, TENT4A:1876, JAK2:7062, MAPK3:7062, BCL2L11:7062, LMNA:7062, ACTB:7062, APBB1IP:7062, CSK:7062, VWF:7062, RAF1:7062, ARRB1:7062, FGG:7062, SRC:7062, ITGB3:7062, CAMK2A:7062, CAMK2G:7062, TRIM24:7062, ACTG1:7062, BRAF:7062, PAPSS1:7062, CLCN6:7062, KDM7A:7062, FAM114A2:7062, PEBP1:7062, ZC3HAV1:7062, KIAA1549:7062, MPRIP:7062, KSR1:7062, CNKSR1:7062, CNKSR2:7062, FAM131B:7062, AGTRAP:7062, TRAK1:7062, ESRP1:11587, FGB:11844, ARAF:12181, ARRB2:12816, ATG7:13583, AP3B1:14299, AKAP9:14392, MAP2K2:14555, ITGA2B:14566, AGGF1:15073","Both",3
"REACTOME_RAS_SIGNALING_DOWNSTREAM_OF_NF1_LOSS_OF_FUNCTION_VARIANTS",-0.0235880770954729,0.870221430390191,0.94291420612591,4,"SPRED1:7062, SPRED2:7062, SPRED3:7062, NF1:7062","Unclear",0
"REACTOME_ONCOGENIC_MAPK_SIGNALING",-0.0404346061139961,0.253393802116366,0.490202816755159,67,"CAMK2B:10, IQGAP1:322, CAMK2D:339, TLN1:432, SND1:558, KSR2:945, DUSP9:1012, FN1:1126, AGK:1381, VCL:1578, MARK3:1588, TENT4A:1876, DUSP6:2183, DUSP7:2265, JAK2:7062, MAPK3:7062, BCL2L11:7062, LMNA:7062, ACTB:7062, APBB1IP:7062, CSK:7062, VWF:7062, RAF1:7062, ARRB1:7062, FGG:7062, SRC:7062, ITGB3:7062, CAMK2A:7062, CAMK2G:7062, DUSP16:7062, DUSP10:7062, DUSP8:7062, TRIM24:7062, ACTG1:7062, BRAF:7062, PAPSS1:7062, PPP1CB:7062, SPRED1:7062, SPRED2:7062, CLCN6:7062, KDM7A:7062, SPRED3:7062, NF1:7062, FAM114A2:7062, PEBP1:7062, BRAP:7062, ZC3HAV1:7062, SHOC2:7062, KIAA1549:7062, MPRIP:7062, KSR1:7062, CNKSR1:7062, CNKSR2:7062, FAM131B:7062, AGTRAP:7062, TRAK1:7062, ESRP1:11587, MAP3K11:11612, FGB:11844, ARAF:12181, ARRB2:12816, ATG7:13583, AP3B1:14299, AKAP9:14392, MAP2K2:14555, ITGA2B:14566, AGGF1:15073","Both",3
"REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_CYTOCHROME_C_RELEASE",-0.0261309551314634,0.709261345365019,0.870291540415114,17,"PRELID1:1533, PPP1R13B:2597, BID:7062, TP73:7062, BAX:7062, BBC3:7062, TP53:7062, TP53BP2:7062, CREBBP:7062, ATM:7062, AIFM2:7062, BNIP3L:7062, STEAP3:7062, PRELID3A:7062, TP53INP1:7062, TP63:11713, ZNF420:11894","Unclear",0
"REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_SEVERAL_ADDITIONAL_CELL_DEATH_GENES_WHOSE_SPECIFIC_ROLES_IN_P53_DEPENDENT_APOPTOSIS_REMAIN_UNCERTAIN",-0.0969341966088657,0.209349914483571,0.438904530016137,14,"RABGGTB:1213, NDRG1:2116, PERP:2147, RABGGTA:2353, PPP1R13B:2597, TP73:7062, TP53:7062, TP53BP2:7062, BIRC5:7062, BCL6:7062, CHM:7062, BCL2L14:7062, TP63:11713, TP53I3:12020","Unclear",0
"REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CASPASE_ACTIVATORS_AND_CASPASES",-0.0293853746074473,0.724562519618444,0.882097382087815,12,"CASP2:377, PIDD1:1380, TP73:7062, APAF1:7062, CASP6:7062, TP53:7062, CASP1:7062, ATM:7062, CASP10:7062, CRADD:7062, TP63:11713, NLRC4:14093","Unclear",0
"REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DEATH_RECEPTORS_AND_LIGANDS",-0.0797365470852018,0.434883908744338,0.671890049242537,8,"IGFBP3:245, PPP1R13B:2597, FAS:7062, TP73:7062, TP53:7062, TP53BP2:7062, TMEM219:7062, TP63:11713","Both",3
"REACTOME_FGFR2_ALTERNATIVE_SPLICING",-0.205921938088829,0.0135391384846055,0.0887675152281591,12,"NCBP1:261, POLR2J:371, GTF2F2:626, FGFR2:837, HNRNPM:1345, PTBP1:2081, POLR2F:7062, GTF2F1:7062, RBFOX2:7062, ESRP2:7062, HNRNPH1:7062, ESRP1:11587","Both",3
"REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_ADDITIONAL_CELL_CYCLE_GENES_WHOSE_EXACT_ROLE_IN_THE_P53_PATHWAY_REMAIN_UNCERTAIN",-0.0142376304274655,0.848645749633062,0.938323509883001,15,"CNOT4:1680, CNOT1:2448, TP53:7062, CNOT6:7062, NPM1:7062, CNOT3:7062, RGCC:7062, CNOT6L:7062, PLK2:7062, CNOT11:7062, BTG2:7062, PLK3:7062, CNOT10:7062, CDC25C:12772, CENPJ:13733","Unclear",0
"REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_G1_CELL_CYCLE_ARREST",-0.0202570595211385,0.793058658169331,0.920131763628896,14,"CCNE2:1529, E2F1:7062, TP53:7062, CDK2:7062, CDKN1A:7062, CDKN1B:7062, CCNA2:7062, CCNE1:7062, CCNA1:7062, PCBP4:7062, ZNF385A:7062, E2F8:7062, E2F7:7062, ARID3A:13483","Unclear",0
"REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_PHOSPHORYLATION",-0.00417224849492392,0.899518034522365,0.956876371580662,77,"UBA52:502, RFC3:567, CSNK2B:603, TBP:612, RPS27A:636, DYRK2:692, TAF10:809, HIPK1:1177, HIPK2:1421, PRKAB2:1425, PRKAA1:1558, MAPKAPK5:1628, PRKAG2:1919, SSRP1:1992, RFC5:2215, CHEK1:2574, TP53:7062, UBB:7062, CDK2:7062, RPA1:7062, RFC4:7062, PRKAB1:7062, MDM2:7062, PRKAA2:7062, PRKAG1:7062, SUPT16H:7062, MAPK11:7062, CCNA2:7062, MRE11:7062, NBN:7062, ATM:7062, TOP3A:7062, BLM:7062, CCNA1:7062, TAF2:7062, TAF11:7062, TAF7L:7062, TAF4B:7062, TAF1:7062, TAF5:7062, TAF3:7062, TAF7:7062, TAF9B:7062, TAF15:7062, TAF9:7062, TPX2:7062, RAD1:7062, HUS1:7062, RAD17:7062, ATRIP:7062, RAD9A:7062, RMI2:7062, AURKB:7062, CHEK2:7062, MDM4:7062, TP53INP1:7062, PLK3:7062, NOC2L:7062, RAD9B:11663, STK11:11883, RPA3:11901, RMI1:12028, AURKA:12316, TOPBP1:12452, RAD50:12543, RPA2:13107, TAF6:13439, BRCA1:13537, RFC2:13742, RBBP8:13747, ATR:13814, NUAK1:13827, RHNO1:14102, DNA2:14524, BARD1:14627, BRIP1:14673, WRN:14877","Both",3
"REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ACETYLATION",-0.0770915783834229,0.173941212079969,0.395480460756852,26,"BRD1:768, PIP4K2B:1352, MAP2K6:1692, BRD7:1791, PIP4K2A:1942, AKT2:7062, TP53:7062, AKT1:7062, BRPF3:7062, HDAC1:7062, EP300:7062, RBBP7:7062, PML:7062, RBBP4:7062, PIP4P1:7062, PIP4K2C:7062, CHD4:7062, MBD3:7062, GATAD2B:7062, MTA2:7062, GATAD2A:7062, CHD3:7062, ING2:7062, BRPF1:7062, ING5:7062, KAT6A:14393","Unclear",0
"REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ASSOCIATION_WITH_CO_FACTORS",-0.0734242201993183,0.359483882037111,0.602369367391181,13,"POU4F2:1395, PPP1R13L:2187, POU4F1:2211, PPP1R13B:2597, TP73:7062, AKT2:7062, TP53:7062, AKT1:7062, TP53BP2:7062, ZNF385A:7062, BANP:7062, TP63:11713, PHF20:12679","Unclear",0
"REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_METHYLATION",-0.0918942511535104,0.177296351520296,0.398376405119897,18,"EHMT1:330, UBA52:502, RPS27A:636, SETD9:1286, TP53:7062, UBB:7062, MDM2:7062, EP300:7062, ATM:7062, CHEK2:7062, KMT5A:7062, MDM4:7062, PRMT5:7062, EHMT2:7062, SMYD2:7062, TTC5:7062, L3MBTL1:7062, JMY:14698","Both",3
"REACTOME_KERATINIZATION",-0.0796767624483236,0.0123249843233552,0.0840007745905083,83,"KRT20:75, KRT80:200, FURIN:403, DSC3:434, TGM1:583, DSG3:595, KRT18:745, KRT13:817, KRT71:889, DSP:1204, PKP3:1265, EVPL:1367, KRT5:1442, KLK5:1499, PKP1:1542, TGM5:1570, DSC2:1674, SPINK9:1785, DSG2:1913, KRT12:1922, DSC1:1958, KRT19:2018, KRT14:2111, PERP:2147, KRT17:2226, KRT85:2240, LIPN:2468, PKP2:2505, DSG1:7062, PCSK6:7062, KRT31:7062, KRT23:7062, PPL:7062, CSTA:7062, CAPNS1:7062, KRT36:7062, KLK14:7062, KLK8:7062, KRT33B:7062, SPINK5:7062, PKP4:7062, ST14:7062, KRT84:7062, KRT82:7062, KLK13:7062, KRT78:7062, KRT75:7062, KRT4:7062, KRT74:7062, KRT15:7062, KRT27:7062, LIPM:7062, JUP:7062, KRT79:7062, KLK12:7062, KRTAP24-1:7062, KAZN:7062, KRT35:7062, KRTAP26-1:7062, LIPK:7062, LIPJ:7062, KRT40:7062, KRT25:7062, KRTAP27-1:7062, KRTAP29-1:7062, KRTAP3-3:7062, KRTAP3-2:7062, KRTAP3-1:7062, KRT34:11499, CAPN1:11957, KRT72:11962, DSG4:12022, KRT33A:12243, KRT28:12693, KRT39:13301, CASP14:13518, PRSS8:13638, KRT26:13787, KRT32:13881, KRT73:13974, KRT16:14079, KRT24:14774, CELA2A:14962","Both",3
"REACTOME_REGULATION_OF_TP53_EXPRESSION_AND_DEGRADATION",-0.079250018730801,0.133342402395041,0.335308718993387,30,"UBA52:502, USP2:534, RPS27A:636, PPP2R5C:686, CCNG1:999, MAPKAP1:1476, PRR5:1927, PPP2R1B:2431, AKT2:7062, TP53:7062, AKT1:7062, CDKN2A:7062, UBB:7062, CDK2:7062, PDPK1:7062, MDM2:7062, RICTOR:7062, RNF34:7062, MTOR:7062, CCNA2:7062, ATM:7062, CCNA1:7062, CHEK2:7062, MDM4:7062, SGK1:7062, RFFL:7062, PRDM1:11973, USP7:12381, PHF20:12679, DAXX:14528","Unclear",0
"REACTOME_SIGNALING_BY_MET",-0.0311613084124933,0.382303128601131,0.622105181288664,66,"TNS3:96, PTK2:164, COL5A2:197, SH3GL3:227, COL3A1:463, UBA52:502, SH3GL2:527, ITGA3:557, RPS27A:636, FN1:1126, LAMA5:1230, LAMB2:1315, COL5A1:1370, PIK3CA:1390, COL1A2:1608, HGS:1623, LAMA2:2026, CBL:2620, PTPN11:7062, UBB:7062, HGF:7062, COL1A1:7062, SOS1:7062, DOCK7:7062, SHC1:7062, ITGA2:7062, PTPN1:7062, SRC:7062, USP8:7062, LAMB1:7062, MET:7062, LAMC1:7062, COL2A1:7062, SH3KBP1:7062, CRKL:7062, RAPGEF1:7062, PTPRJ:7062, COL11A1:7062, COL11A2:7062, LAMA3:7062, LAMC2:7062, LAMB3:7062, LAMA4:7062, SH3GL1:7062, LRIG1:7062, GGA3:7062, HGFAC:7062, RANBP10:7062, SPINT2:7062, TNS4:11485, STAM2:11872, PIK3R1:11896, COL5A3:12029, GAB1:12195, SPINT1:12523, STAM:12776, RANBP9:12959, EPS15:13277, LAMC3:13594, ITGB1:13679, HPN:14080, PTPN2:14315, COL27A1:14451, COL24A1:14570, LAMA1:14799, MUC20:15092","Both",3
"REACTOME_NEGATIVE_REGULATION_OF_MET_ACTIVITY",-0.0697609159277136,0.29271405847746,0.536769389959517,19,"SH3GL3:227, UBA52:502, SH3GL2:527, RPS27A:636, HGS:1623, CBL:2620, UBB:7062, HGF:7062, PTPN1:7062, USP8:7062, MET:7062, SH3KBP1:7062, PTPRJ:7062, SH3GL1:7062, LRIG1:7062, STAM2:11872, STAM:12776, EPS15:13277, PTPN2:14315","Both",3
"REACTOME_PTEN_REGULATION",-0.078012780319609,0.00692637676362809,0.0589068740793465,101,"RPTOR:14, MOV10:273, MTA1:290, UBA52:502, CSNK2B:603, RPS27A:636, EED:650, PSMD12:671, PSMF1:875, PSMA1:974, MTA3:1043, CBX8:1058, TNRC6A:1166, JUN:1258, FRK:1295, TRIM27:1498, RRAGD:1747, EZH2:1752, SLC38A9:1758, XIAP:1951, TNRC6C:2200, ATF2:2488, STUB1:2592, PSMB1:7062, PSME4:7062, PSMD8:7062, PSMB5:7062, PSME2:7062, PSMD10:7062, MAPK3:7062, AKT2:7062, PSMD3:7062, PSMD9:7062, PSMB2:7062, PSME3:7062, PSMB7:7062, TP53:7062, AKT1:7062, PSMB6:7062, PSMA8:7062, PSMD4:7062, PSMB4:7062, PSMD6:7062, UBB:7062, PSMD1:7062, PSMD2:7062, PSMD13:7062, PSMB8:7062, PSMB10:7062, PSMB11:7062, PSMB9:7062, KDM1A:7062, RCOR1:7062, HDAC1:7062, SALL4:7062, RBBP7:7062, SNAI1:7062, PML:7062, RBBP4:7062, SUZ12:7062, EGR1:7062, MKRN1:7062, MTOR:7062, HDAC7:7062, AGO1:7062, TNRC6B:7062, HDAC5:7062, WWP2:7062, RRAGB:7062, RRAGC:7062, RRAGA:7062, CHD4:7062, TNKS2:7062, RNF146:7062, TNKS:7062, MBD3:7062, GATAD2B:7062, MTA2:7062, GATAD2A:7062, CHD3:7062, SCMH1:7062, PHC1:7062, PHC3:7062, CBX2:7062, CBX6:7062, RING1:7062, NR2E1:7062, USP13:7062, SNAI2:7062, ATN1:7062, MAF1:7062, PSMD5:11552, SEM1:11913, PSME1:12184, USP7:12381, MECOM:12384, LAMTOR2:12466, OTUD3:12531, PHC2:12977, PPARG:13832, NEDD4:14717","Insectivore",2
"REACTOME_RNA_POLYMERASE_II_TRANSCRIBES_SNRNA_GENES",-0.0468657919367699,0.2431185306143,0.478888825700373,52,"INTS1:233, NCBP1:261, POLR2J:371, TBP:612, GTF2F2:626, CDK9:735, INTS4:827, PCF11:835, GTF2A1:1354, INTS6:1872, INTS9:2009, INTS11:2118, CCNT2:7062, CCNK:7062, POLR2F:7062, GTF2F1:7062, CCNT1:7062, CDK7:7062, SUPT5H:7062, TAF11:7062, TAF5:7062, GTF2E1:7062, GTF2E2:7062, TAF9:7062, SP1:7062, PHAX:7062, POU2F2:7062, INTS13:7062, SRRT:7062, ELL2:7062, TAF8:7062, INTS14:7062, INTS12:7062, NABP2:7062, INTS7:7062, INTS3:7062, ZC3H8:7062, RPRD2:7062, INTS8:7062, ZNF143:7062, NABP1:7062, SNAPC5:7062, INTS2:11495, INTS5:11550, POU2F1:11935, SNAPC1:12380, INTS10:12605, ELL:12773, TAF6:13439, ELL3:13530, ICE2:13732, RPAP2:14014","Both",3
"REACTOME_COPI_MEDIATED_ANTEROGRADE_TRANSPORT",-0.0578427227197055,0.07264447499572,0.244492646401124,81,"YKT6:117, DYNC1H1:194, DYNC1LI2:329, TUBA4A:420, TUBA1B:702, NAPA:778, ANK2:970, COPB1:1061, ARFGAP1:1096, TMED3:1137, NSF:1233, TUBB2A:1503, TMEM115:1614, TUBA8:1763, BET1L:1830, COPB2:1841, COG6:1979, TUBB4A:2317, BET1:2330, DCTN1:2371, SPTBN4:2385, TMED9:2386, DCTN3:2563, DYNLL1:7062, SPTAN1:7062, CAPZB:7062, TUBB1:7062, CAPZA1:7062, TUBB2B:7062, TUBA1A:7062, TUBAL3:7062, TUBB4B:7062, SPTBN1:7062, SPTBN5:7062, SPTBN2:7062, INS:7062, ARF1:7062, DYNC1I2:7062, DCTN6:7062, ACTR10:7062, DCTN4:7062, DYNC1I1:7062, DCTN2:7062, CAPZA3:7062, USO1:7062, COPZ2:7062, ARCN1:7062, KDELR3:7062, COG4:7062, COPE:7062, GOSR2:7062, GOSR1:7062, FOLR1:7062, COPA:7062, NAPB:7062, NAPG:7062, TMED7:7062, COG3:7062, COPG2:7062, STX5:7062, COG5:7062, COG1:7062, TMED10:7062, COPG1:7062, COG8:7062, ARFGAP3:7062, COG2:12206, TUBB8B:12217, TUBB8:12220, CD59:12301, ARF3:12351, DYNLL2:12478, ANK3:12484, GOLGB1:12527, COPZ1:12590, ARFGAP2:12871, DYNC1LI1:14033, GBF1:14212, SPTB:14535, SPTA1:15033, ANK1:15074","Unclear",0
"REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE",-0.0847563440911361,0.0108179482699248,0.0766318270880142,76,"KRT20:75, KRT80:200, FURIN:403, DSC3:434, TGM1:583, DSG3:595, KRT18:745, KRT13:817, KRT71:889, DSP:1204, PKP3:1265, EVPL:1367, KRT5:1442, KLK5:1499, PKP1:1542, TGM5:1570, DSC2:1674, SPINK9:1785, DSG2:1913, KRT12:1922, DSC1:1958, KRT19:2018, KRT14:2111, PERP:2147, KRT17:2226, KRT85:2240, LIPN:2468, PKP2:2505, DSG1:7062, PCSK6:7062, KRT31:7062, KRT23:7062, PPL:7062, CSTA:7062, CAPNS1:7062, KRT36:7062, KLK14:7062, KLK8:7062, KRT33B:7062, SPINK5:7062, PKP4:7062, ST14:7062, KRT84:7062, KRT82:7062, KLK13:7062, KRT78:7062, KRT75:7062, KRT4:7062, KRT74:7062, KRT15:7062, KRT27:7062, LIPM:7062, JUP:7062, KRT79:7062, KLK12:7062, KAZN:7062, KRT35:7062, LIPK:7062, LIPJ:7062, KRT40:7062, KRT25:7062, KRT34:11499, CAPN1:11957, KRT72:11962, DSG4:12022, KRT33A:12243, KRT28:12693, KRT39:13301, CASP14:13518, PRSS8:13638, KRT26:13787, KRT32:13881, KRT73:13974, KRT16:14079, KRT24:14774, CELA2A:14962","Both",3
"REACTOME_COPI_DEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC",-0.012927458846125,0.684698425982531,0.859025426596964,83,"KIF1A:317, TUBA4A:420, KIF21B:632, TUBA1B:702, NAPA:778, KLC4:866, COPB1:1061, ARFGAP1:1096, TMED3:1137, NSF:1233, KIF2B:1280, TUBB2A:1503, STX18:1506, KIF26A:1630, TUBA8:1763, COPB2:1841, KIF25:2243, TUBB4A:2317, TMED9:2386, KIF3C:2607, KIF1B:7062, KIF2A:7062, KIFAP3:7062, KIF22:7062, KIF9:7062, TUBB1:7062, KIF3B:7062, KLC3:7062, TUBB2B:7062, KIF23:7062, KIF21A:7062, KIF2C:7062, KIF5A:7062, KIF26B:7062, KIF27:7062, TUBA1A:7062, KIFC2:7062, KIF5B:7062, KLC2:7062, TUBAL3:7062, TUBB4B:7062, KIF19:7062, KIF13B:7062, ARF1:7062, ZW10:7062, SURF4:7062, COPZ2:7062, ARCN1:7062, KDELR3:7062, COPE:7062, COPA:7062, NAPB:7062, NAPG:7062, TMED7:7062, COPG2:7062, TMED10:7062, COPG1:7062, ARFGAP3:7062, USE1:7062, BNIP1:7062, RINT1:7062, KLC1:11484, KIF3A:11748, KIF1C:11885, KIF4A:12049, TUBB8B:12217, TUBB8:12220, KIF18B:12262, ARF3:12351, KIF20B:12486, COPZ1:12590, KIF18A:12839, ARFGAP2:12871, KIF15:12964, CENPE:13177, RACGAP1:13193, KIFC1:13551, KIF11:14190, GBF1:14212, KIF12:14255, KIF6:14313, KIF20A:14554, KIF16B:14806","Both",3
"REACTOME_COPI_INDEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC",-0.139998730785096,0.00251239839137492,0.0297026981014657,39,"DYNC1H1:194, PLA2G6:289, DYNC1LI2:329, TUBA4A:420, BICD2:521, TUBA1B:702, GALNT1:811, TUBB2A:1503, TUBA8:1763, RAB18:2203, TUBB4A:2317, DCTN1:2371, BICD1:2372, DCTN3:2563, RAB3GAP2:2565, GALNT2:2588, DYNLL1:7062, CAPZB:7062, TUBB1:7062, CAPZA1:7062, PLA2G4A:7062, TUBB2B:7062, TUBA1A:7062, TUBAL3:7062, TUBB4B:7062, DYNC1I2:7062, DCTN6:7062, ACTR10:7062, DCTN4:7062, DYNC1I1:7062, DCTN2:7062, CAPZA3:7062, AGPAT3:7062, PAFAH1B3:7062, RAB3GAP1:7062, TUBB8B:12217, TUBB8:12220, DYNLL2:12478, DYNC1LI1:14033","Insectivore",2
"REACTOME_INTRA_GOLGI_TRAFFIC",-0.0784100775663381,0.0905572326957788,0.273034599582758,39,"YKT6:117, RAB39A:760, NAPA:778, VTI1A:941, NSF:1233, CYTH1:1646, BET1L:1830, COG6:1979, RIC1:2002, CYTH3:2089, VPS45:7062, ARF1:7062, SNAP29:7062, TRIP11:7062, COG4:7062, GOSR2:7062, GOSR1:7062, NAPB:7062, NAPG:7062, COG3:7062, STX5:7062, COG5:7062, COG1:7062, COG8:7062, GOLGA5:7062, RAB36:7062, RGP1:7062, MAN1A1:7062, MAN1C1:7062, STX16:7062, STX6:7062, RAB33B:7062, GOLIM4:7062, MAN2A2:7062, MAN1A2:7062, COG2:12206, CUX1:13262, CYTH4:14138, MAN2A1:15039","Herbivore",1
