"","main_Rho","Insectivore_Rho","Vertivore_Rho","main_P","Insectivore_P","Vertivore_P","main_p.adj","Insectivore_p.adj","Vertivore_p.adj","Driver","DriverNumeric"
"C2CD4D",-2.51015139187948,-0.53923022056375,-2.7182187734788,0.0724076469333743,0.589728010343517,0.00656344246008402,0.737584069248579,0.832221950170474,0.0969895253279345,"Vertivore",2
"BTNL2",1.18419951800545,0.648703303888885,2.82161060487757,1,0.516530168465695,0.00477831571283441,1,0.788571636796827,0.082293820440879,"Vertivore",2
"FGF12",NA,-0.416482709651836,NA,NA,0.677056816963436,NA,NA,0.874315961293845,NA,"MissingData",5
"DGKZ",-0.474162184264683,0.258573164733206,0.299473373987414,1,0.795964590665329,0.764578884825858,1,0.92639576185047,0.903342413212546,"Both",3
"TNRC6B",2.23589425234019,-3.28312023505772,1.4405435468081,0.152152193427586,0.00102664867789956,0.14971367901784,1,0.0351074861182995,0.431953277533037,"Insectivore",1
"SLC39A5",-3.71920724909701,2.1393021042889,-3.43487188359458,0.00119909416057418,0.032411209394878,0.000592834030693761,0.133169986774356,0.212521558689958,0.034798256387738,"Both",3
"GTSE1",-1.33654955052011,-0.913010288145508,-1.7052671926091,1,0.361237130660302,0.0881446033440722,1,0.67596901137227,0.336028736908701,"Vertivore",2
"PRMT1",NA,-0.0544465506480472,NA,NA,0.956579391777728,NA,NA,0.984811472399811,NA,"MissingData",5
"SLC4A7",-0.742252935099619,0.255675270511215,0.230021853114117,1,0.798201591894142,0.81807478863964,1,0.92740874104555,0.92839321678804,"DoubleBoth",4
"RFC5",0.410847067516012,-1.35350747967198,0.074849010278033,1,0.175893562141187,0.940334846589463,1,0.487360469871197,0.97749715250685,"Insectivore",1
"CNOT10",-1.4972485160395,0.23472786097731,-1.58368011195989,0.805971633819626,0.814419961863136,0.113266532865058,1,0.933125974541569,0.378742021783007,"Vertivore",2
"TMEM169",-0.434446519366529,0.613293167290767,-0.269876819191543,1,0.539682510458794,0.787255021294807,1,0.800486256591013,0.913890095728258,"Insectivore",1
"GAS2",1.63160627194822,-0.254462152467469,2.36523635190186,0.616574736775326,0.799138539895592,0.0180185675789811,1,0.928015230919018,0.155707589513696,"Vertivore",2
"USP41",1.11360795883681,0.883502309873908,0.465602861797934,1,0.376964935064958,0.641499794149748,1,0.690227696530844,0.840587935446319,"Both",3
"HS3ST6",-1.00250237684433,1.5417705007738,-0.0297569850321803,1,0.123129372918207,0.976260864532798,1,0.409217420633383,0.990025788767516,"Insectivore",1
"MALRD1",-3.01557275333844,3.45546397326057,-1.02716503143781,0.0153896638008357,0.000549346600724594,0.304342760963904,0.357608433919727,0.0243288498665163,0.594180552359701,"Insectivore",1
"LTA",1.75838621128341,1.84621282158759,3.55958075072463,0.472090906050186,0.0648613099975913,0.000371447308710554,1,0.300381992500273,0.0308260447844187,"Vertivore",2
"GABRR1",3.12837712618702,-4.46165001559714,1.08081410866324,0.0105464692815941,8.13309798955851e-06,0.279779811260593,0.311120843807026,0.00261815387312133,0.573455593605645,"Insectivore",1
"NAALADL2",-0.715322689549648,1.49110327818597,-0.670664148045758,1,0.135934381799267,0.502434507109549,1,0.426188423605229,0.75600426333758,"Insectivore",1
"GPR42",1.18299813172207,-0.315082810406382,2.36614623853156,1,0.752698779606413,0.0179743429804215,1,0.907474595769807,0.155707589513696,"Vertivore",2
"EPS15L1",1.35860818367649,1.42834142332405,1.7665814158319,1,0.15319361041377,0.0772983555865865,1,0.452050834006336,0.317250809844078,"Unclear",0
"COG6",0.239642855338242,-1.09805652683721,-0.258545831496563,1,0.272179806854746,0.795985682491104,1,0.597839757253263,0.917837601508895,"Insectivore",1
"CHTF18",-1.45699657246121,0.410873940623473,-2.05147914471343,0.87070395811973,0.68116497167945,0.0402203085688462,1,0.876326077023197,0.228612506842319,"Vertivore",2
"TARS1",1.49577047985858,-1.54712743201574,1.64502683508708,0.808280859332618,0.121832520281225,0.0999642772251968,1,0.406881671666881,0.356015195286341,"Unclear",0
"SACS",-1.38623905170133,-1.01994641888922,-2.38122789274883,0.994043523687502,0.307753873026656,0.017255033456741,1,0.632963142734307,0.153125749312936,"Vertivore",2
"ANAPC7",1.87811930491102,-0.498580094420909,2.75301967679292,0.362189075832987,0.618075231148258,0.00590483471160551,1,0.84815284640045,0.0923256971884986,"Vertivore",2
"SLC23A3",-1.21394900912234,0.93900184297258,-0.464218983308774,1,0.347729798112252,0.642490861840327,1,0.66699608515469,0.841427380320498,"Both",3
"PPP2R2D",0.708137793921541,-0.58037043069908,-0.462137029502961,1,0.561664841031435,0.643983057086437,1,0.815410986815791,0.842061645164229,"Both",3
"RUSC2",-0.396056622851364,0.377941488760794,0.366627309969654,1,0.705474060738096,0.713897034255626,1,0.887780755550663,0.876499821605997,"Both",3
"PRSS48",-0.208170786013455,1.80304460493866,0.358471509909892,1,0.0713812097868955,0.719990484968062,1,0.313385165069282,0.879548389271886,"Insectivore",1
"CLEC2A",NA,-2.8333576708327,NA,NA,0.00460618151858805,NA,NA,0.0766546162574884,NA,"MissingData",5
"IFFO2",2.37263266307642,-1.07577582723861,1.70971294387035,0.105970915710256,0.282027525569709,0.0873189679994889,0.883303052241035,0.608787343449117,0.334397995097434,"Both",3
"GTF2IRD1",-1.16067318427277,3.58106782716197,0.0281958137704408,1,0.000342192797553241,0.977505976025627,1,0.0192815381297015,0.990603629291148,"Insectivore",1
"GLRA1",0.649576133643471,-0.923863339457767,0.125775899291537,1,0.355557472452124,0.899909319826472,1,0.672773659779708,0.962584962862406,"Insectivore",1
"TMEM232",1.58793439365008,2.23916467995222,2.74751279806375,0.673807051145473,0.0251452030533263,0.00600491652853863,1,0.184668731287267,0.0929285443104994,"Unclear",0
"NDUFS1",0.117963186397106,0.19604304513453,0.608038078054138,1,0.844576474494923,0.543162219425025,1,0.945946660799351,0.782443696918987,"Vertivore",2
"SLC30A8",-0.590390087347258,1.15722388425069,-0.729285288386535,1,0.247180901986597,0.465827169469496,1,0.57187485588078,0.727671276002407,"Insectivore",1
"TANGO2",2.7546993486458,0.895938118524153,4.66920962941561,0.0352476541629957,0.370285814145386,3.02360729759551e-06,0.535521427643919,0.68516471134754,0.00456685646228826,"Vertivore",2
"TRRAP",1.67932095717511,-0.381545215037138,1.69394401229884,0.55853705255567,0.702798727187156,0.0902759225094405,1,0.886441877595254,0.339862296506129,"Vertivore",2
"DEPDC1",-0.217089651802813,2.69798802992668,1.57053587894499,1,0.006975994899475,0.116290494125442,1,0.0955362597995727,0.383418469862857,"Insectivore",1
"CATSPER4",0.667110594298249,1.93237099338909,2.49979043180669,1,0.0533137315914775,0.0124266793249231,1,0.271902428349904,0.130251606192671,"Unclear",0
"TM2D2",1.59078378371323,1.57748728313927,2.41962702267946,0.669949461921837,0.114683445933485,0.0155364334926018,1,0.394997460509156,0.144697095477205,"Vertivore",2
"CAND2",0.560848597124039,-3.040013484163,-1.45775101920025,1,0.00236567556883305,0.144909183597899,1,0.0545451426674465,0.426458177189019,"Insectivore",1
"GH2",2.52023230391361,-0.722522269643853,3.07334104847069,0.0703664438277861,0.469973438692705,0.00211676420632046,0.729955197510221,0.760790918582848,0.0591931529783767,"Vertivore",2
"CAPN5",-0.716553528434753,0.330891118484113,-0.352642057797233,1,0.740726730868572,0.724356803076467,1,0.903147252944839,0.882028793426875,"DoubleBoth",4
"SYTL5",-0.524478512892178,0.34262049340194,-0.734264277835239,1,0.731883982757242,0.46278768490633,1,0.898738351095923,0.72566305215358,"Vertivore",2
"PAPSS2",-1.59352037511248,2.39474954494355,-0.421788594133941,0.666261007167235,0.0166317216062567,0.673179331692901,1,0.149768653064342,0.85731033945106,"Insectivore",1
"GOLGA3",1.43262923522455,-2.65193938251545,-0.532921496400959,0.911782933967971,0.00800309084890378,0.594087924053051,1,0.102544528394868,0.811018077087607,"Insectivore",1
"STK11IP",1.06888529717504,0.596770270559756,0.662116011045963,1,0.550660769270713,0.507896875408884,1,0.808898717809348,0.760284876727035,"Both",3
"TMED7",0.484015512842125,0.826219051285146,0.975364565129339,1,0.408679843001734,0.329379454143502,1,0.713551154224471,0.61672867976013,"Unclear",0
"TSGA13",0.704458386544842,0.130462273824557,1.36916161840211,1,0.896200700122433,0.170948760656981,1,0.967158529128925,0.457958160963572,"Vertivore",2
"BHMG1",1.39934653020953,-1.88324055300422,0.535905875938337,0.970254556463727,0.059667775593977,0.592023603270764,1,0.28669099708129,0.81014685433479,"Insectivore",1
"PDCD6IP",0.905558665377687,-1.58346646168847,0.57570551708166,1,0.113315185059062,0.564814245605689,1,0.393562452264135,0.795649539789996,"Insectivore",1
"GRID2IP",0.209018259111894,-2.6986054644201,-1.22888376855052,1,0.0069630671120512,0.219115387967256,1,0.0954859177827732,0.508718712802014,"Insectivore",1
"SATB2",0.151896357210016,0.369912554661432,-0.102605291485255,1,0.711447646680713,0.918276243011219,1,0.890009639966634,0.968534896921365,"Insectivore",1
"MUC1",NA,-0.815410091316802,NA,NA,0.414837609902591,NA,NA,0.718413622717676,NA,"MissingData",5
"DHX57",0.565349783545995,-1.09260830626756,0.364726964322677,1,0.274565814188693,0.715315228525954,1,0.600284184148879,0.87764912150852,"Insectivore",1
"CAPNS2",-0.185328717203329,0.374203494843133,0.184122588748587,1,0.708252924067642,0.853917286157502,1,0.888435287977165,0.942275532521428,"Insectivore",1
"TMX1",1.89250817716162,-1.00195356217339,2.30630325111807,0.350539831094395,0.316366021611674,0.0210936936137226,1,0.640988172204556,0.166193816966557,"Vertivore",2
"TMED4",-0.346570534276934,-0.87038309924748,-0.86915692742515,1,0.384091079626319,0.384761302932356,1,0.695945031184719,0.663936332627705,"Unclear",0
"FGFR2",0.771740342960137,-1.8571194258807,0.354277597427401,1,0.0632941650298048,0.723130855074477,1,0.295906489123923,0.881459804297063,"Insectivore",1
"CEP44",0.0152558548958193,0.76496223026934,1.27572771106741,1,0.444294035700455,0.202051789227,1,0.740596670574729,0.490703046427653,"Vertivore",2
"MYO16",-1.1011498317155,2.59698134392598,-0.0246158000520464,1,0.00940470319776514,0.98036141649942,1,0.111234460492741,0.99118942598616,"Insectivore",1
"MAPKBP1",-0.448973110979664,2.45217375122747,0.651170149062225,1,0.0141996078357528,0.51493665755287,1,0.138069252195391,0.765379893870898,"Insectivore",1
"SAMD3",-3.70373595103558,1.3322318405075,-4.2343902634583,0.00127468436102863,0.18278401667137,2.29172658521967e-05,0.13324518402688,0.497606000373906,0.0101806583362229,"Vertivore",2
"TEX264",-0.103286780068467,0.979954720392372,-0.00761598910252209,1,0.327108470025067,0.993923378623917,1,0.64969206931002,0.998011739192216,"Insectivore",1
"DHX30",2.17535524767266,-1.12247501744037,1.18569807308828,0.177621032252101,0.261660523925771,0.235741555787661,1,0.587675686893838,0.52724605608085,"Both",3
"IGF2BP2",1.7204857675528,2.08565788453041,2.66270854952832,0.512065071439626,0.0370096239479778,0.00775145197215181,1,0.227132486955003,0.104347531717808,"Unclear",0
"NLGN1",1.01035802963977,0.20140898364305,0.332985111005896,1,0.840378791214967,0.739145522144249,1,0.944287714276459,0.889636940510538,"DoubleBoth",4
"PLS1",0.868938071545055,0.00779550427782021,1.06740299400394,1,0.99378015048971,0.28578989705989,1,0.997595990542374,0.57812893559034,"Vertivore",2
"SMARCAD1",1.73784538704678,0.637425837573698,1.59639046068287,0.493428365061199,0.523847502962381,0.110401644598241,1,0.792327671894299,0.373895508035591,"Both",3
"BCKDHA",0.724457036869036,0.0832442787590546,0.819428568684949,1,0.933657305535443,0.412541940888823,1,0.976805735843542,0.68716653952487,"Vertivore",2
"MID1IP1",0.229299049888733,0.75324705665322,0.57316955763064,1,0.451301466900957,0.566529894327867,1,0.745664150135299,0.796260441108559,"Unclear",0
"OSR2",0.114691771501659,0.576692687110581,-0.0636492379821813,1,0.564147073387609,0.949249524954817,1,0.817317572242052,0.98081264194862,"Insectivore",1
"TBL1XR1",NA,1.26398285916226,NA,NA,0.206236179308613,NA,NA,0.528101458201153,NA,"MissingData",5
"SNX27",1.88064399724277,-1.83949855871467,1.02052672150262,0.360122175005973,0.0658418897006809,0.307478722853437,1,0.30221856551954,0.595948225209252,"Both",3
"CNEP1R1",1.45513031808717,-0.810945090898666,1.35416409730283,0.873799123422826,0.417397204221112,0.175684030481606,1,0.720730906297109,0.462653203861716,"Both",3
"SULF1",0.329763067829671,0.834683935052133,0.243282363310687,1,0.403895689206334,0.807786666070643,1,0.709974936232051,0.923295217703064,"Insectivore",1
"LMNTD1",2.05885347086154,0.335981263750814,2.28137161869456,0.237049665272251,0.736884995394697,0.0225264660060133,1,0.901378680126228,0.172099009891161,"Vertivore",2
"CDKN2AIPNL",0.798987537688508,1.22683432865613,1.37621357196405,1,0.219884865401113,0.168755521447645,1,0.545392135680928,0.454995250972015,"Unclear",0
"JAK3",-2.85810672306087,5.22462210575283,-0.701815897728311,0.0255706216966888,1.74511137273283e-07,0.482793983103758,0.451387199721731,0.00035358137800783,0.740758691638009,"Insectivore",1
"NOSTRIN",1.21912542746886,0.116525297335403,0.213928703532428,1,0.907236238284433,0.830602656171357,1,0.9704919162293,0.932606491139769,"DoubleBoth",4
"CFAP97",0.778446445821967,-0.0285954725512859,1.69818433975198,1,0.977187222990116,0.0894729752892905,1,0.992962987144831,0.338435209122343,"Vertivore",2
"CLSTN2",-0.903445355631914,-1.2556883859127,-1.41783654802912,1,0.209228971671215,0.15623849102953,1,0.531567141067019,0.439453694384938,"Unclear",0
"LRRD1",0.74816662113845,0.708832532291156,0.575972676756481,1,0.478428406889433,0.564633650087349,1,0.766743726247856,0.795469326641108,"Both",3
"TRAPPC2",NA,1.71438923082905,NA,NA,0.0864572650258222,NA,NA,0.34516891842452,NA,"MissingData",5
"TMEM64",3.0379333492037,-1.97468758677573,1.37870885472654,0.0142923980430104,0.0483036124813307,0.167984538299289,0.346504622859759,0.260561760117051,0.454273892072947,"Both",3
"LMOD2",1.74818903004738,-2.68557251853803,-0.0378953102998144,0.482587803102974,0.00724056602660163,0.969771152203744,1,0.0975580504781262,0.988657887428157,"Insectivore",1
"UBE2L3",0.252672650657679,0.476597633094885,0.33941194973468,1,0.633648669178827,0.734299417731832,1,0.856275694840308,0.887831342661843,"Unclear",0
"EXD1",-1.5748133698594,1.2372691155355,-1.14047356110128,0.691797176540448,0.215987189740799,0.254089061445712,1,0.540768668289869,0.547763791628205,"Both",3
"BCAP31",1.66203877401027,-3.42801486845333,-1.17132687045764,0.579030001971064,0.000608012158785436,0.241467414649772,1,0.0260033485006679,0.532984214756514,"Insectivore",1
"SCFD1",3.45010184603649,-0.600164528897299,3.81996376559208,0.00336225060668618,0.548396590759716,0.000133471280189852,0.193843761348178,0.807616761805366,0.0219125023476906,"Vertivore",2
"CD28",3.47879238135203,-1.10176549107883,3.25461373535428,0.00302207189734866,0.270563636598265,0.00113546684214339,0.187372000420287,0.595703067864885,0.0447783059627514,"Both",3
"MYO7A",-0.380013238538438,-0.935226727536549,-1.10016290707577,1,0.349671467174424,0.271261148930147,1,0.668170490136747,0.564265031461361,"Unclear",0
"DDX39B",NA,-1.15788912381979,NA,NA,0.246909286516367,NA,NA,0.571817777560192,NA,"MissingData",5
"ARMH1",-0.377883955791932,1.32742724646251,0.369581244423887,1,0.184367391651088,0.71169452793484,1,0.49976806298142,0.875483110944395,"Insectivore",1
"TSC22D1",-0.190115426248936,0.932094417362246,-0.55686237523166,1,0.351287732882354,0.577621462904979,1,0.669258405956049,0.802354580911709,"Insectivore",1
"PRICKLE4",-1.08946059357774,-0.313928963073849,-1.44862442126913,1,0.753574992214797,0.147442497353543,1,0.907726102997306,0.429666389011542,"Vertivore",2
"ZNF575",-1.00028042333453,2.1792965506328,-0.0503794695114878,1,0.0293096453113803,0.959819996564359,1,0.20185773697479,0.984390658525707,"Insectivore",1
"CDS2",0.326743806772042,-0.0507989128443451,-0.14765223197776,1,0.95948575718494,0.882617231669174,1,0.986334664598836,0.95458166010531,"DoubleBoth",4
"SHROOM4",-2.66750987032531,3.22947592591981,-1.89993791154027,0.0458493867216499,0.00124017322139362,0.0574412680823643,0.609066963099208,0.038216668717812,0.271706183701462,"Insectivore",1
"BAP1",0.901155112570944,0.569970220327004,2.14199859300651,1,0.568697896286376,0.0321935952524215,1,0.820455606345215,0.206292442135862,"Vertivore",2
"DRD3",-0.377788669876028,2.31694479882643,0.642042231793377,1,0.0205067389755838,0.520845762622774,1,0.167066903772936,0.768992428147566,"Insectivore",1
"EHMT1",2.7770053360709,-2.99126154439786,0.782928783251801,0.0329173669681565,0.0027782742652142,0.433668933944264,0.515376304669367,0.0585605299933121,0.702966387340092,"Insectivore",1
"KCNIP2",1.56672211040797,0.321313202440559,1.55606716732915,0.703077961941867,0.747973052350398,0.119692121355284,1,0.905444003401613,0.388733645856663,"Both",3
"RNF112",2.60058951818614,-2.89319213454058,0.153093108923949,0.0558382410039465,0.00381347939472209,0.878324850101035,0.660030339398965,0.0695033219403354,0.953188806843486,"Insectivore",1
"HTD2",-2.04472213704865,2.76922409465867,0.587655036471368,0.245293559359772,0.00561899726695982,0.556763861560739,1,0.0854393308631817,0.789910216310251,"Insectivore",1
"POR",-1.46244483824377,1.65889013755248,-0.534479014985644,0.861716099724423,0.0971379323569209,0.593010164393189,1,0.366738015065634,0.810499097185297,"Insectivore",1
"C3orf14",-1.5382486370367,3.24194399913918,1.21449851746973,0.743926998194051,0.00118717348092725,0.224557415614788,1,0.0372924320781974,0.515454845686299,"Insectivore",1
"TFR2",0.702802432224497,2.30712990111225,1.36082139554619,1,0.0210475794809352,0.173570138776902,1,0.169097328018505,0.461454975020121,"Insectivore",1
"TKT",-1.84051756368633,-0.483616302796783,-1.99170801909771,0.394153728541766,0.628658202558403,0.046403103355185,1,0.85335573279199,0.245652203456741,"Vertivore",2
"RPS27L",1.26619445212463,-1.14537782274417,1.13476856462572,1,0.252052681009751,0.256472300645102,1,0.577622212142945,0.549921989975112,"Both",3
"YIPF6",0.744556009078879,0.777221668577445,1.35415000521584,1,0.437028000155417,0.175688525417569,1,0.735773413098549,0.462653203861716,"Vertivore",2
"BORCS8",1.79215134465828,0.418142978755445,2.54231726986895,0.438652356553785,0.675842583179481,0.0110120164407445,1,0.873861872268363,0.124122271916177,"Vertivore",2
"ADCY5",-1.09045236179606,-0.376528859369262,-1.91037507396248,1,0.706523764688306,0.0560849378434962,1,0.887832840227308,0.268934352618142,"Vertivore",2
"CGGBP1",NA,-0.256717529904335,NA,NA,0.797396838058523,NA,NA,0.927156605924344,NA,"MissingData",5
"CYP2E1",0.511402801738083,0.969948689723742,1.58042447322469,1,0.332072068642927,0.114009690624805,1,0.654279177946295,0.380216905983009,"Vertivore",2
"PRAP1",1.39715286158328,0.358188517679007,0.750237389878011,0.97420565051729,0.720202239532612,0.45311174352547,1,0.8934082912762,0.717981512191428,"DoubleBoth",4
"ARL6",1.04102592043656,1.17953564923918,2.09073595064395,1,0.238184949992022,0.0365517404151805,1,0.563776263788068,0.218040081844742,"Vertivore",2
"PLCD1",1.15864814875029,-1.41425874254364,0.336073484742973,1,0.157285945949644,0.736815452814181,1,0.458685510287523,0.888393571127553,"Insectivore",1
"LYRM4",NA,0.521606018624938,NA,NA,0.601944671922402,NA,NA,0.838229275062014,NA,"MissingData",5
"ROBO1",-0.171121844829881,0.465946241242,0.404751840394303,1,0.641253980982725,0.685659932182086,1,0.859064569313496,0.863225238020901,"Unclear",0
"PIGP",0.615215472050902,-0.671301519598773,0.17760651620272,1,0.502028466804712,0.859032006720895,1,0.778994774883935,0.944997773453197,"Insectivore",1
"GPR156",-0.670069748238444,3.31630990631548,1.29140009721088,1,0.000912146178483998,0.196564976947108,1,0.0329286801938689,0.484064630594668,"Insectivore",1
"PARP15",-0.653387251536384,1.51855466348506,0.613243795858141,1,0.128874630199887,0.539715150229399,1,0.417118386763173,0.780246172875663,"Insectivore",1
"B3GNT10",-1.06516949191743,2.40558088660377,0.35940149584545,1,0.0161467770324826,0.719294755859741,1,0.147782670197352,0.879338566775033,"Insectivore",1
"RAB9A",1.0402660647851,-2.80714754246887,-0.468828032179078,1,0.00499823430425754,0.639192561194132,1,0.0802142374630797,0.83907217488929,"Insectivore",1
"ZC3HAV1",-0.489273458282835,0.165749919468472,0.0448984951312655,1,0.868353759304192,0.964188216347941,1,0.955182539938392,0.986043033403281,"DoubleBoth",4
"NAA10",1.39078646126697,0.951676267894987,2.12853923308465,0.985741138684531,0.341261188756195,0.0332924006823481,1,0.662241572352062,0.209359691436918,"Vertivore",2
"TTC26",1.81929134888111,-0.0133077282674793,1.47710253087125,0.413201955229451,0.989382282468842,0.139648155246362,1,0.996391074594843,0.420001142341906,"DoubleBoth",4
"PGAP2",1.95861276650879,-1.52935457148842,1.75976897125872,0.30094892007359,0.12617656789087,0.0784469860915663,1,0.41326531982544,0.319026192225907,"Both",3
"MRPS22",-0.843317323664307,1.88319508306039,-0.0761202634450352,1,0.0596739351549537,0.939323419013099,1,0.28669099708129,0.97703608021306,"Insectivore",1
"ANP32A",0.44227218061598,-1.19661937416823,0.318600990797423,1,0.231454945464046,0.750029102022592,1,0.556485462696663,0.895458031534995,"Insectivore",1
"CCNJ",-0.583043868869085,0.930097492068485,0.342576387301444,1,0.352320609178886,0.731917168485367,1,0.670198891465856,0.886724903963203,"Insectivore",1
"CNIH4",1.20711565903595,0.309062201688807,2.13384453696951,1,0.757274211190935,0.0328555088208413,1,0.909401494528757,0.208535940341719,"Vertivore",2
"RTL9",-0.149460342145938,1.49637819279222,0.190476373682657,1,0.134555129040663,0.84893585533078,1,0.424140554126009,0.941364595765076,"Insectivore",1
"MINDY4B",-2.52233476825361,1.79276353929907,-1.44962226022434,0.0699472224201663,0.0730107418068031,0.147163885011552,0.728991719896462,0.317018782198358,0.429519481973814,"Both",3
"STIM2",0.723347256387894,0.995729432593117,2.09601929222856,1,0.319381625429199,0.0360804795943161,1,0.642928063410567,0.217028898364218,"Vertivore",2
"RAB42",-0.808117990580246,0.999409145191353,0.315954940321731,1,0.317596531469433,0.752036709840629,1,0.641556512318385,0.896354061042149,"Insectivore",1
"CDNF",-0.285913465543798,2.09307922034954,1.40153738424282,1,0.0363420833255116,0.161053436444327,1,0.225227079683956,0.445359045048539,"Unclear",0
"SSBP1",1.08739160270241,1.21113486674887,1.22528523977058,1,0.225843720416719,0.220467767719135,1,0.550439854770829,0.510152985695873,"Unclear",0
"TBC1D2",-0.242093567090789,-0.0656024077935166,-0.441166617165972,1,0.947694372103205,0.659092378795387,1,0.981246964294523,0.8497268138916,"Vertivore",2
"WWTR1",1.84405550181392,-1.33924650863867,1.7220060613082,0.391050311926916,0.180490436276325,0.085068420497935,1,0.494327203440636,0.330811900927088,"Both",3
"RASA4B",-1.37856902652418,1.24641459948589,-1.17135079759808,1,0.21261222412155,0.241457800800289,1,0.536122235132543,0.532984214756514,"Both",3
"DNAJC24",0.406194655308346,0.382956531214563,1.24539651065922,1,0.70175199465337,0.21298603529814,1,0.886046353804356,0.502871241482673,"Vertivore",2
"PCCB",1.04098727288837,0.270850629091119,1.49516939197897,1,0.786505918326319,0.134870239482829,1,0.921931908457572,0.412949543310086,"Vertivore",2
"MLF1",-0.291993940577473,2.71655956980271,0.464783087741557,1,0.00659643232787378,0.642086800204674,1,0.0931579795902291,0.841239628341822,"Insectivore",1
"CPA5",0.583793603179499,-0.481712804672356,-0.329688142582255,1,0.630009978590751,0.741635614127297,1,0.853932591974827,0.89093011340004,"Both",3
"RWDD1",-0.235612387005389,1.5021569425346,0.676402966913959,1,0.133056581825476,0.498784834059828,1,0.422527071178164,0.753364613363965,"Insectivore",1
"SRPRB",-0.140589502107793,-0.304683609642272,-1.08668516548569,1,0.76060713405439,0.277175972205611,1,0.91087410682583,0.570985527031308,"Vertivore",2
"CREG1",1.48206014581675,-0.635830500958401,0.612922541289704,0.829945751998778,0.5248869050472,0.539927557817829,1,0.792785621386678,0.780263928564139,"DoubleBoth",4
"MALSU1",-0.267809698116235,1.62699559067909,0.581926351544226,1,0.103738034266292,0.560616289824932,1,0.378842139497297,0.792544781122779,"Insectivore",1
"CMC1",2.45257516091212,0.498135080444055,3.57301121765531,0.0851026466738933,0.618388836134706,0.000352899637295375,0.802366027067718,0.848354125677763,0.0303325278638526,"Vertivore",2
"HELZ2",-1.78259935125149,0.32474378899966,-1.98066232405801,0.447909273122827,0.745374990412243,0.0476291545732055,1,0.905002488358954,0.248572088771354,"Vertivore",2
"PEX5L",0.583953530597351,0.395566879278008,1.02512150393737,1,0.692424574743103,0.305305860160227,1,0.881080028580766,0.595018865478719,"Vertivore",2
"GPR143",-2.02398739921949,-1.01117875373831,-3.58794488774159,0.257828689666318,0.311930882711103,0.000333294716148609,1,0.636046783640974,0.029530324097642,"Vertivore",2
"SSR3",0.401250965275174,1.18073731982385,1.95604896474252,1,0.23770709102951,0.0504593862893003,1,0.563376169234821,0.256075477857616,"Vertivore",2
"CALML4",0.98479325064069,0.940050664653934,1.55935209217432,1,0.347191573237336,0.11891306865415,1,0.666915297944446,0.387249458592556,"Vertivore",2
"BRD9",1.15040609399121,-0.432719882075909,0.633325844755215,1,0.665218283958558,0.526520879306895,1,0.869556990386133,0.772179588981176,"DoubleBoth",4
"RAB23",0.563834008925666,1.58266533192568,1.93983624239718,1,0.113497764031618,0.0523995945592106,1,0.393683983990691,0.260720756171133,"Unclear",0
"HBP1",1.4057896884713,0.707406583590987,1.94326205774074,0.958719509394767,0.479313846783214,0.0519845033698339,1,0.767024630654896,0.260137651985943,"Vertivore",2
"KIF12",-1.71491073511769,2.02910983760637,-0.46942071241419,0.518169564922335,0.0424471041270379,0.638768946281071,1,0.243290350351895,0.838861986215233,"Insectivore",1
"KLF8",-2.47106841034317,0.455476887854379,-2.40758374959257,0.0808260276698172,0.648766191317019,0.0160584785296774,0.780403855200623,0.861755869224612,0.14726595874309,"Both",3
"DBNL",1.56033701002063,-2.98145248607091,-0.801011811154571,0.712081570424561,0.00286884560614138,0.423124808173936,1,0.059770075102758,0.695189503171884,"Insectivore",1
"ZBTB8OS",2.41356105843088,-4.17022838653339,0.950954724479846,0.0947848845470434,3.04294532007411e-05,0.341627359818845,0.837178568488752,0.00524713837160439,0.62918420225629,"Insectivore",1
"PPIA",0.524679045117909,-0.503248294023553,-0.111354872998914,1,0.614789714464022,0.911334943563591,1,0.846181241042427,0.966779200937558,"Both",3
"ARMC8",1.35816161782352,1.45359877304302,1.5333444931303,1,0.146057577294213,0.125190997337436,1,0.441194049638817,0.397495233084849,"Unclear",0
"EIF1",NA,0.471986717531105,NA,NA,0.63693626935257,NA,NA,0.85759850583831,NA,"MissingData",5
"PUS7",-0.882345235589789,1.54895866959249,-0.0156425832036445,1,0.121391655818425,0.987519533347896,1,0.406312674906804,0.994991817271933,"Insectivore",1
"BPNT1",0.713950417324868,0.751404980426297,2.14234578046909,1,0.45240896630694,0.0321656674499052,1,0.746523153300335,0.206292442135862,"Vertivore",2
"SLC12A8",-1.45080718297327,3.43038688226878,0.860164466608478,0.88100135375702,0.000602721216094485,0.389698388918568,1,0.0259138148320305,0.668180777185385,"Insectivore",1
"KLHL13",0.992988718236952,0.179780394219251,1.01216170990229,1,0.857324975969986,0.311460740679307,1,0.950504824589432,0.599503380555659,"Vertivore",2
"HFE",1.06466172558585,-0.346917872312436,0.955959958106597,1,0.728653019367747,0.339092464879941,1,0.897328110185181,0.626655155945996,"Both",3
"KLC3",-0.433424287862737,0.783355002662271,-0.808686869205496,1,0.433418672213342,0.418695282930689,1,0.733328106253242,0.69235928588065,"Unclear",0
"GOLIM4",-1.44152461208539,1.20569900813585,-1.18653478810354,0.896619175429813,0.227933567616725,0.235411171628947,1,0.552308506077866,0.52714178164166,"Both",3
