,Rho,N,P,p.adj
TOMM22,0.0244568664354046,199,0.0888123309029162,0.249525901053953
RSPH14,0.0357765363889156,310,0.00397601637360073,0.0361819901165874
RTCB,0.00524470224220755,184,0.618851303815666,0.769385473492782
JOSD1,0.0145458040524589,198,0.238648934755415,0.445695820154294
GTPBP1,0.00478951852787546,257,0.541691638789726,0.714415954621078
PPP6R2,0.0118429430329846,337,0.136748141325591,0.32129807274386
DNAL4,NA,NA,NA,NA
C22orf31,0.0387103145105871,271,0.00537556035166719,0.0437212241935598
MIOX,0.0179174316666529,305,0.0656479034942985,0.208767736004814
RHBDD3,0.00928429168936138,326,0.221197922900329,0.426370716896895
RASL10A,0.00548242091883654,205,0.571662250175069,0.736490749505225
HMGXB4,0.0157454955266835,298,0.096500596847079,0.262810881358851
BIK,0.0106253819469453,268,0.242079646327405,0.44915746136668
HMOX1,0.00274513600766667,309,0.65524180392082,0.796223055278631
NIPSNAP1,0.00349626027570708,235,0.664272745694047,0.802516975554864
MCM5,0.013116367126376,289,0.151259728088629,0.341821587644176
ARSA,0.0243066373384213,298,0.0270644114503038,0.120907579107847
RASD2,0.00102875964236446,187,0.908759635885851,0.951629246064416
TTLL12,0.0180578815847171,320,0.0561217347513179,0.189420322014907
CBX7,0.0375477844582396,229,0.0138364698739434,0.0789768227190548
CABP7,NA,NA,NA,NA
RPL3,0.00844601187253239,189,0.452066893325021,0.643128157113696
TAB1,0.0063806537684212,259,0.439066526613951,0.632670664333489
PNPLA5,0.00517213205981078,272,0.49617633858245,0.678823115002371
MYH9,0.00283801658157648,304,0.650535432997931,0.792944091265287
TXN2,0.00430148128935726,267,0.564340767928033,0.731583120702721
EIF3D,NA,NA,NA,NA
PVALB,0.00117711632616491,225,0.87648382529746,0.934127576875972
UPK3A,0.00616576950145796,291,0.409001450000794,0.609126388256244
FAM118A,0.021746622421032,256,0.0624933980710961,0.202674720435459
ST13,0.00900836954374878,243,0.336212218810588,0.546018215986041
IL2RB,0.01254598744457,305,0.148526766442938,0.337747030950558
RBX1,0.178754067047931,95,0.000224543489756144,0.0053998391142319
L3MBTL2,0.00373764208784858,297,0.575123183473383,0.738895418767259
CHADL,0.0136411385945383,293,0.136476036737876,0.320888635771747
PHF5A,0.0784708282621607,90,0.0304413968725867,0.129995333372236
PMM1,0.00846257106608598,205,0.421817615662397,0.619143083933986
CERK,0.000654139463048674,301,0.906539278888539,0.950630916771588
ZBED4,0.027628756938846,220,0.0485408831389713,0.173095057003361
HDAC10,0.00136025112999709,336,0.796250006227672,0.887525619076151
RIPK3,0.00162466092874953,268,0.805016718071883,0.892243213781422
PAPOLA,0.0373526226395645,241,0.0113072098517409,0.0699694808392677
HSP90AA1,0.0199930754209491,181,0.165401936598416,0.359355697836541
SNAPC1,0.0306852066428392,305,0.00942724469846257,0.062127902479196
SUPT16H,0.00978927336170897,189,0.398442653899951,0.600473210359314
FKBP3,0.00594372128281488,199,0.555199146542146,0.72427352803716
COCH,0.019515444889312,328,0.0411399652513117,0.15636938160111
AP4S1,0.00154641602427702,245,0.828065720665925,0.906454228499809
POLE2,0.00117345656169239,295,0.841559875513539,0.914463011011032
SOS2,0.0205797941895335,314,0.0399255906635658,0.153582008074204
PYGL,0.0180671665061939,302,0.0659335040533792,0.209042501970211
GNPNAT1,0.00976465499476892,185,0.407241762222678,0.607798090749391
CGRRF1,0.0104558300200958,286,0.225382622220112,0.431114293057362
ATP6V1D,NA,NA,NA,NA
CCDC198,0.0409253655218605,330,0.0011918809036856,0.0163187635407903
PLEK2,0.0244804770172644,273,0.0358165617316437,0.143056514598096
PIGH,0.0119902634297837,251,0.22340189078162,0.4287073711373
PSMA3,NA,NA,NA,NA
TMED8,0.00760737067095124,299,0.321905186077921,0.531870748835651
AHSA1,0.00129893355851858,278,0.835351823089482,0.910531666832336
SPTLC2,0.00635120286795785,264,0.433795012826538,0.628106837672588
RIN3,0.0225367402198102,269,0.0488049669541767,0.173671670263934
ALKBH1,0.0177757532523105,316,0.0608294557814023,0.199302797697756
DHRS7,0.0323318390863164,311,0.00666133703628946,0.0498114900873965
SIX4,0.0630387872147961,263,0.000259155801964456,0.00592011693936207
SLC10A1,0.0384052924511208,305,0.00291581924936802,0.029287003785821
EIF5,0.00192852678772599,188,0.835005260081451,0.91035229096064
ZFYVE21,0.00815363997544808,286,0.312893094938273,0.521987079782515
BDKRB1,0.0441024561142325,289,0.00174543114307578,0.0211395800911987
VRK1,0.0336731019238353,307,0.00578790667426539,0.0454253805198883
PABPN1,NA,NA,NA,NA
EFS,0.00449621567284019,322,0.485953365478695,0.671440249630025
CINP,0.00176625398328699,303,0.765899475044856,0.867550640010641
PCK2,0.00701378172431746,307,0.341943895432281,0.551565096727595
NFKBIA,0.00732073911386415,254,0.396105971827041,0.598386372835412
EMC9,0.000335712104386797,250,0.959065259391669,0.978303514493008
BRMS1L,NA,NA,NA,NA
PNN,0.007745406621725,292,0.324017852803976,0.534191595163311
RABGGTA,0.00935886385238832,307,0.238853193381538,0.445792967350911
CYP24A1,0.0413736968384439,344,0.000828752493439896,0.0128739750689017
ZFP64,0.0033210529543173,288,0.620908780622976,0.770555029838242
PYGB,0.0161462401815574,269,0.114911135475434,0.290129952960409
PROCR,0.00367307265343577,317,0.559704966711389,0.727873535875821
MYBL2,0.00955888254178618,294,0.246504188841573,0.45364751750756
R3HDML,0.0107844455133276,277,0.225766617131249,0.431542693914894
PABPC1L,0.00561937060190338,326,0.401259181398648,0.602556016413902
SALL4,0.00697131529157575,310,0.340592608448861,0.550272683288502
CSTF1,NA,NA,NA,NA
TPD52L2,0.0161749980079544,277,0.107297521854403,0.280311039858492
CTSZ,0.00621445436577276,314,0.378113029490685,0.582841717569309
TUBB1,0.00827129577019119,297,0.294006978953448,0.503446758019951
SLCO4A1,0.0111590567483075,281,0.209660034215395,0.412610947335898
UBOX5,0.0348667276410407,302,0.00526095605114083,0.0430927437245738
EEF1A2,NA,NA,NA,NA
SRMS,0.00559484855702895,252,0.495517061005323,0.678256774372514
C20orf27,0.00535324847092051,273,0.482853592670389,0.668731057832197
SLC52A3,0.00356501018187409,309,0.577520367962724,0.740517016290579
RSPO4,0.00217933664487347,293,0.727469540056247,0.844400364950808
PROKR2,0.000217761862476035,282,0.969867764846912,0.983980422919656
FERMT1,0.00725243902428703,324,0.309973365659223,0.519542089253021
TLDC2,0.0044400448477073,298,0.517189124536133,0.695426304643533
SNTA1,0.00457504609504246,283,0.524619784166088,0.700582404662838
OXT,0.0179359560984089,186,0.190314761301821,0.389878949910597
CHMP4B,NA,NA,NA,NA
LBP,0.0122580325811894,332,0.131505790753334,0.314281875464968
SLC32A1,NA,NA,NA,NA
AHCY,0.0111648742046037,236,0.269315232072059,0.477165467137162
ACOT8,0.0179933919270278,318,0.0577314830724638,0.19247248055663
APMAP,0.025025838588027,290,0.0268837389281765,0.120388904508728
RNF125,0.0109038725004708,248,0.260115828273903,0.467175784070506
IDH3G,0.00120142658651232,254,0.859005062792618,0.92396458836399
SLC25A43,0.00160560709000728,252,0.817500561144304,0.899898284956824
MXRA5,0.0246807147737612,209,0.0767812863013791,0.229045121390003
VSIG1,0.012722181714168,291,0.158070151358179,0.351043464744833
PSMD10,0.000448021166274498,208,0.95468847996117,0.975822854730421
PGRMC1,0.0125715211089758,184,0.316543634408339,0.526316308860455
NXT2,0.0352601452285383,259,0.0105824455117764,0.0669477982081435
GUCY2F,0.000796337086395227,210,0.920151245168648,0.958641002441752
ATP1B4,0.0145808026402088,278,0.132729618225946,0.315729205346095
TLR8,0.0164874921934697,302,0.0836287787158302,0.241379775612569
GLRA2,0.0125590745037638,190,0.305186400275482,0.514391454850487
STAG2,0.000427908546889786,194,0.959547773504039,0.97852353987099
F9,0.00103604930940442,321,0.847242865329546,0.917019064875051
ABCD1,0.00129124053102934,291,0.829253088261882,0.90684826136553
BCORL1,0.00274960756671068,289,0.673044728885329,0.808426609153429
KCND1,0.00488111083646412,245,0.551289322159979,0.721771584799056
PCSK1N,0.0155994722883599,244,0.150267854146013,0.340562867592694
GPR50,0.0406301349580728,219,0.0119301709872629,0.0723622254789277
RP2,0.0250842239605357,272,0.0334095882563901,0.136757321168677
USP11,0.0654173271184627,295,6.66305693541714e-05,0.00239200555915956
TIMP1,0.0278964538072116,291,0.0175099532595458,0.0920008258447986
