,Background...Insectivore.Rho,Background...Insectivore.P,Background...Insectivore.p.adj
FBXO40,0.995277222759592,0.319601452570278,0.643260900287533
LIMS1,0.618944844736717,0.535952694464802,0.798350727555552
RUNDC3B,-0.31752644813856,0.75084417426941,0.906735233763768
CMTR2,0.420744473877968,0.673941681727481,0.872974353215841
TTC8,-0.360629625070863,0.718376339970553,0.893094193479268
GZF1,2.52545892391626,0.0115547288319594,0.12362415817639
ISYNA1,-0.639931704897185,0.522217000677541,0.791261219873081
KPTN,2.45316012969058,0.0141607285578075,0.137773859059725
ENOX2,0.369616104875435,0.711668549674426,0.890148585668089
SPRYD4,-0.791727414036325,0.428519634009255,0.72999209118823
MRPL30,0.631821877211255,0.527503276470801,0.794592561077777
LBR,-0.689060646553457,0.490785103664857,0.773018729501862
PRIM1,-0.527725395762221,0.597689944153734,0.836788297058378
UBQLN2,-0.0369565989667787,0.970519611088406,0.990501975578137
PEAR1,1.4157135354239,0.156859393785004,0.458114218713716
LRFN2,-0.373769132877401,0.708576086139565,0.888501179050184
MFSD2B,0.527292011918896,0.597990820609611,0.836788297058378
ADCY2,-2.27707289812443,0.0227818727991246,0.175566738256507
AURKAIP1,0.310655903711949,0.756062223342246,0.908686704835547
OTUD6A,-0.944349355003594,0.344991152606061,0.66481571436358
TAF13,-0.167297155362606,0.867136242289504,0.954786451414345
FIBP,1.13311870563647,0.257164407043099,0.582989912414209
VSTM1,0.767025505607019,0.443066351094643,0.739939638016763
H1-6,-0.042086924560087,0.966429403625417,0.989255080730305
QPCT,0.544864233714715,0.585846896758883,0.829759590694712
ACACB,2.24013526410601,0.0250821427845071,0.184379343489377
CA7,-2.56420422957381,0.0103412675288915,0.116972508985208
FAIM,-0.155807333515344,0.87618488991715,0.959146409175869
PALM,0.613991208641784,0.539221136635726,0.800094782472399
ARHGEF3,2.04434837865876,0.0409191430883176,0.238451187105612
CHST4,-0.134041617066974,0.893369665697408,0.96627711939739
DUPD1,-1.55879626925541,0.119044607507095,0.402292765273249
DPYSL4,-1.41377309222202,0.157428536467628,0.458949486979097
GJB5,1.32833096287144,0.184068795253924,0.499472775551019
SNX10,0.830853264069358,0.40605652841533,0.71147689344016
TRPV2,-1.76039098331339,0.0783415370950152,0.327892901280735
KLHL17,-0.504466943574321,0.613933285865359,0.845448210226074
GSTO2,-0.996086621313051,0.31920805967443,0.642818168625027
PPP1R32,-1.07438705851388,0.282649240346581,0.609363270848337
OR13H1,1.51728896880504,0.129193742097992,0.417412293637758
SLC25A15,1.48788698671514,0.136780700120839,0.427329574255591
NF2,-0.480793041391437,0.630663596383519,0.854344264552993
ZFP92,3.6623928646893,0.000249870264484035,0.0166711141997202
ANKRD34B,-0.408647239385356,0.682798558057443,0.876711175340686
TEKT1,1.10412244680448,0.26954002532588,0.594903903936165
TRIM2,0.588065235532247,0.55648850649053,0.813007432897618
MAOA,2.43235729052491,0.0150009016263558,0.141611415687078
DCBLD1,1.63898014211762,0.10121739543019,0.373930542197915
PARVB,-1.90288030414908,0.0570561655429376,0.28007976598591
MTSS2,-1.45873661385642,0.144637614571054,0.438867670269976
TNFSF13,0.442698128705772,0.657984096162294,0.866515092364245
IMPDH1,-1.81083328585748,0.070166662126131,0.310491789899661
CRTC1,0.599513402859929,0.5488305751094,0.807763552271008
DNAJB12,0.0216219792737257,0.982749500704086,0.994879402107381
ATP9A,0.699028266246958,0.48453436616619,0.769755713141994
EIF4EBP1,-0.117076132044404,0.906799723514501,0.9704919162293
OLFM3,-1.51328382573349,0.13020757934247,0.418959117212183
TEAD3,1.1809827738315,0.237609566589693,0.563376169234821
HELT,0.621493378317585,0.534275049949928,0.798350727555552
METTL24,3.56310521245718,0.000366493702782902,0.0201844057009369
MAP3K15,-2.39244337797231,0.0167366103065471,0.150379000254336
FAM184A,0.215800331455514,0.829143389941692,0.939174368103766
DFFB,0.806187700173633,0.420134629676321,0.722465755614629
CLEC12B,1.87244233923274,0.0611454321155923,0.290680336365136
KRTDAP,0.00189841633087531,0.998485283829454,0.999307355934739
PSPC1,-0.799114176507151,0.424224210161724,0.726415616153748
ZC3H12B,-1.22901857429235,0.219064842010883,0.544317767675883
PTGES2,1.27886281917546,0.200945367690525,0.521350567059663
TRIM9,-2.08826589335501,0.036773856261223,0.226383378708
RPL14,-0.215193820742512,0.829616208411332,0.939316088442252
LRRC25,3.42523677758464,0.000614263831542243,0.0261328148175019
CFAP36,1.31453418111464,0.188666503183978,0.504719483431111
OSTN,1.80123264944293,0.0716662183040232,0.313956143916193
KLHL7,0.545994247287074,0.58506989158872,0.829390499398446
NOSIP,-0.746346052150803,0.455458398988216,0.749569039544401
CERKL,3.51091556923877,0.000446566207745392,0.0216718313213924
NANOS3,-0.973194255990809,0.330456765087965,0.65265915746446
FOXR2,1.68428316952439,0.0921269564696165,0.357130516246042
ABHD12,-0.374834613912476,0.707783469786468,0.888166269264093
NRN1L,1.56355365651624,0.117922425519611,0.40034971322575
PHF10,-2.82016458876149,0.00479990232649211,0.0782777870681394
FBXL14,1.70672095139178,0.0878739310955371,0.348603985639276
DLGAP4,-0.137551711970182,0.890594720907496,0.964498552227541
SFN,-0.227541870076949,0.820002415335013,0.93564249717431
AMTN,1.1087633181841,0.267532298663214,0.592975663753868
RAP1GDS1,-0.29957204224777,0.764503612312597,0.913111712620653
NEO1,0.177451108071495,0.859154065798216,0.950964647684026
RPGR,-0.889555583205799,0.373704564998272,0.687625916398481
PIK3AP1,0.586296491809748,0.557676288145459,0.81369834859571
TAS1R3,-0.600854197527275,0.547937102163878,0.807557063395421
SDC3,2.30774706912804,0.0210132084587047,0.16903379449486
SRFBP1,2.94307468157281,0.0032497001403726,0.0640807659066904
ANP32B,-1.13333604854297,0.257073158883412,0.582989912414209
YIF1B,0.425609571676141,0.670392364483745,0.871262815580261
LRRC17,0.382048377097131,0.702425481624977,0.886145736713363
ERMP1,1.5488039008858,0.121428867540398,0.406312674906804
SAXO2,-1.99871473144194,0.0456392281713752,0.252605300286919
RPS16,1.86043583599721,0.0628238885303259,0.294811547989125
GJB4,-2.16776142017977,0.0301768435932134,0.20474527325341
VMAC,2.35520756277569,0.0185123619146093,0.158765541943863
RIOK3,0.129731875642347,0.896778562559154,0.967324789360891
PTCHD4,-1.13636541797413,0.255803662652273,0.581759780797021
ZCCHC13,-0.858119389275747,0.390826541915935,0.701051055995832
CLIC5,0.322998167671621,0.746696629742072,0.905130054127545
GRM8,-3.12068758716976,0.00180429339642501,0.045927403362107
ALDH3A2,1.74359185559028,0.0812302844824078,0.333221510765744
ZNF189,2.90310017839543,0.00369488424880869,0.0685914412403069
SERINC1,-0.462940001427196,0.643407373928205,0.859754849122087
GALNT15,-0.133836760256853,0.893531658197815,0.966323368543393
DUSP15,-0.45536149878861,0.648849189185372,0.861755869224612
ANKRD6,-0.212942842268764,0.831371545338068,0.939990986140839
SLC35F4,1.16458503750977,0.244187003253914,0.569582261583349
DNAJB13,-0.0103180550070812,0.991767529287166,0.997062606750959
KSR2,-1.44243205953222,0.149180525107949,0.446220175581241
BORCS7,0.330508072709794,0.741016093889574,0.903174382907929
ELSPBP1,-1.22258632859275,0.221485979386067,0.54643285500988
NCCRP1,-1.55165102669602,0.120745746677137,0.405374922423482
USP54,-0.190770654512036,0.848705280721354,0.948104132825221
NFASC,-0.828266098594391,0.407519817636735,0.712643081678049
ZNF292,2.68815194897672,0.00718486938040315,0.0969688158092879
TSSK4,-0.695170118929801,0.486948696091541,0.771304288510233
ZNF648,1.56896607975941,0.116655842997883,0.398015988684031
CLEC18B,0.471389993463311,0.637362260468748,0.85759850583831
HMX2,-0.655455661854854,0.512174424170641,0.785652209595548
KCNJ11,-1.51303619963167,0.13027046398602,0.418959117212183
MYMK,0.15525603820735,0.876619471720515,0.959284304019716
ABCA9,1.09193460516653,0.274861845943049,0.600759932698339
SLC26A3,2.76520537641778,0.00568869673713506,0.0857806658521469
AIDA,-0.584063870042053,0.559177341599333,0.814476268769411
FPR2,-0.201117327129487,0.840606833711877,0.944371788718867
TRAF3IP2,0.917411251883471,0.3589271787926,0.67472286626974
GLI4,0.396683662721918,0.69160074911124,0.880922416629069
PLCH1,1.27241233127169,0.203226655004663,0.524130234932643
KCTD21,-1.01179753736158,0.311634867699923,0.635942285099843
MIOS,-0.527097432291697,0.598125929761238,0.836788297058378
DOK7,-1.49563654465592,0.134748394479149,0.424351413660876
PLAUR,0.461999668812907,0.64408155794922,0.859803281095682
DOK4,-0.655441125465288,0.512183780541438,0.785652209595548
FGFR3,-1.63618147754635,0.101801611785343,0.37495725272884
RNF133,-1.54985934313025,0.1211752798652,0.406063698849499
ENOSF1,0.645987900908398,0.518287191069653,0.789514938001606
GPT2,-1.44432609214647,0.148647269579708,0.445364804550366
IFITM10,-2.72277302813065,0.00647365167361465,0.0924505902886518
C3orf33,2.582082549289,0.0098206091498835,0.113458484469324
HRH3,-3.82074211723737,0.000133050717152211,0.0120481512531855
ETV7,-1.09807592915803,0.272171335193556,0.597839757253263
MEF2C,0.524966935793004,0.599606176266883,0.837176918271113
NAALADL1,1.01688553756609,0.309207884104713,0.633862475458872
FBXO38,1.2237715061741,0.221038436107712,0.546160367510656
RASSF4,-1.58065452189337,0.113957052167057,0.394074787292077
ZNF326,0.098085860948277,0.921864114713292,0.974150559709744
UBE2V1,-0.518793680417515,0.603904625336982,0.839928318453747
KCNK7,1.27847667301871,0.201081404626068,0.521350567059663
KRTAP24-1,-0.150727567471973,0.880190625972853,0.96041803139643
SOX18,-2.42917212090507,0.0151333460373169,0.142134526624636
XRRA1,-2.29231928457845,0.0218872258206809,0.172553802407683
INSIG1,-0.288489956717713,0.772971717259837,0.915997366890178
XIRP1,2.92457041686188,0.00344932029039254,0.0667184159749077
TMEM201,-2.36643719055315,0.0179602214755492,0.156262603272774
TUBB4B,0.238102583992997,0.811801530630777,0.932448832190131
PRDX6,0.301297430861885,0.763187699830531,0.912683298402913
NUP43,-2.42338966615687,0.0153764233463585,0.143404169172109
LIN54,3.01414616554118,0.00257703617469817,0.0567636463456124
RTL4,2.65260910707895,0.00798723091650333,0.10245151084919
PTAR1,0.783050907846886,0.433597217942969,0.733477072180921
CPSF7,-3.11423584315891,0.0018442201158004,0.0462588167572016
GSPT2,-0.391616567891086,0.695341544384556,0.882875692693817
UPK3BL1,1.90014782332149,0.0574137232607119,0.281068873552667
GFRAL,2.80224283497208,0.00507486584227225,0.0808040279345687
GTF2F2,-1.35082823130278,0.176750462389388,0.488648856365272
UTS2B,1.88960637300417,0.0588106241999311,0.284273065666424
CYB5A,1.04135517054826,0.297710740202454,0.623864691395161
VAPA,2.08595588484371,0.0369826193264921,0.227132486955003
FOXN2,2.52282486972231,0.0116416362593688,0.123996029547427
RANBP3,2.03841710197529,0.0415082374072887,0.240754168698905
SOCS2,2.39797021875623,0.016486205579418,0.149287657115523
PTGES,1.23305356152392,0.217555781567747,0.542350301973486
BRAT1,-0.399260697038473,0.689701123662408,0.880087126689357
IFT27,0.592741686626428,0.553354038563624,0.810862191230726
PAQR9,1.37619277102772,0.168761959583691,0.475791826662732
PDE4D,-0.823300491746779,0.410337134064179,0.714610669508655
RRP1B,0.911188132518313,0.362196255869984,0.676749455740005
NHLRC1,-1.21016045404439,0.226217329389108,0.550894935707339
VWC2,-3.22538778030584,0.00125802144119902,0.0383516350752969
MOCS1,1.78274931467938,0.0746271198118166,0.320727166924075
ADGRL1,0.193250294734305,0.846762951529226,0.946817349327981
DNMT1,4.00982042721518,6.07649420693647e-05,0.00820782455001944
OR1J4,3.56780790038892,0.000359980256254691,0.0200512713870525
PPP1CC,-3.00571747583528,0.00264955051422047,0.0571262169315859
ACSL4,-0.558160814048421,0.576734576487682,0.825009594185109
LRRIQ4,-0.585554770446197,0.558174750396537,0.81398601252159
GPR18,0.483825273306464,0.628509877102537,0.853225845724876
TERB2,0.597281256632473,0.550319616258083,0.80856876902894
IDS,0.775019748505726,0.438327990230017,0.736178467893311
H1-0,0.337921564906987,0.735422296076683,0.900998329056618
HNRNPA1,-1.89295780854703,0.0583634805384916,0.28311232234707
BROX,-0.808653446267101,0.418714513042575,0.721551927990389
KLRG2,1.16628784916973,0.243498084241556,0.56922421533684
MCCC2,1.05092834123381,0.293291502627515,0.619731712435065
EXD3,1.2227300556516,0.221431671024866,0.54643285500988
ACER2,-0.621759009269735,0.534100343518486,0.798350727555552
ADIPOR1,0.288929149184698,0.772635596743449,0.915997366890178
IL1F10,-0.511236157857332,0.609185702832844,0.843097703725491
ANKRD55,-0.251641017366156,0.801318551297056,0.928577139281225
CAV1,-1.62357303627122,0.104466964009304,0.379239646053038
ANAPC1,0.767202771813025,0.442960965159203,0.739939638016763
BSDC1,1.75148281800082,0.0798627783902409,0.331056311818425
BEND7,-1.11346227815735,0.265509940496115,0.591517122791588
RNF19A,1.7933092317134,0.0729234920818879,0.316758505914976
ESR2,-1.05320000463681,0.292249336358144,0.618271773073622
GATA2,1.79487449787404,0.0726736979207153,0.316318625733367
IL4I1,0.505854625930741,0.612958707293659,0.844938849894284
SLC25A40,0.852268325609508,0.394065181840315,0.702529974972466
TMEM221,2.95877314241429,0.00308866384491702,0.0622688460973382
B4GALNT1,-0.222043151569484,0.824280291576461,0.936819265165029
FCF1,2.13846153383287,0.0324793028982537,0.212795885480111
ZNF606,-0.623399648849255,0.53302192867924,0.798203292864172
NBR1,3.18489496718143,0.00144806555159013,0.0417645810066272
TSTD2,2.07798117131173,0.0377110933836813,0.229107613439314
MGAT3,-1.34394833519764,0.178965094309153,0.492336254863725
TOX2,0.954686397116085,0.339736310926844,0.660682167224142
LCN6,1.39515739219648,0.162968382416574,0.467343151089989
SERPINA12,-1.1636866893818,0.244551005547454,0.569857281328159
LIMA1,2.71073219812108,0.00671348242353252,0.0938093418991711
RTL6,-0.35715447135587,0.720976167662248,0.89353502581674
SH2B3,1.33529741477344,0.181779024425743,0.49620347034639
DLK1,-0.712617764499113,0.476082316055386,0.765177814669485
FBXL5,-1.17692658418563,0.239224810331743,0.564937535393918
C2orf80,3.03632052177429,0.00239484636815373,0.0549053250090577
KAT5,0.634977668920726,0.52544297943374,0.792786489215442
KLHL6,1.51067936160547,0.130870163158794,0.419878673332955
RHBDD1,-0.0846798744611319,0.932515896342246,0.976500714042838
NOXA1,1.19691509432672,0.231339650201418,0.556485462696663
CORO1B,-1.3598883613801,0.173865254570594,0.483974224855704
PTMA,0.883452537459717,0.376991815625445,0.690227696530844
NFYA,-0.946733162032855,0.343774767675348,0.663994901006877
CAPRIN1,2.07342551336447,0.0381326965763939,0.230334380375962
FLRT3,-1.90591298008662,0.0566614967062372,0.27873329290179
SGK2,1.39003992145657,0.16451675507827,0.469398359983045
SLC24A5,1.54655171515313,0.1219713805706,0.406881671666881
SYDE2,4.44325268097989,8.86089992906413e-06,0.00261815387312133
LCTL,0.427305194257664,0.669157050003267,0.870923553367681
ATP7A,1.34472652143917,0.178713566643101,0.492185482249323
DCAF5,0.842121182267416,0.399720125703548,0.707321344708386
CDH5,0.442409980746382,0.658192557938106,0.866584309862583
NAPEPLD,1.03042588951548,0.302810125163962,0.6282961237561
ING4,-1.24649054772063,0.212584357248857,0.536122235132543
CFAP65,0.381378529697166,0.70292239016066,0.886459894352613
TMEM248,-0.565964297345598,0.571418051118062,0.822175725571826
SERPINA6,3.18520333221379,0.00144652333011734,0.0417645810066272
CLUAP1,-1.01788266857935,0.308733718986817,0.633611654983201
TMEM202,3.3194441068744,0.000901968588490752,0.0327069549235942
PPA2,2.23408534347548,0.0254774581859937,0.185872951239933
GNA14,-0.297235398018822,0.766286798683325,0.91408790968241
MESP2,-0.439511647780121,0.660290844057797,0.867459098035565
PMEPA1,0.508717289947928,0.610950401379266,0.843878531041176
PRR19,2.51454208617631,0.0119187076107995,0.125616646565503
RAD1,-0.677210181344235,0.498272608840879,0.777218752439069
DNER,-2.79378086169875,0.00520957681526298,0.0822097257235708
JARID2,0.425638289710823,0.670371435058115,0.871262815580261
FAM163A,-1.2031939523384,0.228901274651092,0.553083009537917
TRIM29,-3.63558458516258,0.000277350968427834,0.0179106846503855
DPP8,0.25194713183235,0.801081928424139,0.928577139281225
TAF9B,-0.101359721247636,0.91926490953925,0.973316967106375
TMEM220,0.7621465458001,0.445972545273254,0.741803791705495
CEP97,-0.145221817911228,0.884535740331712,0.961796641624449
MYB,-0.620863773405569,0.534689258555259,0.798350727555552
EPB41L3,2.59679937679572,0.00940968661053368,0.111234460492741
DALRD3,1.93165088063237,0.053402611257024,0.271945625468144
OR2S2,1.57615151553305,0.114990889159798,0.395394001355786
ZNF70,2.50881462791966,0.0121137035911168,0.126790585113551
NADK,-0.83773318939894,0.402180568886762,0.709429191542663
SLC24A2,-2.13145442146007,0.033051723539976,0.215310157663868
IKZF2,1.24170877875745,0.214344029792908,0.538484559657974
CIR1,0.407220640808765,0.683845942992966,0.877352818151112
PPP1R17,1.68120009259632,0.0927240555445256,0.357848622933623
KCNQ5,0.555542212506978,0.578523845312739,0.825800422229539
PEAK3,0.29640016598414,0.76692449858242,0.914179546909062
RASSF6,0.903244317997157,0.366396241570141,0.681537374295434
PDPK1,-2.17738395281198,0.0294519319784215,0.202253095802293
CLDN14,-0.11302762400119,0.910008654755583,0.971162468097235
IFNAR2,0.680295798418235,0.496317184382527,0.776429210236021
DPY30,0.0184714216766891,0.985262775873503,0.995023322998978
DPH5,0.351586214155458,0.725148605433198,0.895060443608491
SSX2IP,0.945921993263683,0.344188374918268,0.664161146693092
CLEC14A,-0.640018695039533,0.522160445354679,0.791261219873081
PKN1,2.62139131318129,0.00875716804305696,0.107152257298712
JPH1,-0.241123121020144,0.809459693386047,0.931555682757543
SP6,-1.8120697599348,0.0699754182207392,0.31040819757525
SMPD1,-0.589084416388952,0.555804646668433,0.812921090927412
CECR2,1.8494253663668,0.06439641542618,0.299255016526076
GJA4,-1.0483429576437,0.294480624443717,0.620679500703896
KCNJ14,-2.67330687474701,0.00751075085765439,0.099299967905155
RBPJ,3.55696015750153,0.000375171030555357,0.0202704907809059
POU2F2,0.932655006325888,0.350998122851786,0.669176853297871
TMEM230,2.81796050066551,0.00483297549645297,0.0784161159379441
LMX1A,-0.0842317304266893,0.932872190592091,0.976643879886423
ASCL4,2.85313137013256,0.00432907212062521,0.0744903715533058
PDE8B,-2.14712283940015,0.0317835034674618,0.210040652620726
ATP13A5,0.961037617829582,0.336533253726648,0.658236146549301
ASTL,0.984108486296598,0.325062174788879,0.648232931253719
BIRC7,-0.77968243054885,0.435577822894795,0.734831221468685
SNRNP48,-0.773872041678531,0.439006464509355,0.7367048090991
RAB5IF,0.94861598010686,0.342815960491577,0.663328109177693
BRWD1,0.867952152323097,0.385420526895201,0.696852350300537
TMPPE,2.21375520672673,0.0268456229543129,0.192030318828975
PODXL2,2.84569730729219,0.00443142964318458,0.0754941718989884
ZNF79,0.872340151301461,0.383022839711276,0.694625694459832
C2orf66,-0.107249096310964,0.91459136678528,0.972111996832641
AGMO,0.404912379611947,0.685541918285262,0.87799849506051
ZBTB42,0.57378832044224,0.566111053228932,0.818743404074151
ZNF207,1.97734620315493,0.0480025104365633,0.259790548135644
TMTC4,-0.257213470592914,0.797013985732257,0.927114483223259
FOXM1,-0.160051080506955,0.872840836390417,0.957826247321515
THEG,-0.463764739932085,0.642816308163796,0.859677013279956
TCAIM,1.57140314644025,0.11608903559673,0.39689668381932
SOX12,0.0726332165106451,0.942097993566097,0.97900156287427
SNRPD2,-0.177676611340393,0.858976954411482,0.950964647684026
MAP2K3,0.0775839006317632,0.938159049210223,0.977679325361294
C15orf61,0.562451064994084,0.573808735445945,0.822939815328555
NPR2,1.47909475765181,0.139114991112866,0.430358134493622
ATP13A4,0.323216852309126,0.746531019002113,0.905130054127545
TP53INP1,0.419646723578204,0.674743550218333,0.873346498881176
CBFA2T2,0.849221930052369,0.395757812651396,0.70446599596081
CDC42BPG,-1.01452685332811,0.310331422575808,0.63536213572455
CARMIL3,-1.48285243482281,0.138113621229569,0.428799255643039
PKLR,0.571119059929221,0.567918939409387,0.820006956074003
TMEM215,0.671607962598185,0.501833307792002,0.778990239992392
SUSD6,0.826106919274847,0.408743442962195,0.713551154224471
AUTS2,-0.111027818095074,0.911594287454141,0.971652557467159
PROZ,2.91190008085047,0.00359237529893346,0.0678629048181808
SYDE1,-0.546160934806603,0.584955316638271,0.829313454682912
ERBB4,-0.731315445717164,0.464586498240358,0.756604295185167
ZDHHC3,2.56836472993441,0.01021795829641,0.116308206479291
FOXD4L3,1.48963725879455,0.136319639744632,0.426605639217009
PRSS3,2.82831285178795,0.00467940520916224,0.0773964071788886
SCGB1C1,-0.524746031607454,0.599759753031861,0.837187498581056
ST3GAL2,-1.25465981137464,0.209602280801088,0.531931011351939
NLRP13,1.63226981896522,0.102622658272433,0.377105116286071
PPCDC,-0.578360393834573,0.563020827834891,0.81645942838707
GSDME,-0.7669288421718,0.443123824185867,0.739939638016763
MAGEH1,0.0186184339726129,0.985145497201086,0.995023322998978
FAM122B,-0.919296744681813,0.357940380071872,0.674153511933295
C3orf62,-0.989352291344854,0.322490808015194,0.646153085133077
SNX18,-1.39504900763395,0.163001061585707,0.467343151089989
TM7SF3,0.638355844869789,0.523242067062239,0.791932722875502
BSX,-0.739083798232883,0.459856114348005,0.752469123044558
CFAP77,-0.379720877507863,0.704152620929137,0.886976207074944
NELFB,-1.23484517855969,0.216888129583361,0.542186874216025
ESPNL,-0.0389772089732818,0.968908559407292,0.990104579462413
EPB41,0.98449980261311,0.324869828458858,0.648232931253719
UBE2D3,0.276771380532404,0.781955658042606,0.919997270461933
PRELP,-2.29433857311366,0.0217710585546395,0.172528620346622
SLC6A13,1.5421903215604,0.123027351294809,0.409095817275777
RTP5,2.91951470282934,0.00350576856296827,0.0672485238309498
DPYSL3,-0.464528192178881,0.642269365906182,0.859677013279956
SLC12A2,-1.48764461767825,0.136844640215216,0.427329574255591
MAFK,-3.16761076677073,0.0015369714713389,0.0426593271190918
CCDC18,1.56602097584254,0.117343706606785,0.399165611834077
CLCN1,-0.909614443250017,0.36302587886222,0.677835096242106
RPS2,-0.463209119616979,0.64321448003318,0.859677013279956
APOD,1.41796836677713,0.156200000477222,0.457216049957365
FERMT2,0.442272745502473,0.658291850659386,0.866584309862583
B3GLCT,-0.398786892097238,0.690050236213366,0.880087126689357
E2F1,-0.325683703332459,0.744663675419202,0.904973449141284
HHIPL2,0.692601356653757,0.488559758712793,0.772107453029701
MBTPS1,0.11274982494771,0.910228898472034,0.971162468097235
FYB2,2.79607960707304,0.00517266574905894,0.0817987698795086
LYAR,-2.30210966717758,0.0213289883922799,0.170306193522397
HOXA9,1.57545433710244,0.115151610590468,0.395610948719986
TCEA2,-2.98828573398001,0.00280547135732828,0.0588277946066418
CASKIN1,-0.66808151194776,0.504081562566153,0.780524586166355
TP53BP2,-0.0981775845256963,0.921791281418956,0.974150559709744
P4HTM,0.543654519294845,0.586679235138229,0.829942723193887
FAM111B,0.642510512672316,0.52054176573694,0.790832617591493
SLC35E4,0.306425042338047,0.759281043776216,0.910294854923719
RASAL3,0.940544146111686,0.346938516347081,0.666669882390735
MEAK7,1.55363115417542,0.120272423594582,0.404208109899353
TMEM203,-0.401188709901438,0.688281192379002,0.879251090036801
H1-2,-2.41970548244838,0.015533082011871,0.144201446924638
NKAPL,-1.57221748969934,0.115900120664196,0.396501700262972
RBPJL,2.69126680985008,0.00711812416190802,0.0967933511244691
NTN4,0.0197505155903168,0.984242393011332,0.995023322998978
MED22,-1.16133936637851,0.245503916317159,0.570814304150623
TSPOAP1,-0.140500009066296,0.888264945327491,0.963327077399525
WNT8B,0.792005203680417,0.428357642054508,0.729869549044625
ACOT11,-1.47428055761487,0.140406067733597,0.432834148325196
ICMT,-0.640312001801736,0.52196977961519,0.791261219873081
PYCR2,-0.761654915275554,0.446265990132799,0.741964439334104
TGIF1,2.45724812428357,0.014000594983702,0.137038432421996
ASH2L,0.744744610954953,0.456426124930191,0.749910184510384
SNTN,1.52765515027291,0.126598181073106,0.413548955464323
CAV3,0.430895836972738,0.666544110592738,0.870308803656975
ZBED6CL,0.428479454999057,0.668302088235396,0.870780429920219
FOXO3,1.39505842378931,0.162998222312569,0.467343151089989
CYP1A2,3.22084845280459,0.00127811713722126,0.0386948071044811
ZC3H6,0.182375391809839,0.855288136427949,0.950203242873858
CPTP,-0.45158488449139,0.651568061290853,0.8630863845811
P2RX2,-3.48520619047718,0.000491757944346668,0.0227851713600669
FGD6,2.42521237469558,0.0152994337357526,0.143015294938186
FAM25A,-0.0313337419874122,0.975003381397112,0.991830664557913
SEPTIN6,-0.0250080289512227,0.980048559435564,0.994247079124131
DIPK1C,-2.06707695520608,0.0387269031841878,0.231809556370749
PPM1G,-1.15447809129896,0.248304215604242,0.573164772248527
SPINT1,1.8670554233223,0.0618938485387978,0.292233437508119
DYRK2,-2.66788853650508,0.00763295763983521,0.100018278402659
COX19,-0.753795243189553,0.450972180726437,0.745442390107568
SPRY4,1.04282828358918,0.297027829418805,0.623030595508586
GRAP2,1.64401009779482,0.10017411658273,0.372157289866943
TRIO,-3.82198040705916,0.000132384210328174,0.0120481512531855
ILDR1,2.38385308740493,0.0171324403588935,0.152685167279667
RNF13,-1.04927827043441,0.294050063961132,0.620202665809499
POU1F1,0.798089283042113,0.424818680142368,0.726896018835389
CCDC38,-1.12086446960825,0.262345556805683,0.588317533240636
TAF3,3.02799862104398,0.00246179210672886,0.0551875872750923
ZMAT5,-2.44728133090378,0.0143938437622462,0.139123323519528
C15orf62,0.817989249592152,0.413363325863039,0.717366825365524
TRPC6,-1.43543570498071,0.15116297759296,0.449468733980857
KPNA1,-0.0527143514355681,0.957959504132843,0.985314144456453
XBP1,2.73881294893789,0.00616614443173916,0.0898804272428598
CA12,0.61041347046694,0.541587947134441,0.802085422535448
EVC2,-2.08156234796881,0.0373824636002557,0.227965520126616
C7orf26,-0.625275683120954,0.531790136806715,0.797698363823525
IYD,1.64107492759386,0.100781862578491,0.373618090686832
SLC35F6,0.240433434345351,0.809994261383409,0.931761777746293
ZNF395,0.77624480974101,0.437604452990601,0.736163958486335
TMEM198,-0.430456874858128,0.666863330646637,0.870545346022761
ABCB10,0.0412042524282081,0.967133063606102,0.989420948534785
DTNBP1,-1.30056264880366,0.193408199023616,0.511662069197616
TPD52L3,-0.718609599078051,0.472381497280917,0.762177154034082
FZD9,2.26299489800939,0.0236360037971357,0.178692157438327
LIPI,2.04915172190151,0.0404472812192734,0.236767779444999
NKX2-3,-0.971102123137597,0.33149742665769,0.653758582393782
SRR,1.70658960684898,0.0878983582767427,0.348603985639276
ECM2,-1.04628234180576,0.295430695652996,0.62170692499645
PLEKHG7,2.47632206437285,0.0132743774037872,0.132444938433287
MRRF,0.439406856690621,0.66036675912467,0.867459098035565
LDLRAD2,0.544239064771419,0.586276972918777,0.829867341579707
ZFAND4,1.87600779683865,0.0606542092821378,0.289075000956828
UNC119B,0.0166520375128249,0.986714210368994,0.995496740686607
MCPH1,0.633418718044956,0.526460244778158,0.793877952145239
MAP3K14,1.53054072727094,0.125882940453719,0.412983966931054
POMGNT2,0.435360171438346,0.663301015380946,0.869041385827364
RGS12,-2.12172054550067,0.0338612122594784,0.217541176977363
SIGLEC1,3.73286020411941,0.000189317679079534,0.014276218969325
FRMD6,1.42020840038091,0.15554701878953,0.456254366188834
BABAM2,0.173288551351614,0.862424622254766,0.951912629749322
FAM166A,-2.8085419425745,0.00497663993224067,0.0800261474818344
LYSMD4,-0.687883290162014,0.491526280061608,0.773810166425661
BSPH1,-0.508761617890328,0.610919325996231,0.843878531041176
MRPL20,-1.36687210699153,0.17166539625889,0.480906396121734
SYNGR4,-0.421347156505841,0.673501600383771,0.87285419689938
