"gmtNames","gmtDriver"
"REACTOME_TERMINATION_OF_TRANSLESION_DNA_SYNTHESIS","Carnivore"
"REACTOME_REGULATION_OF_RAS_BY_GAPS","Unclear"
"REACTOME_FGFRL1_MODULATION_OF_FGFR1_SIGNALING","Unclear"
"REACTOME_RESPONSE_TO_METAL_IONS","Unclear"
"REACTOME_CLEC7A_INFLAMMASOME_PATHWAY","Unclear"
"REACTOME_METALLOTHIONEINS_BIND_METALS",NA
"REACTOME_FORMATION_OF_XYLULOSE_5_PHOSPHATE","Both"
"REACTOME_MELANIN_BIOSYNTHESIS","Unclear"
"REACTOME_DISEASES_OF_CARBOHYDRATE_METABOLISM","Unclear"
"REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS","Unclear"
"REACTOME_INFECTIOUS_DISEASE","Unclear"
"REACTOME_RHO_GTPASES_ACTIVATE_WASPS_AND_WAVES","Carnivore"
"REACTOME_RHO_GTPASES_ACTIVATE_FORMINS","Unclear"
"REACTOME_RHO_GTPASES_ACTIVATE_RHOTEKIN_AND_RHOPHILINS","Unclear"
"REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY","Unclear"
"REACTOME_RHO_GTPASES_ACTIVATE_NADPH_OXIDASES","Both"
"REACTOME_DISEASES_OF_METABOLISM","Unclear"
"REACTOME_TNFS_BIND_THEIR_PHYSIOLOGICAL_RECEPTORS","Carnivore"
"REACTOME_RAF_ACTIVATION","Unclear"
"REACTOME_MAP2K_AND_MAPK_ACTIVATION","Both"
"REACTOME_CONSTITUTIVE_SIGNALING_BY_AKT1_E17K_IN_CANCER","Both"
"REACTOME_NEGATIVE_FEEDBACK_REGULATION_OF_MAPK_PATHWAY","Both"
"REACTOME_NEGATIVE_REGULATION_OF_MAPK_PATHWAY","Unclear"
"REACTOME_TNF_RECEPTOR_SUPERFAMILY_TNFSF_MEMBERS_MEDIATING_NON_CANONICAL_NF_KB_PATHWAY","Carnivore"
"REACTOME_PROTEIN_REPAIR","Unclear"
"REACTOME_DEFECTIVE_CFTR_CAUSES_CYSTIC_FIBROSIS","Unclear"
"REACTOME_LGI_ADAM_INTERACTIONS","Unclear"
"REACTOME_MAPK_FAMILY_SIGNALING_CASCADES","Unclear"
"REACTOME_SURFACTANT_METABOLISM","Unclear"
"REACTOME_MAP3K8_TPL2_DEPENDENT_MAPK1_3_ACTIVATION","Unclear"
"REACTOME_HDR_THROUGH_SINGLE_STRAND_ANNEALING_SSA","Unclear"
"REACTOME_HDR_THROUGH_MMEJ_ALT_NHEJ","Unclear"
"REACTOME_HDR_THROUGH_HOMOLOGOUS_RECOMBINATION_HRR","Unclear"
"REACTOME_REGULATION_OF_TLR_BY_ENDOGENOUS_LIGAND","Unclear"
"REACTOME_MAPK6_MAPK4_SIGNALING","Unclear"
"REACTOME_DISEASES_ASSOCIATED_WITH_SURFACTANT_METABOLISM","Unclear"
"REACTOME_DEUBIQUITINATION","Unclear"
"REACTOME_DEFECTIVE_CSF2RB_CAUSES_SMDP5","Unclear"
"REACTOME_UCH_PROTEINASES","Unclear"
"REACTOME_JOSEPHIN_DOMAIN_DUBS","Unclear"
"REACTOME_UB_SPECIFIC_PROCESSING_PROTEASES","Unclear"
"REACTOME_OVARIAN_TUMOR_DOMAIN_PROTEASES","Unclear"
"REACTOME_METALLOPROTEASE_DUBS","Unclear"
"REACTOME_CD22_MEDIATED_BCR_REGULATION","Both"
"REACTOME_DNA_DOUBLE_STRAND_BREAK_REPAIR","Unclear"
"REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES","Carnivore"
"REACTOME_HOMOLOGY_DIRECTED_REPAIR","Unclear"
"REACTOME_SENSING_OF_DNA_DOUBLE_STRAND_BREAKS","Unclear"
"REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES_THROUGH_SYNTHESIS_DEPENDENT_STRAND_ANNEALING_SDSA","Unclear"
"REACTOME_NONHOMOLOGOUS_END_JOINING_NHEJ","Unclear"
"REACTOME_HOMOLOGOUS_DNA_PAIRING_AND_STRAND_EXCHANGE","Unclear"
"REACTOME_DNA_DOUBLE_STRAND_BREAK_RESPONSE","Unclear"
"REACTOME_PROCESSING_OF_DNA_DOUBLE_STRAND_BREAK_ENDS","Unclear"
"REACTOME_CARGO_CONCENTRATION_IN_THE_ER","Unclear"
"REACTOME_DNA_DAMAGE_RECOGNITION_IN_GG_NER","Unclear"
"REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG_NER","Unclear"
"REACTOME_GAP_FILLING_DNA_REPAIR_SYNTHESIS_AND_LIGATION_IN_GG_NER","Unclear"
"REACTOME_NUCLEOTIDE_EXCISION_REPAIR","Unclear"
"REACTOME_GLOBAL_GENOME_NUCLEOTIDE_EXCISION_REPAIR_GG_NER","Unclear"
"REACTOME_DUAL_INCISION_IN_GG_NER","Unclear"
"REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION","Unclear"
"REACTOME_DEPOSITION_OF_NEW_CENPA_CONTAINING_NUCLEOSOMES_AT_THE_CENTROMERE","Unclear"
"REACTOME_RESPIRATORY_ELECTRON_TRANSPORT","Carnivore"
"REACTOME_INFLAMMASOMES","Both"
"REACTOME_HIGHLY_SODIUM_PERMEABLE_POSTSYNAPTIC_ACETYLCHOLINE_NICOTINIC_RECEPTORS","Unclear"
"REACTOME_HIGHLY_CALCIUM_PERMEABLE_POSTSYNAPTIC_NICOTINIC_ACETYLCHOLINE_RECEPTORS","Unclear"
"REACTOME_HIGHLY_CALCIUM_PERMEABLE_NICOTINIC_ACETYLCHOLINE_RECEPTORS","Unclear"
"REACTOME_RNA_POLYMERASE_II_PRE_TRANSCRIPTION_EVENTS","Unclear"
"REACTOME_FORMATION_OF_TC_NER_PRE_INCISION_COMPLEX","Unclear"
"REACTOME_TRANSCRIPTION_COUPLED_NUCLEOTIDE_EXCISION_REPAIR_TC_NER","Unclear"
"REACTOME_DUAL_INCISION_IN_TC_NER","Unclear"
"REACTOME_TRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL","Carnivore"
"REACTOME_SYNTHESIS_OF_WYBUTOSINE_AT_G37_OF_TRNA_PHE","Both"
"REACTOME_FANCONI_ANEMIA_PATHWAY","Unclear"
"REACTOME_INTERLEUKIN_6_FAMILY_SIGNALING","Both"
"REACTOME_INTERLEUKIN_10_SIGNALING","Both"
"REACTOME_TRNA_PROCESSING_IN_THE_NUCLEUS","Both"
"REACTOME_TRNA_PROCESSING_IN_THE_MITOCHONDRION","Carnivore"
"REACTOME_ERBB2_REGULATES_CELL_MOTILITY","Carnivore"
"REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING","Unclear"
"REACTOME_TRNA_MODIFICATION_IN_THE_MITOCHONDRION","Carnivore"
"REACTOME_GDP_FUCOSE_BIOSYNTHESIS","Unclear"
"REACTOME_IL_6_TYPE_CYTOKINE_RECEPTOR_LIGAND_INTERACTIONS","Both"
"REACTOME_RRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL","Carnivore"
"REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_CYCLE_GENES","Both"
"REACTOME_RRNA_MODIFICATION_IN_THE_MITOCHONDRION","Unclear"
"REACTOME_NEUREXINS_AND_NEUROLIGINS","Carnivore"
"REACTOME_PROTEIN_PROTEIN_INTERACTIONS_AT_SYNAPSES","Unclear"
"REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DNA_REPAIR_GENES","Unclear"
"REACTOME_CHOLINE_CATABOLISM","Unclear"
"REACTOME_NEUTROPHIL_DEGRANULATION","Unclear"
"REACTOME_COMPLEX_I_BIOGENESIS","Carnivore"
"REACTOME_METAL_SEQUESTRATION_BY_ANTIMICROBIAL_PROTEINS",NA
"REACTOME_SIGNALING_BY_MODERATE_KINASE_ACTIVITY_BRAF_MUTANTS","Unclear"
"REACTOME_SIGNALING_BY_BRAF_AND_RAF1_FUSIONS","Both"
"REACTOME_RAS_SIGNALING_DOWNSTREAM_OF_NF1_LOSS_OF_FUNCTION_VARIANTS","Unclear"
"REACTOME_ONCOGENIC_MAPK_SIGNALING","Both"
"REACTOME_ANTIMICROBIAL_PEPTIDES","Herbivore"
"REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_CYTOCHROME_C_RELEASE","Both"
"REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_SEVERAL_ADDITIONAL_CELL_DEATH_GENES_WHOSE_SPECIFIC_ROLES_IN_P53_DEPENDENT_APOPTOSIS_REMAIN_UNCERTAIN","Both"
"REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CASPASE_ACTIVATORS_AND_CASPASES","Carnivore"
"REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DEATH_RECEPTORS_AND_LIGANDS","Both"
"REACTOME_FGFR2_ALTERNATIVE_SPLICING","Unclear"
"REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_G2_CELL_CYCLE_ARREST","Both"
"REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_ADDITIONAL_CELL_CYCLE_GENES_WHOSE_EXACT_ROLE_IN_THE_P53_PATHWAY_REMAIN_UNCERTAIN","Unclear"
"REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_G1_CELL_CYCLE_ARREST","Unclear"
"REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_PHOSPHORYLATION","Unclear"
"REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ACETYLATION","Both"
"REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ASSOCIATION_WITH_CO_FACTORS","Both"
"REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_METHYLATION","Unclear"
"REACTOME_KERATINIZATION","Carnivore"
"REACTOME_REGULATION_OF_TP53_EXPRESSION_AND_DEGRADATION","Unclear"
"REACTOME_METABOLISM_OF_FAT_SOLUBLE_VITAMINS","Herbivore"
"REACTOME_SIGNALING_BY_MET","Unclear"
"REACTOME_MET_RECEPTOR_ACTIVATION","Both"
"REACTOME_NEGATIVE_REGULATION_OF_MET_ACTIVITY","Unclear"
"REACTOME_PTEN_REGULATION","Unclear"
"REACTOME_RNA_POLYMERASE_II_TRANSCRIBES_SNRNA_GENES","Unclear"
"REACTOME_COPI_MEDIATED_ANTEROGRADE_TRANSPORT","Unclear"
"REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE","Carnivore"
"REACTOME_COPI_DEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC","Unclear"
"REACTOME_COPI_INDEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC","Unclear"
"REACTOME_INTRA_GOLGI_TRAFFIC","Both"
"REACTOME_RETROGRADE_TRANSPORT_AT_THE_TRANS_GOLGI_NETWORK","Herbivore"
"REACTOME_INTRA_GOLGI_AND_RETROGRADE_GOLGI_TO_ER_TRAFFIC","Carnivore"
"REACTOME_PI5P_REGULATES_TP53_ACETYLATION","Unclear"
"REACTOME_COOPERATION_OF_PDCL_PHLP1_AND_TRIC_CCT_IN_G_PROTEIN_BETA_FOLDING","Unclear"
"REACTOME_GLYCEROPHOSPHOLIPID_CATABOLISM","Carnivore"
"REACTOME_ASSEMBLY_OF_THE_ORC_COMPLEX_AT_THE_ORIGIN_OF_REPLICATION","Unclear"
"REACTOME_CDC6_ASSOCIATION_WITH_THE_ORC_ORIGIN_COMPLEX","Carnivore"
"REACTOME_MITOTIC_PROPHASE","Unclear"
"REACTOME_MITOTIC_PROMETAPHASE","Carnivore"
"REACTOME_MITOTIC_TELOPHASE_CYTOKINESIS","Both"
"REACTOME_M_PHASE","Unclear"
"REACTOME_G2_PHASE","Unclear"
"REACTOME_ORC1_REMOVAL_FROM_CHROMATIN","Unclear"
"REACTOME_DNA_REPLICATION_INITIATION","Carnivore"
"REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX","Carnivore"
"REACTOME_DNA_REPLICATION_PRE_INITIATION","Unclear"
"REACTOME_SWITCHING_OF_ORIGINS_TO_A_POST_REPLICATIVE_STATE","Unclear"
"REACTOME_POLYMERASE_SWITCHING","Carnivore"
"REACTOME_PROCESSIVE_SYNTHESIS_ON_THE_LAGGING_STRAND","Carnivore"
"REACTOME_LAGGING_STRAND_SYNTHESIS","Carnivore"
"REACTOME_DNA_STRAND_ELONGATION","Carnivore"
"REACTOME_G1_S_SPECIFIC_TRANSCRIPTION","Carnivore"
"REACTOME_CYCLIN_D_ASSOCIATED_EVENTS_IN_G1","Unclear"
"REACTOME_SYNTHESIS_OF_DNA","Unclear"
"REACTOME_S_PHASE","Unclear"
"REACTOME_CYCLIN_A_B1_B2_ASSOCIATED_EVENTS_DURING_G2_M_TRANSITION","Unclear"
"REACTOME_CELL_CYCLE_MITOTIC","Unclear"
"REACTOME_DNA_REPLICATION","Unclear"
"REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT","Unclear"
"REACTOME_G2_M_DNA_REPLICATION_CHECKPOINT","Unclear"
"REACTOME_G2_M_CHECKPOINTS","Unclear"
"REACTOME_STABILIZATION_OF_P53","Unclear"
"REACTOME_G1_S_DNA_DAMAGE_CHECKPOINTS","Unclear"
"REACTOME_MITOTIC_SPINDLE_CHECKPOINT","Carnivore"
"REACTOME_CELL_CYCLE_CHECKPOINTS","Unclear"
"REACTOME_CYCLIN_A_CDK2_ASSOCIATED_EVENTS_AT_S_PHASE_ENTRY","Unclear"
"REACTOME_GLYCOLYSIS","Carnivore"
"REACTOME_GLYCOGEN_BREAKDOWN_GLYCOGENOLYSIS","Both"
"REACTOME_GLUCONEOGENESIS","Unclear"
"REACTOME_PYRUVATE_METABOLISM","Herbivore"
"REACTOME_GLUCOSE_METABOLISM","Unclear"
"REACTOME_FRUCTOSE_CATABOLISM","Both"
"REACTOME_UREA_CYCLE","Unclear"
"REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM","Unclear"
"REACTOME_HISTIDINE_CATABOLISM","Unclear"
"REACTOME_PROPIONYL_COA_CATABOLISM","Both"
"REACTOME_LYSINE_CATABOLISM","MixOfBoth"
"REACTOME_TRYPTOPHAN_CATABOLISM","Carnivore"
"REACTOME_CREATINE_METABOLISM","Unclear"
"REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES","Unclear"
"REACTOME_PENTOSE_PHOSPHATE_PATHWAY","Both"
"REACTOME_ETHANOL_OXIDATION","Both"
"REACTOME_METABOLISM_OF_CARBOHYDRATES","Unclear"
"REACTOME_CITRIC_ACID_CYCLE_TCA_CYCLE","Both"
"REACTOME_PYRUVATE_METABOLISM_AND_CITRIC_ACID_TCA_CYCLE","Herbivore"
"REACTOME_MRNA_CAPPING","Unclear"
"REACTOME_MRNA_SPLICING_MINOR_PATHWAY","Unclear"
"REACTOME_MRNA_SPLICING","Unclear"
"REACTOME_MRNA_EDITING_C_TO_U_CONVERSION","Unclear"
"REACTOME_TRANSPORT_OF_MATURE_TRANSCRIPT_TO_CYTOPLASM","Unclear"
"REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA","Unclear"
"REACTOME_TRNA_PROCESSING","Carnivore"
"REACTOME_RRNA_PROCESSING","Unclear"
"REACTOME_EUKARYOTIC_TRANSLATION_INITIATION","Unclear"
"REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S","Unclear"
"REACTOME_RECYCLING_OF_EIF2_GDP","Unclear"
"REACTOME_TRANSLATION","Unclear"
"REACTOME_TRANSPORT_OF_NUCLEOTIDE_SUGARS","Both"
"REACTOME_PYRIMIDINE_SALVAGE","Unclear"
"REACTOME_PYRIMIDINE_CATABOLISM","Unclear"
"REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION_INITIATION","Herbivore"
"REACTOME_RNA_POLYMERASE_I_PROMOTER_ESCAPE","Unclear"
"REACTOME_RNA_POLYMERASE_III_CHAIN_ELONGATION","Unclear"
"REACTOME_PURINE_RIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHESIS","Unclear"
"REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION_TERMINATION","Unclear"
"REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION","Unclear"
"REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION_TERMINATION","Both"
"REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION","Unclear"
"REACTOME_BASE_EXCISION_REPAIR","Unclear"
"REACTOME_CHROMOSOME_MAINTENANCE","Unclear"
"REACTOME_DEATH_RECEPTOR_SIGNALING","Unclear"
"REACTOME_DNA_DAMAGE_BYPASS","Unclear"
"REACTOME_DNA_REPAIR","Unclear"
"REACTOME_BASE_EXCISION_REPAIR_AP_SITE_FORMATION","Unclear"
"REACTOME_RESOLUTION_OF_ABASIC_SITES_AP_SITES","Unclear"
"REACTOME_DNA_DAMAGE_REVERSAL","Unclear"
"REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_TERMINATION","Unclear"
"REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION","Both"
"REACTOME_KETONE_BODY_METABOLISM","Unclear"
"REACTOME_PURINE_SALVAGE","Unclear"
"REACTOME_PURINE_CATABOLISM","Unclear"
"REACTOME_IRS_ACTIVATION","Unclear"
"REACTOME_SIGNAL_ATTENUATION","Unclear"
"REACTOME_INSULIN_RECEPTOR_SIGNALLING_CASCADE","Unclear"
"REACTOME_SIGNALING_BY_INSULIN_RECEPTOR","Both"
"REACTOME_CHK1_CHK2_CDS1_MEDIATED_INACTIVATION_OF_CYCLIN_B_CDK1_COMPLEX","Unclear"
"REACTOME_PROCESSING_OF_CAPPED_INTRONLESS_PRE_MRNA","Herbivore"
"REACTOME_MRNA_EDITING","Unclear"
"REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS","Both"
"REACTOME_TRIGLYCERIDE_BIOSYNTHESIS","Carnivore"
"REACTOME_APOPTOTIC_EXECUTION_PHASE","Carnivore"
"REACTOME_FASL_CD95L_SIGNALING","Unclear"
"REACTOME_TRAIL_SIGNALING","Unclear"
"REACTOME_DISSOLUTION_OF_FIBRIN_CLOT","Herbivore"
"REACTOME_SYNTHESIS_OF_VERY_LONG_CHAIN_FATTY_ACYL_COAS","Unclear"
"REACTOME_PLATELET_ADHESION_TO_EXPOSED_COLLAGEN","Herbivore"
"REACTOME_TNF_SIGNALING","Unclear"
"REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION","Unclear"
"REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2","Unclear"
"REACTOME_PLATELET_AGGREGATION_PLUG_FORMATION","Carnivore"
"REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_1_PROMOTER","Both"
"REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_3_PROMOTER","Both"
"REACTOME_SYNTHESIS_OF_KETONE_BODIES","Unclear"
"REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION_OF_SATURATED_FATTY_ACIDS","Unclear"
"REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION_OF_UNSATURATED_FATTY_ACIDS","Unclear"
"REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION","Both"
"REACTOME_BETA_OXIDATION_OF_LAUROYL_COA_TO_DECANOYL_COA_COA","Unclear"
"REACTOME_BETA_OXIDATION_OF_DECANOYL_COA_TO_OCTANOYL_COA_COA","Unclear"
"REACTOME_BETA_OXIDATION_OF_OCTANOYL_COA_TO_HEXANOYL_COA","Unclear"
"REACTOME_BETA_OXIDATION_OF_HEXANOYL_COA_TO_BUTANOYL_COA","Unclear"
"REACTOME_BETA_OXIDATION_OF_BUTANOYL_COA_TO_ACETYL_COA","Unclear"
"REACTOME_INSULIN_RECEPTOR_RECYCLING","Both"
"REACTOME_SLBP_DEPENDENT_PROCESSING_OF_REPLICATION_DEPENDENT_HISTONE_PRE_MRNAS","Herbivore"
"REACTOME_PROCESSING_OF_INTRONLESS_PRE_MRNAS","Unclear"
"REACTOME_TRANSPORT_OF_FATTY_ACIDS","Carnivore"
"REACTOME_TRANSPORT_OF_NUCLEOSIDES_AND_FREE_PURINE_AND_PYRIMIDINE_BASES_ACROSS_THE_PLASMA_MEMBRANE","Carnivore"
"REACTOME_THE_NLRP3_INFLAMMASOME","Both"
"REACTOME_INTERFERON_GAMMA_SIGNALING","Carnivore"
"REACTOME_REGULATION_OF_IFNG_SIGNALING","Both"
"REACTOME_ADVANCED_GLYCOSYLATION_ENDPRODUCT_RECEPTOR_SIGNALING","Unclear"
"REACTOME_TRANSPORT_OF_ORGANIC_ANIONS","Carnivore"
"REACTOME_GASTRIN_CREB_SIGNALLING_PATHWAY_VIA_PKC_AND_MAPK","Both"
"REACTOME_ERBB2_ACTIVATES_PTK6_SIGNALING","Carnivore"
"REACTOME_SIGNALING_BY_PTK6","Unclear"
"REACTOME_WAX_AND_PLASMALOGEN_BIOSYNTHESIS","Herbivore"
"REACTOME_PTK6_REGULATES_PROTEINS_INVOLVED_IN_RNA_PROCESSING","Unclear"
"REACTOME_PTK6_REGULATES_RTKS_AND_THEIR_EFFECTORS_AKT1_AND_DOK1","Unclear"
"REACTOME_PTK6_REGULATES_CELL_CYCLE","Unclear"
"REACTOME_PTK6_REGULATES_RHO_GTPASES_RAS_GTPASE_AND_MAP_KINASES","Unclear"
"REACTOME_PTK6_EXPRESSION","Unclear"
"REACTOME_SYNAPTIC_ADHESION_LIKE_MOLECULES","Both"
"REACTOME_PHOSPHATE_BOND_HYDROLYSIS_BY_NTPDASE_PROTEINS","Unclear"
"REACTOME_BUTYROPHILIN_BTN_FAMILY_INTERACTIONS","Unclear"
"REACTOME_SIGNALING_BY_FGFR2_IIIA_TM","Unclear"
"REACTOME_MET_ACTIVATES_RAS_SIGNALING","Carnivore"
"REACTOME_MET_ACTIVATES_PI3K_AKT_SIGNALING","Unclear"
"REACTOME_PROTEIN_UBIQUITINATION","Unclear"
"REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT","Unclear"
"REACTOME_SIGNALING_BY_MST1","Both"
"REACTOME_RET_SIGNALING","Unclear"
"REACTOME_TRANSCRIPTIONAL_REGULATION_BY_VENTX","Unclear"
"REACTOME_TBC_RABGAPS","Unclear"
"REACTOME_AURKA_ACTIVATION_BY_TPX2","Carnivore"
"REACTOME_INTERLEUKIN_20_FAMILY_SIGNALING","Both"
"REACTOME_GOLGI_TO_ER_RETROGRADE_TRANSPORT","Carnivore"
"REACTOME_CARGO_RECOGNITION_FOR_CLATHRIN_MEDIATED_ENDOCYTOSIS","Carnivore"
"REACTOME_CLATHRIN_MEDIATED_ENDOCYTOSIS","Carnivore"
"REACTOME_PTK6_PROMOTES_HIF1A_STABILIZATION","Both"
"REACTOME_DOWNREGULATION_OF_ERBB2_SIGNALING","Unclear"
"REACTOME_TRANSCRIPTIONAL_REGULATION_BY_THE_AP_2_TFAP2_FAMILY_OF_TRANSCRIPTION_FACTORS","Unclear"
"REACTOME_MET_ACTIVATES_PTPN11","Unclear"
"REACTOME_REELIN_SIGNALLING_PATHWAY","Unclear"
"REACTOME_VLDL_ASSEMBLY","Herbivore"
"REACTOME_VLDLR_INTERNALISATION_AND_DEGRADATION","Unclear"
"REACTOME_SYNTHESIS_OF_ACTIVE_UBIQUITIN_ROLES_OF_E1_AND_E2_ENZYMES","Unclear"
"REACTOME_E3_UBIQUITIN_LIGASES_UBIQUITINATE_TARGET_PROTEINS","Unclear"
"REACTOME_NEGATIVE_REGULATION_OF_ACTIVITY_OF_TFAP2_AP_2_FAMILY_TRANSCRIPTION_FACTORS","Unclear"
"REACTOME_ACTIVATION_OF_THE_TFAP2_AP_2_FAMILY_OF_TRANSCRIPTION_FACTORS","Carnivore"
"REACTOME_TFAP2_AP_2_FAMILY_REGULATES_TRANSCRIPTION_OF_GROWTH_FACTORS_AND_THEIR_RECEPTORS","Unclear"
"REACTOME_TFAP2_AP_2_FAMILY_REGULATES_TRANSCRIPTION_OF_CELL_CYCLE_FACTORS","Unclear"
"REACTOME_RRNA_PROCESSING_IN_THE_MITOCHONDRION","Carnivore"
"REACTOME_TFAP2A_ACTS_AS_A_TRANSCRIPTIONAL_REPRESSOR_DURING_RETINOIC_ACID_INDUCED_CELL_DIFFERENTIATION","Unclear"
"REACTOME_RAB_GERANYLGERANYLATION","Unclear"
"REACTOME_MET_ACTIVATES_PTK2_SIGNALING","Carnivore"
"REACTOME_CREB3_FACTORS_ACTIVATE_GENES","Both"
"REACTOME_INLB_MEDIATED_ENTRY_OF_LISTERIA_MONOCYTOGENES_INTO_HOST_CELL","Unclear"
"REACTOME_MET_INTERACTS_WITH_TNS_PROTEINS","Carnivore"
"REACTOME_MET_ACTIVATES_RAP1_AND_RAC1","Unclear"
"REACTOME_MET_RECEPTOR_RECYCLING","Unclear"
"REACTOME_MET_PROMOTES_CELL_MOTILITY","Carnivore"
"REACTOME_RAB_GEFS_EXCHANGE_GTP_FOR_GDP_ON_RABS","Unclear"
"REACTOME_LISTERIA_MONOCYTOGENES_ENTRY_INTO_HOST_CELLS","Unclear"
"REACTOME_INLA_MEDIATED_ENTRY_OF_LISTERIA_MONOCYTOGENES_INTO_HOST_CELLS","Unclear"
"REACTOME_PROTEIN_METHYLATION","Herbivore"
"REACTOME_RUNX1_AND_FOXP3_CONTROL_THE_DEVELOPMENT_OF_REGULATORY_T_LYMPHOCYTES_TREGS","Unclear"
"REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX3","Unclear"
"REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX2","Unclear"
"REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1","Unclear"
"REACTOME_GABA_SYNTHESIS_RELEASE_REUPTAKE_AND_DEGRADATION","Unclear"
"REACTOME_RUNX1_REGULATES_ESTROGEN_RECEPTOR_MEDIATED_TRANSCRIPTION","Both"
"REACTOME_REGULATION_OF_RUNX1_EXPRESSION_AND_ACTIVITY","Unclear"
"REACTOME_RECEPTOR_MEDIATED_MITOPHAGY","Both"
"REACTOME_DIGESTION","Herbivore"
"REACTOME_RUNX1_REGULATES_EXPRESSION_OF_COMPONENTS_OF_TIGHT_JUNCTIONS","Unclear"
"REACTOME_RUNX1_REGULATES_GENES_INVOLVED_IN_MEGAKARYOCYTE_DIFFERENTIATION_AND_PLATELET_FUNCTION","Unclear"
"REACTOME_ARYL_HYDROCARBON_RECEPTOR_SIGNALLING","Both"
"REACTOME_ESR_MEDIATED_SIGNALING","Unclear"
"REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS","Unclear"
"REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_KERATINOCYTES","Unclear"
"REACTOME_RUNX1_INTERACTS_WITH_CO_FACTORS_WHOSE_PRECISE_EFFECT_ON_RUNX1_TARGETS_IS_NOT_KNOWN","Unclear"
"REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_BCR_SIGNALING","Unclear"
"REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_MYELOID_CELLS","Unclear"
