GO.ID	Description	pVal	p.adj	Phenotype	Gene.vals
REACTOME_DEFECTS_IN_VITAMIN_AND_COFACTOR_METABOLISM	REACTOME_DEFECTS_IN_VITAMIN_AND_COFACTOR_METABOLISM	0.00404779084296248	0.048014255854351	1	CUBN:57, MCCC1:289, CBLIF:741, AMN:951, ABCD4:1082, PCCA:1343, MMUT:1397, TCN2:2260, BTD:3183, MCCC2:3221, MTR:8159, MTRR:8159, ACACA:8159, MMACHC:8159, MMAB:8159, MMAA:8159, LMBRD1:8159, MMADHC:8159, PCCB:8159, HLCS:8159, PC:8159
REACTOME_DEFECTS_IN_BIOTIN_BTN_METABOLISM	REACTOME_DEFECTS_IN_BIOTIN_BTN_METABOLISM	0.0882697969158877	0.278922675839869	1	MCCC1:289, PCCA:1343, BTD:3183, MCCC2:3221, ACACA:8159, PCCB:8159, HLCS:8159, PC:8159
REACTOME_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE	REACTOME_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE	0.00220828114624969	0.0314846761969979	1	SLC6A6:174, SLC6A20:194, SLC7A9:499, SLC6A12:767, SLC6A14:782, SLC43A1:816, SLC36A1:822, SLC38A4:1107, SLC6A19:1684, SLC7A7:2343, SLC36A4:2683, SLC25A29:2984, SLC38A1:3213, SLC7A10:3612, SLC7A8:8159, SLC7A6:8159, SLC7A5:8159, SLC7A11:8159, SLC3A2:8159, SLC38A2:8159, SLC7A2:8159, SLC38A5:8159, SLC6A15:8159, SLC16A10:8159, SLC1A4:8159, SLC3A1:8159, SLC7A1:8159, SLC6A18:8159, SLC36A2:8159, SLC38A3:8159, SLC43A2:12421
REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSAMINOGLYCAN_METABOLISM	REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSAMINOGLYCAN_METABOLISM	0.642775377285363	0.830014725573554	1	NCAN:58, VCAN:368, PAPSS2:512, HEXB:991, OMD:1636, SDC3:1924, SLC26A2:2130, B4GALT1:2453, GPC5:2539, CHST14:2666, CHST6:3390, BCAN:3724, GPC3:3734, SDC4:8159, SDC2:8159, AGRN:8159, HSPG2:8159, FMOD:8159, LUM:8159, ST3GAL3:8159, B4GALT7:8159, GPC4:8159, OGN:8159, CSPG5:8159, CHST3:8159, KERA:8159, B3GAT3:8159, EXT2:8159, B3GALT6:8159, GPC6:8159, HEXA:8159, SDC1:12637, CHSY1:12734, GPC2:13040, DCN:13517, CSPG4:13616, EXT1:13735, BGN:14432, PRELP:14439, GPC1:15003
REACTOME_DEFECTIVE_CHST14_CAUSES_EDS_MUSCULOCONTRACTURAL_TYPE	REACTOME_DEFECTIVE_CHST14_CAUSES_EDS_MUSCULOCONTRACTURAL_TYPE	0.687921596660617	0.858949195830396	1	NCAN:58, VCAN:368, CHST14:2666, BCAN:3724, CSPG5:8159, DCN:13517, CSPG4:13616, BGN:14432
REACTOME_DEFECTIVE_CHST6_CAUSES_MCDC1	REACTOME_DEFECTIVE_CHST6_CAUSES_MCDC1	0.863207504076991	0.93806961425585	1	OMD:1636, CHST6:3390, FMOD:8159, LUM:8159, OGN:8159, KERA:8159, PRELP:14439
REACTOME_DEFECTIVE_B4GALT1_CAUSES_B4GALT1_CDG_CDG_2D	REACTOME_DEFECTIVE_B4GALT1_CAUSES_B4GALT1_CDG_CDG_2D	0.804125715578847	0.921022237557299	1	OMD:1636, B4GALT1:2453, FMOD:8159, LUM:8159, OGN:8159, KERA:8159, PRELP:14439
REACTOME_HORMONE_LIGAND_BINDING_RECEPTORS	REACTOME_HORMONE_LIGAND_BINDING_RECEPTORS	0.159944268139526	0.39583400829118	1	LHCGR:1566, CGA:2059, GPHB5:2565, GNRH1:2761, LHB:8159, TSHB:8159, FSHB:8159, GNRHR:8159, GPHA2:8159, FSHR:8159
REACTOME_NEGATIVE_REGULATION_OF_TCF_DEPENDENT_SIGNALING_BY_WNT_LIGAND_ANTAGONISTS	REACTOME_NEGATIVE_REGULATION_OF_TCF_DEPENDENT_SIGNALING_BY_WNT_LIGAND_ANTAGONISTS	0.119972029749714	0.332272764422019	1	DKK4:21, SFRP2:1250, SFRP1:1531, SOST:1991, WIF1:2837, KREMEN2:3202, DKK1:8159, WNT3A:8159, LRP6:8159, WNT5A:8159, WNT9A:8159, DKK2:8159, KREMEN1:8159, LRP5:14608
REACTOME_DISEASES_ASSOCIATED_WITH_N_GLYCOSYLATION_OF_PROTEINS	REACTOME_DISEASES_ASSOCIATED_WITH_N_GLYCOSYLATION_OF_PROTEINS	0.0951242194927342	0.29267741936075	1	ALG6:113, GLB1:1000, ALG3:1654, MPDU1:1765, ALG8:2062, ALG13:2073, B4GALT1:2453, ALG1:3003, CTSA:8159, NEU1:8159, ALG9:8159, MOGS:8159, ALG2:8159, RFT1:8159, MGAT2:8159, ALG14:8159, MAN1B1:8159, ALG12:8159, DPAGT1:12857, ALG11:13230
