"","CH-Rho","CH-P","CH-p.adj","CH-significant","CO-Rho","CO-P","CO-p.adj","CO-significant","HO-Rho","HO-P","HO-p.adj","HO-significant","CH-CO-Overlap","CH-HO-Overlap","CO-HO-Overlap","CH-CO-HO-Overlap","CH-CO-Delta","CH-HO-Delta","CO-HO-Delta"
"BMF",-1.32688254591523,0.553642616819254,1,FALSE,-0.76658706324948,1,1,FALSE,0.447142176928383,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.396188735261143,1.25442491151531,0.858236176254163
"ACAP3",0.693472059481349,1,1,FALSE,0.864012585764152,1,1,FALSE,0.24851095143405,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.120590362601693,0.314635016864526,0.435225379466218
"SND1",2.5787879708901,0.0297442865934529,0.189500699409891,FALSE,0.0159759191401274,1,1,FALSE,-2.36831677860031,0.0536076860383725,0.63939964594466,FALSE,FALSE,FALSE,FALSE,FALSE,1.81218178069901,3.49813131560485,1.68594953490583
"GPSM1",1.38033904727943,0.50244683326272,1,FALSE,2.00686271136055,0.134292849694913,0.608343388665925,FALSE,0.674033330842011,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.443019131445602,0.499433561683722,0.942452693129324
"CRYBA4",2.4786568416782,0.0395634348648228,0.227331797595894,FALSE,1.72651485520314,0.252764487420745,0.857221035435885,FALSE,-0.490642615905212,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.531844699051637,2.09961178183077,1.56776708277913
"PGAP1",1.31098520373847,0.569588287749164,1,FALSE,0.0173250510829061,1,1,FALSE,-1.19698113365543,0.693941725159621,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.914755866493574,1.77340000415882,0.858644137665242
"SLC22A17",-1.35450493804657,0.52672601713872,1,FALSE,-0.896138531907942,1,1,FALSE,0.380140943955971,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.324113994048731,1.22657986612132,0.902465872072586
"ALDH9A1",-1.35074815760156,0.530328360116432,1,FALSE,-1.25548329715981,0.627910103324997,1,FALSE,-0.00217879781851221,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.0673624288271509,0.953582539202995,0.886220110375844
"FN1",0.780210483301109,1,1,FALSE,0.393236076760648,1,1,FALSE,-0.329147284376266,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.2736322270104,0.784434400286643,0.510802173276243
"FAR1",0.476476504391112,1,1,FALSE,0.461381367080179,1,1,FALSE,0.0303881862164102,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.010673873955503,0.315432074789434,0.304758200833931
"NKX2-1",0.16105163833065,1,1,FALSE,-0.813747916763885,1,1,FALSE,-0.972914083255034,0.991788014721765,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.689287375704976,0.801834851366334,0.112547475661358
"GABPA",-0.436962438747225,1,1,FALSE,1.44574551493126,0.444745779515125,1,FALSE,1.83161184605266,0.201027811965184,1,FALSE,FALSE,FALSE,FALSE,FALSE,1.33127556103991,1.60412426040742,0.272848699367509
"NRDC",-0.311020439658936,1,1,FALSE,1.13945210543096,0.763543901486237,1,FALSE,1.43425058350976,0.454502300184504,1,FALSE,FALSE,FALSE,FALSE,FALSE,1.02563897255797,1.23409297549097,0.208454002932994
"SLC25A26",-2.90572725957026,0.0109920200439176,0.0959626845197474,FALSE,-2.71307133511906,0.0199988263202343,0.200945653824057,FALSE,-0.0354937747202116,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.136228310615206,2.02956156072617,1.89333325011096
"SLC38A6",-2.22566572531278,0.0781097405450533,0.352531502446461,FALSE,-1.24118893633477,0.643607882851112,1,FALSE,0.831264798925045,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.696130213407106,2.16157630330471,1.46544608989761
"EGFLAM",5.21979875194766,5.37352980045945e-07,8.3716270458292e-05,TRUE,1.92646535836984,0.162138879979564,0.67247978337085,FALSE,-2.94050198034107,0.00983042720795364,0.290915506624062,FALSE,FALSE,FALSE,FALSE,FALSE,2.32873837530698,5.77020398432291,3.44146560901593
"TMEM207",-3.08388334012312,0.0061295309063514,0.0637504962538076,FALSE,-1.66389380255628,0.288400961221378,0.925049830825155,FALSE,1.22491079270687,0.661826500586377,1,FALSE,FALSE,FALSE,FALSE,FALSE,1.00408423122746,3.04677755006089,2.04269331883343
"WAC",-1.10148752549213,0.812053592286137,1,FALSE,-1.83357591461936,0.200150910571565,0.756737693409431,FALSE,-0.844713964183834,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.517664664379801,0.181566326430516,0.699230990810316
"SCARA5",-1.40095171540422,0.483685537259206,1,FALSE,-0.395055221540947,1,1,FALSE,0.918272138576866,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.711276231982496,1.63993891423963,0.928662682257132
"SUV39H2",-3.5569656229337,0.00112548968485825,0.0195586871590584,TRUE,-3.4394963361158,0.00174839301956591,0.0461111960064225,TRUE,-0.317468584465094,1,1,FALSE,TRUE,FALSE,FALSE,FALSE,0.0830633292900852,2.29067032353489,2.2076069942448
"OR5K4",-0.108698208689903,1,1,FALSE,0.961604824225721,1,1,FALSE,1.14435223052846,0.757432771513246,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.756818532499167,0.886040462740088,0.129221930240921
"LUC7L2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PIP4K2C",0.35908200470374,1,1,FALSE,1.14605176565459,0.75532120113926,1,FALSE,0.847546683753867,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.556471654557103,0.345396686926455,0.211074967630648
"PLSCR4",-0.0124821422967359,1,1,FALSE,1.09754470765651,0.817210044978942,1,FALSE,1.10480645798484,0.807730384863197,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.78490751290108,0.790042345801532,0.00513483290045119
"FMOD",-0.867035299713111,1,1,FALSE,0.516069427740749,1,1,FALSE,1.31700656499169,0.56350927201428,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.978002731873795,1.54435081292807,0.566348081054279
"PDE5A",-0.767258381882574,1,1,FALSE,0.227172962911223,1,1,FALSE,0.947173643931092,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.703169147328151,1.21228651133623,0.509117364008081
"SEMA4A",2.73873552346065,0.0185027899071212,0.136998609052629,FALSE,3.4403006970303,0.00174320465573672,0.0460547355900233,TRUE,0.936903893756165,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.496081491675414,1.27408736392045,1.77016885559586
"NET1",-1.37090681871328,0.51121201640567,1,FALSE,-1.70457685251876,0.264820114479871,0.883435225169937,FALSE,-0.437909920488934,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.2359403435826,0.659728433560452,0.895668777143051
"ASGR2",-1.09005053438571,0.827072652608266,1,FALSE,-1.85276949403008,0.191746213363051,0.738447700393077,FALSE,-0.864146319155854,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.539323748504081,0.15973840248766,0.699062150991741
"ATRNL1",0.0411328085969429,1,1,FALSE,-1.42995376170609,0.458190870970173,1,FALSE,-1.47625027092653,0.41963015596156,1,FALSE,FALSE,FALSE,FALSE,FALSE,1.04021528957374,1.07295186518878,0.0327365756150383
"H4C11",-0.551328266679824,1,1,FALSE,-0.794734128706838,1,1,FALSE,-0.331440832465869,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.172113935619858,0.155483895830398,0.327597831450257
"NEIL1",0.912330412790555,1,1,FALSE,-0.808371860949042,1,1,FALSE,-1.65587859776449,0.293239219869093,1,FALSE,FALSE,FALSE,FALSE,FALSE,1.21672024616438,1.81599800686786,0.599277760703483
"KLHL28",-1.10060469909679,0.813206218458206,1,FALSE,-1.50601574731614,0.396189393679756,1,FALSE,-0.527205123296147,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.286668901363851,0.405454728378121,0.692123629741973
"STIMATE",0.569297108666457,1,1,FALSE,1.34869898312592,0.532301016867573,1,FALSE,0.832608681486772,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.551120350699795,0.186189398706141,0.364930951993654
"C5AR1",-0.109786130981799,1,1,FALSE,-1.33828007554289,0.542415462994537,1,FALSE,-1.25178808453604,0.631941279285228,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.868676398845759,0.807517325486487,0.0611590733592723
"SRGAP1",2.04377963004112,0.12292596717192,0.463371717610889,FALSE,-0.196402332925885,1,1,FALSE,-2.01022202974553,0.133223084449727,0.904268519144802,FALSE,FALSE,FALSE,FALSE,FALSE,1.58404785710576,2.86661206457666,1.2825642074709
"GPAA1",2.87409678081978,0.0121555434230414,0.103199197870226,FALSE,2.58410717195762,0.0292894354414434,0.25238001336542,FALSE,-0.0733645760057866,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.205053618900064,2.08416991269666,1.8791162937966
"ENTPD2",2.92144660883311,0.0104522996067161,0.0925880138667603,FALSE,2.56814682069651,0.0306731522370706,0.260119347141757,FALSE,-0.0976946120748576,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.249820675983165,2.13485523066386,1.88503455468069
"BLM",1.07457673035695,0.847692823743875,1,FALSE,-1.08274927786817,0.836759174440619,1,FALSE,-2.10844210623345,0.104978296609362,0.819522925722048,FALSE,FALSE,FALSE,FALSE,FALSE,1.52545984964609,2.25073420399759,0.725274354351502
"ITSN2",-0.191667597299667,1,1,FALSE,0.240102616656629,1,1,FALSE,0.407616101186802,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.305307646202863,0.423757567054336,0.118449920851473
"MRPL52",-1.3265804310235,0.553942538116848,1,FALSE,-1.54986364030684,0.363522744732058,1,FALSE,-0.341556469167239,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.157885071409346,0.696517123059803,0.854402194469149
"SPART",-0.27186121818685,1,1,FALSE,-0.498480148231044,1,1,FALSE,-0.250126196779588,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.160243782179489,0.0153689810263096,0.175612763205799
"C6orf89",-1.19369177372262,0.697795678669685,1,FALSE,-0.430555326332017,1,1,FALSE,0.681517380077232,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.539618956920508,1.32597310879496,0.786354151874457
"MSRB3",0.544367383524398,1,1,FALSE,-0.375292959967829,1,1,FALSE,-0.868847488112351,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.650298065271703,0.999293819008021,0.348995753736319
"OCLN",-2.14978674505202,0.0947162614015556,0.396057593331574,FALSE,-0.50409864227954,1,1,FALSE,1.51403310524566,0.390052329918301,1,FALSE,FALSE,FALSE,FALSE,FALSE,1.16367721718845,2.59071186119137,1.42703464400293
"AP3M1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KEL",-2.58985059532082,0.0288052782623936,0.185078811692726,FALSE,-0.33452030822907,1,1,FALSE,2.0757200796031,0.113759543153225,0.843539850898693,FALSE,FALSE,FALSE,FALSE,FALSE,1.59475933981798,3.2990566623438,1.70429732252582
"MINK1",1.0166398667223,0.927974345015909,1,FALSE,0.0716329744323085,1,1,FALSE,-0.837948272949242,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.668220781806278,1.31139184986989,0.643171068063613
"APCDD1",-2.55566275530877,0.031795734982992,0.198143153428031,FALSE,0.429934460153191,1,1,FALSE,2.72631910107477,0.0192135144839213,0.38666647246858,FALSE,FALSE,FALSE,FALSE,FALSE,2.11113603694482,3.73492518875311,1.62378915180829
"TDRD7",1.53766417916926,0.372392239105374,0.92910541808823,FALSE,3.4582374088077,0.00163116606844307,0.0441759527353257,TRUE,2.09197761815996,0.109321553715195,0.832089341034071,FALSE,FALSE,FALSE,FALSE,FALSE,1.35805035444269,0.391958791613155,0.966091562829532
"LINGO1",0.734186739055586,1,1,FALSE,-1.30902374946188,0.57157891812913,1,FALSE,-1.91866124210026,0.165081658699615,0.988590415449341,FALSE,FALSE,FALSE,FALSE,FALSE,1.44476799182218,1.87584679693234,0.431078805110162
"ANO1",1.56464210207418,0.353000553409813,0.898969824449426,FALSE,2.44236232772761,0.043774481387222,0.319155785493266,FALSE,1.05243969873758,0.877793589007001,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.620641923544126,0.362181792739359,0.982823716283485
"DNM3",1.27465574507767,0.607293351743166,1,FALSE,-0.49058538000189,1,1,FALSE,-1.62254847452874,0.314057888160157,1,FALSE,FALSE,FALSE,FALSE,FALSE,1.24821396997313,2.04863275016597,0.800418780192843
"GIT2",-0.335403513419532,1,1,FALSE,-0.180095289141396,1,1,FALSE,0.12586403104366,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.109819498561111,0.326165408631191,0.21634591007008
"THSD4",0.598861695078302,1,1,FALSE,-1.8171378413665,0.207588029314331,0.770776684794713,FALSE,-2.39753712277991,0.0495171250601089,0.612860601071553,FALSE,FALSE,FALSE,FALSE,FALSE,1.70836965556368,2.1187739232469,0.410404267683219
"MORN3",0.0307288774402718,1,1,FALSE,-1.11582966952541,0.793485153593442,1,FALSE,-1.17171450116267,0.723935097093364,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.810739323586827,0.850255867003001,0.0395165434161735
"WARS1",1.4464836348255,0.444124796613045,1,FALSE,2.38798339554269,0.0508233215126038,0.347530332442746,FALSE,1.10240351821872,0.810858848064254,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.665740865288642,0.243301383724106,0.909042249012748
"ZFYVE19",0.0135610117070306,1,1,FALSE,-0.553832856978091,1,1,FALSE,-0.575521250305523,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.401208052150919,0.416544062145787,0.0153360099948678
"ITGB1BP1",0.912149981174363,1,1,FALSE,-1.17640488965418,0.718299356243578,1,FALSE,-1.98993656022487,0.139793772983774,0.925434710578441,FALSE,FALSE,FALSE,FALSE,FALSE,1.47683131204306,2.05208507301361,0.57525376097055
"MYH7",0.705355093571153,1,1,FALSE,1.70754539558106,0.263162183148836,0.879652048605443,FALSE,1.14336391035292,0.758662590184173,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.708655558590598,0.30971900456588,0.398936554024718
"CD47",-0.822294244582045,1,1,FALSE,0.0922366196839845,1,1,FALSE,0.846230867746622,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.646670975726903,1.17982542150765,0.533154445780743
"SHTN1",0.292492392249802,1,1,FALSE,-1.43180138307753,0.456602014052375,1,FALSE,-1.70604705272119,0.263997958163709,1,FALSE,FALSE,FALSE,FALSE,FALSE,1.21925982129171,1.41318079400779,0.193920972716077
"SYT17",0.493497187835082,1,1,FALSE,2.56273204483807,0.0311556492736357,0.262151543331394,FALSE,2.18072324719608,0.0876116775195273,0.7604406406099,FALSE,FALSE,FALSE,FALSE,FALSE,1.46316999925439,1.19304898796882,0.270121011285574
"MFSD12",-2.38765627461347,0.0508685763284152,0.267942114142562,FALSE,-0.959779297814937,1,1,FALSE,1.26423770331908,0.618434165680322,1,FALSE,FALSE,FALSE,FALSE,FALSE,1.00966149299439,2.58227899597042,1.57261750297603
"CCDC69",-2.30306470983405,0.0638256075437345,0.309215046996972,FALSE,-2.66591818136756,0.0230335128778049,0.220026830979386,FALSE,-0.534068982350298,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.256576150298421,1.25086887479379,1.50744502509221
"GFRA1",0.04044847567611,1,1,FALSE,-1.76330510034926,0.233547136669384,0.819521429244679,FALSE,-1.83094592439661,0.201325844253838,1,FALSE,FALSE,FALSE,FALSE,FALSE,1.27544638519702,1.32327567056595,0.0478292853689336
"MFSD10",-0.835093263277346,1,1,FALSE,1.30120253010505,0.579567418430504,1,FALSE,2.07997351618241,0.112583886268619,0.839147176001523,FALSE,FALSE,FALSE,FALSE,FALSE,1.51058924212099,2.06126348736763,0.550674245246635
"NUDCD3",4.014017286389,0.000179081915571839,0.00522449017011899,TRUE,2.84319189451884,0.0133992509974251,0.158918968192456,FALSE,-0.787513317222172,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.827898574176788,3.3951948498882,2.56729627571141
"ZNF512",-0.100475860203588,1,1,FALSE,-0.029311277211287,1,1,FALSE,0.0621077794086061,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.0503209592141692,0.114963994079773,0.0646430348656033
"P3H4",-1.78722735842819,0.221702247619968,0.672358893444303,FALSE,-2.16417665453909,0.0913523828007391,0.489024870309872,FALSE,-0.577573389199674,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.266543403443511,0.855354524530709,1.12189792797422
"VANGL1",1.18885142937076,0.703494407832719,1,FALSE,0.702787540321341,1,1,FALSE,-0.394192594532119,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.343699072036748,1.11938116421856,0.775682092181815
"LMX1B",-2.99196320707162,0.00831569004494951,0.0782482614939458,FALSE,-1.96789451980533,0.147240526498133,0.639212535604648,FALSE,0.659168100309227,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.724125913166799,2.5817397064515,1.8576137932847
"OPHN1",1.95533069134663,0.151632152682759,0.529517047744973,FALSE,0.151997405165167,1,1,FALSE,-1.65448852356597,0.294084879686168,1,FALSE,FALSE,FALSE,FALSE,FALSE,1.27514919539834,2.5525276457222,1.27737845032387
"FCAR",-1.71860233751334,0.25706041728816,0.73406973281532,FALSE,-0.308870127712602,1,1,FALSE,1.25285151852656,0.630779245415567,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.996831205207202,2.10113517158873,1.10430396638153
"DPF1",-1.78756714212303,0.221537611829291,0.672358893444303,FALSE,-1.48521373952685,0.412461640638197,1,FALSE,0.119556163525958,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.213796141290582,1.3485398219833,1.13474368069272
"DHCR7",2.20776148571584,0.0817827125309073,0.364076630994134,FALSE,1.62702710555822,0.311194023331682,0.966543923737362,FALSE,-0.347109262938282,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.410641218277615,1.80656643142848,1.39592521315086
"TBCD",-0.635378225055759,1,1,FALSE,1.0845912468117,0.834308200629698,1,FALSE,1.66312395792719,0.28886287525365,1,FALSE,FALSE,FALSE,FALSE,FALSE,1.21620207699132,1.62528648015932,0.409084403168002
"SPNS3",1.92017863542954,0.164506017833672,0.558444151420093,FALSE,0.84892752397264,1,1,FALSE,-0.903964169560905,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.757488925264803,1.99697052844794,1.23948160318314
"ZNF536",2.73162786049869,0.0189066844881937,0.13930658994909,FALSE,0.438221178879825,1,1,FALSE,-2.1340857302541,0.0985072912618175,0.799056460305199,FALSE,FALSE,FALSE,FALSE,FALSE,1.62168341659124,3.44057907533284,1.81889565874161
"HTR3A",1.22105888200328,0.666191179372662,1,FALSE,1.04182555681692,0.892477688985084,1,FALSE,-0.0978261978968045,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.126737099653886,0.932592583603111,0.805855483949225
"CLK2",2.22291886895724,0.0786638135515988,0.353905195115142,FALSE,-1.00187707106402,0.94920890379112,1,FALSE,-2.92271584506713,0.0104097907392002,0.294593179121336,FALSE,FALSE,FALSE,FALSE,FALSE,2.28027507713188,3.63851319979553,1.35823812266366
"SYNJ2",3.19766987860849,0.00415628346162406,0.049495473342839,TRUE,0.0613988668064087,1,1,FALSE,-2.92205136166747,0.0104320257477456,0.294670603925104,FALSE,FALSE,FALSE,FALSE,FALSE,2.21767850008404,4.32729638797047,2.10961788788643
"COX7B2",-1.70871817382328,0.262509498080943,0.74333661962588,FALSE,-2.32333213025195,0.0604839510969891,0.386449284898451,FALSE,-0.713530824711499,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.434597696402603,0.703703723108004,1.13830141951061
"ANKRD35",4.00597482271428,0.00018528668426697,0.00535690596308446,TRUE,1.79049738807573,0.220121960309761,0.791078017645924,FALSE,-1.90680329736532,0.169638192616497,0.996460143878262,FALSE,FALSE,FALSE,FALSE,FALSE,1.56657911759869,4.18096550435973,2.61438638676104
"MORC4",-2.6429007804736,0.0246597356957177,0.16793957901473,FALSE,-2.68208559912006,0.021949420813151,0.213830803135182,FALSE,-0.202197751884884,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.0277078509844811,1.72583766237762,1.7535455133621
"KRT39",-1.5494585658854,0.363814573431755,0.916394607295561,FALSE,-0.814703056389101,1,1,FALSE,0.675130637184219,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.519550603279011,1.57302211084491,1.0534715075659
"FBXL3",0.686410130995864,1,1,FALSE,0.952519007802707,1,1,FALSE,0.335780933277815,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.188167391324054,0.247932283388431,0.436099674712486
"UBE2H",4.23360363793629,6.89928377910708e-05,0.00279522725120285,TRUE,0.105495811101684,1,1,FALSE,-3.32417058807339,0.00266045796061895,0.151772071233278,FALSE,FALSE,FALSE,FALSE,FALSE,2.91901303782401,5.34415340588836,2.42514036806434
"TLR4",-1.67971146120047,0.2790404062618,0.774442930812141,FALSE,-0.00203793188279824,1,1,FALSE,1.5502650866798,0.363233710498102,1,FALSE,FALSE,FALSE,FALSE,FALSE,1.18629432919769,2.28393832007965,1.09764399088196
"TASOR",-4.25473777680936,6.27882436997831e-05,0.00265785977252415,TRUE,0.0842819958245341,1,1,FALSE,4.02585085283441,0.000170308994629559,0.0449010954148272,TRUE,FALSE,TRUE,FALSE,FALSE,3.06815030493194,5.85526037223733,2.78711006730539
"MRTFA",-1.62307520412812,0.313719988447046,0.833351461664926,FALSE,1.7542496821978,0.23816320070406,0.828336545233546,FALSE,3.23334008971542,0.00367055437547181,0.180095512084838,FALSE,FALSE,FALSE,FALSE,FALSE,2.38812932939114,3.43400418653482,1.04587485714369
"SORBS2",0.838934033495063,1,1,FALSE,-1.6167792756948,0.317777803365242,0.977459426919508,FALSE,-2.42945917020034,0.045364103977593,0.58580012813221,FALSE,FALSE,FALSE,FALSE,FALSE,1.73645153357821,2.31110299791705,0.574651464338836
"VAT1",-0.279527277182464,1,1,FALSE,0.869583389733726,1,1,FALSE,1.14429225178203,0.757507366590283,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.812543944910234,1.00679244411663,0.194248499206398
"TTC3",-0.0121009106693488,1,1,FALSE,1.03991337390327,0.895140445321425,1,FALSE,1.05874609988358,0.869146280533971,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.743886434526414,0.75720318277532,0.0133167482489059
"DNM2",1.40712382295393,0.47817202524693,1,FALSE,-0.290240657889045,1,1,FALSE,-1.54704760706263,0.365555298939257,1,FALSE,FALSE,FALSE,FALSE,FALSE,1.20021793454925,2.08891465095227,0.888696716403019
"MBD6",-0.617621471183119,1,1,FALSE,-1.49699101616226,0.403186787059048,1,FALSE,-0.930960180856434,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.621808168423681,0.221563926418244,0.400244242005438
"PRMT2",-1.40232650125211,0.482453310520933,1,FALSE,-0.0915226635589326,1,1,FALSE,1.20003989961913,0.690371534745349,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.926878282438195,1.84015092918808,0.913272646749883
"TTC30A",-0.516741332255565,1,1,FALSE,-0.273039455571699,1,1,FALSE,0.168606147032049,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.172323249591049,0.484613850073378,0.312290600482329
"SFXN4",-2.0494626158201,0.121250699466824,0.459348350549672,FALSE,-3.674278248867,0.000715568077795975,0.0265152996769052,TRUE,-1.79538213682156,0.217778509630781,1,FALSE,FALSE,FALSE,FALSE,FALSE,1.14891815230538,0.179662029666994,1.32858018197237
"PCNX3",-1.18427468701034,0.70891303675215,1,FALSE,-0.0757418378621713,1,1,FALSE,1.00032501522698,0.951459735250689,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.783851094800714,1.54474526363012,0.760894168829406
"RET",-0.761086084782766,1,1,FALSE,0.132129690149718,1,1,FALSE,0.831303669108553,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.631598931517556,1.12598959326853,0.494390661750973
"NDUFA5",-2.09418012143145,0.108731813642556,0.429134282519275,FALSE,-2.38562052182876,0.0511510036569161,0.348666651900458,FALSE,-0.581952628013387,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.206079483432661,1.06930631529265,1.27538579872531
"ZC3H7A",-1.54299549409654,0.368495607575685,0.923183631672431,FALSE,-1.27918138298833,0.602499570486233,1,FALSE,0.137059585325019,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.186544746937317,1.18797833942589,1.00143359248857
"PRPF39",-1.61110835341361,0.321468323966647,0.845904459652442,FALSE,-0.400558279861415,1,1,FALSE,1.1396877272581,0.763249265917626,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.855988165974629,1.94510656230434,1.08911839632971
"SLC17A5",-0.892401439207968,1,1,FALSE,1.44578966463624,0.444708617571415,1,FALSE,2.24818675602105,0.0736928514933845,0.718420779582667,FALSE,FALSE,FALSE,FALSE,FALSE,1.6533507852383,2.22073120976086,0.567380424522557
"MLH3",-2.12264343055077,0.101351228056868,0.413392647340188,FALSE,-4.26579065520406,5.97586491542679e-05,0.00602078678206943,TRUE,-2.38879107720909,0.0507117358832854,0.620530973820412,FALSE,FALSE,FALSE,FALSE,FALSE,1.51543393563347,0.188194805748934,1.32723912988454
