"X","stat","pval","p.adj","num.genes","gene.vals","Driver","DriverNumeric"
"REACTOME_ACETYLCHOLINE_REGULATES_INSULIN_SECRETION",0.188801229016307,0.0836987239609142,0.244380736317151,7,"PRKCA:1446, GNA14:1818, CHRM3:2437, GNA15:5975.5, PLCB3:5975.5, PLCB1:5975.5, PLCB2:9090","Unclear",0
"REACTOME_ADRENALINE_NORADRENALINE_INHIBITS_INSULIN_SECRETION",0.169093150489542,0.0522064602890114,0.18457196473679,11,"CACNB2:207, ADRA2C:1235, GNB3:1522, CACNA1D:1991, GNB5:5975.5, ADRA2A:5975.5, ADCY5:5975.5, ADCY6:5975.5, CACNA1C:5975.5, CACNB3:9428, CACNA2D2:10572","Carnivore",1
"REACTOME_REGULATION_OF_LIPID_METABOLISM_BY_PPARALPHA",-0.0385944327934886,0.11,0.11,98,"CYP1A1:32, ACADM:92, RORA:427, FABP1:428, NR1H4:456, CYP7A1:487, CPT1A:537, MED13:538, MTF1:820, NR1H2:1287, ME1:1868, TRIB3:2067, ABCB4:2401, PLIN2:2467, TXNRD1:2692, MED1:2919, NR1H3:2974, PPARG:3035, TNFRSF21:3160, MED15:3244, TGS1:3462, MED26:3472, PPARA:3671, NFYC:3689, CPT2:3695, MED16:3758, HMGCR:3817, MED23:3945, SIN3B:4398, MED13L:4473, SIN3A:4701, AGT:4720, CARM1:4752, THRAP3:4895, NCOR2:5215, MED29:5374, MED24:5460, MED25:5520, NCOA2:5545, ACSL1:5620, ACOX1:5648, SLC27A1:5735, GRHL1:5773, AHR:6036, APOA1:9137.5, CD36:9137.5, CREBBP:9137.5, EP300:9137.5, ARNT:9137.5, NCOR1:9137.5, MED17:9137.5, SREBF1:9137.5, NCOA1:9137.5, TBL1X:9137.5, PPARGC1A:9137.5, MED28:9137.5, NCOA3:9137.5, MED20:9137.5, MED6:9137.5, MED4:9137.5, MED9:9137.5, MED22:9137.5, CDK19:9137.5, MED7:9137.5, MED19:9137.5, MED30:9137.5, ANGPTL4:9137.5, CHD9:9137.5, MED14:9137.5, RXRA:9137.5, NCOA6:9137.5, CLOCK:9137.5, NPAS2:9137.5, ALAS1:9137.5, NR1D1:9137.5, PPARGC1B:9137.5, ESRRA:9137.5, FDFT1:9137.5, HMGCS1:9137.5, SP1:9137.5, GLIPR1:9137.5, APOA5:9137.5, FADS1:9137.5, RXRB:9137.5, FHL2:9137.5, G0S2:9137.5, ANKRD1:9137.5, PEX11A:9137.5, MED27:12389, MED12:12811, MED8:12943, RGL1:13049, HELZ2:13349, GPS2:13506, APOA2:14122, HMGCS2:14553, ARNT2:14993, TIAM2:15106","Unclear",0
"REACTOME_CIRCADIAN_CLOCK",0.0530505603876764,0.166682756355074,0.374136513988529,57,"RPS27A:63, UBA52:72, CRTC3:101, SKP1:315, CRTC2:1083, CSNK1D:1338, RAI1:1589, HELZ2:1764, PER1:2123, MEF2D:2141, CRY2:2696, UBB:2880, PER2:2897, PPP1CA:5975.5, BTRC:5975.5, CREBBP:5975.5, EP300:5975.5, NCOR1:5975.5, SREBF1:5975.5, NCOA1:5975.5, TBL1X:5975.5, PPARGC1A:5975.5, CHD9:5975.5, RXRA:5975.5, NCOA6:5975.5, ATF2:5975.5, FBXL3:5975.5, AVP:5975.5, NAMPT:5975.5, BHLHE41:5975.5, BHLHE40:5975.5, CLOCK:5975.5, NOCT:5975.5, NPAS2:5975.5, NR1D1:5975.5, ELOVL3:5975.5, NR3C1:5975.5, NRIP1:5975.5, SIK1:5975.5, NFIL3:5975.5, CREM:9083, NCOA2:9568, CRY1:9708, CARM1:10361, SIRT1:10588, PPARA:11442, PPP1CB:11574, TGS1:11651, MED1:12194, SERPINE1:12343, DBP:12490, HIF1A:12974, F7:13196, KLF15:13515, CRTC1:14325, CPT1A:14576, RORA:14686","Unclear",0
"REACTOME_FREE_FATTY_ACIDS_REGULATE_INSULIN_SECRETION",0.0688328664799253,0.474651234332928,0.689046840178961,9,"GNA14:1818, ACSL4:2769, GNA15:5975.5, CD36:5975.5, PLCB3:5975.5, PLCB1:5975.5, ACSL3:5975.5, PLCB2:9090, FFAR1:14815","Both",3
"REACTOME_INCRETIN_SYNTHESIS_SECRETION_AND_INACTIVATION",0.0228085588953691,0.737731162237802,0.876251344038242,18,"GNAT3:402, DPP4:917, CDX2:1417, GNB3:1522, LEP:5975.5, GCG:5975.5, SPCS1:5975.5, SEC11A:5975.5, TCF7L2:5975.5, PCSK1:5975.5, GRP:5975.5, PAX6:9647, GIP:10726, SPCS2:10883, FFAR4:12144, GPR119:12206, GATA4:13252, FFAR1:14815","Carnivore",1
"REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GLUCOSE_DEPENDENT_INSULINOTROPIC_POLYPEPTIDE_GIP",-0.0976636037651277,0.11,0.11,10,"FFAR1:298, GATA4:1861, GPR119:2907, SPCS2:4230, GIP:4387, PAX6:5466, SPCS1:9137.5, SEC11A:9137.5, PCSK1:9137.5, DPP4:14196","Both",3
"REACTOME_SEMA4D_IN_SEMAPHORIN_SIGNALING",0.12410189804292,0.0612343977954427,0.202208093819017,19,"SEMA4D:92, ARHGEF11:182, ARHGEF12:209, RHOA:308, MYH10:1296, MYH14:1610, ROCK1:2612, ERBB2:5975.5, MYH9:5975.5, RRAS:5975.5, ROCK2:5975.5, RHOC:5975.5, RND1:5975.5, LIMK2:5975.5, MET:9148, PLXNB1:11023, LIMK1:12625, MYH11:12798, MYL6:14126","Carnivore",1
"REACTOME_SIALIC_ACID_METABOLISM",-0.0925283644124916,0.11,0.11,32,"GLB1:213, ST3GAL5:441, ST3GAL6:775, NEU3:1467, ST6GALNAC3:1998, ST6GAL1:2152, ST6GALNAC2:2480, CTSA:2761, ST8SIA4:3198, ST6GALNAC6:3294, NEU4:3537, ST6GALNAC4:3687, ST8SIA1:3838, ST8SIA6:4181, ST6GAL2:4216, NEU2:4673, ST3GAL2:5347, SLC35A1:5566, ST8SIA2:9137.5, ST3GAL4:9137.5, ST3GAL1:9137.5, NEU1:9137.5, SLC17A5:9137.5, ST8SIA5:9137.5, CMAS:9137.5, ST6GALNAC5:9137.5, NPL:9137.5, ST8SIA3:9137.5, ST3GAL3:12325, NANS:12498, GNE:13327, NANP:13514","Unclear",0
"REACTOME_SUMOYLATION_OF_SUMOYLATION_PROTEINS",0.0852856394129979,0.106230235168591,0.280108014982365,30,"UBE2I:43, RAE1:739, NUP88:1154, NUP50:1487, NUP43:1835, NUP153:1976, NUP93:2301, NUP214:2569, NUP155:2656, NUP160:5975.5, NUP133:5975.5, NUP37:5975.5, SEH1L:5975.5, AAAS:5975.5, NUP188:5975.5, NUP85:5975.5, NUP210:5975.5, NUP54:5975.5, NUP58:5975.5, NUP205:5975.5, SEC13:5975.5, NUP35:5975.5, TPR:9762, NUP42:10176, NUP62:10183, NUP107:11859, NDC1:12636, TOPORS:13035, PIAS4:13251, NUP98:14385","Both",3
"REACTOME_CA2_PATHWAY",0.12117151354924,0.0145759854703932,0.0852537190025012,34,"ITPR1:151, GNAT2:160, PDE6B:669, AXIN2:782, TNRC6C:796, TNRC6A:948, MOV10:1019, PRKCA:1446, GNB3:1522, PRKG2:2062, MYC:2241, PPP3R1:2890, GNB5:5975.5, ITPR2:5975.5, CAMK2A:5975.5, PLCB3:5975.5, PLCB1:5975.5, NFATC1:5975.5, MAP3K7:5975.5, LEF1:5975.5, TNRC6B:5975.5, TCF7L2:5975.5, FZD3:5975.5, PDE6A:5975.5, FZD4:5975.5, PLCB2:9090, WNT11:10099, AGO1:10425, FZD6:10710, WNT5A:11160, ITPR3:11507, TCF7L1:12264, FZD5:13162, TCF7:13800","Carnivore",1
"REACTOME_PCP_CE_PATHWAY",0.0667077200621005,0.0634319502368167,0.20660472218073,65,"RPS27A:63, UBA52:72, PRKCG:239, SCRIB:258, RHOA:308, AP2A2:452, PSMD12:929, DVL1:1024, ROR2:1116, PSMF1:1374, PRKCA:1446, PSMA1:1653, PSMA8:2459, UBB:2880, PSMB11:2904, PSMB1:5975.5, PSMB5:5975.5, PSMD10:5975.5, PSMD3:5975.5, PSMB2:5975.5, PSME3:5975.5, PSMB7:5975.5, PSMB6:5975.5, PSMD4:5975.5, PSMB4:5975.5, PSMD6:5975.5, PSMD1:5975.5, PSMD13:5975.5, PSMB8:5975.5, PSMB10:5975.5, PSMB9:5975.5, PRKCB:5975.5, CLTA:5975.5, WNT1:5975.5, CLTB:5975.5, PARD6A:5975.5, DVL2:5975.5, FZD3:5975.5, WNT5B:5975.5, PRICKLE1:5975.5, FZD7:5975.5, FZD1:5975.5, FZD4:5975.5, FZD8:5975.5, PSME4:9226, PSMD8:9268, SMURF1:9288, DAAM1:9475, ARRB2:9721, WNT11:10099, SMURF2:10536, FZD6:10710, AP2A1:10739, AP2M1:10794, PSMD9:11069, WNT5A:11160, RYK:11222, PSMD5:11284, ROR1:11906, SEM1:12112, PSMD2:12292, FZD5:13162, DVL3:13601, PSME1:13674, PSME2:13695","Unclear",0
"REACTOME_SUMOYLATION_OF_INTRACELLULAR_RECEPTORS",-0.135044989810369,0.11,0.11,26,"RORA:427, NR1H4:456, NR1H2:1287, VDR:1563, PGR:1708, PIAS4:1862, THRB:2343, RARA:2345, NR1I2:2594, NR2C1:2629, NR1H3:2974, PPARG:3035, PIAS2:3125, PPARA:3671, NR3C2:3901, NR5A1:4192, PIAS3:4487, NR5A2:9137.5, RXRA:9137.5, PIAS1:9137.5, NR3C1:9137.5, SUMO3:9137.5, ESR1:12227, THRA:13069, HDAC4:14262, UBE2I:15070","Unclear",0
"REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS",0.0743853351579948,0.000524087879476064,0.00917408200675091,185,"TACR2:49, BDKRB1:126, GPR68:138, ITPR1:151, DGKI:196, TRIO:197, NTSR1:244, TRPC6:359, DAGLA:433, NPFFR1:544, RPS6KA2:559, NPS:725, GPR132:794, GPR143:832, CHRM1:847, LPAR4:1066, FFAR3:1067, UTS2R:1185, EGFR:1388, PRKCA:1446, GNB3:1522, ANXA1:1549, GRK2:1654, NPSR1:1696, RGS5:1731, NMBR:1752, TAC1:1780, P2RY1:1782, MCHR1:1807, GNA14:1818, NTSR2:1824, MAPK7:1839, TACR1:1840, PROK1:2333, CHRM3:2437, OXT:2446, TRPC3:2471, GRPR:2524, TAC3:2598, FPR2:2642, RGS1:2702, RGS21:2736, QRFPR:2834, MAPK3:5975.5, DGKG:5975.5, GNA15:5975.5, RASGRP2:5975.5, TRPC7:5975.5, GNB5:5975.5, DGKD:5975.5, ABHD12:5975.5, DGKH:5975.5, SOS1:5975.5, PIK3CA:5975.5, ITPR2:5975.5, DGKB:5975.5, APP:5975.5, DGKQ:5975.5, DGKZ:5975.5, ABHD6:5975.5, DAGLB:5975.5, PRKCE:5975.5, RASGRP1:5975.5, F2:5975.5, F2R:5975.5, PLCB4:5975.5, PLCB3:5975.5, PLCB1:5975.5, GRM1:5975.5, GRM5:5975.5, KALRN:5975.5, MMP3:5975.5, PTAFR:5975.5, AVP:5975.5, GCG:5975.5, GRP:5975.5, GHRL:5975.5, UTS2:5975.5, NPFFR2:5975.5, P2RY10:5975.5, RGS17:5975.5, PROKR2:5975.5, HTR2A:5975.5, GNRHR:5975.5, NMU:5975.5, CCKBR:5975.5, KISS1R:5975.5, RGS2:5975.5, ADRA1A:5975.5, HCRTR1:5975.5, OPN4:5975.5, EDN3:5975.5, FFAR2:5975.5, RGS13:5975.5, EDN2:5975.5, NMUR2:5975.5, NTS:5975.5, HTR2B:5975.5, EDNRB:5975.5, HCRTR2:5975.5, NPFF:5975.5, LPAR6:5975.5, GPR65:5975.5, GPR17:5975.5, HTR2C:5975.5, EDNRA:5975.5, PTGER1:5975.5, HCRT:5975.5, CCKAR:5975.5, PROK2:5975.5, F2RL1:5975.5, AVPR1A:5975.5, BDKRB2:5975.5, PROKR1:5975.5, TACR3:5975.5, ADRA1B:5975.5, LPAR3:5975.5, NMUR1:5975.5, P2RY6:5975.5, RGS19:5975.5, ADRA1D:5975.5, CYSLTR1:5975.5, XCR1:5975.5, GPRC6A:5975.5, TRHR:5975.5, GPR4:5975.5, OXTR:5975.5, PMCH:5975.5, GPR39:5975.5, GAST:5975.5, LPAR5:5975.5, NMB:5975.5, AVPR1B:5975.5, LPAR1:5975.5, GRK5:5975.5, LTB4R:5975.5, LTB4R2:5975.5, PLCB2:9090, GCGR:9091, RGS16:9103, CCK:9153, BRS3:9530, TBXA2R:9807, RPS6KA1:10011, GNRH1:10071, RGS3:10098, MLNR:10202, CYSLTR2:10272, P2RY11:10341, AGT:10393, AGTR1:10563, CHRM5:10712, ARHGEF25:10838, HRH1:11217, F2RL3:11225, MCHR2:11228, P2RY2:11254, ITPR3:11507, PIK3R1:11554, TRH:11557, UTS2B:11581, RGSL1:11942, RGS18:11977, FFAR4:12144, PRKCH:12183, PIK3R2:12306, BTK:12332, LPAR2:12439, PIK3R3:12475, EDN1:12670, GHSR:12786, NMS:12810, DGKA:13123, CASR:13218, MGLL:13271, MLN:13586, KNG1:13777, PRKCQ:14160, HBEGF:14161, PRKCD:14162, DGKE:14364, DGKK:14542, F2RL2:14613, FFAR1:14815, PTGFR:15061","Carnivore",1
"REACTOME_G_ALPHA_12_13_SIGNALLING_EVENTS",0.0995184196748015,0.00683221196146389,0.0526430690876897,62,"TIAM2:7, TIAM1:135, ARHGEF11:182, TRIO:197, ARHGEF12:209, RHOA:308, ARHGEF16:458, ARHGEF38:573, ARHGEF2:634, FGD1:713, GNA12:940, OBSCN:1004, ITSN1:1118, GNA13:1176, NGEF:1267, AKAP13:1332, GNB3:1522, FGD3:2013, ARHGEF18:2074, ROCK1:2612, VAV2:2812, GNB5:5975.5, SOS1:5975.5, VAV3:5975.5, RASGRF2:5975.5, ARHGEF9:5975.5, ROCK2:5975.5, RHOC:5975.5, KALRN:5975.5, ARHGEF10L:5975.5, MCF2:5975.5, ARHGEF10:5975.5, ARHGEF4:5975.5, FGD4:5975.5, ABR:5975.5, ARHGEF3:5975.5, ARHGEF40:5975.5, PLEKHG5:5975.5, ARHGEF37:5975.5, ARHGEF15:5975.5, ARHGEF33:5975.5, ADRA1A:5975.5, ADRA1B:5975.5, ADRA1D:5975.5, ARHGEF6:9112, PLEKHG2:9303, TBXA2R:9807, ARHGEF26:9938, NET1:10389, PLXNB1:11023, VAV1:11589, MCF2L:12149, BTK:12332, ARHGEF39:12405, ARHGEF17:13017, ARHGEF1:13081, SOS2:13173, FGD2:13377, PREX1:13606, ARHGEF7:13683, ECT2:13832, ARHGEF19:14897","Carnivore",1
"REACTOME_SEMA4D_MEDIATED_INHIBITION_OF_CELL_ATTACHMENT_AND_MIGRATION",0.141166367980884,0.231163521915425,0.454729739399435,6,"SEMA4D:92, RHOA:308, RRAS:5975.5, RND1:5975.5, MET:9148, PLXNB1:11023","MixOfBoth",4
"REACTOME_SEMA4D_INDUCED_CELL_MIGRATION_AND_GROWTH_CONE_COLLAPSE",0.138944778315049,0.0474201313028319,0.172376001489931,17,"SEMA4D:92, ARHGEF11:182, ARHGEF12:209, RHOA:308, MYH10:1296, MYH14:1610, ROCK1:2612, ERBB2:5975.5, MYH9:5975.5, ROCK2:5975.5, RHOC:5975.5, RND1:5975.5, LIMK2:5975.5, PLXNB1:11023, LIMK1:12625, MYH11:12798, MYL6:14126","Carnivore",1
"REACTOME_OTHER_SEMAPHORIN_INTERACTIONS",0.146059410643252,0.0371562312114037,0.151012260705861,17,"SEMA4D:92, SEMA4A:546, PLXNA4:615, PLXNA2:949, SEMA5A:998, PLXNC1:1084, ITGA1:1567, PTPRC:5975.5, SEMA6A:5975.5, TREM2:5975.5, SEMA6D:5975.5, SEMA7A:5975.5, SEMA3E:5975.5, PLXNB3:5975.5, ITGB1:13812, TYROBP:14537, PLXND1:14757","Carnivore",1
"REACTOME_TRAFFICKING_OF_GLUR2_CONTAINING_AMPA_RECEPTORS",0.111600702619875,0.134669461960143,0.328564330059727,15,"PRKCG:239, AP2A2:452, PRKCA:1446, GRIA4:2129, GRIP1:2732, PICK1:5975.5, TSPAN7:5975.5, PRKCB:5975.5, NSF:5975.5, GRIA2:5975.5, GRIA3:5975.5, GRIA1:9405, AP2A1:10739, AP2M1:10794, GRIP2:14057","Unclear",0
"REACTOME_P2Y_RECEPTORS",0.0152245385937383,0.855142088168877,0.938418250132979,12,"LPAR4:1066, P2RY1:1782, P2RY10:5975.5, LPAR6:5975.5, GPR17:5975.5, P2RY6:5975.5, P2RY14:5975.5, P2RY4:5975.5, P2RY11:10341, P2RY2:11254, P2RY12:13768, P2RY13:13771","Unclear",0
"REACTOME_NUCLEOTIDE_LIKE_PURINERGIC_RECEPTORS",-0.00811911302982732,0.11,0.11,16,"ADORA3:890, P2RY13:1342, P2RY12:1345, ADORA2A:3179, P2RY2:3859, P2RY11:4772, P2RY10:9137.5, LPAR6:9137.5, GPR17:9137.5, ADORA2B:9137.5, P2RY6:9137.5, P2RY14:9137.5, P2RY4:9137.5, ADORA1:12276, P2RY1:13331, LPAR4:14047","Both",3
"REACTOME_PLATELET_HOMEOSTASIS",0.0989793914889904,0.00713957318436,0.0540930214544228,62,"ITPR1:151, TRPC6:359, SLC8A3:562, P2RX2:858, PPP2R1B:909, P2RX7:1318, PDE1B:1508, NOS1:1519, GNB3:1522, ATP2A2:1594, ATP2A3:1725, ATP2B3:1814, PPP2R5C:1898, KCNMA1:1977, GUCY1A2:2011, PRKG2:2062, P2RX3:2292, SLC8A2:2308, ATP2B2:2433, TRPC3:2471, PTPN6:2509, STIM1:2575, PTGIR:2596, PDE11A:2630, NOS3:2651, PDE10A:2714, PTPN11:5975.5, GUCY1B1:5975.5, PPP2R5A:5975.5, PPP2R5B:5975.5, TRPC7:5975.5, GNB5:5975.5, ATP2B1:5975.5, P2RX5:5975.5, PPP2R5D:5975.5, ITPR2:5975.5, PDE5A:5975.5, KCNMB1:5975.5, PDE9A:5975.5, SLC8A1:5975.5, PDE2A:5975.5, KCNMB2:5975.5, PLA2G4A:9213, ORAI2:9430, P2RX6:9663, APOB:9727, FGR:10182, ORAI1:10301, KCNMB3:10796, GUCY1A1:11258, IRAG1:11371, ATP2A1:11392, ITPR3:11507, PAFAH2:12212, PDE1A:12246, P2RX4:12296, SRI:12846, P2RX1:13224, NOS2:13456, LRP8:13523, PECAM1:13901, ATP2B4:14763","Carnivore",1
"REACTOME_REDUCTION_OF_CYTOSOLIC_CA_LEVELS",0.130576752620908,0.133820480328578,0.326935401127948,11,"SLC8A3:562, ATP2A2:1594, ATP2A3:1725, ATP2B3:1814, SLC8A2:2308, ATP2B2:2433, ATP2B1:5975.5, SLC8A1:5975.5, ATP2A1:11392, SRI:12846, ATP2B4:14763","Carnivore",1
"REACTOME_PLATELET_CALCIUM_HOMEOSTASIS",0.118450324131249,0.0332739169017589,0.139518307381096,27,"ITPR1:151, TRPC6:359, SLC8A3:562, P2RX2:858, P2RX7:1318, ATP2A2:1594, ATP2A3:1725, ATP2B3:1814, P2RX3:2292, SLC8A2:2308, ATP2B2:2433, TRPC3:2471, STIM1:2575, TRPC7:5975.5, ATP2B1:5975.5, P2RX5:5975.5, ITPR2:5975.5, SLC8A1:5975.5, ORAI2:9430, P2RX6:9663, ORAI1:10301, ATP2A1:11392, ITPR3:11507, P2RX4:12296, SRI:12846, P2RX1:13224, ATP2B4:14763","Carnivore",1
"REACTOME_CGMP_EFFECTS",0.143173446508648,0.0637131822832483,0.206671366254116,14,"ITPR1:151, PDE1B:1508, KCNMA1:1977, PRKG2:2062, PDE11A:2630, PDE10A:2714, PDE5A:5975.5, KCNMB1:5975.5, PDE9A:5975.5, PDE2A:5975.5, KCNMB2:5975.5, KCNMB3:10796, IRAG1:11371, PDE1A:12246","Carnivore",1
"REACTOME_G_ALPHA_S_SIGNALLING_EVENTS",0.0779116748122197,0.00263021218037524,0.0269447304614577,126,"ADCY1:24, VIPR1:39, GNAT3:402, CRHR2:441, MC3R:451, VIPR2:535, FSHR:613, ADCY2:627, ADCY8:655, NPS:725, ADCY3:1029, CRH:1212, GPR45:1219, MC4R:1269, PDE7A:1433, PTH1R:1455, PDE1B:1508, GNB3:1522, GRK2:1654, CRHR1:1692, NPSR1:1696, GLP2R:1770, SHC1:1929, PDE7B:1965, GPR176:2119, GPER1:2266, TAAR8:2314, GPR83:2416, PDE8B:2417, PTGER4:2439, DRD5:2443, PTGIR:2596, ADCY9:2606, PDE11A:2630, PDE10A:2714, PRKAR1B:2785, ADRB3:2814, GPR15:2819, PRKAR2B:5975.5, GNB5:5975.5, PRKACA:5975.5, PRKAR1A:5975.5, FN1:5975.5, ARRB1:5975.5, ITGA5:5975.5, PDE2A:5975.5, SRC:5975.5, PDE4D:5975.5, ADCY7:5975.5, ADCY5:5975.5, ADCY6:5975.5, AVP:5975.5, GCG:5975.5, ADCYAP1R1:5975.5, ADCYAP1:5975.5, GPR84:5975.5, AVPR2:5975.5, ADRB2:5975.5, TSHB:5975.5, FSHB:5975.5, GIPR:5975.5, ADRB1:5975.5, CALCRL:5975.5, PDE8A:5975.5, SCTR:5975.5, GHRHR:5975.5, RAMP3:5975.5, PTGER2:5975.5, RAMP2:5975.5, RAMP1:5975.5, RXFP2:5975.5, PTH2R:5975.5, TAAR2:5975.5, TAAR6:5975.5, VIP:5975.5, HTR7:5975.5, GPHA2:5975.5, HTR6:5975.5, GPR25:5975.5, ADORA2B:5975.5, GPR27:5975.5, PDE3A:5975.5, GPR39:5975.5, GRK6:5975.5, GRK5:5975.5, GPR20:5975.5, TAAR9:5975.5, MC1R:5975.5, GCGR:9091, PRKACB:9240, GPR150:9266, PTH2:9470, ARRB2:9721, LHCGR:9737, GRK3:9860, GLP1R:10227, CYSLTR2:10272, P2RY11:10341, PTHLH:10346, GHRH:10474, HRH2:10533, RXFP1:10555, GIP:10726, HTR4:10808, TAAR5:10894, PTGDR:11155, GPBAR1:11368, PRKAR2A:11400, PDE3B:11498, CALCR:11575, DRD1:11659, ADORA2A:11934, GPHB5:12176, LHB:12220, PDE1A:12246, RLN3:13090, CGA:13445, PTH:13797, ITGB1:13812, MC5R:13855, ADM:14213, PDE4A:14216, PDE4C:14659, ADCY4:14726, MC2R:14753, TAAR1:14996","Unclear",0
"REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_1",0.193298020451599,0.076591914053155,0.2330438821778,7,"GNB3:1522, P2RY1:1782, GNA14:1818, GNA15:5975.5, GNB5:5975.5, SRC:5975.5, PLA2G4A:9213","Unclear",0
"REACTOME_G_ALPHA_I_SIGNALLING_EVENTS",0.0697170478273021,0.000193173890329825,0.00442924380695321,245,"CAMK2B:3, ADCY1:24, SSTR4:57, NBEA:58, GRM6:105, BDKRB1:126, GRM8:129, ITPR1:151, GNAT2:160, GRM2:176, PRKCG:239, NPBWR2:247, OPN3:251, RXFP3:370, GAL:388, GNAT3:402, CHRM2:491, MTNR1B:586, ADCY2:627, ADCY8:655, GABBR1:708, PPP2R1B:909, GRM7:994, ADCY3:1029, OPRK1:1047, RGS7:1063, MTNR1A:1065, CAMK2D:1106, GPR37L1:1138, ADRA2C:1235, OPRL1:1289, NPY:1329, CCR4:1393, PRKCA:1446, PDE1B:1508, GNB3:1522, CCR5:1538, GPR55:1539, ANXA1:1549, GPR37:1593, GRK2:1654, RGS5:1731, CCR9:1800, MCHR1:1807, GNA14:1818, SSTR1:1877, GALR1:1884, CXCR5:1912, OPN1LW:1957, PTGDR2:1990, GPSM1:2100, GPER1:2266, CCR10:2362, CCR2:2515, ADCY9:2606, CCL28:2640, FPR2:2642, RGS1:2702, RGS21:2736, PRKAR1B:2785, HTR1F:2831, ADORA1:2837, HTR1D:2841, NPY2R:2865, PPP3R1:2890, PRKAR2B:5975.5, GNA15:5975.5, GNB5:5975.5, PRKACA:5975.5, PRKAR1A:5975.5, PPP2R5D:5975.5, ITPR2:5975.5, APP:5975.5, ADRA2A:5975.5, PF4:5975.5, SRC:5975.5, PSAP:5975.5, ADRA2B:5975.5, CAMKK1:5975.5, CAMK2A:5975.5, PDYN:5975.5, PLCB4:5975.5, CAMKK2:5975.5, OPRM1:5975.5, PDE4D:5975.5, ADCY7:5975.5, PPP1R1B:5975.5, GNAL:5975.5, CAMK2G:5975.5, PLCB3:5975.5, PDE1C:5975.5, PPP1CA:5975.5, ADCY5:5975.5, ADCY6:5975.5, PLCB1:5975.5, GABBR2:5975.5, CXCL12:5975.5, CCL20:5975.5, OPRD1:5975.5, CCR1:5975.5, CXCL10:5975.5, CCL5:5975.5, C3:5975.5, CCR6:5975.5, C5:5975.5, C5AR1:5975.5, RHO:5975.5, SSTR3:5975.5, OPN1MW:5975.5, RGS9:5975.5, HEBP1:5975.5, PTGER3:5975.5, RGS11:5975.5, RGS17:5975.5, CCL1:5975.5, PPY:5975.5, NMU:5975.5, CNR1:5975.5, GPR31:5975.5, GPSM2:5975.5, GRM4:5975.5, OPN5:5975.5, CXCL6:5975.5, GPR18:5975.5, CCR7:5975.5, RGS13:5975.5, TAS2R3:5975.5, TAS2R4:5975.5, GALR3:5975.5, TAS2R16:5975.5, RGS22:5975.5, NMUR2:5975.5, APLNR:5975.5, HTR1B:5975.5, RGS8:5975.5, CXCL9:5975.5, GPR17:5975.5, ACKR3:5975.5, RGR:5975.5, RGS10:5975.5, HTR5A:5975.5, RGS12:5975.5, BDKRB2:5975.5, RGS14:5975.5, GPR183:5975.5, TAS1R3:5975.5, LPAR3:5975.5, NMUR1:5975.5, RGS19:5975.5, CXCR6:5975.5, PCP2:5975.5, P2RY14:5975.5, RRH:5975.5, SSTR2:5975.5, CHRM4:5975.5, S1PR5:5975.5, AGTR2:5975.5, PENK:5975.5, HCAR2:5975.5, PMCH:5975.5, CCR3:5975.5, NPW:5975.5, LPAR5:5975.5, TAS2R60:5975.5, CXCR3:5975.5, P2RY4:5975.5, LPAR1:5975.5, GPSM3:5975.5, S1PR3:5975.5, CCL27:5975.5, TAS2R41:5975.5, TAS2R40:5975.5, PLCB2:9090, PDE4B:9098, RGS20:9101, RGS16:9103, HRH4:9108, PLA2G4A:9213, PRKACB:9240, CXCR4:9270, TAS2R38:9562, SUCNR1:9711, PNOC:9809, OPN1SW:9813, CCL21:9921, KPNA2:9958, GRM3:10047, RGS3:10098, GALR2:10217, HTR1E:10240, AGT:10393, TAS1R1:10643, CXCR2:10666, CX3CR1:10828, RGS6:10851, NPY1R:10891, CCR8:10998, CXCL8:11070, CXCL11:11096, APLN:11099, TAS2R7:11180, MCHR2:11228, CCL16:11384, PRKAR2A:11400, CCL25:11460, CXCL13:11474, ITPR3:11507, NPBWR1:11633, RGSL1:11942, RGS18:11977, OXGR1:12013, TAS2R5:12063, PDE1A:12246, TAS1R2:12330, LPAR2:12439, SSTR5:12627, INSL5:12716, HCAR1:12769, NMS:12810, CXCR1:12968, RLN3:13090, CAMK4:13194, CASR:13218, PYY:13253, PRKX:13272, S1PR2:13303, C3AR1:13407, TAS2R1:13763, P2RY12:13768, P2RY13:13771, KNG1:13777, CNR2:13858, TAS2R39:14020, DRD3:14121, S1PR4:14143, PRKCD:14162, PDE4A:14216, ADORA3:14223, NPB:14253, NPY4R:14256.5, TAS2R42:14268, PDE4C:14659, ADCY4:14726, PPP3CC:14830, TAS2R10:15027","Carnivore",1
