"X","stat","pval","p.adj","num.genes","gene.vals","Driver","DriverNumeric"
"REACTOME_HDACS_DEACETYLATE_HISTONES",-0.0979249746535992,0.0167659126934194,0.201526270574902,50,"H4C15:49, H4C14:85, H4C3:171, H4C2:238, H4C13:295, H2BC15:350, H3C13:387, H3C11:588, CHD3:793, GPS2:803, H2AC20:1105, MTA3:1137, H3C10:1224, H2AC4:1330, H3C8:1344, H3C4:1469, GATAD2B:1683, PHF21A:6282.5, H3C1:6282.5, H4C8:6282.5, H2BC4:6282.5, H2BC21:6282.5, H4C11:6282.5, H2BC9:6282.5, H2AC14:6282.5, NCOR1:6282.5, TBL1X:6282.5, NCOR2:6282.5, HDAC10:6282.5, CHD4:6282.5, MBD3:6282.5, SAP18:6282.5, SAP30:6282.5, MTA1:6282.5, ARID4A:6282.5, BRMS1:6282.5, H2AC13:6282.5, ARID4B:10907, MTA2:11316, H4C1:11869, RBBP7:11998, KDM1A:12051, HDAC1:12354, HMG20B:13919, H3C2:14121, RCOR1:14149, HDAC8:14606, H2BC18:14769, RBBP4:14816, GATAD2A:15062","Vertivore",2
"REACTOME_PKMTS_METHYLATE_HISTONE_LYSINES",-0.0958874983521927,0.0159146713146511,0.196535290276137,53,"H4C15:49, H4C14:85, KMT5B:165, H4C3:171, H4C2:238, H4C13:295, PRDM16:302, KMT2A:341, ASH1L:342, H3C13:387, KMT2E:423, KMT2C:490, H3C11:588, H3C10:1224, H3C8:1344, H3C4:1469, H3C1:6282.5, H4C8:6282.5, H4C11:6282.5, NFKB1:6282.5, RELA:6282.5, EED:6282.5, EZH2:6282.5, KMT2D:6282.5, SUZ12:6282.5, NSD2:6282.5, KMT5A:6282.5, SUV39H1:6282.5, AEBP2:6282.5, EHMT2:6282.5, EHMT1:6282.5, MECOM:6282.5, SETD1A:6282.5, SETD6:6282.5, DOT1L:6282.5, SETD1B:6282.5, SMYD2:6282.5, SETD7:6282.5, SETD3:6282.5, SMYD3:6282.5, KMT2B:11215, SETDB1:11733, H4C1:11869, RBBP7:11998, NFKB2:12055, NSD1:12938, NSD3:13728, H3C2:14121, SUV39H2:14141, SETDB2:14347, ASH2L:14599, KMT5C:14752, RBBP4:14816","Both",3
"REACTOME_HDMS_DEMETHYLATE_HISTONES",-0.110215569416792,0.0262915941545403,0.26502495068554,34,"H4C15:49, H4C14:85, H4C3:171, H4C2:238, H4C13:295, H3C13:387, KDM6B:483, H3C11:588, KDM2B:677, H3C10:1224, H3C8:1344, H3C4:1469, H3C1:6282.5, H4C8:6282.5, H4C11:6282.5, PHF8:6282.5, KDM4C:6282.5, KDM7A:6282.5, KDM4A:6282.5, KDM5B:6282.5, KDM5C:6282.5, ARID5B:6282.5, KDM1B:6282.5, RIOX2:6282.5, PHF2:6282.5, KDM3B:11103, KDM2A:11453, H4C1:11869, KDM1A:12051, KDM3A:12864, KDM5A:13704, H3C2:14121, JMJD6:14498, KDM4B:14539","Both",3
"REACTOME_HATS_ACETYLATE_HISTONES",-0.0490750020385992,0.116689329305594,0.466811237021619,86,"H4C15:49, H4C14:85, H4C3:171, H4C2:238, H4C13:295, H2BC15:350, H3C13:387, H3C11:588, H2AC20:1105, HCFC1:1157, H3C10:1224, H2AC4:1330, H3C8:1344, H3C4:1469, EP400:1501, ACTB:6282.5, H3C1:6282.5, H4C8:6282.5, H2BC4:6282.5, H2BC21:6282.5, H4C11:6282.5, H2BC9:6282.5, H2AC14:6282.5, CREBBP:6282.5, NCOA1:6282.5, KAT2A:6282.5, NCOA2:6282.5, ATF2:6282.5, CLOCK:6282.5, TAF9:6282.5, SAP130:6282.5, H2AC13:6282.5, MSL3:6282.5, JADE2:6282.5, ELP1:6282.5, ING3:6282.5, JADE1:6282.5, KAT6A:6282.5, ATXN7L3:6282.5, BRD1:6282.5, MRGBP:6282.5, JADE3:6282.5, SUPT20H:6282.5, KAT8:6282.5, ELP4:6282.5, BRD8:6282.5, SUPT7L:6282.5, KANSL1:6282.5, USP22:6282.5, ELP3:6282.5, ELP2:6282.5, PAX3:6282.5, KAT6B:6282.5, BRPF1:6282.5, TAF6L:6282.5, ATXN7:6282.5, ING5:6282.5, ELP5:6282.5, TADA2B:6282.5, MSL2:6282.5, DMAP1:6282.5, MCRS1:6282.5, MSL1:6282.5, TADA2A:6282.5, MBIP:10819, ELP6:11082, EP300:11369, TADA1:11588, KANSL3:11769, TAF10:11814, H4C1:11869, RBBP7:11998, HAT1:12225, TRRAP:12233, PHF20:12694, EPC1:12757, MORF4L2:13028, SUPT3H:13670, ZZZ3:13719, BRPF3:13725, KAT2B:13850, KANSL2:13890, H3C2:14121, TAF5L:14191, KAT14:14451, H2BC18:14769","Vertivore",2
"REACTOME_RMTS_METHYLATE_HISTONE_ARGININES",-0.0858295146983948,0.0545778258648618,0.348949716433851,42,"H4C15:49, H4C14:85, H4C3:171, H4C2:238, H4C13:295, H3C13:387, H3C11:588, H2AC20:1105, H3C10:1224, H2AC4:1330, H3C8:1344, H3C4:1469, JAK2:6282.5, H3C1:6282.5, H4C8:6282.5, H4C11:6282.5, H2AC14:6282.5, SMARCA4:6282.5, RPS2:6282.5, CCND1:6282.5, WDR77:6282.5, DNMT3A:6282.5, H2AC13:6282.5, ARID1B:6282.5, SMARCA2:6282.5, SMARCD2:6282.5, ARID1A:6282.5, SMARCC2:6282.5, PBRM1:6282.5, ARID2:6282.5, PRMT6:6282.5, CDK4:10976, H4C1:11869, SMARCE1:11900, RBBP7:11998, PRMT7:12689, PRMT3:12722, COPRS:13435, SMARCC1:13519, PRMT5:13746, H3C2:14121, CARM1:14601","Both",3
"REACTOME_SUMOYLATION_OF_UBIQUITINYLATION_PROTEINS",-0.0199826489300173,0.682762802303064,0.88515692397876,35,"UBE2I:15, NUP88:192, TRIM27:416, NUP153:528, NUP50:643, RAE1:1313, NUP214:1425, MDM2:6282.5, TPR:6282.5, NDC1:6282.5, AAAS:6282.5, NUP188:6282.5, NUP93:6282.5, NUP155:6282.5, NUP43:6282.5, NUP210:6282.5, NUP58:6282.5, SEC13:6282.5, NUP35:6282.5, NUP62:6282.5, VHL:6282.5, PML:6282.5, PIAS4:10793, NUP205:10887, PIAS1:11372, NUP160:11681, NUP37:11698, NUP85:11843, NUP107:12122, NUP42:12532, NUP54:12910, NUP98:13246, NUP133:13372, SEH1L:14240, PIAS2:14335","Both",3
"REACTOME_CHROMATIN_MODIFYING_ENZYMES",-0.0180789505843995,0.389490422018871,0.739211822000026,193,"H4C15:49, H4C14:85, KMT5B:165, H4C3:171, H4C2:238, H4C13:295, PRDM16:302, KMT2A:341, ASH1L:342, H2BC15:350, H3C13:387, KMT2E:423, KDM6B:483, KMT2C:490, H3C11:588, KDM2B:677, CHD3:793, GPS2:803, H2AC20:1105, MTA3:1137, HCFC1:1157, H3C10:1224, H2AC4:1330, H3C8:1344, H3C4:1469, EP400:1501, BRWD1:1622, GATAD2B:1683, JAK2:6282.5, ACTB:6282.5, PHF21A:6282.5, H3C1:6282.5, H4C8:6282.5, H2BC4:6282.5, H2BC21:6282.5, H4C11:6282.5, H2BC9:6282.5, H2AC14:6282.5, NFKB1:6282.5, RELA:6282.5, CREBBP:6282.5, NCOR1:6282.5, SMARCA4:6282.5, EED:6282.5, NCOA1:6282.5, TBL1X:6282.5, EZH2:6282.5, KAT2A:6282.5, NCOA2:6282.5, RPS2:6282.5, KMT2D:6282.5, SUZ12:6282.5, NCOR2:6282.5, CCND1:6282.5, ATF2:6282.5, CLOCK:6282.5, HDAC10:6282.5, TAF9:6282.5, NSD2:6282.5, PHF8:6282.5, KMT5A:6282.5, CHD4:6282.5, PADI2:6282.5, WDR77:6282.5, KDM4C:6282.5, MBD3:6282.5, SUV39H1:6282.5, DNMT3A:6282.5, SAP130:6282.5, AEBP2:6282.5, SAP18:6282.5, SAP30:6282.5, MTA1:6282.5, EHMT2:6282.5, EHMT1:6282.5, ARID4A:6282.5, BRMS1:6282.5, H2AC13:6282.5, MECOM:6282.5, SETD1A:6282.5, SETD6:6282.5, DOT1L:6282.5, SETD1B:6282.5, SMYD2:6282.5, SETD7:6282.5, SETD3:6282.5, SMYD3:6282.5, KDM7A:6282.5, KDM4A:6282.5, KDM5B:6282.5, KDM5C:6282.5, ARID5B:6282.5, KDM1B:6282.5, RIOX2:6282.5, PHF2:6282.5, MSL3:6282.5, JADE2:6282.5, ELP1:6282.5, ING3:6282.5, JADE1:6282.5, KAT6A:6282.5, ATXN7L3:6282.5, BRD1:6282.5, MRGBP:6282.5, JADE3:6282.5, SUPT20H:6282.5, KAT8:6282.5, ELP4:6282.5, BRD8:6282.5, SUPT7L:6282.5, KANSL1:6282.5, USP22:6282.5, ELP3:6282.5, ELP2:6282.5, PAX3:6282.5, KAT6B:6282.5, BRPF1:6282.5, TAF6L:6282.5, ATXN7:6282.5, ING5:6282.5, ELP5:6282.5, TADA2B:6282.5, MSL2:6282.5, DMAP1:6282.5, MCRS1:6282.5, MSL1:6282.5, TADA2A:6282.5, ARID1B:6282.5, SMARCA2:6282.5, SMARCD2:6282.5, ARID1A:6282.5, SMARCC2:6282.5, PBRM1:6282.5, ARID2:6282.5, PRMT6:6282.5, PADI4:6282.5, MBIP:10819, ARID4B:10907, PADI3:10941, CDK4:10976, ELP6:11082, KDM3B:11103, KMT2B:11215, MTA2:11316, EP300:11369, KDM2A:11453, TADA1:11588, SETDB1:11733, KANSL3:11769, TAF10:11814, H4C1:11869, SMARCE1:11900, RBBP7:11998, KDM1A:12051, NFKB2:12055, HAT1:12225, TRRAP:12233, PADI1:12318, HDAC1:12354, PRMT7:12689, PHF20:12694, PRMT3:12722, EPC1:12757, KDM3A:12864, NSD1:12938, MORF4L2:13028, COPRS:13435, SMARCC1:13519, SUPT3H:13670, KDM5A:13704, ZZZ3:13719, BRPF3:13725, NSD3:13728, PRMT5:13746, KAT2B:13850, PADI6:13864, KANSL2:13890, HMG20B:13919, H3C2:14121, SUV39H2:14141, RCOR1:14149, TAF5L:14191, SETDB2:14347, KAT14:14451, JMJD6:14498, KDM4B:14539, ASH2L:14599, CARM1:14601, HDAC8:14606, KMT5C:14752, H2BC18:14769, RBBP4:14816, GATAD2A:15062","Vertivore",2
"REACTOME_IRF3_MEDIATED_INDUCTION_OF_TYPE_I_IFN",-0.028388483828753,0.73354500455965,0.904799102939707,12,"XRCC5:317, MRE11:1742, IRF3:6282.5, DTX4:6282.5, NLRP4:6282.5, XRCC6:6282.5, NLRC3:6282.5, STING1:6282.5, PRKDC:6282.5, TREX1:12703, DDX41:14013, TBK1:14571","Unclear",0
"REACTOME_NUCLEAR_PORE_COMPLEX_NPC_DISASSEMBLY",-0.00471759689022977,0.927630450496854,0.984984882857906,31,"NUP88:192, NUP153:528, NUP50:643, RAE1:1313, NUP214:1425, TPR:6282.5, NDC1:6282.5, AAAS:6282.5, NUP188:6282.5, NUP93:6282.5, NUP155:6282.5, NUP43:6282.5, NUP210:6282.5, NUP58:6282.5, SEC13:6282.5, NUP35:6282.5, NUP62:6282.5, CCNB2:6282.5, NEK6:6282.5, NEK9:6282.5, NUP205:10887, NUP160:11681, NUP37:11698, NUP85:11843, NUP107:12122, NUP42:12532, NUP54:12910, NUP98:13246, NUP133:13372, SEH1L:14240, CCNB1:14449","Both",3
"REACTOME_REGULATION_OF_HSF1_MEDIATED_HEAT_SHOCK_RESPONSE",-0.00752270197906418,0.828083695687046,0.941383923911566,70,"NUP88:192, NUP153:528, NUP50:643, COL4A6:848, BAG3:899, GML:1006, BAG5:1027, HSPB2:1075, ATM:1269, RAE1:1313, NUP214:1425, SERPINH1:1473, RPA1:1675, MAPK3:6282.5, UBB:6282.5, RPA2:6282.5, TPR:6282.5, NDC1:6282.5, AAAS:6282.5, NUP188:6282.5, NUP93:6282.5, NUP155:6282.5, NUP43:6282.5, NUP210:6282.5, NUP58:6282.5, SEC13:6282.5, NUP35:6282.5, NUP62:6282.5, HSPA2:6282.5, BAG4:6282.5, GSK3B:6282.5, MAPKAPK2:6282.5, HSPH1:6282.5, FKBP4:6282.5, DNAJB6:6282.5, BAG1:6282.5, MRPL18:6282.5, HSPA13:6282.5, HSPA12A:6282.5, DNAJC7:6282.5, HSPA4:6282.5, HSF1:6282.5, RPS19BP1:6282.5, CRYBA4:6282.5, HSPA1L:6282.5, NUP205:10887, ATR:11303, NUP160:11681, NUP37:11698, ST13:11723, NUP85:11843, HSPA12B:11850, DEDD2:11866, DNAJB1:11907, NUP107:12122, TNFRSF21:12255, HSPA14:12305, SIRT1:12367, NUP42:12532, NUP54:12910, CCAR2:13219, NUP98:13246, NUP133:13372, HSPB1:13412, RPA3:13748, HSPA5:14042, DNAJC2:14182, SEH1L:14240, BAG2:14715, HSPA4L:14923","Vertivore",2
"REACTOME_HSF1_ACTIVATION",-0.0770293761475058,0.201254040785731,0.571434701632557,23,"COL4A6:848, GML:1006, HSPB2:1075, SERPINH1:1473, RPA1:1675, UBB:6282.5, RPA2:6282.5, HSP90AA1:6282.5, HSP90AB1:6282.5, EEF1A1:6282.5, HDAC6:6282.5, HSPH1:6282.5, FKBP4:6282.5, DNAJB6:6282.5, MRPL18:6282.5, HSF1:6282.5, CRYBA4:6282.5, HSPA1L:6282.5, DEDD2:11866, DNAJB1:11907, TNFRSF21:12255, HSPB1:13412, RPA3:13748","Unclear",0
"REACTOME_CELLULAR_RESPONSE_TO_HEAT_STRESS",-0.0191585614114454,0.542576623803914,0.817264538611911,85,"CAMK2B:23, NUP88:192, NUP153:528, NUP50:643, COL4A6:848, BAG3:899, GML:1006, BAG5:1027, HSPB2:1075, ATM:1269, RAE1:1313, NUP214:1425, SERPINH1:1473, RPA1:1675, MAPK3:6282.5, UBB:6282.5, RPA2:6282.5, CAMK2A:6282.5, CAMK2G:6282.5, TPR:6282.5, NDC1:6282.5, AAAS:6282.5, NUP188:6282.5, NUP93:6282.5, NUP155:6282.5, NUP43:6282.5, NUP210:6282.5, NUP58:6282.5, SEC13:6282.5, NUP35:6282.5, NUP62:6282.5, HSPA2:6282.5, BAG4:6282.5, HSP90AA1:6282.5, CREBBP:6282.5, GSK3B:6282.5, HSP90AB1:6282.5, MAPKAPK2:6282.5, MTOR:6282.5, EEF1A1:6282.5, HDAC6:6282.5, RPTOR:6282.5, AKT1S1:6282.5, HSPH1:6282.5, FKBP4:6282.5, DNAJB6:6282.5, BAG1:6282.5, MRPL18:6282.5, HSPA13:6282.5, HSPA12A:6282.5, DNAJC7:6282.5, HSPA4:6282.5, HSF1:6282.5, RPS19BP1:6282.5, CRYBA4:6282.5, HSPA1L:6282.5, CRYAB:6282.5, HSPB8:6282.5, NUP205:10887, ATR:11303, EP300:11369, NUP160:11681, NUP37:11698, ST13:11723, NUP85:11843, HSPA12B:11850, DEDD2:11866, DNAJB1:11907, NUP107:12122, TNFRSF21:12255, HSPA14:12305, SIRT1:12367, NUP42:12532, CAMK2D:12869, NUP54:12910, CCAR2:13219, NUP98:13246, NUP133:13372, HSPB1:13412, RPA3:13748, HSPA5:14042, DNAJC2:14182, SEH1L:14240, BAG2:14715, HSPA4L:14923","Unclear",0
"REACTOME_ATTENUATION_PHASE",-0.0688620833467005,0.274919258767684,0.642270538950058,21,"COL4A6:848, GML:1006, HSPB2:1075, SERPINH1:1473, UBB:6282.5, HSPA2:6282.5, HSP90AA1:6282.5, CREBBP:6282.5, HSP90AB1:6282.5, HSPH1:6282.5, FKBP4:6282.5, DNAJB6:6282.5, MRPL18:6282.5, HSF1:6282.5, CRYBA4:6282.5, HSPA1L:6282.5, EP300:11369, DEDD2:11866, DNAJB1:11907, TNFRSF21:12255, HSPB1:13412","Unclear",0
"REACTOME_HSF1_DEPENDENT_TRANSACTIVATION",-0.0763328462777715,0.148234061746508,0.518416410526504,30,"CAMK2B:23, COL4A6:848, GML:1006, HSPB2:1075, SERPINH1:1473, UBB:6282.5, CAMK2A:6282.5, CAMK2G:6282.5, HSPA2:6282.5, HSP90AA1:6282.5, CREBBP:6282.5, HSP90AB1:6282.5, MTOR:6282.5, RPTOR:6282.5, AKT1S1:6282.5, HSPH1:6282.5, FKBP4:6282.5, DNAJB6:6282.5, MRPL18:6282.5, HSF1:6282.5, CRYBA4:6282.5, HSPA1L:6282.5, CRYAB:6282.5, HSPB8:6282.5, EP300:11369, DEDD2:11866, DNAJB1:11907, TNFRSF21:12255, CAMK2D:12869, HSPB1:13412","Herbivore",1
"REACTOME_INTEGRIN_SIGNALING",-0.050691644122301,0.410746804963203,0.746437542132701,22,"ITGB3:935, SHC1:997, AKT1:6282.5, PTK2:6282.5, ITGA2B:6282.5, BCAR1:6282.5, RASGRP2:6282.5, APBB1IP:6282.5, RAPGEF3:6282.5, RAPGEF4:6282.5, CSK:6282.5, VWF:6282.5, SOS1:6282.5, TLN1:6282.5, PDPK1:6282.5, RASGRP1:6282.5, PTPN1:6282.5, SRC:6282.5, FGB:10930, FN1:11285, SYK:13613, FGG:15049","Both",3
"REACTOME_GRB2_SOS_PROVIDES_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS",-0.0176087931807986,0.839780991856629,0.946920030217324,11,"ITGB3:935, PTK2:6282.5, ITGA2B:6282.5, APBB1IP:6282.5, VWF:6282.5, SOS1:6282.5, TLN1:6282.5, SRC:6282.5, FGB:10930, FN1:11285, FGG:15049","Both",3
"REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSAMINOGLYCAN_METABOLISM",-0.0610189040171036,0.182274638507469,0.550487727351704,40,"CSPG4:128, ST3GAL3:480, OGN:501, BCAN:1233, CSPG5:1341, EXT2:1589, EXT1:1682, GPC1:6282.5, SDC1:6282.5, SDC4:6282.5, SDC3:6282.5, SDC2:6282.5, AGRN:6282.5, DCN:6282.5, HSPG2:6282.5, VCAN:6282.5, LUM:6282.5, BGN:6282.5, SLC26A2:6282.5, PAPSS2:6282.5, B4GALT7:6282.5, GPC4:6282.5, CHST3:6282.5, CHSY1:6282.5, GPC3:6282.5, B3GAT3:6282.5, CHST14:6282.5, GPC5:6282.5, GPC6:6282.5, PRELP:6282.5, GPC2:6282.5, HEXA:6282.5, CHST6:11938, FMOD:12064, KERA:12251, OMD:12326, B4GALT1:14421, B3GALT6:14843, NCAN:14905, HEXB:14977","Unclear",0
"REACTOME_DEFECTIVE_B4GALT7_CAUSES_EDS_PROGEROID_TYPE",-0.12019198383294,0.0629116961674897,0.365998883444552,20,"CSPG4:128, BCAN:1233, CSPG5:1341, GPC1:6282.5, SDC1:6282.5, SDC4:6282.5, SDC3:6282.5, SDC2:6282.5, AGRN:6282.5, DCN:6282.5, HSPG2:6282.5, VCAN:6282.5, BGN:6282.5, B4GALT7:6282.5, GPC4:6282.5, GPC3:6282.5, GPC5:6282.5, GPC6:6282.5, GPC2:6282.5, NCAN:14905","Both",3
"REACTOME_DEFECTIVE_CHST3_CAUSES_SEDCJD",-0.154431550622267,0.130444556059435,0.48896368934545,8,"CSPG4:128, BCAN:1233, CSPG5:1341, DCN:6282.5, VCAN:6282.5, BGN:6282.5, CHST3:6282.5, NCAN:14905","Both",3
"REACTOME_DEFECTIVE_CHST14_CAUSES_EDS_MUSCULOCONTRACTURAL_TYPE",-0.154431550622267,0.130444556059435,0.48896368934545,8,"CSPG4:128, BCAN:1233, CSPG5:1341, DCN:6282.5, VCAN:6282.5, BGN:6282.5, CHST14:6282.5, NCAN:14905","Both",3
"REACTOME_DEFECTIVE_CHSY1_CAUSES_TPBS",-0.154431550622267,0.130444556059435,0.48896368934545,8,"CSPG4:128, BCAN:1233, CSPG5:1341, DCN:6282.5, VCAN:6282.5, BGN:6282.5, CHSY1:6282.5, NCAN:14905","Both",3
"REACTOME_DEFECTIVE_EXT2_CAUSES_EXOSTOSES_2",-0.140236572582584,0.0693479573463264,0.37392000026053,14,"EXT2:1589, EXT1:1682, GPC1:6282.5, SDC1:6282.5, SDC4:6282.5, SDC3:6282.5, SDC2:6282.5, AGRN:6282.5, HSPG2:6282.5, GPC4:6282.5, GPC3:6282.5, GPC5:6282.5, GPC6:6282.5, GPC2:6282.5","Unclear",0
"REACTOME_DEFECTIVE_ST3GAL3_CAUSES_MCT12_AND_EIEE15",-0.0360506085842409,0.741202592923986,0.904799102939707,7,"ST3GAL3:480, OGN:501, LUM:6282.5, PRELP:6282.5, FMOD:12064, KERA:12251, OMD:12326","Unclear",0
"REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53",-0.00759976776006205,0.661920125857151,0.876650320356046,285,"POLR2J:39, ELOC:51, RPS27A:59, UBA52:103, PMS2:127, TP53BP2:137, RRAGA:145, PIDD1:296, BLM:414, TSC1:428, TOP3A:519, CASP2:564, CHD3:793, HIPK1:961, MLH1:1239, RAD9A:1262, ATM:1269, PRKAA2:1324, TNRC6C:1376, HUS1:1427, FANCI:1449, COX19:1523, PLK3:1653, MAPKAP1:1655, RPA1:1675, GATAD2B:1683, USP2:1712, TSC2:1719, CHM:1728, MRE11:1742, FAS:6282.5, TP63:6282.5, TP73:6282.5, PPP1R13B:6282.5, AKT2:6282.5, BBC3:6282.5, APAF1:6282.5, TP53:6282.5, AKT1:6282.5, CDKN2A:6282.5, UBB:6282.5, SFN:6282.5, TFDP1:6282.5, PPP2R5C:6282.5, CDK2:6282.5, PPP2R1B:6282.5, PDPK1:6282.5, RFC2:6282.5, RFC5:6282.5, RPA2:6282.5, RFC3:6282.5, RFC4:6282.5, GLS:6282.5, PRKAG2:6282.5, PRKAB1:6282.5, MDM2:6282.5, ELOA:6282.5, MNAT1:6282.5, CTDP1:6282.5, CCNT2:6282.5, NELFCD:6282.5, ERCC2:6282.5, GTF2H3:6282.5, GTF2F1:6282.5, CCNT1:6282.5, CDK9:6282.5, ERCC3:6282.5, NELFA:6282.5, TCEA1:6282.5, GTF2F2:6282.5, NELFB:6282.5, NELFE:6282.5, GTF2H4:6282.5, BRCA1:6282.5, CREBBP:6282.5, MAP2K6:6282.5, PERP:6282.5, CDKN1A:6282.5, PML:6282.5, JUN:6282.5, MAPK11:6282.5, CSNK2B:6282.5, BIRC5:6282.5, CDKN1B:6282.5, BCL6:6282.5, ATF2:6282.5, FOS:6282.5, RICTOR:6282.5, RNF34:6282.5, PRR5:6282.5, MTOR:6282.5, RBL2:6282.5, E2F4:6282.5, COX6A1:6282.5, COX7A2L:6282.5, SCO1:6282.5, COX16:6282.5, SURF1:6282.5, COX18:6282.5, COX11:6282.5, COX20:6282.5, SCO2:6282.5, CHEK1:6282.5, RBBP8:6282.5, NBN:6282.5, RAD50:6282.5, PIP4K2A:6282.5, PIP4P1:6282.5, PIP4K2C:6282.5, PIP4K2B:6282.5, CCNE1:6282.5, CCNA1:6282.5, CCNE2:6282.5, CDC25C:6282.5, TNRC6A:6282.5, MOV10:6282.5, DNA2:6282.5, WRN:6282.5, RRM2B:6282.5, TXNRD1:6282.5, TAF2:6282.5, TAF6:6282.5, TBP:6282.5, TAF3:6282.5, TAF7:6282.5, TAF9B:6282.5, TAF9:6282.5, NPM1:6282.5, STK11:6282.5, AURKA:6282.5, PCBP4:6282.5, BARD1:6282.5, RAD9B:6282.5, CENPJ:6282.5, RAD17:6282.5, ZNF385A:6282.5, ATRIP:6282.5, RHNO1:6282.5, RMI2:6282.5, RMI1:6282.5, AURKB:6282.5, CHEK2:6282.5, KMT5A:6282.5, RRAGD:6282.5, RRAGB:6282.5, LAMTOR2:6282.5, RPTOR:6282.5, SLC38A9:6282.5, CHD4:6282.5, CDK13:6282.5, NLRC4:6282.5, GPI:6282.5, HIPK2:6282.5, MBD3:6282.5, EHMT2:6282.5, GPX2:6282.5, EHMT1:6282.5, ING2:6282.5, SMYD2:6282.5, KAT6A:6282.5, BRD1:6282.5, BRPF1:6282.5, ING5:6282.5, PRDX5:6282.5, PRDX2:6282.5, AIFM2:6282.5, SESN1:6282.5, CNOT3:6282.5, RFFL:6282.5, MSH2:6282.5, RABGGTA:6282.5, NDRG1:6282.5, PPP1R13L:6282.5, CCNG1:6282.5, TP53I3:6282.5, ARID3A:6282.5, BCL2L14:6282.5, DYRK2:6282.5, E2F8:6282.5, SESN2:6282.5, TTC5:6282.5, RABGGTB:6282.5, CNOT6L:6282.5, FANCD2:6282.5, IGFBP3:6282.5, SESN3:6282.5, TMEM219:6282.5, POU4F2:6282.5, POU4F1:6282.5, SETD9:6282.5, BTG2:6282.5, G6PD:6282.5, TP53INP1:6282.5, E2F7:6282.5, BRD7:6282.5, DDIT4:6282.5, PRELID1:6282.5, CRADD:6282.5, BANP:6282.5, CNOT10:6282.5, RAD51D:6282.5, L3MBTL1:6282.5, NOC2L:6282.5, ZNF420:6282.5, PRDX1:10816, TAF11:10914, RAD1:10997, RRAGC:11048, COX4I1:11115, POLR2F:11153, BNIP3L:11257, PRKAB2:11287, ATR:11303, SGK1:11314, MTA2:11316, TAF1:11362, EP300:11369, TOPBP1:11392, SSRP1:11426, CASP6:11470, TAF4B:11478, TNRC6B:11613, CCNK:11699, BRIP1:11727, PRKAG1:11774, TAF10:11814, SUPT5H:11855, RBBP7:11998, COX5A:12057, BAX:12100, HDAC1:12354, PRDM1:12531, CNOT4:12550, GSR:12572, TACO1:12592, PHF20:12694, LRPPRC:12708, AGO1:12768, CCNH:12886, TFDP2:12914, CDK7:12964, PRKAA1:12980, GADD45A:12984, CNOT1:13019, JMY:13022, CNOT11:13023, PLK2:13063, MAPKAPK5:13074, COX6B1:13086, MDM4:13090, SUPT16H:13095, NUAK1:13210, FANCC:13215, CCNA2:13232, RBL1:13237, STEAP3:13248, TXN:13294, TAF5:13380, E2F1:13388, PRELID3A:13518, CASP10:13527, GTF2H1:13587, BRPF3:13725, PRMT5:13746, RPA3:13748, TAF15:13863, CASP1:13884, USP7:13887, CNOT6:14310, GTF2H2:14391, CCNB1:14449, RGCC:14546, CARM1:14601, COX5B:14698, RBBP4:14816, TAF7L:14844, ELL:14870, BID:14879, CDK12:14948, DDB2:14978, DAXX:14999, TPX2:15027, GLS2:15030, TIGAR:15032, GATAD2A:15062","Herbivore",1
"REACTOME_P130CAS_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS",-0.0176087931807986,0.839780991856629,0.946920030217324,11,"ITGB3:935, PTK2:6282.5, ITGA2B:6282.5, BCAR1:6282.5, APBB1IP:6282.5, VWF:6282.5, TLN1:6282.5, SRC:6282.5, FGB:10930, FN1:11285, FGG:15049","Both",3
