,Rho,N,P,p.adj
EFNB1,0.00814940102764111,231,0.170976302282425,0.457958160963601
GLG1,0.0139315505323718,310,0.0380038663780031,0.22177528190925
DLL3,0.00242514474401927,286,0.405767978249384,0.680559766299504
NAT14,0.00563243845226233,230,0.256079575730926,0.549797570979375
AASDH,0.00086370452198162,347,0.584609442993848,0.805651553556485
DLD,0.00627927744924372,267,0.196219990262718,0.483791500641216
ABCC6,0.000756598397200532,328,0.61890635646935,0.8273264543865
CMTM6,0.0220070962709772,308,0.00934236202265222,0.113837691257765
APOH,0.00222079406317861,353,0.376615767834366,0.658046824226758
SPAG7,0.000628593114439734,202,0.722249848223133,0.880883535817361
RGS17,0.0271462580324911,214,0.0161896988777523,0.14758720863324
CCDC80,0.00119391134506807,341,0.524042611882054,0.771080332183784
HAUS4,0.001431979716821,304,0.510086402808758,0.761905600239545
CEBPE,0.00641327815519784,259,0.198330507423364,0.486138264219814
OSGEP,0.00216522873325561,258,0.455688556794248,0.719723932010909
TGM1,0.00624262796153618,348,0.141075199877728,0.421690049268395
TEKT2,0.000500122478974378,332,0.68410586859835,0.862753390012777
XYLB,0.000748031559469508,327,0.621433238523771,0.828723965624495
ADH7,0.0211269986140689,172,0.0573393785251511,0.271552636800559
KRT23,0.000915077436448819,329,0.583791282926159,0.805043859627385
CDC6,0.00452198694180797,344,0.21298175001674,0.502871241482624
AAAS,0.00377735460306558,310,0.279976782981582,0.573536875963697
CBX5,NA,NA,NA,NA
KLHL20,NA,NA,NA,NA
FMO2,0.0113849929585003,317,0.057861038246865,0.273018782155779
RAB26,0.00769080230729328,265,0.154182883744069,0.43678371095555
PSMD5,0.000321377401920568,313,0.751506164077386,0.896300466063237
NANS,0.00369221899112089,264,0.324417555946826,0.612730119422391
SEMA4G,0.000753431911686313,335,0.615918274334559,0.825157851299377
MAPK13,0.00797726968094951,281,0.135035784651556,0.41328885336922
TMEM14A,0.0227376752689442,218,0.0263321443947438,0.185504062004762
PRRT1,0.000437783302893164,204,0.765618648321465,0.903354343799908
ZNF184,0.00571294051108874,302,0.189745173613817,0.477117710484397
VCL,0.0342998625443117,256,0.00310202801349113,0.0685988742544218
SIRT1,0.00560246617029172,321,0.180586698841539,0.466588316256132
TGFBR3,0.0035773571381387,350,0.263839613758616,0.555453894355693
TMED1,0.00171421643864058,234,0.527392858437206,0.772512326617395
OCEL1,0.000749880439980609,271,0.652736304581746,0.847454916397825
PSMD8,0.0121001543387029,280,0.0661547086088425,0.293192699186607
STX1B,NA,NA,NA,NA
EFNA2,0.0270562307126074,191,0.0233714404160414,0.175226553673021
FGF22,0.00447879712305851,248,0.292895758537799,0.584350046031195
MARCHF2,0.00224782818532845,223,0.479931985377716,0.738402027823675
NDUFB7,0.00183583417000161,281,0.473397949456147,0.733694840698648
TIMM13,NA,NA,NA,NA
CDC34,NA,NA,NA,NA
GADD45B,0.00936362574888886,191,0.182261245023256,0.468248052783527
MAPK12,1.85603751540903e-05,286,0.942020679688439,0.978224843314828
SERPIND1,0.0155630548209917,309,0.0285686333522152,0.194687832959324
SNAP29,0.00599164160887476,285,0.192075440668169,0.478829017087359
THAP7,0.0110987970910149,258,0.0912381616242644,0.341242673281189
MMP11,0.00330744124255214,332,0.295418275074889,0.586303944420679
MIF,0.0342273034868398,190,0.0109774731452193,0.124122271916182
SF3A1,0.00195902416739169,215,0.517320924052925,0.766362468015386
USP18,0.000711478974790668,309,0.639699396370063,0.839445671830881
SEC14L3,0.0114180555796078,243,0.0964569683887077,0.349373153607444
SNRPD3,0.106601144174178,90,0.0020687631625696,0.0585142299765005
MAPK1,NA,NA,NA,NA
TCN2,0.0011045687175027,349,0.535263142230416,0.777890358919293
CRYBB3,0.00992479838879786,231,0.130823644106001,0.406911103907956
SLC25A1,0.0169796283090238,236,0.0457652879627568,0.244163742829473
PLA2G3,0.00870662009799172,359,0.0774807334630579,0.317576390292002
LGALS2,0.00596809650309962,290,0.189078929154169,0.476212797389456
PDXP,0.0537652055013198,238,0.000357467555598905,0.0303325278638532
ASPHD2,0.00377699465441545,291,0.295293604940773,0.58624132578819
LGALS1,0.0010911915518198,269,0.588661570402638,0.808521572756784
PIK3IP1,0.00594556523893522,304,0.179530501114321,0.46588309957089
SRRD,0.00497073506627657,351,0.187169584768741,0.473694605956278
ANKRD54,1.5135377305663e-06,250,0.984511509888835,0.993655986993716
MICALL1,6.61166220286823e-05,312,0.885977836644485,0.955980086060744
CENPM,0.00819775730756713,293,0.121821469182995,0.392299527808715
DMC1,0.0175767440819794,209,0.0558688566379707,0.26873987600634
HSCB,0.00255423936135966,316,0.369725937044254,0.65192790189331
CBY1,0.0152345642164805,195,0.0855855410503658,0.331882929916489
TOMM22,0.0124599468211775,204,0.11174487963735,0.376319880054076
RSPH14,0.0303130935745424,318,0.00193599625041786,0.0568111045979088
RTCB,0.011761696826733,189,0.137012146445466,0.416004760115287
JOSD1,0.0162489198894345,204,0.0693418807624063,0.300111814180909
GTPBP1,0.000237889599613225,263,0.802855003648595,0.920753377001396
PPP6R2,0.00374510105279309,351,0.25225250935495,0.545869744085518
DNAL4,NA,NA,NA,NA
C22orf31,0.00418899208627266,279,0.280526011738936,0.573739320420432
MIOX,0.000238360961923183,314,0.784743458913403,0.912844016393206
RHBDD3,0.00551076221689125,337,0.173595548733062,0.461454975020092
RASL10A,0.0104897345870785,210,0.138697153680238,0.418398130533061
HMGXB4,0.00321841749067241,306,0.321799838232481,0.609998086930648
BIK,0.0384612149065813,278,0.00109847570464891,0.044116613212116
HMOX1,0.00898915913279268,321,0.0898794640288468,0.339034231304666
NIPSNAP1,0.00738386199541094,243,0.181304982906313,0.467388711694308
MCM5,9.86169673073341e-05,299,0.863886558573391,0.947404142264775
ARSA,0.0139438186788583,308,0.0385462832137074,0.222570544658832
RASD2,0.0153480871223408,193,0.0860460428506977,0.332728989046835
TTLL12,0.000620906746377932,332,0.650301569592494,0.845425624644949
CBX7,0.0361544598529385,236,0.00355869795143647,0.0723486457490459
CABP7,NA,NA,NA,NA
RPL3,2.87987981410298e-05,195,0.940416794941558,0.977500190681804
TAB1,0.000757848893430803,267,0.65344225608584,0.84763829660499
PNPLA5,0.00247454283018425,284,0.402684379158027,0.678356553959719
MYH9,0.000108505448419913,313,0.854018358279233,0.942275532521325
TXN2,0.00563546798029608,274,0.214843784844701,0.504901279958668
EIF3D,NA,NA,NA,NA
PVALB,0.000665684089392965,231,0.695583384121006,0.867976173586857
UPK3A,0.00219122427912879,302,0.416715849813388,0.690536029140823
FAM118A,0.0118646804235344,264,0.0773172822455019,0.31725080984408
ST13,0.0205304644784122,252,0.0232042878629208,0.174627585391906
IL2RB,0.00022392701638002,319,0.789584844607823,0.914958513173141
RBX1,NA,NA,NA,NA
L3MBTL2,0.00494442152070122,306,0.219437099852718,0.509042843829744
CHADL,0.000781512371569809,306,0.625392202773568,0.830599884343634
PHF5A,0.155004432624114,95,0.000135017681435014,0.0219280329074672
PMM1,0.00928334215012039,213,0.160653025311243,0.44487000803029
CERK,0.0026573808014427,312,0.363302388145282,0.646708222810412
ZBED4,0.00899425945645685,229,0.152137110828606,0.434135447185955
HDAC10,0.00491791506395458,350,0.190163254551237,0.477431149724382
RIPK3,0.0108925621536933,279,0.0818321652511839,0.32415237974138
PAPOLA,0.00123059119384871,249,0.580649000776423,0.80326235531039
HSP90AA1,0.00663484694668224,186,0.267904172266605,0.560136298160964
SNAPC1,0.0101452393417153,313,0.0752179391822572,0.313231804082937
SUPT16H,0.0271982052766358,195,0.0216157546843472,0.167878892152079
FKBP3,0.000185630259860906,206,0.8453343387436,0.939440059773625
COCH,0.00538088468120788,337,0.178751068026955,0.465086099031003
AP4S1,0.0101173827487164,255,0.108920454075917,0.371613855514491
POLE2,0.00131265690006732,307,0.526226506586012,0.772179501906961
SOS2,0.00017284727124768,324,0.813213056983264,0.92532544919958
PYGL,0.001606819299668,312,0.479622824964896,0.738227162770792
GNPNAT1,0.0431844078142113,191,0.00417742459354174,0.0779923622507472
CGRRF1,0.00100329329882088,294,0.587690837421026,0.807687207316394
ATP6V1D,NA,NA,NA,NA
CCDC198,0.00185284812803475,341,0.427366918597614,0.697812246645797
PLEK2,0.00683381656935783,280,0.167337547584663,0.453519884930694
PIGH,0.0233590508080666,259,0.014091571269277,0.139184165512261
PSMA3,NA,NA,NA,NA
TMED8,0.000907569997837397,309,0.597008413777961,0.812204370561961
AHSA1,0.029194606926624,286,0.00392009272696801,0.0760065218846276
SPTLC2,0.0368356202458578,270,0.00164491959328071,0.052156999309737
RIN3,0.00494838390887287,280,0.239999123381363,0.531985142288245
ALKBH1,0.00176367206488702,328,0.447600554469341,0.713816785419167
DHRS7,0.0195896952171993,325,0.0117575910103676,0.127200351683006
SIX4,0.00305777845847516,274,0.360895838035918,0.645101809391186
SLC10A1,0.0220379124198175,316,0.00841976326581951,0.108139544529709
EIF5,0.0216412638638832,194,0.0409818815969533,0.23078693370629
ZFYVE21,0.000475548862646312,295,0.708468612420943,0.87359865474781
BDKRB1,0.0159024437217401,301,0.028947496482984,0.196064119676677
VRK1,0.000876059775357582,318,0.598205481895391,0.812892091637246
PABPN1,NA,NA,NA,NA
EFS,0.00133657098714158,334,0.504681582772599,0.757724714333732
CINP,0.000389659366375851,314,0.726914723089228,0.883346135252105
PCK2,0.00156582009564517,318,0.481101691983085,0.739281794954682
NFKBIA,0.00164105116848828,262,0.512817229785393,0.763930097269193
EMC9,0.00623107959101832,257,0.206590975869659,0.496680306137392
BRMS1L,NA,NA,NA,NA
PNN,0.0516615445571946,300,8.48604237375763e-05,0.0178018311129493
RABGGTA,0.00126119479417344,317,0.527845492385096,0.77283620754018
CYP24A1,0.00589236920986531,355,0.148664708877057,0.431067721804391
ZFP64,0.00160515488135336,295,0.49210725027789,0.748779172982966
PYGB,0.000750703784797966,277,0.648975471066081,0.845083672297792
PROCR,0.0133107446783488,327,0.0372421716199418,0.219697930461597
MYBL2,0.00761933178177857,306,0.1274005636445,0.400803606183405
R3HDML,0.00255881097637526,285,0.393954188669799,0.672034848042373
PABPC1L,2.19401094693153e-06,337,0.978339137853062,0.99060362929092
SALL4,0.0082793376782701,323,0.102516808022738,0.36001252461647
CSTF1,NA,NA,NA,NA
TPD52L2,0.000168174264361672,286,0.826705785672805,0.93121452006482
CTSZ,3.9239169675949e-06,323,0.971644555857337,0.989082134484989
TUBB1,0.00253089596162345,305,0.380405092457717,0.660909888890779
SLCO4A1,0.0338128008249437,291,0.00173970645809246,0.0535988082916859
UBOX5,0.000286402437748661,313,0.764995478405281,0.903354343799908
EEF1A2,NA,NA,NA,NA
SRMS,0.0110540271132378,265,0.0875820880922536,0.334811404339509
C20orf27,0.00805115461569543,282,0.132550687784509,0.409318643298856
SLC52A3,0.000352169458965916,322,0.73670215987256,0.888393571127529
RSPO4,0.000963849836610758,303,0.589527576227014,0.808521572756784
PROKR2,0.00159056101279765,291,0.497034442167274,0.752690578351904
FERMT1,0.00507243812587366,336,0.192383895238228,0.478964902298735
TLDC2,0.00242968916548919,308,0.387772791482335,0.666392108607258
SNTA1,1.62916014438476e-08,293,0.998259744434384,0.999127425392699
OXT,0.000290796270680822,194,0.812730980179505,0.92505566877402
CHMP4B,0.00131637452903024,172,0.635181117332144,0.836569200922977
LBP,0.000556241974357631,347,0.660877247839957,0.850741850414306
SLC32A1,0.0221376686267734,176,0.0490368274205942,0.252599893314297
AHCY,0.0201803108637848,243,0.0271124610470098,0.188488163034393
ACOT8,0.00625421774194276,328,0.152694020004509,0.434739015673535
APMAP,0.00019301312193799,301,0.809840061064818,0.924272652434866
RNF125,0.0155027708832592,255,0.0472151830526988,0.247789480482267
IDH3G,0.0114158186050411,262,0.0843238256861574,0.329071067991729
SLC25A43,0.00793635056290992,260,0.151655989955945,0.433689192063036
MXRA5,0.00762474569813984,219,0.197307278807647,0.484993342945114
VSIG1,0.00145403659967336,302,0.508251610818386,0.760671947252375
PSMD10,0.0212493676278723,215,0.0329694534315997,0.208628093468033
PGRMC1,0.0178120341227952,194,0.0637234747321839,0.287568369526654
NXT2,0.00900601594537802,269,0.120284521090641,0.389382898246264
GUCY2F,0.00221653139822432,217,0.488979630019961,0.746406816256958
ATP1B4,0.0121915424002226,286,0.0623181792024238,0.284667833628013
TLR8,0.0348506532039892,317,0.000904845438611275,0.0409185194754033
GLRA2,0.0351860238533066,195,0.00898357822880725,0.111767483239506
STAG2,0.00970025761261415,202,0.162613601290573,0.447706130859063
F9,0.000261862045964368,334,0.767767340316674,0.903995244732168
ABCD1,0.000336966581900621,301,0.750525522138182,0.895591837561797
BCORL1,9.15925119598683e-05,298,0.868996523222456,0.95007770443373
KCND1,0.00639046266279067,254,0.20354036967447,0.492746654351792
PCSK1N,0.00542155914721181,253,0.242460178659958,0.53399220450277
GPR50,0.0146867441708923,229,0.0672631092542218,0.295872742213655
RP2,0.0147135407708931,282,0.0420173553927293,0.233319902886685
