,permpval,permstats
MRPS2,0.407724831447835,0.38963283813731
MRPS21,0.68255056564964,0.165865169094323
MRPS22,0.540738201348417,-0.267012947885502
MRPS23,0.304079533767569,0.517012809290006
MRPS24,0.967432293452177,-0.0143794197034037
MRPS25,0.798537310021712,-0.0977047875305018
MRPS26,0.427836818649297,-0.368721843775327
MRPS27,0.83944692035196,0.0760067598321202
MRPS28,0.227973945834762,0.642114783818628
MRPS30,0.653868129356645,0.184509830372151
MRPS31,0.271283281910639,-0.566576969222823
MRPS33,0.528282482002057,0.277133790403313
MRPS34,0.957947663124214,-0.0186582176826786
MRPS35,0.189349788595589,0.722735175422058
MRPS36,0.817735115986744,0.0873873519460597
MRPS5,0.453662438578448,0.34326717707828
MRPS6,0.668495029139527,0.174901817759215
MRPS7,0.378471031882071,0.421967355728553
MRPS9,0.781053593874986,0.107319164937554
MRRF,0.669752028339618,0.174085962459776
MRS2,0.727802536852931,-0.137986434955734
MRTFA,0.853045366243858,0.0690278717803509
MRTFB,0.508970403382471,-0.293307471143376
MRTO4,0.453776711233002,0.343157796777512
MS4A1,0.967203748143069,0.0144820291502846
MS4A10,0.425665638212776,-0.370931406757083
MS4A12,0.54233801851217,0.265729949960075
MS4A13,0.321906067877957,-0.492270836855622
MS4A14,0.483601874071535,-0.315512024814266
MS4A15,0.643926408410467,-0.19116376345927
MS4A18,0.496628956690664,0.303967961856889
MS4A2,0.0834190378242487,-1.07873482372094
MS4A3,0.261227288309907,0.582981457782132
MS4A4A,0.865272540281111,-0.0628470785496359
MS4A4E,0.806307850531368,0.0934991117176318
MS4A5,0.350131413552737,-0.455768922880829
MS4A6A,0.296537538567021,-0.527920321656918
MS4A6E,0.466232430579362,-0.331397520751515
MS4A7,0.268655010855902,-0.570805054716456
MS4A8,0.0194263512741401,-1.71160876246312
MSANTD1,0.971888926979774,-0.0123833658928073
MSANTD2,0.812364301222717,0.0902491696131576
MSANTD3-TMEFF1,0.549765741058165,-0.259822326938831
MSANTD3,0.135298822991658,0.868705981454494
MSANTD4,0.784596046166152,0.105353884751664
MSC,0.0330247971660382,1.48115984108485
MSGN1,0.923323048794424,0.0346463230668089
MSH3,0.999771454690892,9.92673105815038e-05
MSH4,0.621414695463376,0.206618480589914
MSH5,0.795337675694206,0.099448444230833
MSH6,0.514569763455605,0.288555736878462
MSI1,0.170380527939664,0.768580040388401
MSI2,0.0906182150611359,1.04278449652379
MSL1,0.264541195291967,-0.577506688487423
MSL2,0.645640498228774,0.190009236021957
MSL3,0.600959890298252,-0.221154513027938
MSLN,0.781053593874986,0.107319164937554
MSLNL,0.831105016569535,0.0803440962699608
MSMB,0.29619472060336,-0.528422686642839
MSMO1,0.578105359387499,-0.237993004432828
MSN,0.843675008570449,0.0738248154189302
MSR1,0.833619014969718,-0.0790323876119247
MSRA,0.44520626214147,0.351438735634817
MSRB1,0.527254028111073,0.27798009365632
MSRB2,0.227402582561993,-0.643204607431689
MSS51,0.904353788138498,0.0436616379113862
MST1,0.859216089589761,0.065897599015767
MST1R,0.915438235630214,-0.0383709521048927
MSTN,0.48588732716261,-0.313464427990136
MSTO1,0.243743572163181,-0.613066828391966
MSX1,0.559707462004342,-0.2520389030527
MSX2,0.322020340532511,-0.492116695068057
MT1A,0.628613872700263,0.201616038891629
MT1B,0.467489429779454,-0.330228204343021
MT1E,0.579133813278482,0.237221077629991
MT1F,0.413438464175523,0.3835891213176
MT1G,0.0972460290252543,1.01212812375681
MT1H,0.443492172323163,0.35311404110138
MT1HL1,NA,NA
MT1M,0.486572963089933,-0.312852026739091
MT1X,0.192663695577648,-0.715200113552672
MT2A,0.11895783339047,0.924606954330859
MT3,0.328191063878414,-0.483873248271132
MT4,0.591246714661182,-0.22823125946087
MTA1,0.538795566221003,-0.268575986768048
MTA2,0.789738315621072,0.102516790872426
MTA3,0.797965946748943,-0.0980156418003786
MTAP,0.196320420523369,-0.707034524346172
MTARC1,0.451491258141927,-0.345350654159949
MTARC2,0.90378242486573,-0.0439361083002874
MTBP,0.30865043994972,-0.510533099653944
MTCH1,0.637869957719118,-0.195267851688783
MTCH2,0.905039424065821,0.0433325022519016
MTCL1,0.77693977831105,0.109612642667284
MTCP1,0.443149354359502,0.353449879098709
MTDH,0.811907210604502,-0.0904936015779066
MTERF1,0.68346474688607,0.165283881429288
MTERF2,0.100331390698206,-0.998563167935293
MTERF3,0.790309678893841,0.10220269923951
MTERF4,0.280310821620386,0.552360135635009
MTF1,0.794423494457776,-0.0999479204007851
MTF2,0.737515712490001,0.132228722773509
MTFMT,0.284767455147983,-0.545509645854263
MTFP1,0.89589761170152,-0.0477416211569567
MTFR1,0.518455033710433,0.285288904575378
MTFR1L,0.599817163752714,0.221981111073254
MTFR2,0.531939206947777,-0.274137998524034
MTG1,0.852474002971089,0.0693188563687263
MTG2,0.98331619243515,0.00730680917781607
MTHFD1,0.412410010284539,-0.384670801781888
MTHFD1L,0.632042052336876,-0.199254025372229
MTHFD2,0.641412410010284,-0.192862641621723
MTHFD2L,0.980687921380414,-0.00846917364474203
MTHFR,0.350702776825506,-0.455060795409573
MTHFS,0.802879670894755,0.0953495383853884
MTHFSD,0.107416295280539,-0.968929830241696
MTIF2,0.829962290023997,0.0809416396799998
MTIF3,0.790766769512056,-0.101951589384637
MTLN,0.433321906067878,0.363189355175366
MTM1,0.103073934407496,0.986851146299453
MTMR1,0.349560050279968,0.456478206856716
MTMR10,0.65946748942978,0.180806609532732
MTMR11,0.122157467717975,0.913079978632617
MTMR12,0.407724831447835,0.38963283813731
MTMR14,0.392983659010399,0.405625508019382
MTMR3,0.948120214832591,0.0231365937500593
MTMR4,0.89589761170152,-0.0477416211569567
MTMR6,0.0286824362929951,-1.54238396236036
MTMR7,0.834876014169809,-0.0783780159654973
MTMR8,0.683807564849731,0.16506609898499
MTMR9,0.0698205919323506,1.15601647359884
MTNR1A,0.262484287509999,-0.580896688646369
MTNR1B,0.634213232773397,-0.197764700718719
MTO1,0.327048337332876,-0.485388054417638
MTOR,0.727688264198377,0.138054629111783
MTPAP,0.829848017369443,-0.0810014392645216
MTPN,0.822534567478002,0.0848458415245027
MTR,0.562792823677294,0.249651449007765
MTRES1,0.724488629870872,-0.139968425959662
MTREX,0.745743343617872,-0.127410614389539
MTRF1,0.741400982744829,-0.129946842638296
MTRF1L,0.996800365672495,-0.00139181136556629
MTRNR2L1,0.663581304993715,-0.178105857808071
MTRNR2L10,0.831826625386997,-0.0799671827044478
MTRNR2L11,0.284628378378378,-0.545721801515562
MTRNR2L12,NA,NA
MTRNR2L13,0.483928571428571,0.315218736131795
MTRNR2L3,0.521618357487923,-0.282647132737382
MTRNR2L4,0.691985968699406,0.159902711581106
MTRNR2L5,0.777953330092368,-0.109046455826896
MTRNR2L6,0.621753937845892,-0.206381455468037
MTRNR2L7,0.380903490759754,0.41918504726357
MTRNR2L8,0.762464387464387,-0.117780436163329
MTRR,0.669637755685065,0.174160067823304
MTSS1,0.569534910295966,0.244479650190282
MTSS2,0.609873157353445,-0.214760481037808
MTTP,0.112444292080905,-0.949062585410054
MTURN,0.342703691006742,0.465081218081868
MTUS1,0.886527254028111,0.0523079085773574
MTUS2,0.607701976916924,-0.216309350845847
MTX1,0.543823563021369,0.264541979042638
MTX2,0.169809164666895,0.770038874416839
MTX3,0.348188778425323,0.458185229618722
MUC1,0.851217003770998,-0.0699597095671683
MUC12,0.564366060269407,0.248439111645038
MUC13,0.792366586675809,0.101073846521017
MUC15,0.574170783345095,-0.240958910332772
MUC16,0.700948463032796,0.154313912194928
MUC17,0.807180517198092,-0.0930293291490871
MUC2,0.934178950977031,0.0295699225090714
MUC20,0.754542338018512,0.122316386568385
MUC21,0.963204205233688,-0.0162816300046488
MUC22,0.206185567010309,0.685741738602264
MUC3A,0.518340761055879,0.285384637956545
MUC4,NA,NA
MUC5AC,0.962175751342704,-0.0167455923417456
MUC5B,0.792823677294024,-0.100823388335354
MUC6,0.741858073363044,-0.129679172687201
MUC7,0.48497314592618,-0.314282308612092
MUCL1,0.699462918523597,0.155235304342208
MUCL3,0.785281682093475,0.104974533018209
MUL1,0.576162724260085,-0.239454842500968
MUS81,0.18786424408639,0.726155870637364
MUSK,0.523140212547137,-0.281381895502871
MUSTN1,0.587475717060907,-0.231010079974361
MUTYH,0.492400868472175,0.307681189753027
MVB12B,0.854188092789395,0.0684464868449279
MVD,0.136784367500857,-0.863963533434984
MVK,0.841732373443035,-0.074825969322501
MX1,0.69134956005028,0.160302309188926
MX2,0.408981830647926,-0.388295985451391
MXD1,0.967889384070392,0.0141742735106882
MXD3,0.288881270711919,0.539280614231048
MXD4,0.14204090961033,0.84758655519975
MXI1,0.946634670323392,0.0238175936199801
MXRA5,0.308993257913381,-0.510050996571797
MXRA7,0.471831790652497,0.326212800966693
MXRA8,0.958404753742429,0.018451040823936
MYADM,0.0382813392755114,-1.41701287680455
MYADML2,0.588275625642784,0.230419145609046
MYB,0.741515255399383,-0.129879909682641
MYBBP1A,0.165466803793852,0.781289121980267
MYBL1,0.285224545766198,-0.544813102831009
MYBL2,0.652953948120215,-0.185117447794671
MYBPC1,0.594332076334133,0.225970830066563
MYBPC2,0.610101702662553,-0.214597762983486
MYBPC3,0.70380527939664,-0.152547479751141
MYBPH,0.361787224317221,-0.441546773315058
MYBPHL,0.618786424408639,0.208459222880056
MYC,0.890412524282939,-0.050408739970836
MYCBP,0.905839332647697,0.0429488256479957
MYCBP2,0.207976231287853,0.68198629585632
MYCBPAP,0.565078276768369,-0.247891387908197
MYCL,0.483373328762427,-0.315717316466353
MYCN,0.840018283624729,-0.0757112610917933
MYCT1,0.499485773054508,-0.301476877351743
MYD88,0.906296423265912,-0.0427297339637411
MYDGF,0.663352759684607,-0.178255459766802
MYEF2,0.187178608159068,-0.727743786416995
MYEOV,0.195520511941492,-0.708807674300295
MYF5,0.467603702434008,0.330122058801273
MYF6,0.69226374128671,-0.159728414844558
MYG1,0.098845846189007,1.00504157637658
MYH1,0.994400639926865,0.00243860488469699
MYH10,0.998628728145355,-0.000595944494065358
MYH11,0.961033024797166,-0.017261688043483
MYH13,0.927551137012913,-0.0326621378742896
MYH14,0.711233001942635,-0.147988099859763
MYH15,0.780825048565878,-0.107446263118708
MYH2,0.258713289909725,0.587181261325161
MYH3,0.279168095074849,0.554134216867958
MYH4,0.988115643926408,-0.00519222486577256
MYH6,0.438806993486459,0.357726459473864
MYH7,0.838989829733745,0.0762433036734272
MYH7B,0.153125357102045,0.814952885476588
MYH8,0.422123185921609,0.374560792737172
MYH9,0.0251399840018284,1.59963500301919
MYL1,0.649297223174494,0.187556454454478
MYL10,0.209004685178837,0.679843978364978
MYL12A,0.445663352759685,0.350993076814896
MYL12B,0.576505542223746,0.239196513268466
MYL2,0.63489886870072,0.197295446775817
MYL3,0.870643355045138,0.0601597102683839
MYL4,0.483830419380642,0.315306830158002
MYL5,0.849845731916352,-0.0706599023539113
MYL6,0.563821277568278,0.248858538687678
MYL6B,0.683350474231516,-0.165356499852984
MYL7,0.998285910181694,-0.00074505848073309
MYL9,0.0778196777511142,1.10891057192861
MYLIP,0.572163181350703,-0.242480092442486
MYLK,0.182379156667809,0.739024796826684
MYLK2,0.481659238944121,0.317260104880634
MYLK3,0.779453776711233,-0.108209634310247
MYLK4,0.252542566563821,0.597665410156284
MYLPF,0.471374700034282,0.326633730955451
MYMK,0.49560050279968,-0.304868261692633
MYMX,0.462232887669981,0.335139157893104
MYNN,0.107073477316878,0.970318092953617
MYO10,0.926979773740144,0.0329297418521344
MYO15A,0.984458918980688,0.00680240205734781
MYO15B,0.0468517883670438,1.32927382712166
MYO16,0.747685978745286,0.126280763543032
MYO18A,0.32716260998743,0.485236335819796
MYO18B,0.907781967775111,0.0420184483540703
MYO19,0.270597645983316,-0.567675985790513
MYO1A,0.914752599702891,0.0386963475860766
MYO1B,0.871900354245229,-0.0595331458865146
MYO1C,0.502114044109245,-0.299197631256904
MYO1D,0.637984230373672,0.195190055990966
MYO1E,0.719917723688721,-0.142717134387813
MYO1F,0.842760827334019,0.0742956591911945
MYO1G,0.228888127071192,0.640376734547819
MYO1H,0.811792937949949,-0.0905547310708505
MYO3A,0.947777396868929,0.023293652813396
MYO3B,0.912010055993601,-0.0400003730329285
MYO5A,0.890983887555708,-0.0501301496207201
MYO5B,0.520283396183293,0.283760033533205
MYO5C,0.834533196206148,0.0785563831999451
MYO6,0.926636955776483,-0.0330903834230073
MYO7A,0.156667809393212,0.805020229051882
MYO7B,0.986173008798994,0.00604688812618553
MYO9A,0.95143412181465,-0.0216212772906366
MYO9B,0.0438806993486459,-1.35772645947386
MYOC,0.970517655125129,0.0129965597566297
MYOCD,0.78482459147526,-0.105227397352516
MYOCOS,0.366358130499371,-0.436094165823269
MYOD1,0.790423951548395,0.102139908162714
MYOF,0.579133813278482,0.237221077629991
MYOG,0.416181007884813,-0.380717742382494
MYOM1,0.637527139755456,-0.195501322431026
MYOM2,0.573991543823563,-0.241094505681846
MYOM3,0.0823905839332648,1.08412241912197
MYORG,0.281225002856816,-0.550946070138593
MYOT,0.44977716832362,0.347002594082091
MYOZ1,0.931893497885956,0.0306337184651005
MYOZ2,0.788824134384642,-0.103019810453089
MYOZ3,0.566563821277568,0.246751161409592
MYPN,0.970746200434236,-0.0128943006363307
MYPOP,0.196320420523369,0.707034524346172
MYRF,0.433321906067878,-0.363189355175366
MYRFL,0.53959547480288,0.267931701098687
MYRIP,0.0791909496057593,-1.10132444922959
MYSM1,0.34384641755228,-0.463635496101315
MYT1,0.685521654668038,0.16397882190394
MYT1L,0.917723688721289,-0.0372880579348001
MYZAP,0.391269569192092,-0.407523927836279
MZB1,0.518226488401326,-0.285480392445281
MZF1,0.266598103073934,-0.574142945047643
MZT1,0.746771797508856,0.126812091924832
MZT2A,0.714089818306479,0.146247159173987
MZT2B,0.686435835904468,0.16340005189404
N4BP1,0.448977259741744,-0.347775655029589
N4BP2,0.569420637641412,0.244566796670338
N4BP2L1,0.325791338132785,-0.487060466531935
N4BP3,0.239858301908353,0.620045245258995
N6AMT1,0.457890526796937,0.339238341408695
NAA10,0.347274597188893,0.459326983761452
NAA11,0.643469317792252,-0.191472156500386
NAA16,0.0439949720031996,-1.35659695433289
NAA20,0.612272883099074,-0.213054974569205
NAA25,0.180207976231288,0.744225990512492
NAA30,0.645869043537881,-0.189855530664874
NAA35,0.655010855902183,0.183751502116088
NAA38,0.420180550794195,0.376564053972533
NAA40,0.658781853502457,0.181258372210677
NAA50,0.971660381670666,-0.0124855047648451
NAA60,0.579933721860359,0.236621637256145
NAA80,0.739801165581076,-0.130884988774841
NAAA,0.43640726774083,-0.360108025468077
NAALAD2,0.28133927551137,0.550769635246098
NAALADL1,0.19757741972346,0.704262690567472
NAALADL2,0.739344074962861,-0.131153403172695
NAB1,0.121243286481545,-0.916342299940054
NAB2,0.695577648268769,-0.157654382088387
NABP1,0.397554565192549,-0.400603255093806
NABP2,0.95326248428751,0.0207874983315825
NACA,0.0513084218946406,1.28981134283807
NACA2,0.0799403430275913,1.09723399249485
NACAD,0.878870986173009,0.056074872486422
NACC1,0.494229230945035,-0.306071572040562
NACC2,0.476059878870986,-0.322338418229668
NADK,0.421894640612501,0.374795991487521
NADK2,0.372757399154382,-0.428573727137138
NADSYN1,0.415038281339276,-0.381911843992348
NAE1,0.191292423723003,0.718302230184154
NAF1,0.823791566678094,0.0841826583178326
NAGA,0.44520626214147,-0.351438735634817
NAGK,0.488858416181008,-0.310816903605886
NAGLU,0.920580505085133,-0.0359382262958335
NAGPA,0.735230259398926,0.133576627275444
NAGS,0.525997028910982,-0.279016708947421
NAIF1,0.707804822306022,-0.150086482820627
NAIP,0.108444749171523,-0.964791471414102
NALCN,0.432636270140555,0.363877074213617
NAMPT,0.55296537538567,0.257302061732771
NANOG,0.374128671009028,-0.426979008765473
NANOGNB,0.274140098274483,-0.562027435873564
NANOS1,0.248200205690778,0.605197862924586
NANOS2,0.748828705290824,0.125617515885256
NANOS3,0.883898982973374,-0.0535973658060088
NANP,0.502228316763798,0.299098804431604
NANS,0.954290938178494,-0.0203192001567964
NAP1L1,0.837275739915438,-0.0771314923023896
NAP1L2,0.751342703691007,-0.1241619266796
NAP1L3,0.0826191292423723,-1.08291938654686
NAP1L4,0.199748600159982,0.699516255543011
NAP1L5,0.656610673065935,-0.182692062185466
NAPA,0.342360873043081,0.465515874813966
NAPB,0.381556393555022,0.418441264787024
NAPEPLD,0.620271968917838,0.207417844853696
NAPG,0.452291166723803,0.344581893971018
NAPRT,0.305450805622215,0.515058725084858
NAPSA,0.235973031653525,-0.627137627848975
NARF,0.725059993143641,-0.139626057410671
NARS1,0.243857844817735,-0.612863268752944
NARS2,0.125928465318249,0.899876089325629
NASP,0.692720831904925,-0.159441751809792
NAT1,0.409553193920695,-0.387689682851308
NAT10,0.273568735001714,-0.562933537771003
NAT14,0.241686664381214,-0.616747312130334
NAT16,0.998628728145355,0.000595944494065358
NAT2,0.713632727688264,0.146525241131241
NAT8,0.213575591360987,-0.670448382462563
NAT8L,0.786424408639013,0.104343015556484
NAT9,0.0839904010970175,1.0757703447572
NATD1,0.439721174722889,0.35682262047562
NAV1,0.819792023768712,-0.0862963115014473
NAV2,0.519940578219632,0.284046287184283
NAV3,0.0511941492400868,-1.29077966984325
NAXD,0.0414809736030168,1.38215105880528
NAXE,0.0643355045137699,-1.19154928899005
NBAS,0.38178493886413,-0.418181208203264
NBDY,0.997371728945263,0.00114294626110966
NBEA,0.354245229116672,-0.450695990007122
NBEAL1,0.808479030967889,-0.0923312396450672
NBEAL2,0.607130613644155,-0.216717867931658
NBL1,0.445091989486916,0.351550221832812
NBN,0.600731344989144,0.22131970682297
NBPF1,0.670634012359808,-0.173514424355459
NBPF11,NA,NA
NBPF12,NA,NA
NBPF15,0.982317143185211,-0.00774827667421709
NBPF26,0.785967318020798,0.1045955123554
NBPF3,0.670437664266941,-0.173641595625063
NBPF4,0.418695006284996,-0.378102218845582
NBPF6,0.651125585647355,-0.186335238937937
NBPF9,0.991051454138702,0.00390379690886693
NBR1,0.623014512627128,-0.205501836678759
NCALD,0.428408181922066,0.368142243419844
NCAM1,0.470346246143298,-0.327582317751
NCAM2,0.879556622100331,0.0557361972819154
NCAN,0.150039995429094,-0.823792957751916
NCAPD2,0.868700719917724,-0.0611298185743101
NCAPD3,0.250142840818192,-0.601811922273463
NCAPG,0.613872700262827,0.211921679844717
NCAPG2,0.693406467832248,0.159012111726702
NCAPH,0.49742886527254,-0.303269016683997
NCAPH2,0.494572048908696,-0.305770431742882
NCBP1,0.957147754542338,0.0190210151706092
NCBP2,0.880242258027654,0.0553977859801923
NCBP2AS2,0.555136555822192,0.255600173372283
NCBP2L,0.917038052793966,-0.0376126427644854
NCBP3,0.749742886527254,0.125087646084096
NCCRP1,0.724602902525426,-0.139899930654434
NCDN,0.166038167066621,0.779792069543374
NCEH1,0.807564849731459,-0.0928225925266726
NCF1,0.83339046966061,0.0791514702783969
NCF2,0.15872471717518,0.79935543810378
NCF4,0.98240201119872,-0.00771075710313952
NCK1,0.889612615701063,-0.050799066937256
NCK2,0.209004685178837,-0.679843978364978
NCKAP1,0.995314821163296,-0.00203952883373191
NCKAP1L,0.147297451719803,0.831804766487992
NCKAP5,0.492400868472175,-0.307681189753027
NCKAP5L,0.102159753171066,0.990720165045477
NCKIPSD,0.400068563592732,-0.397865573076362
NCL,0.961033024797166,0.017261688043483
NCLN,0.553536738658439,0.25685354937038
NCMAP,0.970974745743344,-0.0127920655883296
NCOA1,0.987201462689978,0.00559420983664824
NCOA2,0.629642326591247,-0.20090608498961
NCOA3,0.81396411838647,0.0893947394968259
NCOA4,0.444177808250486,0.352443143210129
NCOA5,0.998057364872586,-0.000844496256073806
NCOA6,0.413781282139184,0.383229159024383
NCOA7,0.352416866643812,-0.452943314462476
NCOR1,0.889384070391955,-0.0509106533926241
NCR1,0.665638212775683,0.176761754143339
NCR2,0.0971317563707005,-1.0126387581271
NCR3,0.259284653182493,0.586223187956459
NCR3LG1,0.509541766655239,-0.292820211491788
NCS1,0.777625414238373,0.109229554302042
NCSTN,0.524282939092675,0.280434274612165
NDC1,0.352988229916581,0.452239775539944
NDC80,0.434578905267969,-0.361931358429813
NDE1,0.596160438806993,-0.22463684711902
NDFIP1,0.679122386013027,-0.168051953583186
NDFIP2,0.16055307964804,-0.794381359600296
NDN,0.421666095303394,-0.375031317682335
NDNF,0.859216089589761,0.065897599015767
NDOR1,0.893040795337676,-0.0491287014861894
NDP,0.942178036795795,0.0258670238608575
NDRG1,0.731573534453205,-0.135742014033282
NDRG2,0.889269797737401,0.0509664573736714
NDRG3,0.967089475488516,-0.0145333429663664
NDRG4,0.0398811564392641,1.39923225688222
NDST1,0.398697291738087,0.399356714393284
NDST2,0.0137127185464518,1.86287643779377
NDST3,0.718203633870415,-0.143752401819419
NDST4,0.587704262370015,-0.230841159520305
NDUFA1,0.683579019540624,0.165211275146096
NDUFA10,0.964689749742887,-0.0156123360230058
NDUFA11,0.335390241115301,-0.474449578257762
NDUFA12,0.959433207633413,0.0179852539310323
NDUFA2,0.519140669637756,0.284714947026769
NDUFA3,0.150954176665524,-0.821154866226868
NDUFA4,0.799565763912696,0.0971458099292545
NDUFA4L2,0.483601874071535,0.315512024814266
NDUFA5,0.205690778196778,-0.686785178738089
NDUFA6,0.605873614444064,-0.21761796044432
NDUFA7,0.333904696606102,-0.476377472243117
NDUFA8,0.889155525082848,-0.0510222685260843
NDUFA9,0.826991201005599,-0.0824991112153416
NDUFAB1,0.26979773740144,-0.568961696762668
NDUFAF1,0.124328648154497,-0.905428788479234
NDUFAF2,0.519140669637756,-0.284714947026769
NDUFAF3,0.235058850417095,-0.628823392146671
NDUFAF4,0.327391155296538,-0.484933057537986
NDUFAF5,0.427951091303851,-0.36860586180591
NDUFAF6,0.716603816706662,0.144720883066045
NDUFAF7,0.625985601645526,0.203435655923453
NDUFAF8,0.339732601988344,-0.468862774636457
NDUFB1,0.332419152096903,0.478313962594336
NDUFB10,0.0845617643697863,-1.07282596411042
NDUFB11,0.997714546908925,-0.000993695621493098
NDUFB2,0.612501428408182,0.212892894148625
NDUFB3,0.673408753285339,0.171721242746246
NDUFB4,0.480402239744029,-0.31839497648519
NDUFB5,0.932807679122386,0.030207887341975
NDUFB6,0.363501314135527,-0.439494014734032
NDUFB7,0.989029825162839,-0.00479061162998244
NDUFB8,0.400754199520055,0.397121917959893
NDUFC1,0.828362472860245,-0.0817795840891602
NDUFC2-KCTD14,0.255513655582219,-0.592585884627009
NDUFC2,0.151982630556508,-0.818206042874309
NDUFS1,0.378128213918409,-0.422360916681542
NDUFS2,0.96114729745172,0.017210050865858
NDUFS3,0.305107987658553,-0.51554642247682
NDUFS4,0.841960918752143,0.0747080666526026
NDUFS5,0.410695920466232,-0.38647961106844
NDUFS6,0.347046051879785,-0.45961289192313
NDUFS7,0.599588618443606,0.222146619643056
NDUFS8,0.962518569306365,-0.0165908831498572
NDUFV1,0.375271397554565,0.425654535393992
NDUFV2,0.238487030053708,-0.622535234775941
NDUFV3,0.683121928922409,0.165501773138133
NEB,0.301222717403725,-0.521112277919423
NEBL,0.812935664495486,-0.0899438229916336
NECAB1,0.947091760941607,0.0236079414402373
NECAB2,0.576048451605531,0.239540986403245
NECAB3,0.814306936350131,-0.0892118658263984
NECAP1,0.0403382470574791,1.39428297845357
NECAP2,0.326591246714661,0.485995459386444
NECTIN1,0.241115301108445,-0.617775228543702
NECTIN2,0.135184550337104,-0.869072939213465
NECTIN3,0.712947091760942,0.146942698211032
NECTIN4,0.774997143183636,-0.110699898399328
NEDD1,0.27436864358359,-0.561665523784368
NEDD4,0.982859101816935,0.00750873617524816
NEDD4L,0.394926294137813,0.403483950034539
NEDD8-MDP1,0.238372757399154,0.622743379750883
NEDD8,0.593646440406811,-0.226472131948199
NEDD9,0.561535824477203,0.250622531697333
NEFH,0.0390812478573877,1.40803157778526
NEFL,0.55902182607702,0.252571235477147
NEFM,0.128099645754771,0.892452071246422
NEGR1,0.971317563707005,-0.0126387581271024
NEIL1,0.316078162495715,-0.500205508068103
NEIL2,0.267283739001257,0.573027462032242
NEIL3,0.580162267169466,0.23645052043679
NEK1,0.657182036338704,-0.18231431624367
NEK10,0.648611587247172,0.188015297055959
NEK11,0.323620157696263,0.489964434823664
NEK2,0.140555365101131,0.852152572401997
NEK3,0.236087304308079,-0.626927366657793
NEK4,0.891783796137584,0.0497404231189146
NEK5,0.536053022511713,-0.270792250894237
NEK6,0.808593303622443,0.0922698596037096
NEK7,0.749971431836362,-0.124955279584472
NEK8,0.696720374814307,0.156941488819475
NEK9,0.964918295051994,0.0155094592057763
NELFA,0.638898411610102,-0.194568191582722
NELFB,0.521426122728831,0.282807215068734
NELFCD,0.512741400982745,0.290101614308321
NELFE,0.933036224431494,-0.0301014947687081
NELL1,0.147640269683465,-0.83079517018233
NELL2,0.431379270940464,0.365140727876188
NEMF,0.194034967432293,0.712119997933461
NEMP1,0.243057936235859,0.614290193938666
NEMP2,0.942977945377671,0.0254984645402812
NENF,0.289795451948349,0.5379084346317
NEO1,0.691463832704834,0.160230530908967
NEPRO,0.634784596046166,0.197373620564509
NES,0.378813849845732,0.421574151100603
NET1,0.885384527482573,0.0528680717943219
NETO1,0.587704262370015,-0.230841159520305
NETO2,0.342475145697635,-0.46537094089575
NEU1,0.898525882756256,-0.0464694081751322
NEU2,0.653068220774769,-0.185041449110095
NEU3,0.6843789281225,0.164703370757186
NEU4,0.691806650668495,0.160015267220841
NEURL1,0.852131185007428,-0.0694935407507435
NEURL1B,0.567592275168552,-0.245963523846172
NEURL2,0.488858416181008,0.310816903605886
NEURL3,0.984801736944349,-0.00665119408904614
NEURL4,0.752828248200206,0.123304093343678
NEUROD2,0.517198034510342,0.286343134222685
NEUROD4,0.833847560278825,0.0789133375887277
NEUROD6,0.640726774082962,-0.193327127742901
NEUROG1,0.84916009598903,0.0710104225358957
NEUROG2,0.0153125357102045,-1.81495288547659
NEUROG3,0.918180779339504,-0.0370718027420318
NEXMIF,0.214032681979202,-0.669519906466158
NEXN,0.733516169580619,0.134590308157117
NF1,0.275625642783682,-0.559680380373281
NF2,0.442920809050394,-0.353673915462667
NFAM1,0.550908467603702,-0.258920552358388
NFASC,0.800479945149126,-0.0966495442196017
NFAT5,0.777168323620158,-0.109484908995215
NFATC1,0.759456062164324,-0.119497346898703
NFATC2,0.671237572848817,-0.173123741654614
NFATC2IP,0.809850302822535,-0.0915952510798786
NFATC3,0.770083419037824,0.113462227469693
NFATC4,0.481887784253228,0.317054082826532
NFE2,0.350817049480059,0.454919308364209
NFE2L1,0.40029710890184,0.397617546523703
NFE2L2,0.174608616158153,-0.757934329601724
NFE2L3,0.401896926065593,0.395885315524452
NFIA,0.46920351959776,0.328638738806822
NFIB,0.668952119757742,0.174604965743622
NFIC,0.435150268540738,-0.361360744128958
NFIL3,0.841618100788481,-0.0748849326627454
NFILZ,0.342360873043081,-0.465515874813966
NFIX,0.561307279168095,0.250799325708284
NFKB1,0.599131527825391,0.222477826127672
NFKB2,0.229230945034853,0.639726755156996
NFKBIA,0.12078619586333,0.917982696533969
NFKBIB,0.356987772825963,0.447346658636132
NFKBID,0.796937492857959,-0.0985757408014374
NFKBIE,0.238372757399154,0.622743379750883
NFKBIL1,0.444863444177808,-0.351773280123233
NFKBIZ,0.516283853273912,0.287111457257051
NFRKB,0.996457547708833,0.00154119890882787
NFS1,0.772026054165238,-0.112368042942424
NFU1,0.455262255742201,-0.341738354089734
NFX1,0.366129585190264,-0.436365176429195
NFXL1,0.34841732373443,-0.457900259476014
NFYA,0.133813278482459,0.873500788769032
NFYB,0.298594446348989,-0.524918274114069
NFYC,0.471260427379728,0.326739027229916
