"","main_Rho","Carnivore_Rho","Herbivore_Rho","main_P","Carnivore_P","Herbivore_P","main_p.adj","Carnivore_p.adj","Herbivore_p.adj","Driver","DriverNumeric"
"RAB13",-0.308647171728663,1.85172243021162,0.486961122883789,1,0.0640656913896692,0.626285881963493,1,0.208079973018029,0.827880269184982,"Carnivore",1
"ZUP1",-5.52819449060812,4.88804792745281,-4.37610109922258,9.70629761059625e-08,1.01840740721525e-06,1.20820991723585e-05,2.44469282485551e-05,0.000115378362646491,0.00106745308021686,"Both",3
"CFAP46",2.88985496434306,-2.17171843942976,1.85811295285794,0.0115625880395539,0.029876906821635,0.0631529758050792,0.0996201998025878,0.129245986155617,0.254015673439713,"Both",3
"NKX6-2",-0.478629056684274,NA,-0.138654380593705,1,NA,0.889723268795859,1,NA,0.957350269776426,"MissingData",5
"INPP5A",0.581401001033132,-0.401444209470656,0.33553515710822,1,0.68809310588749,0.737221428685263,1,0.832744952372651,0.887084255301388,"Both",3
"CALHM4",1.06140873478139,-1.25056082022017,-0.459797058792991,0.86551256712595,0.211094752535437,0.645661894556834,1,0.426403358644213,0.838446798501885,"Carnivore",1
"CALHM5",-0.679582759984949,-0.12133137207499,-1.88863848443366,1,0.903428572247719,0.05894028657274,1,0.954196502114648,0.24487908380416,"Herbivore",2
"TRAPPC3L",-0.234653574740924,-0.338364674962745,-0.515932033366303,1,0.73508839110807,0.605901880033224,1,0.85992874880131,0.816652550595254,"Herbivore",2
"CREB3L4",0.511495641342773,0.310475173302053,1.4896726586938,1,0.756199636157089,0.136310327020295,1,0.872735571095005,0.390362913546282,"Herbivore",2
"LRRC27",2.00420048258791,-1.99223228795461,0.480570782558446,0.135145766721815,0.0463455771392329,0.630821585115297,0.492481993416944,0.169314490632324,0.830556987501734,"Both",3
"CRTC2",2.09564075281748,-1.38412256210334,1.49472279786155,0.108342213691995,0.166320929501614,0.134986801901447,0.428604066312416,0.371063474319848,0.387878252301677,"Both",3
"TCERG1L",1.28901612574658,-1.45575806059807,1.26849714983147,0.592177441442801,0.145459513261316,0.204620467909756,1,0.342428878937303,0.481651231034973,"Unclear",0
"GLRX3",1.77027770859262,-1.64178738149814,1.69186319693757,0.230042668882647,0.100634075026951,0.090672060564034,0.686264099409981,0.274081068054299,0.311155587063233,"Both",3
"GATAD2B",1.17676683205526,0.374153655095213,1.76794736496388,0.71786575345547,0.708290001802874,0.0770697034257662,1,0.844812941787088,0.283389194097473,"Herbivore",2
"TUBE1",-0.309283656096585,0.800356603364541,0.212891387765242,1,0.423504216674705,0.831411679977545,1,0.642262674192616,0.931845659020608,"Carnivore",1
"CLRN3",0.819763961612436,-2.67926168641119,-0.196962165895115,1,0.0073784704682491,0.84385714501905,1,0.0525083106630676,0.937603233359266,"Carnivore",1
"ADAM12",0.812610901916037,-0.876985907111638,-0.374131971296491,1,0.380494292779354,0.70830613344357,1,0.604450523075335,0.874804489255321,"Carnivore",1
"NPR1",1.59554171858581,-0.946328230906525,2.45537699163839,0.331773445822715,0.3439811985195,0.0140736909298922,0.862063327591621,0.571540915153339,0.107733163871562,"Herbivore",2
"SNAPIN",NA,NA,2.06384514251171,NA,NA,0.0390324013763809,NA,NA,0.192947909091113,"MissingData",5
"CHTOP",NA,NA,1.90371801573116,NA,NA,0.0569469188301047,NA,NA,0.240566225519199,"MissingData",5
"FANK1",0.588870396626291,-1.77870569053962,-1.00488302563745,1,0.0752880257584906,0.314953178872618,1,0.229078519492194,0.598835903383727,"Carnivore",1
"S100A14",2.04581923207344,-2.01329622509694,2.0736010483453,0.122322477385543,0.0440834752614601,0.0381163777679852,0.461987275873191,0.165019471622249,0.190159546703993,"Unclear",0
"S100A16",0.816912969972935,-0.40332333772626,1.11328461084586,1,0.686710375413161,0.265586213663132,1,0.831941984779867,0.552758980131702,"Herbivore",2
"S100A2",1.09907902592915,0.0449543605762056,2.76518746580318,0.815200792728356,0.964143687133155,0.00568900911133689,1,0.982900477774079,0.06143447613968,"Herbivore",2
"S100A3",0.872084713846591,-1.71297649350775,-0.608350723518746,1,0.0867168641980951,0.542954885993466,1,0.249371100965147,0.778292755010742,"Carnivore",1
"S100A4",0.862328591139929,-0.205120116700039,1.23532516493715,1,0.837478279732453,0.216709511719532,1,0.919074652776011,0.494785204489275,"Herbivore",2
"S100A5",2.28691533137637,-1.27007903280035,2.03306143704195,0.0666022967061448,0.204056479472145,0.0420463163936269,0.316544222713552,0.418779484348661,0.201874627495349,"Both",3
"S100A6",-1.06836884724214,0.405613122098072,-1.76319388380441,0.856062491254199,0.685026885711335,0.0778677949877027,1,0.830839593518417,0.285213909774374,"Herbivore",2
"S100A8",-2.23582996886866,2.14179868038562,-0.526609444812911,0.0760887331422953,0.0322096856737104,0.59846483180685,0.345784868908883,0.135403143269663,0.812574674045673,"Both",3
"S100A12",-0.797279591394194,0.602433707886568,0.249158655102028,1,0.546885478035615,0.803238059483581,1,0.737394683929558,0.920574539077237,"Both",3
"PRR9",-0.752853069670473,0.967287890440132,-0.622029143283017,1,0.333400135632063,0.533922704997269,1,0.562790507352866,0.772641114659471,"Carnivore",1
"UROS",0.828471933761992,-1.27926962364513,0.00927534241814507,1,0.200802125605116,0.992599453602494,1,0.415093796559025,0.997424848328754,"Carnivore",1
"TCHHL1",-2.24221771057267,2.84902884656311,-0.265440899926114,0.0748419151786829,0.0043852904203911,0.790669832211814,0.341830343840589,0.0372972918842879,0.915289898404454,"Carnivore",1
"MMP21",4.07373198007261,-4.20198447465726,2.4423807437952,0.000138797167576411,2.64585283624e-05,0.0145907493811768,0.00436071267445887,0.00111444507278826,0.110103099031422,"Carnivore",1
"S100A10",NA,NA,2.48720220213186,NA,NA,0.0128752196814114,NA,NA,0.102251070953453,"MissingData",5
"THEM4",-2.20349337384593,2.1507845372966,-1.74980465295747,0.0826799804611821,0.0314932101311612,0.0801520275278866,0.366733156656702,0.133315345464964,0.290970708667304,"Both",3
"THEM5",-1.96600406403278,1.33153252180942,-2.57865153170438,0.147894423489319,0.183013851327387,0.00991867866439259,0.520610418767898,0.392960651486909,0.0860086726766012,"Herbivore",2
"LINGO4",0.844246774752976,-1.69537737434155,-0.832255437755948,1,0.0900038552215992,0.405264777970212,1,0.255474641453672,0.679324097605096,"Carnivore",1
"TEX36",-2.73375557833092,2.37181674825913,-0.834645144740818,0.0187849520650175,0.0177008673650511,0.403917535837014,0.138544751394117,0.0919295525288635,0.678034314248359,"Both",3
"MRPL9",-1.43090394857231,1.42388702498121,-0.133509333183773,0.457373235757304,0.154479178372027,0.893790583536863,1,0.355564580618425,0.959243300572668,"Both",3
"LHPP",1.97196990630916,-1.30345724573241,1.94850781755253,0.145839126049268,0.192418703650698,0.0513542303304498,0.517716906943045,0.403880520211551,0.22619584767018,"Both",3
"OAT",0.447072955994257,-0.92922733971696,0.651658783604972,1,0.352771281652155,0.514621317026231,1,0.579613391849154,0.759533776809004,"Unclear",0
"TUFT1",1.1821805135804,-1.13939003163188,-0.137206074504648,0.711402248674698,0.254540511809587,0.890867909562526,1,0.476831403523204,0.957818913909458,"Both",3
"SLC16A10",-0.467751601939027,1.36264720520439,0.288171199346805,1,0.172993724040791,0.773215693685132,1,0.380864806500933,0.906549958693838,"Carnivore",1
"BUB3",NA,NA,1.56666065255595,NA,NA,0.117194032574336,NA,NA,0.35814443325743,"MissingData",5
"PI4KB",-0.584088470827962,1.21290016551945,-0.934299159283091,1,0.22516799236233,0.35014959788254,1,0.443174227899522,0.63223513780529,"Unclear",0
"PSMD4",0.745225647653672,0.239536736702387,0.703880421353243,1,0.81068941365997,0.481507245147746,1,0.9028541485117,0.735741981202848,"Both",3
"IKZF5",2.89022458545475,-2.2289286961982,2.44292237442922,0.0115490007537771,0.0258186494329696,0.0145688705475035,0.0995598969715227,0.117932877133525,0.110040457923804,"Both",3
"PIP5K1A",-1.35382861076776,-0.101118010616337,-1.44062361810747,0.527373190512713,0.919456780921456,0.149691044284532,1,0.962279690713143,0.409463452517506,"Herbivore",2
"SCNM1",0.634595511317249,0.394216457461445,0.689606361163704,1,0.693421236197187,0.490441765986353,1,0.836030719106567,0.742794286400754,"Herbivore",2
"LYSMD1",0.923721191488841,0.315089781194543,1.42348005207846,1,0.752693487071833,0.154597040773014,1,0.87008262994548,0.416674609363744,"Herbivore",2
"TNFAIP8L2",0.667562179500024,-0.0328918660181502,1.01604099442994,1,0.973760819265029,0.309609865447532,1,0.987277538990765,0.593622224487687,"Herbivore",2
"CDK19",0.211719587136043,1.04012408459252,1.11360831044086,1,0.298282255423336,0.265447259648584,1,0.525674104109261,0.552540725779362,"Unclear",0
"SEMA6C",0.751596862208226,-1.03366851385111,0.148725606425976,1,0.301291157486265,0.881770154942074,1,0.529142155468462,0.954078481071594,"Carnivore",1
"GABPB2",-1.02405972191841,2.59671431873615,-0.241669701209134,0.917421202117843,0.00941201684679684,0.80903610866205,1,0.0610299686611833,0.922588031891316,"Carnivore",1
"SLC22A16",-4.79280949987128,5.07521401233043,-2.30917849343715,4.93385325185967e-06,3.87060108325375e-07,0.0209336784786193,0.000436025674515224,6.12655036725122e-05,0.134682153813773,"Carnivore",1
"MLLT11",0.252459264344552,1.19900677024176,1.89767108897719,1,0.23052531308688,0.0577394233305904,1,0.450202044599781,0.242433842712753,"Herbivore",2
"DDO",-1.19552806645855,2.15693841456956,-0.547261999435767,0.695642331860686,0.0310104632919224,0.584198746885762,1,0.131834359906587,0.803366207539773,"Carnivore",1
"BNIPL",0.851329553515114,-1.2468591506181,-0.243867372214466,1,0.212449147202709,0.807333539567407,1,0.427943446280929,0.921821660456141,"Carnivore",1
"CDC40",0.699413511617984,-1.77304730413934,1.0731802444397,1,0.0762208687432013,0.283190252726055,1,0.230842538427295,0.569861056044274,"Carnivore",1
"ANXA9",0.612064481375957,-0.889917740035834,-0.484896486408866,1,0.373510057574106,0.627749774896693,1,0.599036135454702,0.828801506988718,"Carnivore",1
"CEP57L1",-1.85941101340248,1.94146771899658,0.0113096210190648,0.188906705716344,0.052201571264867,0.990976420364727,0.608430975444457,0.182166402206963,0.996880580754165,"Carnivore",1
"AFG1L",-0.411951877305774,0.901797782667516,-0.0737109499467738,1,0.367164297884449,0.941240385696216,1,0.593406013251125,0.975546097049041,"Carnivore",1
"NR2E1",0.0764523357308354,-0.126698558419441,-0.374710496453411,1,0.899178986858336,0.707875785076215,1,0.952390528145445,0.874696464426686,"Herbivore",2
"HTRA1",1.06097282391774,-0.646121706017257,1.02133439131337,0.866106755135214,0.518200539115155,0.307096037785901,1,0.717113027072812,0.591004587059402,"Both",3
"CTSS",-2.36357893919318,2.83268328905223,-0.764974441236374,0.0542981108590092,0.00461590946338958,0.444286764256753,0.278720465795295,0.0385393840094332,0.709212728427363,"Carnivore",1
"PLEKHA1",3.28031587454098,-3.18116529743688,1.45449804313179,0.00311072766894741,0.00146683909281469,0.145808275616509,0.0406654987310842,0.0174224798093638,0.404139250935019,"Both",3
"TACC2",2.19412214296892,-2.15701919473564,1.80453254935572,0.0846798893820044,0.031004168885733,0.0711478612738198,0.370711740517345,0.131834359906587,0.270903378761415,"Both",3
"SCML4",-2.59884485030831,2.81836991776402,-1.89634999841553,0.0280614118121001,0.00482681648947431,0.0579137789829893,0.182476417528773,0.0395646962143118,0.242941108575381,"Unclear",0
"NSMCE4A",-0.989517183690036,-1.23779142568925,-1.58571428571428,0.967230500150488,0.21579340854928,0.112804137034738,1,0.431739103424977,0.350209204596067,"Unclear",0
"PDSS2",-0.549503453841183,-0.10184257947715,-0.591343510872473,1,0.918881627799852,0.554290281516761,1,0.962202161366739,0.785778254079802,"Herbivore",2
"ADAMTSL4",-1.33222406741794,1.40990837813603,0.103342870360269,0.548359710481416,0.158566738484192,0.917690852113143,1,0.360885128891599,0.966505213193618,"Carnivore",1
"BEND3",-0.996301636186288,0.0283352907181986,-0.0396844839043715,0.957310827145742,0.977394733969334,0.968344671983082,1,0.988547511816112,0.988106571758096,"DoubleBoth",4
"QRSL1",-1.43907680787882,2.44404812564337,-1.00858458935385,0.450386286514141,0.014523489041561,0.313173901107707,1,0.0808551294772132,0.596993503828628,"Carnivore",1
"ECM1",2.12470427108835,-1.9694032506468,1.7306410969277,0.100833890564539,0.0489068027707739,0.0835157969896211,0.411970258913394,0.175181418119135,0.298239161358178,"Both",3
"RTN4IP1",-0.573840340545573,1.46842094028342,0.866889683558606,1,0.141989916954904,0.386002456573933,1,0.337565593873659,0.664112338455266,"Carnivore",1
"TARS2",-1.68534777270874,2.34311939408601,-1.62192493885626,0.275764481277267,0.0191232624115116,0.104819420968642,0.768458941741114,0.0967226696541878,0.33507304278287,"Unclear",0
"RPRD2",-0.117865649707991,0.419202645466431,0.461453830242542,1,0.675068038875901,0.644473038609558,1,0.824613980550522,0.837592948177418,"Unclear",0
"SEC23IP",0.387695346838917,0.325892181676405,0.771533199443513,1,0.744505931189205,0.440390951851688,1,0.865910039493897,0.707060872562,"Herbivore",2
"ATG5",0.492064121759818,-0.444883639223192,0.285831707900539,1,0.656403846638754,0.775007021419603,1,0.813302155381344,0.907599798438722,"Both",3
"BAG3",3.06975347024189,-3.0782112427277,1.98293068084617,0.00642706591268889,0.00208247239243467,0.0473751730419177,0.0657143572886025,0.0225443753528007,0.215408778325459,"Carnivore",1
"TIAL1",NA,NA,1.52542553961938,NA,NA,0.127152992600015,NA,NA,0.374913273044491,"MissingData",5
"CIART",0.651533849270467,-0.71836687388507,0.579068603800925,1,0.472531106379561,0.562542883624864,1,0.681251222112124,0.790818805039782,"Unclear",0
"C1orf54",-1.34136053513022,1.39347361569653,0.329642465888879,0.539410272893314,0.163476618140208,0.741670131308878,1,0.367251876398401,0.889576080981619,"Carnivore",1
"RGS10",0.447775085713996,0.578861214317831,0.619130572214471,1,0.56268282268588,0.535830344533287,1,0.749615332624738,0.773658421440455,"Unclear",0
"APH1A",NA,NA,1.69282619163529,NA,NA,0.0904885556690085,NA,NA,0.310885569429118,"MissingData",5
"PLEKHO1",1.31286493055487,-1.00823211829965,0.596364836963291,0.567685397703553,0.313343042236242,0.550931525616336,1,0.541392545801031,0.783301238157019,"Both",3
"EIF3A",2.29677153830625,-3.26052201342952,0.726097114092881,0.0648954179977199,0.00111207334440169,0.467779238081847,0.312087365857569,0.0143169921915824,0.725364361433909,"Carnivore",1
"SV2A",0.86219561034721,-0.779722651297669,1.18994462844836,1,0.435554143064973,0.234068156053141,1,0.652933989000513,0.515981332988625,"Herbivore",2
"CACUL1",-0.927413157589606,0.757798187257933,-0.359925959263806,1,0.448571807752223,0.718902503534883,1,0.662851245398012,0.880486809170825,"Both",3
"BOLA1",-0.598000783194628,1.27862884977755,0.145069783804928,1,0.201027785662769,0.884655774912426,1,0.415284354033666,0.955093343149589,"Carnivore",1
"H2BC21",0.566664941449878,1.8139204039438,2.52357307257618,1,0.0696899809292037,0.0116168914341583,1,0.21901547623252,0.095631383065654,"Unclear",0
"ASCC3",1.20025383855004,-2.49425490784443,0.766008013620632,0.690122314932908,0.0126221862358079,0.443671533978476,1,0.0733951331894215,0.708659035697391,"Carnivore",1
"H3C10",1.85307028396853,-1.40505536592813,1.88171634522053,0.191616856232923,0.160004815169951,0.0598745392548056,0.614367822509732,0.362621312089006,0.247011047793623,"Unclear",0
"H2BC18",-1.83177801499211,2.27206565096594,-1.32181809078787,0.200953499942012,0.0230825453761986,0.18622873272254,0.63425969976725,0.110293052056529,0.460289955580917,"Carnivore",1
"FCGR1A",-0.124944188004433,0.0889988318979967,0.675724968015661,1,0.929082838447793,0.499215280565799,1,0.966624136285855,0.749238933582503,"Herbivore",2
"FAM204A",-0.522778159323551,1.35365597852904,0.954546977673273,1,0.175846158731469,0.339806841699132,1,0.384133962612578,0.623404123008548,"Unclear",0
"RAB11FIP2",1.46131877613423,-1.49639133781307,0.518616750745184,0.431783938303514,0.134551705524952,0.604028025621634,1,0.327546381087698,0.815279396061377,"Carnivore",1
"VAX1",-0.179285281760956,-0.121952456124679,0.678035467302536,1,0.902936671643382,0.497749205575749,1,0.954196502114648,0.748135903597363,"Herbivore",2
"SIM1",-1.24195296854281,1.41801672003284,-1.02364433261624,0.642761745517233,0.156185883321484,0.306003297544951,1,0.35796247632215,0.590121851021452,"Unclear",0
"PRDM13",1.00726471764895,-0.751315553717091,1.76285897057585,0.941422740124396,0.45246277079689,0.0779242785150779,1,0.665984787635313,0.285247206515559,"Herbivore",2
"CCNC",NA,NA,2.64003117602607,NA,NA,0.00828984009268772,NA,NA,0.0768707197153177,"MissingData",5
"PNLIP",-5.06891403977805,3.23857438142706,-5.87723102897338,1.20027557269892e-06,0.00120128692621721,4.17185789769981e-09,0.000148676757824804,0.0151541539509465,8.45270558297702e-06,"Herbivore",2
"PNLIPRP3",1.0205715626085,-0.752062788948899,1.04102160324389,0.922372404741819,0.452013300231094,0.297865522047841,1,0.665582059887873,0.583738634611711,"Unclear",0
"GJA8",2.16790119274344,-2.50101767353817,1.6444228334154,0.0904986152980366,0.0123836998274468,0.100088891821987,0.385854535184522,0.0722318441835985,0.327328223894852,"Carnivore",1
"PNISR",-0.579616301177113,0.586908262990827,0.925966697460351,1,0.557265319966511,0.354463287400062,1,0.745781293728767,0.635353805537373,"Herbivore",2
"FBXL4",-1.07596037105254,1.39630306544464,-0.31415502455139,0.845834940254477,0.16262325109176,0.75340329982482,1,0.36662156321841,0.895505070525668,"Carnivore",1
"FAM160B1",0.825954940096925,0.0650234827026833,0.824289061082082,1,0.948155303323655,0.409775332612002,1,0.975426677744274,0.683098124354975,"Both",3
"CHD1L",1.97745704549357,-0.396392350982156,1.82392146344824,0.143969973882077,0.691815607985405,0.0681639463017351,0.513231549927378,0.835099245185561,0.264766212701851,"Both",3
"KLHL32",2.0887272044455,-1.33923116488531,2.04583536388104,0.110196859576997,0.180495429774798,0.040772571411839,0.43277955491929,0.39035089565995,0.197841025663952,"Both",3
"UFL1",-0.377342434706596,-0.819714025737871,0.222135127481576,1,0.412379152410218,0.824208693116004,1,0.631975674153328,0.928568277881241,"Carnivore",1
"CCDC186",-0.180755695748853,2.12167752685235,1.0018644770877,1,0.0338648270682332,0.316409051275643,1,0.139705186454053,0.600195940564879,"Carnivore",1
"ADRB1",-0.122340444045854,-1.19985421074472,-1.67050425367049,1,0.230195965876983,0.0948196385419866,1,0.449917107577099,0.317965326956668,"Unclear",0
"NHLRC2",-0.728102802022376,1.82358607715784,-0.274636250173111,1,0.0682146730182151,0.783595713206807,1,0.216447359817451,0.910944769086218,"Carnivore",1
"EPHA7",1.46908380452666,-0.515984654594601,1.73592219180834,0.425430179853925,0.605865126963244,0.0825775933116944,1,0.781428994002072,0.296047034187951,"Herbivore",2
"DCLRE1A",-1.81606455051424,2.40206620734354,0.260736843034337,0.20808141237138,0.0163027575069168,0.794295451880856,0.645560727521307,0.087178010181902,0.916742735654856,"Carnivore",1
"PEX11B",0.134425734943815,-0.55663691472952,-0.494917195080486,1,0.577775526974092,0.620658572404343,1,0.761171420983829,0.825494779192079,"Unclear",0
"RBM8A",NA,NA,3.23124374241202,NA,NA,0.00123252786855876,NA,NA,0.0228417046371293,"MissingData",5
"PLEKHS1",-0.294180599464546,0.272880660624031,0.504154753428314,1,0.784944953122551,0.614152633177298,1,0.8896673897719,0.821818333478905,"Herbivore",2
"POLR3GL",-0.16804806918867,0.991597247329862,0.521660325655939,1,0.321394032610685,0.601906852916911,1,0.550014996947582,0.814247052155751,"Carnivore",1
"CASP7",1.46451760426182,NA,0.66014671557367,0.429157729887377,NA,0.509159682467231,1,NA,0.755668132539254,"MissingData",5
"MAP3K7",0.745836985933885,-0.16808089910101,0.845227425089653,1,0.866519635873909,0.397983872836709,1,0.93660771526472,0.673903553182412,"Herbivore",2
"GJA10",1.41045433107706,-1.49708847580622,1.56892097267247,0.475216717052764,0.134370237971135,0.116666354353138,1,0.327239891443842,0.3570518150654,"Unclear",0
"SCAF11",-3.99076057231759,3.87920504014188,-2.01700045649561,0.000197585231527975,0.00010479839207579,0.0436954656752511,0.00561329653006915,0.00288090205053685,0.206095999863191,"Both",3
"FCGR1B",0.712624460003406,-0.407378815466433,1.57162175762514,1,0.683729783758236,0.116038297466814,1,0.830539200127038,0.355866929000242,"Herbivore",2
"FAM72B",-1.3476490257566,1.44823691141677,-0.534720868235389,0.533313882894911,0.14755080483479,0.592842889047202,1,0.345918530137314,0.808667035981326,"Carnivore",1
"MDN1",-3.59849891831639,4.71748556161769,-2.05984188393233,0.000960177545072421,2.38777340282259e-06,0.0394136590423372,0.017566831793141,0.00020822056792715,0.193886494512062,"Carnivore",1
"ADAM30",-1.82730291563861,0.913521658542754,-0.997355581284099,0.202962711310104,0.360968247899276,0.31859194377544,0.637135956235624,0.587623637941043,0.602318670854883,"Both",3
"ZDHHC6",1.17431679078814,0.644752028780112,2.27342778985113,0.72080448083777,0.519087893668704,0.0230004130570548,1,0.717310192838737,0.14211970000439,"Herbivore",2
"HMGCS2",2.71116272962575,-3.30239856132254,1.47726905880174,0.0201143136295895,0.000958617535411286,0.139603528527443,0.145446162551257,0.0129628883812765,0.394359287887997,"Carnivore",1
"RRAGD",0.588023761486437,0.64752841089414,2.54494902189588,1,0.51729001302553,0.010929369276865,1,0.716317333627856,0.0916472563935355,"Herbivore",2
"TBX15",0.713285688927428,-1.1414909136814,0.643443552596337,1,0.25366569104412,0.519936330932587,1,0.475548060869022,0.763182139252807,"Carnivore",1
"GDAP2",0.83229047937279,-0.255620328916649,1.66283660515625,1,0.798244019594214,0.0963451470897091,1,0.896444301087172,0.320669094286878,"Herbivore",2
"TENT5C",2.98328584349524,-2.19107060444817,3.3584041419431,0.00855514580366047,0.0284466835520105,0.00078393905750032,0.0797802039339879,0.12577264938888,0.0170561989033862,"Herbivore",2
"CLIC2",1.42013425698355,-0.592549894528056,2.43584586343687,0.466705796330173,0.553482420037218,0.0148570138125738,1,0.742569160430018,0.111437916190657,"Herbivore",2
"SHOC2",-0.0408680047832569,0.751578281149741,0.626921766030825,1,0.452304708454348,0.530710518840299,1,0.665945941547834,0.771228868556787,"Unclear",0
"RAB39B",NA,NA,3.00668897151477,NA,NA,0.00264109839780011,NA,NA,0.0377509382098253,"MissingData",5
"VTCN1",-0.208892375048722,0.785354774534516,-0.35767834766145,1,0.432245589129026,0.720584038613781,1,0.650227783486712,0.881091068112787,"Carnivore",1
"TTF2",1.73539566097022,-0.701650186754801,1.53801168969634,0.248012244332992,0.48289734528704,0.124045756601864,0.717175858469225,0.688598878927545,0.370286863491641,"Both",3
"CD101",-0.729703597439825,0.597692869484212,-1.20546003796638,1,0.550044884148781,0.228025756208131,1,0.74000401923103,0.508190496683293,"Herbivore",2
"CD2",-0.582677028153008,0.0214423445879081,-0.180599327242752,1,0.982892795224335,0.856682083981539,1,0.9916044524471,0.943380371346239,"DoubleBoth",4
"IGSF3",0.0319663231693353,-0.592679683266364,0.160967493334941,1,0.553395540672714,0.872119003292109,1,0.742569160430018,0.950201152790219,"Carnivore",1
"RNGTT",-1.40718262054677,0.330794466246491,-1.15127690413204,0.478119731240884,0.740799741095598,0.249618335625387,1,0.863854649620357,0.535462117461291,"Both",3
"CD58",NA,NA,-1.41119307223476,NA,NA,0.158187692338248,NA,NA,0.422375975062763,"MissingData",5
"FUNDC2",2.22083867973255,-1.42992571406573,1.43676790525557,0.0790856691804779,0.152738340945157,0.150783952760141,0.355697212099816,0.353723461079982,0.411001614980429,"Both",3
"MAB21L3",1.41801715432178,-2.06802102440062,0.389740091156345,0.46855726959425,0.0386380461412576,0.696728747656557,1,0.15177646285948,0.868045831726759,"Carnivore",1
"CNR1",-0.192344501211705,0.481052055436105,1.09287971338554,1,0.630479502165102,0.274446616437767,1,0.797264282808015,0.562603415434396,"Herbivore",2
"SLC22A15",2.30297909874495,-1.91809475330572,1.97755445516553,0.0638400573471778,0.0550989976304112,0.0479789915757692,0.309215046996972,0.188764081318826,0.216868788190642,"Both",3
"NHLH2",NA,NA,2.37014543954384,NA,NA,0.0177810892030278,NA,NA,0.122784980102233,"MissingData",5
"TSPAN2",0.141741095043593,-0.88062663729575,-0.120904674017738,1,0.378519936222784,0.903766540001984,1,0.603033733655826,0.961617997257362,"Carnivore",1
"RBM20",1.07814939008433,-0.665032416262648,1.92078895450472,0.842901280012044,0.506029759681861,0.0547583195511731,1,0.707763882088749,0.234488168443984,"Herbivore",2
"SYCP1",-2.27703544455675,1.74934709266976,-2.03759066212727,0.0683523272977378,0.0802310402951555,0.0415908866747366,0.321688062947186,0.238190156987823,0.200281248398932,"Both",3
"SIKE1",-1.04482497779609,1.4026734367349,-0.576244348626353,0.888311605319441,0.160714241935812,0.56445003289512,1,0.363542587731092,0.792205609942016,"Carnivore",1
"SMIM9",-0.390543864027178,-0.223914881965113,-1.12750176572869,1,0.822823535590819,0.259530394379118,1,0.910299992986988,0.545478236837542,"Herbivore",2
"MPP1",2.6355113535069,-1.82619154504023,1.97694232349329,0.025203184575854,0.0678214144745657,0.0480481500435819,0.170073476517105,0.21583716602202,0.217108837322863,"Both",3
"NRAS",NA,NA,4.22276834396258,NA,NA,2.41319819562046e-05,NA,NA,0.00170067519794835,"MissingData",5
"RARS2",-1.1471636437877,2.48205756718513,0.335588128366502,0.753941982776002,0.0130626170285259,0.737181477541202,1,0.0750277204957768,0.887084255301388,"Carnivore",1
"BCAS2",NA,NA,2.91412863098541,NA,NA,0.00356682905322612,NA,NA,0.0459365767814375,"MissingData",5
"SYT6",2.38445931942271,-2.62623482579905,1.85537326847677,0.0513127169209905,0.00863352331322698,0.0635429419496974,0.268919155914577,0.0577401652284866,0.254761897411169,"Unclear",0
"DKC1",0.471196514081834,-1.4698817135265,-0.56820496484323,1,0.14159379301861,0.569895800624838,1,0.336996813172022,0.794892094684451,"Carnivore",1
"SLC35A1",-1.11986331481032,1.09641879942659,-0.596900650983676,0.788316040012248,0.272895540618893,0.550573712636208,1,0.49872754548934,0.783301238157019,"Both",3
"CFAP206",-0.162166860748311,1.07836217776836,1.37484004321318,1,0.280872158972178,0.169181040684144,1,0.508668511919142,0.438451956658283,"Unclear",0
"AP4B1",1.24949240491086,-0.333775127209574,0.985927323578096,0.634455089162407,0.73854925372797,0.324168777632201,1,0.862048101967739,0.606609526280344,"Both",3
"GAB3",2.83812226201813,-2.73154387299058,1.50503083645793,0.0136139389943714,0.00630383472402166,0.132316148976781,0.110669094181248,0.047183057613297,0.383669491728916,"Both",3
"CGA",-2.61694984926178,3.76706227737174,0.0878310065653684,0.0266158125399055,0.000165179806564104,0.930010993313697,0.175717850197926,0.00388702464992869,0.971235628543374,"Carnivore",1
"DUSP5",-0.191834404890546,-0.253577436241072,-0.262201905168043,1,0.799822030243389,0.793165784652815,1,0.896929216852103,0.916178249553319,"Unclear",0
"SMNDC1",NA,NA,2.38587263754011,NA,NA,0.0170386507502522,NA,NA,0.119718131169297,"MissingData",5
"PHTF1",2.26821621026528,-2.87336946412712,2.28886847821481,0.0699480957504788,0.00406118868123487,0.0220869952406024,0.325897993034765,0.0353607957149558,0.138762831726715,"Unclear",0
"G6PD",-0.106425119026925,-0.583802056904008,-0.950863814436831,1,0.559353494228128,0.341673512954673,1,0.747046673124466,0.624691203642035,"Herbivore",2
"SYNCRIP",NA,NA,2.17251712694896,NA,NA,0.0298166792231675,NA,NA,0.166425121738403,"MissingData",5
"TAFA3",1.40881573749467,-1.50260470649734,0.969513987521228,0.476668981293334,0.132941009004999,0.332288804728327,1,0.325166518501179,0.615058722832186,"Carnivore",1
"RHOC",0.881599507063227,-0.152471643252764,0.320100292027439,1,0.878814954328902,0.748892304293608,1,0.943553228133176,0.893741375371454,"DoubleBoth",4
"FAM3A",0.590521606987517,-1.08539726758789,0.656393832052849,1,0.277745742068155,0.511570757986477,1,0.504891528466979,0.75774837525794,"Carnivore",1
