"","stat","pval","p.adj","num.genes","gene.vals","Driver","DriverNumeric"
"REACTOME_DISEASES_ASSOCIATED_WITH_N_GLYCOSYLATION_OF_PROTEINS",0.0395026383743123,0.541032701233288,0.816986566435191,20,"B4GALT1:684, GLB1:913, MGAT2:981, ALG14:2049, CTSA:2944, MOGS:3757, ALG1:4020, NEU1:8822.5, ALG9:8822.5, ALG6:8822.5, ALG13:8822.5, ALG2:8822.5, ALG8:8822.5, RFT1:8822.5, DPAGT1:8822.5, MAN1B1:8822.5, ALG12:8822.5, ALG3:8822.5, ALG11:8822.5, MPDU1:14290","Unclear",0
"REACTOME_DISEASES_OF_GLYCOSYLATION",-0.0669875641222195,0.00888774258465807,0.138143102414987,129,"ADAMTSL3:36, ADAMTS7:57, CSPG4:128, ADAMTS12:304, THSD4:436, ST3GAL3:480, OGN:501, ADAMTS18:609, MPDU1:815, THSD1:846, PMM2:1048, PGM1:1052, MPI:1193, LFNG:1229, BCAN:1233, ADAMTSL1:1258, DPM3:1272, ADAMTS4:1292, CSPG5:1341, ADAMTS1:1453, EXT2:1589, THBS2:1590, EXT1:1682, ADAMTSL5:1749, GPC1:6282.5, SDC1:6282.5, SDC4:6282.5, THBS1:6282.5, SDC3:6282.5, SDC2:6282.5, SEMA5A:6282.5, NOTCH1:6282.5, DAG1:6282.5, AGRN:6282.5, DCN:6282.5, HSPG2:6282.5, ADAMTS16:6282.5, ADAMTS5:6282.5, ADAMTS9:6282.5, VCAN:6282.5, ADAMTS2:6282.5, ADAMTS14:6282.5, LUM:6282.5, ADAMTS3:6282.5, BGN:6282.5, SLC26A2:6282.5, PAPSS2:6282.5, NOTCH2:6282.5, NOTCH4:6282.5, B4GALT7:6282.5, GPC4:6282.5, CHST3:6282.5, CHSY1:6282.5, GPC3:6282.5, B3GAT3:6282.5, CHST14:6282.5, B4GAT1:6282.5, GPC5:6282.5, GPC6:6282.5, PRELP:6282.5, GPC2:6282.5, HEXA:6282.5, NEU1:6282.5, CFP:6282.5, GALNT3:6282.5, ALG9:6282.5, ALG6:6282.5, ALG13:6282.5, ALG2:6282.5, ALG8:6282.5, RFT1:6282.5, DPAGT1:6282.5, MAN1B1:6282.5, ALG12:6282.5, ALG3:6282.5, ALG11:6282.5, THSD7A:6282.5, POMT2:6282.5, ADAMTS6:6282.5, SEMA5B:6282.5, POMGNT1:6282.5, GALK1:6282.5, GALE:6282.5, DHDDS:6282.5, POMT1:6282.5, LARGE1:6282.5, ADAMTS17:6282.5, ADAMTS10:6282.5, ADAMTSL4:6282.5, THSD7B:6282.5, ADAMTS19:6282.5, NUS1:6282.5, SPON2:6282.5, GNE:6282.5, ADAMTS13:6282.5, SBSPON:6282.5, ADAMTS15:6282.5, C1GALT1C1:6282.5, DOLK:6282.5, ADAMTSL2:6282.5, GALT:6282.5, SPON1:6282.5, ALG1:11085, DPM2:11204, NOTCH3:11295, MOGS:11348, ADAMTS20:11927, CHST6:11938, ADAMTS8:11963, FMOD:12064, CTSA:12161, KERA:12251, OMD:12326, MUC4:12747, GFPT1:12934, MUC20:12957, ALG14:13056, MUC15:13272, SRD5A3:13735, GALNT12:13988, MGAT2:14124, GLB1:14192, C1GALT1:14356, B4GALT1:14421, DPM1:14552, B3GALT6:14843, B3GLCT:14872, NCAN:14905, HEXB:14977","Both",3
"REACTOME_MYOCLONIC_EPILEPSY_OF_LAFORA",-0.0766481668348469,0.45288320376004,0.772278509992157,8,"RPS27A:59, UBA52:103, UBB:6282.5, GYS1:6282.5, EPM2A:6282.5, PPP1R3C:6282.5, NHLRC1:12616, GYG1:14338","Herbivore",1
"REACTOME_DOPAMINE_CLEARANCE_FROM_THE_SYNAPTIC_CLEFT",0.239353356494453,0.0973529386828103,0.42799955370994,4,"COMT:192, MAOA:1897, LRTOMT:4159, SLC6A3:8822.5","Herbivore",1
"REACTOME_CYTOSOLIC_TRNA_AMINOACYLATION",-0.0172834464805268,0.779123988625233,0.919947970852191,22,"VARS1:1026, CARS1:1200, FARSB:1227, SARS1:6282.5, KARS1:6282.5, AIMP2:6282.5, AIMP1:6282.5, QARS1:6282.5, IARS1:6282.5, AARS1:6282.5, GARS1:6282.5, TARS1:6282.5, WARS1:6282.5, HARS1:6282.5, FARSA:6282.5, PPA1:6282.5, YARS1:11024, DARS1:11525, EEF1E1:12801, LARS1:13709, RARS1:14845, NARS1:15091","Both",3
"REACTOME_TRNA_AMINOACYLATION",-0.0282435017441206,0.53699620076456,0.815829340782279,40,"VARS1:1026, CARS1:1200, FARSB:1227, SARS1:6282.5, KARS1:6282.5, AIMP2:6282.5, AIMP1:6282.5, QARS1:6282.5, IARS1:6282.5, AARS1:6282.5, GARS1:6282.5, TARS1:6282.5, WARS1:6282.5, HARS1:6282.5, FARSA:6282.5, PPA1:6282.5, LARS2:6282.5, IARS2:6282.5, EARS2:6282.5, SARS2:6282.5, HARS2:6282.5, WARS2:6282.5, DARS2:6282.5, AARS2:6282.5, CARS2:6282.5, VARS2:6282.5, YARS2:6282.5, TARS2:6282.5, FARS2:6282.5, RARS2:6282.5, PARS2:6282.5, MARS2:6282.5, YARS1:11024, DARS1:11525, EEF1E1:12801, NARS2:13454, LARS1:13709, PPA2:14090, RARS1:14845, NARS1:15091","Both",3
"REACTOME_MITOCHONDRIAL_TRNA_AMINOACYLATION",-0.0494690577780629,0.432847203272115,0.765871940627697,21,"KARS1:6282.5, QARS1:6282.5, GARS1:6282.5, LARS2:6282.5, IARS2:6282.5, EARS2:6282.5, SARS2:6282.5, HARS2:6282.5, WARS2:6282.5, DARS2:6282.5, AARS2:6282.5, CARS2:6282.5, VARS2:6282.5, YARS2:6282.5, TARS2:6282.5, FARS2:6282.5, RARS2:6282.5, PARS2:6282.5, MARS2:6282.5, NARS2:13454, PPA2:14090","Unclear",0
"REACTOME_TACHYKININ_RECEPTORS_BIND_TACHYKININS",-0.176866173503699,0.170830833106642,0.539979334175454,5,"TACR2:64, TACR1:6282.5, TAC1:6282.5, TAC3:6282.5, TACR3:6282.5","Both",3
"REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES",0.0265440005539015,0.566680770671778,0.835425535176791,39,"CXCL13:364, CXCR2:427, CXCR1:546, CXCL8:922, CXCR4:1512, CCL20:2952, CCL27:2989, CCL21:3123, CXCL10:3474, CCL16:3742, CCRL2:3846, CX3CR1:3982, PF4:8822.5, CXCL12:8822.5, CCL22:8822.5, CCR2:8822.5, CCR5:8822.5, CCR1:8822.5, CCL5:8822.5, CCR6:8822.5, CCL1:8822.5, CXCL6:8822.5, CCR7:8822.5, ACKR4:8822.5, CCL25:8822.5, CXCL9:8822.5, ACKR3:8822.5, ACKR2:8822.5, CCL28:8822.5, CXCR5:8822.5, CXCL11:8822.5, CXCR6:8822.5, XCR1:8822.5, CCR8:8822.5, CCR3:8822.5, CCR4:8822.5, CCR10:8822.5, CXCR3:8822.5, CCR9:14362","Vertivore",2
"REACTOME_RECRUITMENT_OF_MITOTIC_CENTROSOME_PROTEINS_AND_COMPLEXES",-0.0216835023445604,0.53427614086478,0.814974519440946,69,"CEP164:134, CEP131:325, HAUS3:388, TUBB4A:543, OFD1:598, SDCCAG8:622, CDK5RAP2:704, TUBA4A:786, PCM1:850, CEP250:884, CEP43:1267, PRKAR2B:6282.5, TUBB4B:6282.5, CNTRL:6282.5, HSP90AA1:6282.5, DYNC1I2:6282.5, DCTN2:6282.5, DYNC1H1:6282.5, DCTN1:6282.5, HAUS4:6282.5, NINL:6282.5, MAPRE1:6282.5, CCP110:6282.5, CEP152:6282.5, CEP41:6282.5, CEP72:6282.5, CEP70:6282.5, NEK2:6282.5, TUBGCP3:6282.5, TUBGCP6:6282.5, TUBGCP2:6282.5, ODF2:6282.5, HAUS2:6282.5, CSNK1D:6282.5, PLK4:6282.5, NME7:6282.5, CEP78:6282.5, CENPJ:6282.5, HAUS1:6282.5, PCNT:6282.5, CEP57:6282.5, CKAP5:6282.5, SSNA1:6282.5, CEP63:6282.5, HAUS7:6282.5, CDK11B:6282.5, HAUS5:6282.5, TUBGCP5:6282.5, PRKACA:10858, NDE1:11522, CEP76:11560, AKAP9:11645, DCTN3:11931, CETN2:11941, PLK1:11972, CEP290:12146, HAUS6:12253, TUBA1A:12546, CEP135:12589, HAUS8:12746, NEDD1:12855, SFI1:13279, MZT1:13528, MZT2B:13916, CLASP1:14098, TUBGCP4:14291, TUBB:14742, CEP192:15033, DYNLL1:15080","Vertivore",2
"REACTOME_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES",-0.00653459534815465,0.843229003987419,0.948609921431074,77,"CEP164:134, CEP131:325, HAUS3:388, TUBB4A:543, OFD1:598, SDCCAG8:622, CDK5RAP2:704, TUBA4A:786, PCM1:850, CEP250:884, CEP43:1267, PRKAR2B:6282.5, TUBB1:6282.5, TUBA1B:6282.5, TUBB2A:6282.5, TUBB2B:6282.5, TUBAL3:6282.5, TUBA8:6282.5, TUBB4B:6282.5, CNTRL:6282.5, HSP90AA1:6282.5, DYNC1I2:6282.5, DCTN2:6282.5, DYNC1H1:6282.5, DCTN1:6282.5, HAUS4:6282.5, NINL:6282.5, MAPRE1:6282.5, CCP110:6282.5, CEP152:6282.5, CEP41:6282.5, CEP72:6282.5, CEP70:6282.5, NEK2:6282.5, TUBGCP3:6282.5, TUBGCP6:6282.5, TUBGCP2:6282.5, ODF2:6282.5, HAUS2:6282.5, CSNK1D:6282.5, PLK4:6282.5, NME7:6282.5, CEP78:6282.5, CENPJ:6282.5, HAUS1:6282.5, PCNT:6282.5, CEP57:6282.5, CKAP5:6282.5, SSNA1:6282.5, CEP63:6282.5, HAUS7:6282.5, HAUS5:6282.5, TUBGCP5:6282.5, PRKACA:10858, NDE1:11522, CEP76:11560, AKAP9:11645, DCTN3:11931, CETN2:11941, PLK1:11972, CEP290:12146, HAUS6:12253, TUBA1A:12546, CEP135:12589, HAUS8:12746, NEDD1:12855, SFI1:13279, MZT1:13528, MZT2B:13916, CLASP1:14098, TUBGCP4:14291, NUMA1:14734, TUBB:14742, CEP192:15033, DYNLL1:15080, TUBB8B:15090, TUBB8:15095","Both",3
"REACTOME_ENERGY_DEPENDENT_REGULATION_OF_MTOR_BY_LKB1_AMPK",-0.0469774255985799,0.456378045147744,0.772278509992157,21,"RRAGA:145, TSC1:428, PRKAA2:1324, TSC2:1719, PRKAG2:6282.5, PRKAB1:6282.5, MTOR:6282.5, STK11:6282.5, RRAGD:6282.5, RRAGB:6282.5, CAB39L:6282.5, LAMTOR2:6282.5, RPTOR:6282.5, SLC38A9:6282.5, RRAGC:11048, PPM1A:11119, PRKAB2:11287, STRADB:11445, STRADA:11683, PRKAG1:11774, PRKAA1:12980","Both",3
"REACTOME_ATF4_ACTIVATES_GENES_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS",-0.0618725340833626,0.304645968747273,0.673563415176987,23,"ATF6:623, EXOSC5:1549, IGFBP1:1702, NFYC:6282.5, HERPUD1:6282.5, ASNS:6282.5, DIS3:6282.5, KHSRP:6282.5, EXOSC3:6282.5, EXOSC8:6282.5, EXOSC9:6282.5, ATF4:6282.5, EXOSC2:6282.5, PARN:6282.5, CEBPG:6282.5, ATF3:6282.5, EXOSC1:6282.5, DDIT3:6282.5, EXOSC4:6282.5, EXOSC6:11835, EXOSC7:12020, DCP2:13879, CXCL8:14183","Unclear",0
"REACTOME_ATF6_ATF6_ALPHA_ACTIVATES_CHAPERONES",-0.0270158124929909,0.76741258632774,0.919012845729246,10,"ATF6:623, MBTPS1:1047, MBTPS2:6282.5, NFYC:6282.5, ATF4:6282.5, DDIT3:6282.5, XBP1:6282.5, HSP90B1:12101, CALR:13753, HSPA5:14042","Unclear",0
"REACTOME_PERK_REGULATES_GENE_EXPRESSION",-0.0459066829137608,0.418143292187677,0.754034932998559,26,"ATF6:623, EXOSC5:1549, IGFBP1:1702, NFYC:6282.5, HERPUD1:6282.5, ASNS:6282.5, DIS3:6282.5, KHSRP:6282.5, EXOSC3:6282.5, EXOSC8:6282.5, EXOSC9:6282.5, ATF4:6282.5, EXOSC2:6282.5, PARN:6282.5, CEBPG:6282.5, ATF3:6282.5, EXOSC1:6282.5, DDIT3:6282.5, EXOSC4:6282.5, EIF2S2:6282.5, EIF2AK3:6282.5, EXOSC6:11835, EXOSC7:12020, DCP2:13879, HSPA5:14042, CXCL8:14183","Unclear",0
"REACTOME_IRE1ALPHA_ACTIVATES_CHAPERONES",-0.0316776883266245,0.453087067652578,0.772278509992157,47,"WFS1:517, ARFGAP1:725, SHC1:997, DNAJC3:1236, SYVN1:1343, ZBTB17:1693, ADD1:6282.5, LMNA:6282.5, PPP2R5B:6282.5, TLN1:6282.5, ATP6V0D1:6282.5, CUL7:6282.5, SEC31A:6282.5, DCTN1:6282.5, SSR1:6282.5, SRPRB:6282.5, SRPRA:6282.5, GOSR2:6282.5, PREB:6282.5, HYOU1:6282.5, XBP1:6282.5, DDX11:6282.5, PDIA5:6282.5, WIPI1:6282.5, ACADVL:6282.5, DNAJB11:6282.5, KLHDC3:6282.5, DNAJB9:6282.5, HDGF:6282.5, PDIA6:6282.5, TATDN2:6282.5, EXTL1:6282.5, TPP1:6282.5, YIF1A:6282.5, CTDSP2:6282.5, ERN1:6282.5, KDELR3:10865, EDEM1:12545, TSPYL2:12643, EXTL3:12932, GFPT1:12934, GSK3A:13141, FKBP14:13205, EXTL2:14010, HSPA5:14042, MYDGF:14239, SULT1A3:15054","Both",3
"REACTOME_UNFOLDED_PROTEIN_RESPONSE_UPR",-0.0376962395034684,0.236387949175888,0.608867817663037,83,"CREB3L4:398, WFS1:517, ATF6:623, ARFGAP1:725, SHC1:997, MBTPS1:1047, DNAJC3:1236, SYVN1:1343, EXOSC5:1549, ZBTB17:1693, IGFBP1:1702, ADD1:6282.5, LMNA:6282.5, PPP2R5B:6282.5, TLN1:6282.5, ATP6V0D1:6282.5, CUL7:6282.5, SEC31A:6282.5, DCTN1:6282.5, MBTPS2:6282.5, NFYC:6282.5, CREB3L3:6282.5, SSR1:6282.5, SRPRB:6282.5, SRPRA:6282.5, GOSR2:6282.5, PREB:6282.5, HYOU1:6282.5, HERPUD1:6282.5, ASNS:6282.5, DIS3:6282.5, KHSRP:6282.5, EXOSC3:6282.5, EXOSC8:6282.5, EXOSC9:6282.5, ATF4:6282.5, EXOSC2:6282.5, PARN:6282.5, CEBPG:6282.5, ATF3:6282.5, EXOSC1:6282.5, DDIT3:6282.5, EXOSC4:6282.5, XBP1:6282.5, EIF2S2:6282.5, EIF2AK3:6282.5, DDX11:6282.5, PDIA5:6282.5, WIPI1:6282.5, ACADVL:6282.5, DNAJB11:6282.5, KLHDC3:6282.5, DNAJB9:6282.5, HDGF:6282.5, PDIA6:6282.5, TATDN2:6282.5, EXTL1:6282.5, TPP1:6282.5, YIF1A:6282.5, CTDSP2:6282.5, ERN1:6282.5, CREB3:6282.5, DCSTAMP:6282.5, CREB3L2:6282.5, KDELR3:10865, EXOSC6:11835, CREBRF:11889, EXOSC7:12020, HSP90B1:12101, EDEM1:12545, TSPYL2:12643, EXTL3:12932, GFPT1:12934, GSK3A:13141, FKBP14:13205, CALR:13753, DCP2:13879, EXTL2:14010, HSPA5:14042, CREB3L1:14162, CXCL8:14183, MYDGF:14239, SULT1A3:15054","Both",3
"REACTOME_ATF6_ATF6_ALPHA_ACTIVATES_CHAPERONE_GENES",0.0327951564076691,0.748086416908563,0.909537182691399,8,"HSPA5:1063, CALR:1352, HSP90B1:3004, NFYC:8822.5, ATF4:8822.5, DDIT3:8822.5, XBP1:8822.5, ATF6:14482","Unclear",0
"REACTOME_TRANSCRIPTIONAL_REGULATION_OF_WHITE_ADIPOCYTE_DIFFERENTIATION",0.030168567609326,0.401221237477617,0.7450070969847,65,"TNF:125, MED13:178, PPARA:377, CARM1:504, MED23:1094, MED9:1621, CD36:1665, TGFB1:1789, MED4:1814, MED29:1885, MED19:1969, THRAP3:2060, FABP4:2066, KLF5:2350, LPL:2368, ZNF638:2433, EP300:3736, MED24:3857, PCK1:3987, CDK4:4129, MED20:4157, NFKB1:8822.5, RELA:8822.5, CREBBP:8822.5, NCOR1:8822.5, MED17:8822.5, SREBF1:8822.5, NCOA1:8822.5, MED15:8822.5, TBL1X:8822.5, MED25:8822.5, MED26:8822.5, PPARGC1A:8822.5, CCND3:8822.5, MED28:8822.5, EGR2:8822.5, MED13L:8822.5, NCOA3:8822.5, WNT1:8822.5, MED1:8822.5, PPARG:8822.5, MED6:8822.5, KLF4:8822.5, TGS1:8822.5, NCOA2:8822.5, MED22:8822.5, CDK19:8822.5, MED7:8822.5, MED27:8822.5, MED30:8822.5, PLIN1:8822.5, ANGPTL4:8822.5, WNT10B:8822.5, LEP:8822.5, MED16:8822.5, CHD9:8822.5, MED14:8822.5, ADIPOQ:8822.5, MED12:8822.5, RXRA:8822.5, NCOR2:8822.5, NCOA6:8822.5, MED8:14441, SLC2A4:14552, HELZ2:14804","Both",3
"REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS",0.0323743827749168,0.248897413206227,0.615673787282348,107,"AFP:8, ALB:48, FGG:56, ENAM:141, SERPIND1:391, MEPE:420, ANO8:864, PLG:987, KNG1:1219, MGAT4A:1224, PNPLA2:1264, VGF:1302, FGF23:1317, IGFBP4:1420, CHGB:1433, IL6:1551, CALU:1716, SHISA5:1719, PROC:1747, KLK13:1749, SPARCL1:1806, GOLM1:1818, APOA1:1824, AMBN:2058, SERPINC1:2288, SPP1:2496, SCG3:2526, FBN1:2759, PAPPA:2774, IGFBP2:2838, HSP90B1:3004, KTN1:3222, MFGE8:3447, ADAM10:3516, APOB:3570, FN1:3820, RCN1:3863, IGF1:8822.5, SPP2:8822.5, APLP2:8822.5, QSOX1:8822.5, APP:8822.5, AHSG:8822.5, IGF2:8822.5, SDC2:8822.5, F2:8822.5, GAS6:8822.5, F5:8822.5, APOE:8822.5, MMP2:8822.5, BMP4:8822.5, CDH2:8822.5, C3:8822.5, VCAN:8822.5, TNC:8822.5, MATN3:8822.5, LAMB2:8822.5, FSTL3:8822.5, GPC3:8822.5, MELTF:8822.5, C4A:8822.5, FUCA2:8822.5, BPIFB2:8822.5, PRKCSH:8822.5, CKAP4:8822.5, MEN1:8822.5, APOA5:8822.5, APOA2:8822.5, PCSK9:8822.5, MIA3:8822.5, CHRDL1:8822.5, FSTL1:8822.5, IGFBP7:8822.5, IGFBP3:8822.5, PENK:8822.5, PDIA6:8822.5, TMEM132A:8822.5, CP:8822.5, IGFALS:8822.5, LGALS1:8822.5, NUCB1:8822.5, FAM20A:8822.5, STC2:8822.5, EVA1A:8822.5, IGFBP5:8822.5, PAPPA2:8822.5, BMP15:8822.5, SERPINA10:8822.5, CCN1:8822.5, PRSS23:8822.5, ITIH2:8822.5, MXRA8:8822.5, IGFBP6:8822.5, SCG2:8822.5, FAM20C:8822.5, NOTUM:8822.5, AMTN:8822.5, IGFBP1:13403, LTBP1:13810, DNAJC3:13869, LAMC1:13875, CSF1:13896, MBTPS1:14058, P4HB:14291, LAMB1:14331, TIMP1:14422, WFS1:14588","Herbivore",1
"REACTOME_GLUCAGON_LIKE_PEPTIDE_1_GLP1_REGULATES_INSULIN_SECRETION",-0.0743827883901715,0.217173977657076,0.590595296705443,23,"IQGAP1:558, ADCY8:981, ITPR1:1309, PRKAR2B:6282.5, GNB5:6282.5, RAPGEF3:6282.5, RAPGEF4:6282.5, PRKAR1A:6282.5, GNB3:6282.5, ITPR2:6282.5, PRKAR1B:6282.5, ADCY5:6282.5, ADCY6:6282.5, KCNB1:6282.5, KCNC2:6282.5, KCNS3:6282.5, KCNG2:6282.5, GCG:6282.5, GLP1R:6282.5, PRKACA:10858, ITPR3:11892, PRKACB:12035, PRKAR2A:13940","Unclear",0
"REACTOME_OLFACTORY_SIGNALING_PATHWAY",-0.0785374226770735,0.00558495817748822,0.107152939393339,105,"OR10S1:181, OR6Y1:407, OR10D3:422, OR6B1:508, OR6K2:527, OR51I1:559, OR13D1:608, OR2B11:864, OR5AU1:943, OR6B2:985, OR10K2:1160, OR10J5:1173, OR2S2:1180, OR6K6:1477, ADCY3:1563, GNAL:6282.5, LHX2:6282.5, CNGA4:6282.5, CNGA2:6282.5, ANO2:6282.5, REEP1:6282.5, OR1I1:6282.5, OR13C9:6282.5, OR1Q1:6282.5, OR2D2:6282.5, OR51B5:6282.5, OR10G3:6282.5, OR10A4:6282.5, OR2K2:6282.5, OR1L3:6282.5, OR1N2:6282.5, OR10AD1:6282.5, OR5J2:6282.5, OR2T1:6282.5, OR10P1:6282.5, OR52W1:6282.5, OR4D11:6282.5, OR51B6:6282.5, OR4C3:6282.5, OR4X1:6282.5, OR4F17:6282.5, OR51V1:6282.5, OR52E2:6282.5, OR51L1:6282.5, OR51F2:6282.5, OR2D3:6282.5, OR10A7:6282.5, OR2A4:6282.5, OR52N2:6282.5, OR6T1:6282.5, OR8D4:6282.5, OR6S1:6282.5, OR52K2:6282.5, OR51B4:6282.5, OR52E8:6282.5, OR4F6:6282.5, OR6C76:6282.5, OR4F5:6282.5, OR10T2:6282.5, OR13F1:6282.5, OR52B6:6282.5, OR5K4:6282.5, OR6M1:6282.5, OR10J3:6282.5, OR52K1:6282.5, OR51D1:6282.5, OR13G1:6282.5, OR52M1:6282.5, OR1S2:6282.5, OR5B21:6282.5, OR10G6:6282.5, OR10Z1:6282.5, OR13C3:6282.5, OR2W1:6282.5, OR2A5:6282.5, OR6X1:6282.5, OR2A25:6282.5, OR4E2:6282.5, OR6V1:6282.5, OR2W3:6282.5, OR1J4:6282.5, OR52B2:6282.5, OR10G2:6282.5, OR13A1:6282.5, OR11H2:6282.5, OR6Q1:6282.5, OR1B1:11005, OR2C1:11108, OR1K1:11109, OR10V1:11293, OR1J1:11407, OR4K5:11562, OR13C4:11616, OR4E1:11627, OR4D1:11656, OR11H4:11796, OR5K1:11890, OR5A2:12131, OR13J1:12292, OR2Z1:12712, OR13H1:12907, OR13C8:13185, OR7G3:13345, OR5AR1:13369, OR6N2:14393","Both",3
"REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GLUCAGON_LIKE_PEPTIDE_1_GLP_1",-0.0389757041858377,0.589508247052204,0.845635762776753,16,"GNAT3:831, GNB3:6282.5, PAX6:6282.5, CDX2:6282.5, LEP:6282.5, GCG:6282.5, SPCS1:6282.5, SPCS2:6282.5, SEC11A:6282.5, TCF7L2:6282.5, GRP:6282.5, GPR119:6282.5, DPP4:6282.5, PCSK1:11636, FFAR4:11953, FFAR1:14592","Unclear",0
