,Rho,N,P,p.adj
FAM222B,0.0190764141721421,281,0.254026635392019,0.359579515698973
GDF2,0.0135496565943612,324,0.357438759245249,0.458586027354991
CLUL1,0.0471387786340833,332,0.00360097962080778,0.0192311707530808
IKBKE,0.0041689692470475,351,0.833853946332429,0.862822713709305
TXNIP,0.0379433853667787,272,0.0359262305248298,0.0925071280095182
RNF115,0.0477817704083122,248,0.0188852276608971,0.060171717299584
C19orf47,0.0426700358336031,284,0.0167977048460099,0.0554034188969447
RPL26,NA,NA,NA,NA
KCNH6,0.0664643375479953,345,0.000134815546146725,0.00204648335395625
KCNJ12,0.0721455479547543,215,0.00387192573430115,0.020212605729703
NETO1,0.112562072732074,275,3.29718092621131e-06,0.000152428876499787
KLF14,0.0828505552209855,253,0.000334750014305758,0.0037930284481186
RBFOX3,0.0950124553798476,212,0.000488702715628676,0.00488087384177587
ACP6,0.0178267538548827,328,0.212260256215757,0.317044035820384
MYH3,0.0156799889513908,307,0.30865048213122,0.413408408833951
MARCHF10,0.0187677628802509,355,0.155953048091476,0.254132955237471
CCDC178,0.0520370958445696,347,0.00123141574510485,0.00927469599923799
ANP32E,0.0448278099143928,225,0.0397355615434204,0.0993148136740306
SCRN2,0.00665043585857247,347,0.680577744338091,0.73722325773876
BAHCC1,0.0640700179674982,323,0.0003747994420788,0.00407547070098816
FAM72C,0.0100985996933295,230,0.678479734701046,0.735373468657279
SAP30BP,0.0272441996429326,215,0.212188342584652,0.316999455897431
RBP3,0.0154792712377715,294,0.338367460710618,0.441021880166888
SRSF1,0.33569575249975,99,1.25320753298726e-06,8.0030045464623e-05
ANXA8L1,0.00613433827475816,249,0.822859035812343,0.853267632143897
IFT20,0.0277327243627962,206,0.223922801859743,0.328952021262578
ZNF488,0.0541315685645089,314,0.00198270414170663,0.0129021304489035
OVOL3,0.0162643324969657,291,0.317624656806484,0.421755172046742
SARM1,0.0186473814687294,300,0.233166496757496,0.338475464518611
LINGO3,0.0237681245526236,219,0.269180994458107,0.375458284819817
KCNJ16,0.0255940016680104,326,0.0805983089578711,0.160950989042543
TSSK6,NA,NA,NA,NA
POP4,0.0126329461839305,286,0.462778919841974,0.553322341298736
C19orf25,0.0362783716563872,295,0.0305876450452355,0.0826589526303057
WDR18,0.011109440108815,299,0.507252456798898,0.591931999722508
TYROBP,0.0592863089690736,290,0.00182064328736288,0.0121801616838595
PIAS2,0.0485008821508302,248,0.0175027272202439,0.0570836619641409
CILP2,0.0533041402714797,292,0.0037498422486667,0.0197447592014868
SLC44A2,0.0514828049799586,299,0.0040422210444222,0.0207933433421086
MBTD1,0.0327539591938083,205,0.153689452645493,0.251903615097359
CACNA2D4,0.0366272267579721,367,0.00945510123480574,0.0375389438118433
SLC14A2,0.120400048334339,361,8.77922560134627e-09,2.81514274548701e-06
ABCA8,0.0492299015478049,260,0.0125612395367206,0.0453948153077269
TNFRSF11A,0.0349131106740702,332,0.0209750830689714,0.0645265313191401
BCL2L14,0.0366249930622266,310,0.0232219350969039,0.0688139589400691
SEMA6B,0.0113030730339823,247,0.59519373996761,0.66677803129799
CCDC130,0.0581256054811762,317,0.0010457269814164,0.0082860942886049
MFSD11,0.00460580875647848,265,0.875468366764471,0.896465807549079
EVPL,0.0486659607494355,350,0.00194646830782015,0.012732302025676
ZSCAN5B,0.0848833758052234,196,0.00236096510756718,0.014570886624138
DPY19L3,0.0858852990372638,342,6.83542709522592e-06,0.000249435161627481
SPRED3,0.0163365592171087,246,0.40567343193581,0.502664169424039
SLC16A2,0.0216076024345414,254,0.242670040105516,0.348276646870358
RAMP2,0.0534322356337228,279,0.00501345323087351,0.0242356077528879
EML2,0.00570908634237183,298,0.791516980283147,0.82822692562989
SSC5D,0.0280827548601158,306,0.0729341786131128,0.149809758968467
STX10,0.0762100118510883,218,0.00237648245631849,0.0146307055143693
RND2,0.101879448446704,180,0.00110946894909201,0.00863678023335007
ZNF581,0.0285457967674775,234,0.1555111482057,0.25375195373097
PTPRS,0.0343626487681071,313,0.0298833231754433,0.0814120686148058
C17orf113,0.0516731518602553,258,0.00998568802103719,0.0389578835529515
CEACAM16,0.0153996329080844,310,0.31298767060569,0.417732658846826
GHDC,0.0453004462043518,368,0.00228529506097336,0.0142255429235503
PSENEN,NA,NA,NA,NA
CAPNS1,0.0126490124843022,254,0.524898618344816,0.606466350588371
RASGRP4,0.0294853045692657,337,0.0420226445279897,0.103203410197295
SEC11C,NA,NA,NA,NA
NLRP4,0.0108535428062473,195,0.716345970578337,0.766547154401173
