"__mclCluster","EnrichmentMap::Colouring (H<C)","EnrichmentMap::Colouring (H<I)","EnrichmentMap::Colouring (H<V)","EnrichmentMap::Colouring (H>C)","EnrichmentMap::Colouring (H>I)","EnrichmentMap::Colouring (H>V)","EnrichmentMap::Dataset_Chart","EnrichmentMap::ES (H<C)","EnrichmentMap::ES (H<I)","EnrichmentMap::ES (H<V)","EnrichmentMap::ES (H>C)","EnrichmentMap::ES (H>I)","EnrichmentMap::ES (H>V)","EnrichmentMap::fdr_qvalue (H<C)","EnrichmentMap::fdr_qvalue (H<I)","EnrichmentMap::fdr_qvalue (H<V)","EnrichmentMap::fdr_qvalue (H>C)","EnrichmentMap::fdr_qvalue (H>I)","EnrichmentMap::fdr_qvalue (H>V)","EnrichmentMap::fwer_qvalue (H<C)","EnrichmentMap::fwer_qvalue (H<I)","EnrichmentMap::fwer_qvalue (H<V)","EnrichmentMap::fwer_qvalue (H>C)","EnrichmentMap::fwer_qvalue (H>I)","EnrichmentMap::fwer_qvalue (H>V)","EnrichmentMap::Genes","EnrichmentMap::GS_DESCR","EnrichmentMap::gs_size","EnrichmentMap::GS_Type","EnrichmentMap::Name","EnrichmentMap::NES (H<C)","EnrichmentMap::NES (H<I)","EnrichmentMap::NES (H<V)","EnrichmentMap::NES (H>C)","EnrichmentMap::NES (H>I)","EnrichmentMap::NES (H>V)","EnrichmentMap::pvalue (H<C)","EnrichmentMap::pvalue (H<I)","EnrichmentMap::pvalue (H<V)","EnrichmentMap::pvalue (H>C)","EnrichmentMap::pvalue (H>I)","EnrichmentMap::pvalue (H>V)","Index","name","selected","shared name"
"1","0.9992617141804223","-0.999687768425488","-0.826854994185123",,,,"1|1|0|0|0|0",,,,,,,"0.0107627040417383","0.00686528693713646","0.565133917073275",,,,,,,,,,"HSPA1A|HSPA2|SERPINH1|HSPA6|CAMK2B|CAMK2A|CREBBP|EP300|FKBP4|HSPA8|GML|DNAJB6|RLN1|MRPL18|DNAJB1|UBB|PTGES3|TNFRSF21|HSP90AB1|CAMK2D|CAMK2G|HSPB1|DEDD2|RPTOR|MLST8|HSPB2|HSF1|COL4A6|HSPH1|CRYBA4|HSPA1L|AKT1S1|HSBP1|CRYAB|HSPB8|MTOR|HSP90AA1|HSPA1B","Unclear-Both-Herbivore","38","ENR","REACTOME_HSF1_DEPENDENT_TRANSACTIVATION","1.0","-1.0","-1.0",,,,"7.38285819577656E-4","3.1223157451203E-4","0.173145005814877",,,,,"REACTOME_HSF1_DEPENDENT_TRANSACTIVATION","false","REACTOME_HSF1_DEPENDENT_TRANSACTIVATION"
"5","0.9853359473618574","-0.9369849664956686","-0.9452968935150141",,,,"1|0|0|0|0|0",,,,,,,"0.0811021070753715","0.222888219758871","0.356063902499746",,,,,,,,,,"FGF18|FGF17|CBL|PPP2CB|FRS2|PTPN11|PPP2R1A|FGF16|SRC|UBB|GRB2|MKNK1|SPRY2|BRAF|FGFR3|MAPK1|PPP2CA|FGF4|FGF20|FGF9|FGF8|FGF1|UBA52|FGF23|RPS27A|MAPK3|FGF5|FGF2|UBC","Unclear-Unclear-Herbivore","29","ENR","REACTOME_NEGATIVE_REGULATION_OF_FGFR3_SIGNALING","1.0","-1.0","-1.0",,,,"0.0146640526381426","0.0630150335043314","0.0547031064849859",,,,,"REACTOME_NEGATIVE_REGULATION_OF_FGFR3_SIGNALING","false","REACTOME_NEGATIVE_REGULATION_OF_FGFR3_SIGNALING"
"1","0.9790832652821538","-0.8634334765246641","-0.9953776132653117",,,,"0|0|1|0|0|0",,,,,,,"0.103040635782177","0.341038008069294","0.0969088753795697",,,,,,,,,,"BLM|POLR2J|POLR2B|POLR2E|POLR2F|POLR2C|POLR2I|POLR2D|H3-3A|POLR2K|POLR2H|POLR2G|RFC1|RFC2|POLR2L|POLD1|POLR2A|POLD3|RPA3|POLD2|RFC5|RPA2|RPA1|PCNA|RFC3|RFC4|POLD4|TINF2|ACD|H2AZ2|H2BC11|POT1|TERF2|H2BC1|ATRX|TERF1|STN1|H2BC5|GAR1|H4C8|PPP6R3|H2AZ1|PPP6C|TERF2IP|CHTF18|H3-4|DKC1|H2AC6|DSCC1|H2BC4|DNA2|H2AC20|POLA2|PIF1|H2BC21|POLA1|WRAP53|H2BC13|SHQ1|H2AX|NHP2|PRIM2|H2AC7|CDK2|TERT|H2BC26|WRN|H4C3|PRIM1|CHTF8|H4C11|RUVBL1|H4C16|CTC1|H2BC12|NOP10|H2BC15|RUVBL2|H2BC12L|DAXX|H2AJ|ANKRD28|H4C15|TEN1|H4C14|RTEL1|H4C12|H2BC14|H2BC8|H2AB1|H2BC6|H4C6|H2BC17|H4C13|H2BC9|H4C9|H2AC14|H2BC3|H4C5|H2AC8|H4C4|H2BC7|CCNA2|H2AC4|H2BC10|H4C1|H4C2|H2AC18|H2AC19|LIG1|FEN1|H3-3B|CCNA1","Unclear-Both-Both","113","ENR","REACTOME_TELOMERE_MAINTENANCE","1.0","-1.0","-1.0",,,,"0.0209167347178462","0.136566523475336","0.00462238673468829",,,,,"REACTOME_TELOMERE_MAINTENANCE","false","REACTOME_TELOMERE_MAINTENANCE"
"6",,,"-0.9988041743245429","-0.354234337119978","0.9985058196841821",,"0|0|1|0|1|0",,,,,,,,,"0.0448321496170824","0.804852114835167","0.0210469305423425",,,,,,,,"RBBP8|NBN|RAD50|RAD17|ATM|ATR|TOP3A|BLM|TOPBP1|ATRIP|HUS1|DNA2|BRIP1|RFC2|WRN|RPA3|BARD1|RHNO1|RAD9A|RFC5|KAT5|ABL1|RPA2|EXO1|RPA1|RFC3|RAD1|RMI2|ERCC1|RFC4|BRCA1|ERCC4|RMI1|MRE11|RAD51|RAD9B|RAD52","Unclear-Both-Unclear","37","ENR","REACTOME_HDR_THROUGH_SINGLE_STRAND_ANNEALING_SSA",,,"-1.0","-1.0","1.0",,,,"0.00119582567545706","0.645765662880022","0.00149418031581799",,,"REACTOME_HDR_THROUGH_SINGLE_STRAND_ANNEALING_SSA","false","REACTOME_HDR_THROUGH_SINGLE_STRAND_ANNEALING_SSA"
"6",,,"-0.997788310087295","-0.50075459125744","0.9788289049124438",,"0|0|1|0|0|0",,,,,,,,,"0.0595175658598098","0.702684989822666","0.116041918111192",,,,,,,,"SSPOP|NBN|HES1|RAD50|USP1|RAD17|FANCC|BRCA2|ATM|ATR|CHEK1|TOP3A|BLM|FANCE|FANCL|FAAP24|FANCB|FANCF|FAAP100|TOPBP1|FANCA|FANCM|ATRIP|FAN1|HUS1|FANCG|BRIP1|H2AX|RFC2|RAD9A|RFC5|RPA2|FBXW11|RPA1|RFC3|CENPS|RAD1|RFC4|BRCA1|RMI1|PALB2|FANCI|XRCC3|UBE2T|FANCD2|MRE11|WDR48","Carnivore-Both-Both","47","ENR","PID_FANCONI_PATHWAY",,,"-1.0","-1.0","1.0",,,,"0.00221168991270508","0.49924540874256","0.0211710950875562",,,"PID_FANCONI_PATHWAY","false","PID_FANCONI_PATHWAY"
"21",,,,"-0.9945687943989977","0.635178499765545","0.560106157074868","0|0|0|1|0|0",,,,,,,,,,"0.04131841223041","0.606801812659339","0.772409876953557",,,,,,,"HLA-DOA|HLA-DMA|HSPA6|KIR2DL1|HLA-DMB|IFNA6|IFNA8|HSPA8|HLA-DOB|CD4|IFNA5|IFNA16|CTSB|KIR3DL2|KIR2DL3|IFNA7|HLA-DPA1|IFNA14|KIR2DS1|KIR3DL1|CANX|IFNA13|KIR2DL2|IFNA17|PSME1|IFNA4|KLRD1|NFYA|KLRC1|NFYC|CD8B|PSME2|NFYB|HLA-DQB1|LGMN|IFNA10|CIITA|HSPA1B|HSPA1A|HSPA2|IFNA2|TAPBP|KLRC2|CTSL|HLA-F|CD74|CTSS|B2M|PDIA3|HLA-DRB3|TAP1|HLA-DRB1|CREB1|HLA-DQA1|HSPA5|CALR|TAP2|HLA-C|KIR2DS4|KLRC3|KIR2DS5|HLA-E|RFXAP|HLA-G|RFX5|HLA-B|HLA-DRB5|HSP90AB1|IFNA1|HLA-A|RFXANK|IFNA21|KIR2DL5A|KIR3DL3|HLA-DRA|KIR2DS3|CD8A|KLRC4|PSME3|HLA-DQA2|HSPA4|KIR2DL4|HSPA1L|HLA-DPB1|IFI30|LTA|HLA-DRB4|HSP90AA1","Unclear-Both-Vertivore","88","ENR","KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION",,,,"-1.0","1.0","1.0",,,,"0.00543120560100231","0.364821500234455","0.439893842925132",,"KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION","false","KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION"
"2","0.9987054967048908","-0.970822416078237","-0.998298922766736",,,,"1|0|1|0|0|0",,,,,,,"0.0163216044830889","0.138973328119892","0.0538077587995589",,,,,,,,,,"CHRNE|CHRNB2|CHRNG|CHRNA3|CHRND|CHRNA4|CHRNB4","Unclear-Both-Unclear","7","ENR","REACTOME_HIGHLY_SODIUM_PERMEABLE_POSTSYNAPTIC_ACETYLCHOLINE_NICOTINIC_RECEPTORS","1.0","-1.0","-1.0",,,,"0.00129450329510911","0.0291775839217629","0.00170107723326393",,,,,"REACTOME_HIGHLY_SODIUM_PERMEABLE_POSTSYNAPTIC_ACETYLCHOLINE_NICOTINIC_RECEPTORS","false","REACTOME_HIGHLY_SODIUM_PERMEABLE_POSTSYNAPTIC_ACETYLCHOLINE_NICOTINIC_RECEPTORS"
"9","0.9999094384487034","-0.9999998617250285","-0.9722534936945681",,,,"1|1|0|0|0|0",,,,,,,"0.00217709969316971","1.31215670279635E-5","0.248890302829322",,,,,,,,,,"WDR33|FIP1L1|CPSF4|CPSF2|NCBP2|NCBP1|PCF11|CSTF2|PABPN1|ZNF473|LSM11|LSM10|PAPOLA|CSTF1|CPSF7|CLP1|CPSF6|NUDT21|CSTF3|CSTF2T|SNRPD3|SNRPB|SNRPF|SNRPG|SLBP|CPSF1|CPSF3|SNRPE|SYMPK","Herbivore-Both-Herbivore","29","ENR","REACTOME_PROCESSING_OF_CAPPED_INTRONLESS_PRE_MRNA","1.0","-1.0","-1.0",,,,"9.05615512965771E-5","1.38274971453858E-7","0.0277465063054319",,,,,"REACTOME_PROCESSING_OF_CAPPED_INTRONLESS_PRE_MRNA","false","REACTOME_PROCESSING_OF_CAPPED_INTRONLESS_PRE_MRNA"
"1","0.729124819688798","-0.9999101568692305","-0.090784907933807",,,,"0|1|0|0|0|0",,,,,,,"0.504533006302786","0.00245435098147573","0.980707977521931",,,,,,,,,,"STAT1|ASH2L|IL6|DDX39B|PTPN11|SOCS3|PSMB1|PSMC4|BID|FAS|RARA|PSMA4|THOC3|ZC3H11A|PPARG|THOC1|PRKCQ|POLDIP3|LUZP4|CDK8|PSME4|FYTTD1|TP63|DDX39A|TP73|THOC2|THOC6|MED10|BAX|PSMC5|CHTOP|CGA|THOC7|MED6|SARNP|PPP1R13B|PAPOLA|PSME1|CSTF1|PSMD5|PSMD8|CPSF7|MAPK1|NUDT21|PSMC6|CSTF3|PSMA3|CSTF2T|PSMC1|PSMB5|CDK4|PSMA6|PSME2|PSMA7|E2F1|MED4|PSMD10|KLF4|NR5A1|MAPK3|MYC|PSMD7|TJP1|TNFRSF10A|AKT2|BBC3|PSMA2|PSMD3|PSMD11|LEF1|YWHAE|PSMD9|TCF12|TFDP2|PSMD14|PML|AKT3|FASLG|APAF1|TNFRSF10B|CARM1|PSMF1|PSMB2|SEM1|YWHAH|ZNF473|PSMA1|LSM11|PSME3|LSM10|ZNF195|AXIN1|ZNF263|YWHAQ|DLX6|TFAP2D|TCF7L2|ZNF200|PIP4K2A|TCF7L1|YAF2|CNOT9|ZNF582|ZNF839|FOXP3|ZNF112|PSMB7|ZNF37A|RBFOX1|PIP4P1|ZNF510|CASP6|PIP4K2C|ZNF506|TP53|ZNF324|PMAIP1|ZNF671|AKT1|ZNF416|PSMB6|ZNF586|PSMA5|ZNF446|TP53BP2|ZNF264|RPS27A|ZNF213|CDKN2A|ZNF343|PIP4K2B|ZNF302|ZNF268|ZNF184|UBC|PVALB|BCL2L11|ZNF500|ZNF419|PSMA8|ZNF175|ZNF14|NR6A1|PSMD4|DLX5|PSMB4|ZKSCAN1|ELF2|NOTCH1|NKX3-2|PSMC2|TFAP2E|ZNF684|PSMD6|ZNF430|MSX2|IQSEC3|AR|ELF1|YWHAZ|ZFP30|ZNF706|FOXO1|PSMC3|ZNF549|YWHAB|ZNF211|ZNF205|CTNNB1|ZNF45|ZNF133|CITED1|ZNF436|UXT|PRDM7|RUNX3|ZNF484|YWHAG|HIVEP3|UBB|ZNF557|ZNF337|ZNF317|ZNF426|CYCS|ZNF331|PSMD1|ZNF227|PSMD2|ZNF141|SFN|ZNF304|ZNF20|MED7|MAGED1|KRBA1|BTG1|KCTD1|LMO2|ZFP37|PSMD13|ZNF189|MSTN|CCNG2|ZNF740|ZNF710|ZFHX3|ZSCAN32|RUNX1|ZNF287|PSMD12|ZNF750|ZIM3|MED8|OCLN|ZFP14|TFDP1|ZNF614|ZNF697|PSMB8|ZNF514|PSMB10|ZNF660|ZNF300|MED27|UBA52|ZNF92|PSMB11|ZNF157|MAML1|PSMB9|KRBOX4|ZNF41|CLDN5|ZNF711|PSMB3|ZNF214|ZNF215|ZNF547|ZNF773|ZNF776|TAL1|ITGAL|ZNF256|MAGOH|KCTD15|RBBP4|ZNF599|ITGA2B|ZNF18|RSPO3|PCGF6|ATAD2|ZNF689|ZNF19|AUTS2|AGRP|CCNE1|ZNF230|CCNA1|ZNF222|ZNF221|IHH|ZNF233|CCNE2|ZNF235|ZNF208|ZNF761|ZNF714|ZNF394|ZNF333|ZNF382|ZNF577|ZNF75A|ZNF496|RYBP|ZNF691|ZNF589|PITX2|HAND2|ZNF12|HNF4G|ZNF704|MED30|GEM|UCMA|ZNF202|RET|LMO1|ZNF3|ZNF606|RBFOX3|ZNF23|ZNF226|ZNF180|ZNF668|KMT2D|ZNF641|ZNF610|ZNF528|ZNF701|ZNF558|ZNF597|MOBP|ZNF30|PRKACA|RBPJ|ZNF354A|GPRIN1|ZNF311|ZNF764|ZNF747|ZNF778|ZNF212|ZNF282|SP7|PPM1D|ZNF160|ZNF415|ZNF692|ZNF439|ZNF440|PPP2R5C|ZNF562|ZNF561|ZNF584|ZNF274|ZIK1|ZNF540|ZNF570|ZNF556|ZNF554|ZNF738|ZNF596|ZNF621|ZNF680|ZNF483|ZNF417|ZNF791|MGA|NPAS4|ZNF266|ZNF519|ZNF25|ZNF77|ZNF169|ZNF613|FOXG1|ZNF135|ZNF620|ZNF619|VDR|ZNF354C|ZNF114|HDAC3|ZNF454|ZNF543|ZNF354B|CBX5|ZNF223|BRPF3|MAF|ZNF713|ABL1|CEBPB|ZNF552|ZNF664|CITED4|ZNF154|RARG|ZNF771|SOCS4|ZNF571|PCGF5|ZNF443|ZNF792|ZNF707|ZNF746|ZNF678|ZNF875|ZNF101|ZNF716|ZNF708|ZNF804B|GATA1|ZNF721|ZNF662|ZNF320|MED16|ZNF530|CDC25C|ZNF703|ZNF730|CDK5R1|ZFP1|ZFP90|ZNF479|ZNF445|TBL1XR1|ZNF74|ZNF696|PPP2CB|JUN|ZNF267|ZNF566|HDAC9|ZNF529|HDAC7|TGFB1|SUZ12|ZNF749|ZNF17|PPP2R1A|MED14|ZNF555|YBX1|ZNF75D|HDAC4|ZNF197|ZNF732|NOTCH3|CAV1|SOX2|ZNF546|SERPINE1|ZNF286A|TNRC6C|ZKSCAN4|ZNF70|TNRC6A|ZFP69B|GATA3|ZFP69|AGO1|ZNF490|HDAC6|ZNF626|ZNF793|TNRC6B|ZNF383|HDAC10|ZNF669|COL1A1|ZNF559|JAG1|ZNF548|ZNF563|ZNF567|ZNF573|ZNF33A|ZNF600|HDAC5|ZKSCAN3|ZNF724|PAX5|MAPK14|ZNF676|ZNF699|ZNF250|AGO2|ZNF79|VEGFA|AGO3|ZNF681|ZNF471|ZNF493|PPP2CA|MAML2|ZKSCAN7|NOTCH2|ZNF729|NR4A1|AGO4|ZNF565|MED12|ZNF34|HEY2|FOXO4|ZNF140|ZNF774|FOXO6|ITGA4|HDAC8|ZNF124|MOV10|ZNF569|ZNF777|ZNF775|ESR2|HDAC11|ZNF605|ZNF799|ZNF782|HEY1|MAPK11|ZNF136|ZKSCAN5|ZNF33B|ZNF431|HDAC1|ZNF418|ZNF700|ZFP28|ZNF705A|ZNF585A|ZNF138|ZNF429|ZNF470|ZNF100|NOTCH4|ZNF398|RXRA|ZSCAN25|ZNF441|ZNF679|ZNF682|ZNF772|MYB|ZNF257|ZNF785|KRBOX5|ZNF655|ZNF786|ZNF517|ZNF675|ZNF860|PPARA|HTT|ZNF665|ZNF624|ZNF615|SERPINB13|DNA2|ZNF433|ZNF460|ZNF461|ZNF790|TEAD1|ZNF677|CDK2|ZNF347|NFE2|WRN|ZNF71|ZNF560|ZNF273|ZNF667|ZNF649|ZNF248|ZNF544|DAXX|ZNF770|ZNF607|ZNF334|ZNF485|ZKSCAN8|ZNF442|ZNF26|ZNF583|ZNF568|ZNF480|ZNF587|ZNF43|ZNF28|ITGBL1|ZNF627|ZNF521|ZFP2|BRD2|ZNF551|ZNF468|ZNF616|ZNF155|ZNF425|WDR5|MIR27A|RRM2B|ZNF611|ZNF254|ZNF726|NCOR2|ZNF99|ZNF705EP|ZNF727|ZNF705D|ZNF705G|MAML3|ZNF735|ZNF717|GSR|ZNF492|ZNF688|TWIST2|H3-3B|ZNF736|KRAS|ZNF737|RBM14|ZNF709|TRIM33|ZNF585B|ZNF324B|ZNF564|ZNF718|ZNF550|TEAD4|ZNF432|ZNF10|ZNF486|ZNF225|ZNF253|ZNF625|ZNF234|GATA4|MIR132|ZNF285|ZNF224|ZIM2|ZNF595|TXN|ZNF658|ZNF2|DLL1|ZNF670|LDB1|MIR137|PPP2R1B|THBS1|CSNK2B|TRPC3|PDPK1|RRM2|RNPS1|TXNRD1|PLXNA4|NR1D1|SIRT3|PPARGC1B|ESRRA|SLBP|ALYREF|CPSF1|CPSF3|SYMPK|WDR33|FIP1L1|INS|CPSF4|CPSF2|RBM8A|NR1H4|ITGA5|PCGF2|H3-3A|BGLAP|PF4|COL1A2|CDK5|PRKCB|TAF2|TAF11|HSPD1|XPO1|RNMT|TAF7L|TAF6|RNGTT|SIN3A|TBP|TAF12|TAF1L|CHM|TAF4|GTF2B|GTF2A2|TAF4B|TAF1|COX19|TAF5|GTF2E1|NR2E1|NRBP1|NR4A3|GTF2A1|ESRRB|TAF3|NR0B2|TAF10|RXRG|TNFRSF10D|NR1I3|NRBF2|NR2F6|NR0B1|NR1D2|NR2F1|TAF7|NR2C2|SMAD6|YES1|NR2C2AP|TAF9B|ESRRG|RORB|GTF2E2|RXRB|SMAD1|TAF13|NR2E3|RORA|TAF15|TAF9|PRDM1|GATA2|ZFPM1|PTPN4|BIRC5|H3C13|GP1BA|THOC5|TEAD3|SMAD7|HIPK2|TBX5|PTPN1|CCN2|RUNX2|NPM1|HIPK1|HDAC2|NPPA|NKX2-5|DGCR8|SRC|H3C12|H3C4|IL2|CCND1|CALM1|CDKN1B|IFNG|H3C14|H3C15|CGB3|LIFR|BCL6|CGB5|CGB8|ATF2|SUMO1|KCNIP3|TWIST1|IL2RA|ARNT2|H3C8|CASP1|H3C6|H3C11|H3C1|H3C7|H3C10|H3C2|H3C3|POU2F1|CDK1|RORC|MBD3|RFC2|SIRT1|RPA3|RFC5|RPA2|CBX3|RPA1|PCNA|SIN3B|RFC3|RFC4|GATAD2B|MTA2|RBX1|GATAD2A|STK11|CHD3|EHMT2|H2AZ2|H2BC11|H2BC1|IL3|GPX2|CSF2|H2BC5|H4C8|H2AZ1|H2AC6|H2BC4|H2AC20|H2BC21|H2BC13|H2AX|H2AC7|H2BC26|H4C3|H4C11|H4C16|H2BC12|H2BC15|H2BC12L|H2AJ|H4C15|H4C14|H4C12|H2BC14|FOS|H2BC8|H2AB1|H2BC6|H4C6|H2BC17|H4C13|H2BC9|JUNB|H4C9|H2AC14|H2BC3|PHF20|H4C5|H2AC8|H4C4|H2BC7|H2AC4|H2BC10|H4C1|H4C2|H2AC18|H2AC19|PINK1|CSF1R|PARP1|IRAK1|CAMK2B|CAMK2A|AURKA|TPX2|PCBP4|GLI2|CDC7|TNFRSF18|OPRM1|GLI3|POMC|CREB1|CAMK2D|CAMK2G|CAMK4|CDK6|SCMH1|RAD1|MAPKAPK5|PHC1|RNF2|PHC2|CCND2|CBX8|CBX4|BMI1|PHC3|CBX2|CBX6|SOD2|RING1|CDC27|MIR24-2|MIR24-1|VENTX|EHMT1|NEDD4L|ANAPC4|GLS|HUS1|GAD1|BRIP1|MDC1|GLS2|GAD2|BARD1|LBR|ANAPC5|CDC23|CDKN2B|RAD9B|CENPJ|RAD17|FZR1|ZNF385A|PRKAG2|TOPBP1|PRKAB1|ATRIP|UBE2S|PRKAG3|SMURF2|FBXW7|GRIA2|E2F6|RHNO1|RAD9A|PRKAB2|PRKAA1|KAT5|MDM2|EXO1|RMI2|RMI1|AURKB|CHEK2|KMT5A|TFAP2B|MAPKAP1|MDM4|TFAP2C|PRKAA2|L3MBTL2|NR3C1|SATB2|NR2C1|THRA|TRIM28|TFAP2A|TGFA|RRAGD|NR1I2|RRAGB|THRB|PPM1A|NR3C2|PRKAG1|CDC16|NR4A2|TSC2|RHEB|GRIN2A|LAMTOR3|LAMTOR2|RRAGC|ING2|LAMTOR5|RPTOR|LAMTOR1|RRAGA|TSC1|SLC38A9|GRIN2B|LAMTOR4|NFYA|NFYC|ZNF350|GPS2|BLK|NFYB|KMT2E|SETD1A|SP1|ANAPC11|SETD1B|CTSK|SYT10|SMYD2|SKP2|DPY30|KMT2B|KDM5B|MECP2|ANAPC1|FBXO32|RNF111|TRIM63|KAT6A|BRD1|EPC1|YEATS4|ACTL6A|CTLA4|BRPF1|ANAPC10|REST|MEAF6|RICTOR|ING5|CHD4|SRF|SGK1|ARID1B|SMARCD1|SMARCE1|ACTL6B|SMARCA2|SMARCB1|MLST8|SMARCD2|KCTD6|ARID1A|PRMT1|SMARCC2|RNF34|PBRM1|SMARCC1|POLR2J|PTEN|PAF1|ARID2|ELOA|PRMT6|MNAT1|POLR2B|CTDP1|AFF4|BDNF|CCNT2|CCNK|SUPT16H|G6PC1|UBE2C|POLR2E|POLR2F|NELFCD|POLR2C|ELOB|ANAPC2|ERCC2|CDC26|POLR2I|ELL|SUPT6H|GTF2H1|GTF2H3|NCBP2|PRDX1|ATXN3|GTF2F1|PRDX5|CCNT1|MLLT1|CDK7|CDC73|PRDX2|CCNH|CDK9|NCBP1|RTF1|SKIC8|POLR2D|EAF1|EAF2|GTF2H2|POLR2K|SSRP1|ELOC|ERCC3|IWS1|POLR2H|LEO1|POLR2G|MLLT3|POLR2L|POLR2A|NELFA|TCEA1|GTF2F2|NELFB|SUPT5H|PRR5|CTR9|CR1|NELFE|ELOA2|SUPT4H1|GTF2H4|GTF2H5|ANAPC7|FKBP5|CASP10|SMURF1|MTOR|SLC2A3|CDK13|USP2|AIFM2|NUAK1|TIGAR|SESN1|RB1|CNOT4|CNOT3|RFFL|NLRC4|MSH2|RABGGTA|RGCC|NDRG1|BNIP3L|PPP1R13L|CCNB1|CNOT2|CCNG1|CUL1|STEAP3|TP53I3|ARID3A|RBL1|GADD45A|PLAGL1|NFATC2|RBL2|TP53AIP1|BCL2L14|MAX|PMS2|NFKB1|CNOT1|E2F5|SKP1|DYRK2|E2F8|SESN2|DDB2|E2F4|TTC5|RABGGTB|MYBL2|CNOT6L|FANCI|CCNA2|PRELID3A|FANCD2|RELA|PLK2|IGFBP3|TNKS1BP1|SESN3|TMEM219|POU4F2|POU4F1|RETN|JMY|GPI|CNOT8|SETD9|FANCC|CASP2|CNOT11|BTG2|NAMPT|G6PD|TP53INP1|BMAL1|E2F7|BRD7|CDK12|DDIT4|PRELID1|CRADD|TRIAP1|TP53RK|BANP|TNFRSF10C|PLK3|PIDD1|CNOT10|RAD51D|L3MBTL1|ABCA6|USP7|NOC2L|ZNF420|PIN1|CNOT7|ANAPC15|ANAPC16|EIF4A3|CAT|UBE2E1|OPRK1|COX6A1|PPARD|FOXO3|LGALS3|COX7A2L|FURIN|SMAD4|SMAD3|SMAD2|COX6B1|COX7C|COX4I1|COX7B|SCO1|COX16|COX5B|TACO1|LRPPRC|NPY|BRCA1|SURF1|UBE2I|COX18|ATR|COX6C|COX11|CSTF2|COX8A|COX14|COX5A|CLP1|CPSF6|NDUFA4|MT-CO2|MT-CO1|STUB1|CRH|MT-CO3|COX20|ERBB2|NOP2|EGFR|SCO2|CHEK1|KIT|CREBBP|EP300|SST|ARNT|CITED2|UBE2D1|UBE2D3|MMP13|ITCH|PGR|ESR1|WWP1|APOE|YAP1|NCOR1|WWOX|SNAPC1|POU2F2|INTS13|SRRT|RPRD1B|INTS6|INTS9|INTS10|SNAPC2|INTS2|ELL2|RPAP2|CTSL|INTS11|CTSV|ELL3|ICE2|TAF8|INTS14|INTS12|NABP2|RPRD1A|INTS7|INTS3|ZC3H8|INTS4|SSU72|RPRD2|ICE1|INTS1|INTS8|TXNIP|SNAPC3|PCF11|SNAPC4|ZNF143|NABP1|PABPN1|SNAPC5|INTS5|RNU5A-1|RNU4-1|RNU1-1|RNU4ATAC|RNU2-1|RNU11|RNU12|ATP1B4|TGIF2|USP9X|MEN1|SKIL|SMARCA4|SKI|TGIF1|NR1H3|MRE11|RAD51|MLH1|RBBP8|NBN|RAD50|MED24|ATM|TOP3A|BLM|MAMLD1|NR1H2|WWTR1|MED17|SPP1|KMT2C|SPI1|CBFB|CSNK2A2|TCF3|SREBF1|TEAD2|EED|GAMT|RARB|TCF7|MEF2C|SMARCD3|GSK3B|MED15|SNW1|YY1|HNF4A|BMP2|CSNK2A1|MYL9|TBL1X|RBBP7|MED25|MED26|SRSF7|SRSF6|SRSF1|MET|SRSF2|EZH2|GCK|U2AF2|CASC3|MED13|MED31|KAT2A|MAP2K6|PPARGC1A|SRSF5|MAGOHB|IGFBP1|CCNC|MED23|DDIT3|PERP|CCND3|CNOT6|SRSF9|SRSF3|KAT2B|HES1|SRSF4|SRSF11|NR5A2|RBBP5|KMT2A|SRRM1|DHX38|PCK1|GPAM|MED20|CDKN1A|DEK|SNRPD3|PRMT5|UPF3B|SOX9|U2AF1|SNRPB|MED1|SNRPF|U2AF1L4|SNRPG|SLU7|PHAX|CDC40|SNRPE","Unclear-Both-Both","1393","ENR","REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION","1.0","-1.0","-1.0",,,,"0.270875180311202","8.98431307694943E-5","0.909215092066193",,,,,"REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION","false","REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION"
"18","0.9965547801136927","-0.9599997842665093","-0.9981148858640552",,,,"1|0|1|0|0|0",,,,,,,"0.0311046262106244","0.16954841968901","0.0570475360848477",,,,,,,,,,"LAMA2|ITGA3|COL4A4|LAMC3|LAMA3|NID2|LAMC2|LAMB1|COL7A1|NID1|LAMB2|ITGA1|ITGA2|ITGA6|ITGB1|LAMA4|COL18A1|HSPG2|LAMA5|COL4A1|COL4A6|COL4A2|ITGAV|COL4A5|LAMC1|LAMA1|ITGB4|ITGA7|COL4A3|LAMB3","Unclear-Both-Both","30","ENR","REACTOME_LAMININ_INTERACTIONS","1.0","-1.0","-1.0",,,,"0.00344521988630725","0.0400002157334907","0.00188511413594482",,,,,"REACTOME_LAMININ_INTERACTIONS","false","REACTOME_LAMININ_INTERACTIONS"
