,Background...Omnivore.Rho,Background...Omnivore.P,Background...Omnivore.p.adj
CCND3,1.22676318778589,0.219911610548483,0.623200206224023
C9orf16,0.753339971571279,0.451245644943052,0.797099374901323
RRAGC,-0.57466159215054,0.565520187842798,0.85498340467667
GTSF1L,2.25487412694942,0.0241412307509489,0.270912376434195
SRPX2,-0.696961934827684,0.485826615991203,0.818905425141227
POU3F1,NA,NA,NA
UTP11,0.845538529160084,0.397810230101063,0.764642940154834
FHL3,-2.30592834515793,0.0211146364963444,0.259340897289811
FRS3,-0.512163366652709,0.608536679235555,0.873265067052697
SF3A3,NA,NA,NA
TSPAN6,2.95582821141934,0.00311830721409713,0.12801565518161
INPP5B,2.20657625895335,0.0273436771052231,0.282252492086156
PGC,0.592470084673196,0.553535847323504,0.849587012467275
IFT52,0.276259605902137,0.782348678860088,0.937057401516497
TNMD,1.03328846032001,0.301468925937951,0.697565213409021
PLA2G12B,0.522951945664449,0.601007694460775,0.869714476557621
PCDH19,-0.782635500861626,0.433841188031628,0.78599949019819
MTF1,-0.328096149288701,0.742838965417497,0.922178042043769
C1orf122,NA,NA,NA
YRDC,-0.328686179865173,0.742392901338753,0.922178042043769
MANEAL,-0.358435399798731,0.720017503881577,0.914573004630678
EPHA10,-2.19921079527917,0.0278629370909184,0.283367478035364
MDFI,-2.61650431471248,0.00888352415875155,0.182898933361108
MCU,-1.70661576237597,0.0878934934903326,0.438220545571068
FOXP4,-1.69088148652479,0.0908594398617146,0.442639540680281
DIAPH2,1.06466503719845,0.287027537108393,0.686974998540076
GNL2,-1.2948844547021,0.195360091885763,0.598233375598307
SLC25A25,0.940539943125961,0.346940671138949,0.728932259846738
MEAF6,NA,NA,NA
NAIF1,-0.120226436183088,0.904303776614635,0.974530319632059
ZC3H12A,0.467241349355795,0.640327213075934,0.886699394226572
GRIK3,-1.36661765706217,0.171745179776657,0.571802854546121
PCDH11X,-1.64738268083762,0.099479412923273,0.461083235146269
FAM102A,-0.981884429681761,0.326156787327424,0.715121876296481
CSF3R,-1.56727039965591,0.117051501153732,0.493911076873126
TREM2,-0.162314900902198,0.871057881056307,0.963783131136365
CHST3,-2.37307277666883,0.0176407876753854,0.240168994009391
MRPS15,-0.748711444614855,0.45403114418019,0.799038190921265
KLHL4,0.765991932428566,0.443681102522578,0.792414225929497
DACH2,0.0302674194417622,0.975853780180807,0.993940980393095
STK40,-0.512249451163491,0.608476437798319,0.873265067052697
ST6GALNAC6,-0.519706658531727,0.603268045296047,0.871233438504765
POF1B,1.74985167192416,0.0801439117470692,0.421212197214717
MAP7D1,-1.46521473509819,0.142862340643754,0.532119762317976
TSPO2,0.314896910862473,0.752839927154167,0.926396227466171
APOOL,-1.4929431161356,0.135452077623181,0.521277873958948
ADPRS,1.16994798198167,0.242021902938564,0.645961673826843
SLC29A3,-0.628485378994799,0.529686021754524,0.840827941117053
AGO3,NA,NA,NA
PTPRT,-0.0592569715154958,0.95274743261306,0.987715976747002
SGPL1,-0.382364447333969,0.70219105744005,0.909650062443873
ENG,-0.807840825575608,0.419182219732261,0.775039652031226
ADAMTS14,-0.0228561260647343,0.981765037571995,0.995934298703631
PRF1,1.33673191396671,0.181310160684424,0.582474308729381
AGO4,NA,NA,NA
SH3BGRL,NA,NA,NA
EIF4EBP2,NA,NA,NA
LRRC20,-2.41983034794794,0.01552774957985,0.229828943830258
KCNK16,0.085950908186152,0.931505442328279,0.981099608040238
KCNK17,0.470875117254556,0.637729918115279,0.885142492354182
PPA1,-1.33470794920379,0.181971950849173,0.582768408762948
CHD6,-0.126750152682039,0.899138149815079,0.973210224588689
TFAP2E,0.101378275746603,0.919250181058254,0.977738509019731
PSMB2,-2.312769595977,0.0207353102566399,0.257375530173254
SAR1A,NA,NA,NA
FPGS,-0.417159221080705,0.676561950421188,0.90009720880051
AIFM2,1.36933567419701,0.170894371564445,0.570865480888332
MACROH2A2,-1.62170914827243,0.104865639083014,0.469967241347124
GLP1R,-0.19137332400898,0.848233118163387,0.95558809078398
LPIN3,0.638745768196929,0.522988333385527,0.838058528416313
CDK9,0.376167189406472,0.706792606142416,0.911064154829642
BRWD3,-0.245091148373579,0.806385856523828,0.94462080751675
FAM241B,0.0935174116798353,0.92549251779002,0.980169803689312
TOR2A,-0.925764245103246,0.354568512282453,0.734052519319578
TSPAN15,0.591963077916341,0.553875312962566,0.849695608277737
CFAP157,-0.116995746696943,0.906863423979068,0.975236807222743
TBX22,-0.663172812593942,0.507219881665641,0.830725788634569
ITM2A,0.308771686142826,0.757495208581595,0.928277610123661
STXBP1,NA,NA,NA
TACR2,0.721439018935725,0.470639447112577,0.809991315451515
NIBAN2,1.00888779943219,0.313028447064041,0.706781098465828
MAFB,-0.555573226481328,0.578502638460551,0.859551451098591
PGK1,0.945314409507558,0.344498384061149,0.727677701532977
TRAF3IP1,3.43416609864029,0.000594379857806302,0.0675358527155552
TMEM35B,0.876975428369859,0.38049998448357,0.752954257792704
ATRX,-1.49023628970934,0.136162117595559,0.521955778715542
DLGAP3,1.08735149710534,0.276881497915706,0.677828154301336
PBDC1,1.27477976803125,0.202387203710993,0.604377328694438
MAGEE2,-0.256266940947983,0.79774472238348,0.941741081848588
GLO1,-0.895540460446548,0.370498247166354,0.744444822653629
GJB3,0.927296081767199,0.353772828148829,0.733463435174249
ZDHHC15,0.492849583162224,0.622118873128958,0.879044685626977
SPP2,0.00693439258013782,0.994467199563321,0.998708142687451
SLC2A8,-0.813529443872838,0.41591457199399,0.774541227955641
UPRT,1.54058725520793,0.123417271704522,0.503803838465353
GARNL3,0.0601465779362252,0.952038893258029,0.987674054706519
CCDC167,-1.11791715568737,0.263602377235796,0.666927695427315
ANGPTL2,2.09932565968085,0.035788202967104,0.310921636489605
RPRD1B,NA,NA,NA
AZIN2,2.03913300885456,0.0414367546007283,0.328537374357926
TTI1,-1.64023505302675,0.100956303627107,0.462306447386267
CMTR1,0.0957267907429475,0.923737562670091,0.97940939079986
RNF19B,0.935345725673986,0.349610157581284,0.731051432318855
VSTM2L,0.765885455201672,0.443744461001235,0.792414225929497
TMEM54,0.630806881897621,0.528166803090428,0.840101030248542
HPCA,NA,NA,NA
FNDC5,-1.66819489879757,0.0952770432293022,0.452498692010144
S100PBP,1.46172907138859,0.143815467466464,0.533834561542131
YARS1,-0.160521064998804,0.872470629310724,0.964002280633511
RNF8,-0.41767325853731,0.676186026564074,0.900085860987647
PBX3,-0.345261202589062,0.729898011187311,0.918888311760808
TBC1D22B,-0.347151215917148,0.72847771841558,0.918012528711617
RBBP4,0.113466525391349,0.909660700523707,0.976404041928707
CHIC1,0.679373175469794,0.496901441881143,0.824393558503145
PIM1,-0.772155961426675,0.440022060924917,0.790397406953209
ZBTB8A,-1.77318651479691,0.0761978058454174,0.41272445947525
CDX4,-1.33193837392833,0.182880439891615,0.584042520634424
NAP1L2,0.692187289450795,0.488819719806697,0.819864407671198
PABPC1L2A,NA,NA,NA
PABPC1L2B,NA,NA,NA
TSSK3,0.304493373017446,0.760752040779827,0.928747109384454
RABEPK,-3.87282636355787,0.00010758047384071,0.0361279137929068
PHKA1,0.262954377105844,0.792585743711655,0.941741081848588
HDAC1,-1.45831197567199,0.144754570778829,0.534430413780801
GOLGA1,-0.551961846817224,0.580974493522582,0.861260206603224
SRC,0.443449317755225,0.657440770537936,0.894199876642134
HDAC8,0.271556904307704,0.785962739892538,0.937806958245378
OLFML2A,-1.09297331502912,0.274405516261606,0.675457285439679
FAM167B,-0.782641017744865,0.433837947425479,0.78599949019819
DDX50,1.68046556431645,0.0928667688394159,0.447085890634359
EIF3I,NA,NA,NA
NR5A1,0.177996838745606,0.858725458413321,0.960054681330333
NEK6,-1.60202213355121,0.109150715132166,0.479641060505175
CCDC28B,-0.0432332203939636,0.965515623791491,0.991341403320174
TXLNA,-1.94565373424878,0.0516963476804191,0.35607803379512
GHRH,-0.404290764761798,0.685998915870416,0.903752822999327
LHX2,-0.946891799475849,0.343693917069766,0.727658918844811
DENND1A,-0.511883417208462,0.608732604581494,0.873327659398221
KPNA6,NA,NA,NA
MTCH1,-2.04460706293512,0.0408936126247537,0.327577806961698
CRB2,-2.08602667432881,0.0369762068899599,0.316233411726697
TET1,-3.35844257112324,0.000783830065196044,0.0782758921806496
RABGAP1,0.186814692264872,0.8518059269552,0.956991388606571
ADGRB2,1.35017686643663,0.1769592567924,0.578310252251188
ZBTB26,-1.3358125259284,0.18161055777212,0.582696125064177
ZBTB6,-1.71489952761029,0.0863636492911074,0.434897523521231
RBL1,-1.79799302076675,0.072178113774136,0.40443294599731
COL16A1,0.617763294132497,0.536731382626666,0.845168766724411
ATOH7,-1.39181431365163,0.163978634388869,0.562562757462463
OR1N2,1.82947953934252,0.0673278017059983,0.393144412434716
CXCR3,-0.0412556045935903,0.967092125316618,0.99171905520286
PPIL1,NA,NA,NA
PEF1,-1.1091427251692,0.26736861597677,0.670732815287957
SERINC2,1.57296451303162,0.115727035479204,0.491392795774581
FABP3,-0.697290438351091,0.485621050690459,0.818905425141227
SRSF3,-1.26634764722661,0.205388645346372,0.605830923309615
OGT,NA,NA,NA
KCTD20,-1.90692644108755,0.0565301136448191,0.368732707492899
NKAIN1,NA,NA,NA
PUM1,-0.689921990099285,0.490243246233592,0.820334630275817
DSN1,-0.875053769914848,0.381544649645076,0.753909877802876
REEP3,-1.3218399335841,0.186221457576745,0.586956419868238
MORN5,-1.34289655348815,0.179305472601534,0.579483383651493
MATN1,0.28146210067258,0.77835599283506,0.935165826341503
NDUFA8,-2.90558017730343,0.00366572920237731,0.130731118291253
ADO,-0.97829852522597,0.327926699110548,0.716699294134722
RTKN2,-3.30974745058429,0.00093380184596497,0.0805204566037959
SRSF4,0.434121726042851,0.664200049429896,0.895559932951344
NDRG3,-1.43409229607534,0.15154592607946,0.544498819522778
GSN,2.2533203556172,0.0242389572004011,0.271131843976656
TAF12,NA,NA,NA
SRPK1,-1.82405858140886,0.0681432163327566,0.3942668691535
ITGB1BP2,1.14141277862374,0.253698189459375,0.656105740228272
TRNAU1AP,NA,NA,NA
PHACTR4,-1.34038886278519,0.180118954641389,0.580700052785319
RAB14,-1.14944622330481,0.250372029318004,0.652705600385305
NONO,NA,NA,NA
MED18,NA,NA,NA
CNTRL,-0.776163765162018,0.437652297743783,0.788910568049285
EYA3,-0.808333558230299,0.418898589062466,0.774927033422221
TGIF2,-0.798507007942455,0.424576328009537,0.779571728702812
PHYHIPL,-1.16606616009139,0.243587697214534,0.646915802107547
XKR8,-2.26446549393226,0.0235454997285659,0.26935623913557
BICC1,-0.503114930686408,0.614883469936947,0.876195246886125
SMPDL3B,-3.67873413174084,0.000234394454874357,0.0485228630419353
UBE2D1,-1.5615485895448,0.118394368712452,0.496232980923447
GMPPA,-0.634085551134292,0.526024991754337,0.839329497982425
THEMIS2,-1.14662691656845,0.251535847092889,0.653802841635318
MEGF9,-1.85375122746519,0.0637747590889271,0.386571728495022
IPMK,-0.945779672845386,0.344260975485184,0.727677701532977
STX12,0.00929808231950887,0.992581310568654,0.998461609885742
ZWINT,-3.31714703137361,0.000909417442362026,0.0805204566037959
ZNF76,0.103923625809214,0.917229957937556,0.977344357216059
FAM76A,NA,NA,NA
DES,0.913165927059589,0.361155281145817,0.738577346101438
DKK1,0.467867148039475,0.639879597902824,0.886472200702545
PRKG1,NA,NA,NA
SCAND1,0.101738205227552,0.918964476081122,0.977738509019731
FGR,1.0311058477813,0.302491185822332,0.698006840761502
PHF20,-1.77473799264852,0.0759411589911115,0.412220831420142
SNRPC,0.845516481720294,0.397822534375927,0.764642940154834
ILRUN,NA,NA,NA
GPR3,1.74564773435297,0.0808721822360269,0.421542313987751
CD164L2,-0.971127077568544,0.331485001437873,0.71827754201494
SPDEF,0.834154765532841,0.404193777476309,0.767287015532817
TNFSF15,-0.976167210606311,0.328981609243678,0.717087852140553
ATP6V1G1,NA,NA,NA
AKNA,-0.610847014432274,0.541300865330448,0.846695331998539
ROMO1,NA,NA,NA
MED12,2.28956107551498,0.0220467735941909,0.263087832096398
NFS1,-1.0132215148114,0.310954366125772,0.706097579072503
OGDHL,0.917195396385805,0.359040258748669,0.736731865924359
C10orf53,1.23618788386088,0.216388733329426,0.61827690264214
RBM12,-0.225518129490402,0.821576223302324,0.948694946699058
SLC18A3,3.2108646232864,0.00132336261937587,0.0931783322992139
ZNF618,-0.521633739163624,0.60192536741514,0.870458961950009
GPN2,-1.24562687193081,0.21290141215535,0.613709668858724
DRGX,0.84071736720472,0.400506288805394,0.765939133944206
RGS3,-0.301424027493032,0.763091174506284,0.929162342207635
ZDHHC18,-1.45830722668335,0.144755879181264,0.534430413780801
C10orf71,0.951555650083123,0.341322382756331,0.726692568077441
TMEM273,NA,NA,NA
RUFY4,-3.13204783108568,0.0017359159209061,0.102107074142718
LRRC18,1.28249347763053,0.199669591508692,0.602637680622999
POLE3,0.46432230851806,0.642416843240059,0.887110471536569
HDHD3,-0.822913151412993,0.410557383333544,0.771109020250623
BSPRY,-0.846568734450309,0.397235547073088,0.764642940154834
MAPK8,NA,NA,NA
WDR31,0.221856065046227,0.824425933209008,0.949485666340084
PRPF4,1.08376271259021,0.278470021782202,0.67908520321405
IL2RG,-0.0717793437260838,0.942777511728408,0.984395468479554
CDC26,-0.310453426957897,0.756216170841582,0.927818362731021
SLC31A1,0.3596372606007,0.719118415487288,0.914311817745604
UBXN11,-0.320926207364323,0.748266312963844,0.924897801530314
SLC46A2,0.898175730870747,0.369091869773452,0.743193914451547
SNX30,-1.42309736176324,0.15470793306277,0.550175075472959
INIP,NA,NA,NA
CXorf65,NA,NA,NA
CNKSR1,-1.42270080087708,0.154822908365288,0.550175075472959
FOXO4,0.070959639900976,0.943429877173454,0.984539210264846
ZNF593,-0.568457348410974,0.569724459145869,0.856570651929815
FAM110D,-1.93128389531106,0.0534479538747145,0.361066374141567
SUSD1,-2.29316052414812,0.0218387649287556,0.263087832096398
TRIM63,-0.858043600765403,0.390868388217684,0.759124667313926
SPAG4,1.32753344776885,0.184332283159694,0.585339433348732
SLC30A2,-0.719535159372801,0.471811246993591,0.81024178223712
UGCG,NA,NA,NA
EXTL1,-0.42606733048287,0.670058784766325,0.897450000477594
PAFAH2,-0.513512812629445,0.607592650564146,0.873230333479674
MTFR1L,0.769681934044072,0.441488589176618,0.791533509387479
NPY4R,0.331143274881842,0.740536265197562,0.921668165374324
ITPR3,0.279243193043608,0.780058198177819,0.936128920871632
GPRIN2,2.70949913227252,0.00673848814098534,0.164032316494532
SYT15,0.850145655543579,0.39524411117903,0.762650031330689
MAN1C1,0.192682040058978,0.847207989832755,0.955485694789606
TEX11,1.00425221574984,0.315257059552784,0.708265591986818
LDLRAP1,0.86745526811734,0.385692610881827,0.755977527321164
PTPN20,0.448441436699723,0.653834642491072,0.893942741095185
MACO1,-0.100250941423418,0.920145104273099,0.977859503633221
C20orf173,-0.471095214702939,0.637572742220368,0.885142492354182
TMEM50A,-0.517810405083028,0.604590557881429,0.871261691492296
GDF5,-0.91874665906864,0.35822809844412,0.736081795666867
CLIC4,NA,NA,NA
GDPD2,0.717517152851186,0.473055056434975,0.811271074471843
UQCC1,-1.16215122661481,0.245174042307532,0.648192814442166
SRRM1,-1.21711795236828,0.223559341199516,0.627610768011721
ALOX5,2.17489653739925,0.0296378704629616,0.291214238255056
NCMAP,-0.407329635067546,0.683765899725079,0.90282157519428
RCAN3,1.04818037099453,0.294555512429508,0.69332551488099
NIPAL3,-0.303106171701419,0.761808950930804,0.929065237358597
KIF4A,1.00891083578682,0.313017398026377,0.706781098465828
FAM83C,-0.064782106414312,0.948347488532589,0.986531849751046
STPG1,-0.660964252013164,0.508635239159303,0.831332006724571
MDH1B,-0.38968190326671,0.696771779852043,0.907711926750486
ADAM23,-0.516355450007689,0.605606174800448,0.872097923199706
CXCL12,0.409923146614339,0.681862325257926,0.901962771283913
OR2K2,-0.719555178841367,0.471798916920432,0.81024178223712
LPAR1,0.318988541119212,0.749735202104898,0.925730671177921
ZNF32,-0.123416671483314,0.901777156061717,0.973981566562021
MYOM3,0.752581510124724,0.451701431975952,0.797536165442293
MUSK,0.60292408013697,0.546559195880437,0.848178419958753
EIF6,NA,NA,NA
RASGEF1A,1.31444051251778,0.188698004620311,0.589611980522706
CSGALNACT2,0.548397454884725,0.583419023649963,0.862158591247423
BAK1,1.6446961974113,0.100032477397552,0.46156027691954
CNR2,0.763703007289136,0.445044248254041,0.793170001422062
HMGCL,-1.23440949039184,0.217050354395114,0.619027800635661
EDEM2,-0.940295666342579,0.347065921893444,0.728946321511502
TXNDC8,-1.08679995711212,0.277125226728604,0.677938770189986
LYPLA2,NA,NA,NA
PHF1,-1.42336859959629,0.154629330159142,0.550175075472959
TXN,-0.437734699357389,0.661578612616061,0.895140826460441
BMS1,-3.2442047424082,0.00117779053380991,0.0894066238776356
P2RY4,4.23481263746375,2.28742344333193e-05,0.0146068956793749
AWAT1,-0.349987330555628,0.726348205843246,0.917236908724252
PTPN3,0.337398264943961,0.735816692427777,0.920385590575242
RPL11,NA,NA,NA
EDA,0.420988595559943,0.673763409611772,0.898985753668824
ID3,NA,NA,NA
EPB41L4B,1.24062647529364,0.214743766868621,0.616256704314204
BMPR2,-2.43046787791925,0.0150793426514451,0.228122474107149
TMEM245,1.83230942241639,0.0669053340857928,0.392457782217178
STARD8,1.05204263267787,0.292779990244714,0.691984563516248
HNRNPR,NA,NA,NA
WDR46,-0.457146294236557,0.647565897319384,0.889597602811817
HTR1D,1.89127373172557,0.0585878133513005,0.373967696535247
C1QC,2.02268505433468,0.0431056287630164,0.334124236874809
C1QA,0.524694618205111,0.599795499155088,0.86870898823382
RING1,-1.84335096595056,0.0652777843443283,0.389514114879089
HSD17B8,0.222707043489472,0.823763519120881,0.949485666340084
ACTL7B,1.96666774865609,0.0492215273549661,0.349382677965358
KLF4,-0.0900970297488391,0.928210109538916,0.980998887142861
SLC39A7,-1.18710249503525,0.235187194324092,0.640042493999472
RXRB,-1.12170291450865,0.26198877694214,0.665264459566188
TMEM38B,-0.0833851036500764,0.933545332824583,0.982022627707441
FZD8,0.379439592755293,0.704361454072848,0.910316221374711
HSPG2,-0.122481994076907,0.902517305265168,0.974342157248694
AOX1,1.33767371660168,0.181002822497461,0.582353556223468
CCNY,NA,NA,NA
COL11A2,-0.0203153243093166,0.983791831278935,0.996680426681201
SLC44A1,1.38299537794142,0.166666283127159,0.56573694308572
VSIG4,-1.21835067477771,0.22309074069991,0.627316524153065
OXLD1,-1.55533869183087,0.119865427017338,0.498850705558785
SLC38A10,-0.181369346289766,0.856077677950257,0.958654751328958
NIPSNAP3B,1.04192561141792,0.297446168893547,0.695713744670992
RAP1GAP,0.0729557832262313,0.941841303571956,0.984211675954424
OR13C3,-1.45922106017818,0.144504274116104,0.534430413780801
PARD3,1.11362146113071,0.265441615531336,0.668893395682765
PPP3R2,0.828275785869941,0.407514332700349,0.769121593077017
TP53INP2,-0.0180617447440547,0.985589596241376,0.997250229955342
LAS1L,-0.0575360312349468,0.954118204859934,0.988036013855968
BRD2,-0.786131286751343,0.43179057659845,0.784553708256452
ZC4H2,NA,NA,NA
ALPL,-0.0834522960396296,0.933491907263797,0.982022627707441
HLA-DMA,0.319381203598997,0.749437462420334,0.925730671177921
DYNLRB1,-0.187139157122634,0.851551527499571,0.956991388606571
PGAP4,1.5158286844746,0.129562676873452,0.51216946232035
MTMR8,NA,NA,NA
PSMB9,0.527674713221803,0.597725126923038,0.868457082786362
ITCH,-1.93533035865257,0.0529497692099428,0.360277763305113
MRPL50,-0.0314205035935394,0.974934189719946,0.993607059282967
COL5A2,0.00446548732842224,0.996437068445347,0.998834645658933
AMER1,0.613759808688344,0.539374059660608,0.846166481966867
ARHGEF9,-1.13307337973111,0.257183439276902,0.660590662263227
PLPPR1,0.583242474056687,0.559730081987327,0.852685584575855
TMEFF1,-1.00552645924334,0.314643415340866,0.707951784226377
PSMB8,1.04988779264798,0.293769704723412,0.693119754421356
SPIN4,NA,NA,NA
TEX10,1.79155866923717,0.073203688717506,0.406398262458426
EIF2S2,-2.44492658234117,0.014488163148456,0.224879461282235
HLA-DRA,0.450988479899276,0.651997851877977,0.892561965538544
APEX2,-1.09110150202725,0.275228221996143,0.675751241398167
COL15A1,0.516284646010766,0.605655618315307,0.872097923199706
PFKFB1,-0.706230655199396,0.480044709451093,0.815288339989315
GALNT12,0.544766474879948,0.585914138912577,0.863394675757176
NOTCH4,-1.5372156844869,0.124240500721205,0.5045746968285
TMEM225,-0.123833877050348,0.901446808240581,0.973937234466924
GPSM3,-1.79302017818776,0.0729696976681856,0.406307321724989
PBX2,-2.6787053036931,0.00739074085579421,0.170463460302437
AGER,-2.01518427063927,0.0438853450037183,0.3375483509942
CDA,-0.201106899634655,0.840614987084477,0.953656497080227
CORO2A,-0.406557268370732,0.684333187419883,0.90282157519428
VWA5B1,-1.61336951836412,0.106664251384671,0.473951827969757
RNF5,-0.104611372323477,0.916684190414212,0.977344357216059
TRIM14,-0.847410470471783,0.396766370400994,0.764202573222002
UBXN10,0.678713968003754,0.497319114056723,0.824393558503145
PLA2G2F,0.513606209345547,0.607527337430326,0.873230333479674
PLA2G2D,1.38966048175472,0.164632000338762,0.563642679909237
PLA2G5,0.0507731217770085,0.959506308958509,0.98888763152022
PLA2G2E,2.19421308663546,0.0282200942005543,0.285641033863883
TRMO,-1.40594413241549,0.159740715006258,0.557419592924401
OTUD3,-0.134748417521292,0.892810790605053,0.970798436294687
RNF186,1.59745971220738,0.110163271275369,0.481291516482617
FOXE1,-0.47768333153013,0.632875609795536,0.883185540237339
XPA,-0.652643184288302,0.513986338498392,0.832926446704105
FGD1,1.03001074852767,0.303004959949847,0.698227707151143
NCBP1,0.290180704328578,0.771677997147898,0.931660772780941
TSR2,-0.755839337060644,0.449745528614477,0.796129135342857
SLC66A1,0.343447815446819,0.731261593047673,0.919210349372217
FKBPL,-0.234007180232581,0.81497940439196,0.946320692770437
FAM120C,-0.126153099305137,0.89961073600547,0.973220519902259
EMC1,0.833089921478455,0.404794017231125,0.767287015532817
ZNF341,-1.45351677912582,0.146080324415659,0.535866398755347
ATF6B,-0.283532531504203,0.776768647797256,0.934116756506237
MAP3K20,1.00593518705908,0.314446748555769,0.707868205597317
PRXL2C,0.701722863188998,0.482852011897441,0.817392136640992
CDC14B,1.36462754642956,0.172370142343779,0.572885138005196
TMEM94,1.42805873306448,0.153274954060142,0.548364371628047
HABP4,-1.02433012412487,0.305679374042412,0.701364183898813
UBR4,2.11502260382609,0.0344280208408048,0.306947640676249
DCAF17,-0.832808772430015,0.404952586462547,0.767287015532817
ZNF367,1.96306500358598,0.0496386213523683,0.350860077585121
HSD17B3,-0.689576477214045,0.490460564203264,0.820334630275817
SP5,0.827955895268833,0.407695478057856,0.769271327807507
UPF3A,1.52731950660232,0.12668158121222,0.506994718029415
SIK3,0.0850680766382684,0.932207269435988,0.981298150997259
AOPEP,-2.58206108241285,0.00982122004641283,0.18873816668673
LYZL2,-0.926598779342389,0.354134888924615,0.733811386456709
RIBC1,3.85295690967704,0.000116699933893645,0.0364788245730644
STK19,-0.256514804015481,0.797553350809497,0.941741081848588
FBP2,0.161077970904835,0.872031990338494,0.964002280633511
ALDH4A1,-0.422000107558244,0.673024938941047,0.898709741522479
MFSD14B,2.3695693266777,0.0178088160262691,0.240353036565985
DXO,-1.27428230123322,0.202563386634151,0.604377328694438
TMEM255B,-0.497077562981642,0.619134356171101,0.877922655019229
G6PC2,-2.71864727253909,0.00655494677675418,0.161810481926969
BTBD17,1.77730471620576,0.0755181181197006,0.411105836104076
TFDP1,0.539210586489298,0.589741556405477,0.864755909217889
TAS1R2,1.77321117995313,0.0761937201859988,0.41272445947525
PAX7,2.20770272348693,0.0272650028669589,0.281733540791323
JCAD,-0.259761730414286,0.79504757252105,0.941741081848588
SKIV2L,-0.057437775657491,0.954196472034769,0.988036013855968
KDM5C,-0.434899073553214,0.663635687096778,0.895559932951344
ACTL8,-0.205755262741064,0.836982088566652,0.953571823166932
ADPRHL1,0.923817387049539,0.355581401052121,0.734989424726185
NELFE,-2.14820765275929,0.0316972630410318,0.297494382576882
GRTP1,1.41589234965204,0.156807025189043,0.552370108311611
RCC2,-0.574367867166968,0.565718892374724,0.85498340467667
SCN2A,1.44618817998621,0.148124428088707,0.539052904960242
CUL4A,-0.0496215407226132,0.960423980761173,0.989495991086913
TSPYL2,0.136837026992723,0.891159615602699,0.970777801272179
BUD13,0.591641057661133,0.554090974074363,0.849695608277737
NINJ1,2.8030670109667,0.00506191506735473,0.147890710961764
PADI4,-0.922602499043117,0.356214392881664,0.735261258686781
BPIFA3,1.26580431315072,0.205583150533699,0.606081266263219
PADI3,3.03293693173927,0.0024218621004506,0.115454826694036
CARD19,1.21471095775366,0.224476351754231,0.628666906543724
PADI1,0.323971044823558,0.745959955872115,0.923179662037459
SUSD3,1.87496334421841,0.0607977665332278,0.377774596996233
NXPE4,0.444307264694201,0.656820449647786,0.894199876642134
FGD3,1.02414953814365,0.305764649103629,0.701364183898813
BPIFB4,-1.18239695983221,0.237048228943284,0.6421501690267
PADI2,1.03525452277923,0.300550062080463,0.697155729504804
RBM7,0.088589225033883,0.929408371592118,0.98100852964668
BPIFB3,-0.424070661146577,0.6715142813633,0.898205330143582
SDHB,0.679852502188037,0.496597859112916,0.824393558503145
LYZL1,-0.855213964203582,0.392432706932295,0.760410702290146
ZBTB12,-2.06967537303139,0.0384827544510829,0.321803484004478
BAMBI,0.190619372130946,0.848823811719753,0.955843922705581
MFAP2,-0.697323430546043,0.485600408002064,0.818905425141227
CROCC,0.291908594470603,0.770356512110362,0.931560483644626
ASPN,1.18886018682742,0.234494689217159,0.639686434114679
SDHD,1.39155898319027,0.164055986774555,0.562562757462463
OMD,-2.16261301806958,0.030570956151409,0.294823413758834
F10,1.4940714406985,0.135156947651575,0.520645371631557
OGN,1.30655649110563,0.191363381454774,0.593693989025773
MAPRE1,-1.0455526007783,0.295767643002546,0.693935820688477
CENPP,0.407245067226794,0.683828004396811,0.90282157519428
FBXO42,2.17263545667151,0.0298077650743938,0.29191108647537
CPLANE2,-0.118239852631569,0.905877613586502,0.975236807222743
MCF2L,0.713191238285606,0.475727427272004,0.812552014119992
LAYN,-0.435654478505684,0.663087438044561,0.895559932951344
ATP11A,2.20873047433524,0.0271933934494133,0.281470247813379
NEU1,0.35153716336275,0.72518539694584,0.916687722178631
IARS1,1.29457927526401,0.195465405560376,0.598296977078149
HSPA1L,2.61146880170315,0.00901542133289803,0.183486153023657
LSM2,NA,NA,NA
FAM131C,-0.798195348012599,0.424757136601572,0.779571728702812
VARS1,-0.150276958120027,0.880546111293318,0.966838328693408
CLCNKB,-1.58809614922782,0.112264598952188,0.486673155297037
VWA7,-0.942661700930978,0.345853969085722,0.728336842366698
MSH5,-1.72684532136627,0.0841954465633014,0.42985790170103
ROR2,0.225445005078429,0.821633103652546,0.948694946699058
KIF3B,-1.74574604263372,0.0808550906192196,0.421542313987751
AUH,0.0536596534505348,0.957206328344954,0.988723585187026
