,Background...Herbivore.Rho,Background...Herbivore.P,Background...Herbivore.p.adj
OSCAR,-0.10516555362137,0.916244443342068,0.968557145439435
ZNF630,NA,NA,NA
MCM3,-1.49903925928769,0.133863447561321,0.413038165482541
SYTL1,-1.71275927048569,0.0867568360313612,0.331078107602508
PHF19,1.29864553175563,0.194065604608254,0.496950827849585
TPT1,-0.718192261537954,0.472638748737944,0.745565424940273
HDGFL2,-0.526785838125077,0.598342318497282,0.823886024339948
CRY2,-1.07582790337241,0.282004230526968,0.59342001929259
RPP38,-1.76196547180415,0.0780751314254551,0.312135287328433
HSH2D,-2.87698743905819,0.00401491576703829,0.0615348956100229
DHRS3,-1.68599225830289,0.0917972904951592,0.340076285629734
STIM1,-0.350508430722947,0.725957164171568,0.890852127423931
FCGBP,NA,NA,NA
JAKMIP2,0.653608732020002,0.513363917067831,0.773340078417718
CPEB1,0.362922500887721,0.716662777804196,0.888277933662779
SEPTIN2,0.00878044262306143,0.992994310412802,0.99761534496465
NR1H3,-0.61363392000011,0.53945726361006,0.789643371529952
GPR179,3.01778408517989,0.00254630254261612,0.0464730966473608
NT5M,1.22436846935929,0.220813258280677,0.525583550029546
TP53I11,0.540037233938126,0.589171354825284,0.818040932940067
GPER1,0.618092102585439,0.536514627840768,0.787701258712686
PCDH15,0.392053380411848,0.695018772638161,0.875994801367593
PNMA8C,0.162616831820706,0.870820133527014,0.95331613852296
RAB7B,-0.183266503456869,0.854588915614891,0.946606149144047
AL049569,-0.819757046503063,0.412354622127508,0.703498827980847
MDK,NA,NA,NA
LRRC41,-0.653582222117381,0.513381000916084,0.773340078417718
MAP7,0.640224832971608,0.522026440473253,0.778234187675919
FAM25C,-0.706825794391305,0.479674742793148,0.750315770613143
IL13,-0.767084781758894,0.443031109434308,0.725018851440203
AOAH,-1.65201507279253,0.0985314782127518,0.351589403844514
RFX3,1.96716927334193,0.049163699111757,0.245208022112767
PLEKHA2,-1.258892580398,0.208069134130233,0.51201738507417
HYOU1,0.671477054491146,0.50191667204369,0.765839966689917
ORAI1,-1.17082726731956,0.241668215166263,0.55072033372885
ICA1L,-2.63432899290026,0.00843037581401539,0.0933688014035944
SPON2,-0.0798006125525098,0.936395837133237,0.97548081426295
ARHGEF18,0.505751038147066,0.613031434082342,0.831587526569317
ZNHIT3,0.92952476005131,0.352617199620877,0.655523572477635
SLC35E2B,0.940671709862425,0.346873120859712,0.650426070772156
TMC4,-3.4871831505543,0.000488136947164358,0.0157959861789032
DUSP14,1.06343494833847,0.287584750988349,0.597696729600882
SEZ6L2,-0.0436865808934251,0.96515423590082,0.988114434585263
H4C1,-0.526848336772998,0.598298913028209,0.823886024339948
NR2E3,2.42582311967818,0.0152737124201956,0.132424751631667
C11orf96,NA,NA,NA
GCNT7,0.225597645649152,0.82151437215044,0.932666605960292
DDX52,-1.72231035582865,0.0850133127535938,0.328657247974497
EIF5B,-2.48182720154722,0.013071064417832,0.121781704982908
HPCAL4,NA,NA,NA
SLC39A1,0.0915429458650725,0.927061183603191,0.972610937757956
PRSS56,-0.0380997740526395,0.969608131460646,0.989446828457916
FP565260,1.66660659352178,0.0955926569531045,0.346342899035079
PHOSPHO2,0.222686818090328,0.823779261413433,0.93356558952038
GCSAML-AS1,NA,NA,NA
NDUFA6,-0.7215694257349,0.470559242320502,0.743925287793009
CHAC1,0.24310397244787,0.807924853947962,0.927410588139886
ALOX5AP,-0.0820244959837069,0.934627234109386,0.975193292711838
THSD7A,-0.786439006033711,0.431610339278508,0.717704164522096
HNF1B,1.6859018401671,0.0918147074611134,0.340076285629734
RECQL4,-0.79665596798088,0.425650863109596,0.712906023913186
NAPB,1.49011465561553,0.136194091320996,0.417223820807398
KLRF1,-0.578518713883208,0.562913966602801,0.803299108732366
CYFIP1,1.63321932770996,0.102422876420865,0.35832004543814
GALE,1.40341963449303,0.16049174139423,0.4521452317675
UPK1A,-2.45844805059945,0.0139538963097254,0.126497469125717
RPH3AL,-2.33884209548396,0.0193436072045176,0.149524599526685
TPTE,-0.501703785090348,0.615875901580151,0.833331192901156
KCNN3,2.70153977799541,0.0069019223834782,0.0838439317195519
NDUFS7,0.478731750960275,0.63212947491401,0.841251408584966
LRRC8E,1.53962101754705,0.123652759280229,0.396717546125065
NR4A3,-0.919757344658996,0.357699578415773,0.659053405147423
ECSCR,-2.11283651079943,0.0346147634925028,0.203144973164545
PPP1R2,-0.0505875262252039,0.9596542027294,0.985976850181945
MYH7B,2.35167801812963,0.0186889444986946,0.147097567325142
LAMA2,2.21175196143219,0.0269838080250038,0.178796664789626
OR4F17,-1.4605973818405,0.144125965227608,0.427651990284627
CLDN5,2.31653989155021,0.0205288089756551,0.153732091793905
RHNO1,-2.23042882861613,0.0257189874799194,0.17389948044588
CD177,-1.33683290391747,0.181277186134231,0.481627329159808
H4C13,2.97613997205629,0.00291901598901448,0.0505294039243835
DHRS11,-0.949561145408545,0.34233528906671,0.647025733112616
PRLR,0.266267095631987,0.790033512502673,0.921004894001419
P2RY6,-0.24325258896653,0.807809729914797,0.927410588139886
BCL2L13,-1.06678159310438,0.286070472352755,0.596124790153728
BPIFA1,-1.05095651831,0.293278560633186,0.60234107206968
VEGFC,1.33910279880349,0.180537209481721,0.480246137948913
NUDT2,1.99199631513866,0.0463714621889428,0.236905184786783
ENC1,NA,NA,NA
FIGNL2,-0.319434355930981,0.749397162078074,0.901060881136862
IKBKG,1.23454469735044,0.217000001887007,0.520607085016105
NAP1L1,1.12876502313317,0.258996971185562,0.569913881779491
KCNE1B,1.03994718845173,0.298364437264727,0.606961512883882
RAG2,0.543537275622642,0.586759933222375,0.816718809142169
XKR5,-0.98817390335918,0.323067486610643,0.628177542159038
NOS1,-0.533502505143414,0.593685777363115,0.820482899531516
SIT1,-1.19952260885908,0.230324798957732,0.535982193078109
PTPN9,0.398683799143608,0.69012620668645,0.873319982871012
CHST9,-1.27543067368325,0.202156847535505,0.504134563047976
WASF2,-0.932889629396841,0.350876957419401,0.654058539598124
OPLAH,1.2513390197816,0.210810815130871,0.514571866303832
NEB,0.647097074243902,0.517569118743011,0.776405054838632
EPHB6,0.85079306366526,0.394884315445629,0.691081850030612
PIP4K2B,1.59560593803024,0.110576800948982,0.373279716009549
GTPBP8,-1.73912753754639,0.0820123318308129,0.321830786452154
CSMD2,-0.765694621538731,0.443858028075977,0.725693229501695
CAMK1D,1.44799029702447,0.147619764246591,0.432877954247543
KIZ,-4.06240291591733,4.85701497908235e-05,0.00346535012005201
PDZD7,-1.70950612107698,0.0873572388540884,0.332211728788873
GRIP2,-3.26542713341122,0.00109299122732172,0.0267575639522797
DACH1,2.04293198206084,0.0410591718213931,0.222395996828745
MILR1,-0.745737857626848,0.455825785372633,0.733039046533357
FAM83D,1.21750872724331,0.223410717977243,0.529369052319007
AATF,0.572958430608297,0.566672840398317,0.805744597170514
PSMB3,NA,NA,NA
H2BC9,1.5517276902231,0.120727394195885,0.391680095524354
HHLA2,0.644354413395993,0.519345638322943,0.77715430534979
CRYAA2,4.95566216362009,7.20843721999908e-07,0.000213595888762012
IFFO1,-0.1862005281476,0.852287509800078,0.945508447447641
RBIS,0.29441267506159,0.768442582593564,0.91058608234564
PADI6,-1.91798339450155,0.0551131167398939,0.260515927486167
SMTN,-1.0117835929374,0.311641536422353,0.617370363973097
ABCG4,-0.640927126889813,0.5215700303285,0.778234187675919
C9orf72,0.169264711311836,0.865588431727096,0.952229189798345
MFRP,1.39897639785167,0.16182006086,0.454202221344042
PDIK1L,NA,NA,NA
PIK3R6,-0.521233951741951,0.602203805293056,0.825592298429526
PAMR1,-1.28646789595384,0.198279816094784,0.500796986486815
SPCS1,2.07010178728562,0.0384428135612635,0.214849484827564
TEX28,NA,NA,NA
RIMBP3,-1.98105702173788,0.0475848793046655,0.24010106712925
PSMC3,NA,NA,NA
PLCD3,-1.33926522279343,0.180484346047305,0.480190041807549
SPATS2L,0.659925247076915,0.509301801540506,0.770427309797811
NOP16,1.02133526347529,0.307095624714144,0.613499824237748
GGTLC3,-3.22657607619048,0.00125280922556933,0.0295358081385394
DENND1B,-1.87884477146038,0.0602656917653197,0.272724936708223
HSP90AB1,1.24677758730544,0.21247906071176,0.516152317228117
OAS2,-2.17387756721989,0.0297143311757198,0.188673517952721
C18orf54,-1.7476513961258,0.0805244098125047,0.318806623287024
TAP2,-0.177419071222997,0.859179228273222,0.949109339595366
NAP1L4,1.82341364484868,0.0682407652471357,0.290703911109175
GHR,1.15066120029396,0.249871644562346,0.561204092765629
DNAH11,-0.399020684465481,0.689877963298173,0.873319982871012
RNASET2,-0.228951320288668,0.818906751937418,0.931860850622234
RAPGEFL1,-1.63098704013551,0.102893054139559,0.359103887796078
PKD1L3,-0.599514467081152,0.54882986565322,0.795121937470181
ACD,-1.11793294049407,0.263595635089492,0.576170441926489
RPS6KA6,3.2354762996211,0.0012143996670082,0.0289463844918422
SLC1A7,-1.17769348556477,0.238918824924883,0.547495632038434
COL19A1,-2.27331672202253,0.0230071005497884,0.163385011047181
WASHC4,-1.09822521183815,0.272106159734686,0.583934718249159
H2BU1,3.09926788025769,0.00193999526370835,0.0387281485140827
GRIA3,0.329084945375994,0.742091482937554,0.897446101964814
REC8,-1.47926213890795,0.139070267644239,0.420703421222041
TMEM114,0.795994025185137,0.42603550818673,0.713024917503078
HMGN3,1.01210584098576,0.311487449915444,0.617370363973097
GATD3B,0.398788670940144,0.690048925389427,0.873319982871012
UHRF1,-3.25053957566382,0.00115186235376894,0.0278511102242499
RYK,-0.399684022198096,0.689389261862505,0.873319982871012
VPS13D,0.869699045187269,0.384464894191278,0.682329240284039
PACSIN1,-1.57195390692895,0.115961241289035,0.382631190958623
ARL15,0.835041553252829,0.403694312627093,0.696896099202722
NOMO1,-1.72839779734148,0.0839169301313417,0.326759249715237
WNK3,-0.353685007103844,0.723574959869581,0.890361722847064
CLIP1,0.811946566664587,0.416822292544223,0.706757505521761
ADRA2B,-1.04170910221259,0.297546567668991,0.60641232279391
RIMBP3B,-2.20918647901327,0.0271616729553178,0.179635536849349
LRRC39,-0.366612572871476,0.713908028496259,0.886635283254065
PRSS45P,-1.42756866643523,0.15341604773593,0.441755909893992
SLC38A5,-0.130144801573839,0.896451864986498,0.962759824144525
MCL1,-1.34276449881677,0.179348242209278,0.478789509173474
SAMD9,-1.17701568668083,0.239189245209004,0.547524179539621
TYW1B,-1.87910738824655,0.0602298315316947,0.272724936708223
ARR3,3.15538435603586,0.00160286794715461,0.0349027959904907
SHISA8,-0.268636685646806,0.788209278592082,0.920078324174931
POLR2J3,3.38172888114407,0.000720311980840097,0.0204972989012739
EHD1,-0.484209064930179,0.62823750420033,0.839230802972606
DHX29,2.14332526552626,0.0320869894373528,0.195664762631384
GSTT2,-1.06827581352613,0.285396115256548,0.595293899842825
CREB3L1,-0.905397584222857,0.365254795107559,0.664877905378675
RAB11FIP4,-0.691927513332927,0.488982851383923,0.757242067466195
KRTAP7-1,-1.53151336849418,0.125642565004842,0.399056419157876
GABRR3,1.79036156640179,0.0733958047105701,0.30172943438143
GSTT4,-0.567469888115094,0.570394979174364,0.807370480617573
SYN2,-1.28522584517015,0.19871337460223,0.501139889392776
HNRNPDL,-1.53921702675576,0.123751322215179,0.396718281993167
CTNNBL1,0.777567040460277,0.43682429789664,0.721531182622585
MLLT6,0.302500479195817,0.762270568209792,0.906535145219066
SMOX,-0.0136791780702404,0.98908593538748,0.996710034569025
LSR,-2.92907180466158,0.0033997587490767,0.0553633127328094
LYNX1,1.69244957529106,0.0905602867521896,0.338079805681593
H3C2,-1.85787635365073,0.0631865750699563,0.279366741502978
YTHDF3,-0.918295902383619,0.358463971949533,0.659801622476979
SAP18,2.50751350181194,0.0121583936436129,0.116506312417086
NOL4L,-0.947338348146866,0.343466395836974,0.647755857075561
EXOC5,1.56618924802882,0.117304319092765,0.385202709719659
COPZ2,-0.0814835345064514,0.935057418892907,0.975259298161747
SRCIN1,0.484591158380319,0.627966386750505,0.839065255223133
GPHB5,-1.55444412893399,0.120078513959414,0.390614110310049
GJA5,-1.43421214595433,0.151511732007225,0.438545354164562
FGF1,-0.675219674714952,0.499536208395181,0.764454803166378
RPGRIP1L,2.25083303678541,0.024396114248094,0.168421232762539
DDX24,-1.49369937844062,0.135254211079193,0.415270548116367
BTK,-1.96867033385835,0.0489909600938293,0.244584388000034
EPOP,-0.479558477973614,0.631541377177353,0.841238721190318
ANAPC16,NA,NA,NA
VPS11,1.95674124738237,0.050377897772707,0.248388512607226
DHRS4L2,-3.65444927675761,0.000257734608868683,0.0102414014232667
USP27X,0.932585535809235,0.351034004314532,0.654215564041331
POLQ,0.0188431257497288,0.984966250547958,0.994627363325985
CRABP2,-0.280981144724851,0.778724861817219,0.915463160649059
RAB18,-0.522624386499024,0.601235666641548,0.825151275940236
MGAT4C,-2.4340628321977,0.0149304031090626,0.130938721439016
CLTC,NA,NA,NA
GUCD1,-2.23483466305319,0.0254282052710421,0.17286146561223
MROH5,0.271746211707108,0.785817166044111,0.918582710972578
SCN7A,0.543661467308805,0.586674453025234,0.816680163221875
PDPN,NA,NA,NA
SCAMP1,-0.928442061738191,0.353178308627352,0.655795610190644
SRD5A2,1.79449051467645,0.0727349112403659,0.300073704249088
RYR3,2.1248453659091,0.0335995179902736,0.19965583477817
TGM5,0.634263278316444,0.525909017323567,0.78086089771644
PRDM11,-1.83742408587018,0.0661473138325317,0.28658778860012
NRN1,-2.28538672956086,0.0222901614439042,0.160579851953555
SNX12,NA,NA,NA
TTBK2,-3.33382925465512,0.000856592232032901,0.0228394352951576
GPX4,-3.01036481946684,0.00260934069639113,0.0472810031221377
B4GALT3,0.426474539256593,0.669762096731721,0.862049635526058
ARID3B,-0.583945707942972,0.559256839868743,0.801164979059289
JPH4,0.598804224221973,0.549303445078731,0.795514257671091
SAMD11,-1.34746298994927,0.177831165416336,0.47644264164083
DDX27,-0.8467936978534,0.397110121587499,0.692730942794676
C3orf85,-1.83666198002589,0.0662598112878156,0.286828492747485
RBM26,1.91012054821277,0.0561176938815491,0.263697259936405
MFSD1,-0.988512403462713,0.322901762909445,0.628097752746496
ARHGAP23,1.38947640843001,0.164687929873992,0.458391804318472
BID,-1.59556545683251,0.11058584492951,0.373279716009549
ENO4,0.608189278689486,0.543061944547566,0.791622659014451
FTCDNL1,-1.20946857991849,0.226482875131596,0.532729014854224
ARFRP1,3.24366685644322,0.00118001673271319,0.0282605592151533
IRX4,0.330118522075457,0.741310408429656,0.89700399489062
B3GNT6,3.28644345241669,0.00101461142862272,0.0256401470055961
TEX46,0.519107317921553,0.603685905482567,0.826164623523186
TST,1.56867340648874,0.116724058226198,0.383881168207682
AL096814,0.47213504117471,0.636830402247998,0.844104747364897
LDB3,-1.28261713592639,0.199626243677429,0.501538120441115
ADSL,-1.32297786044814,0.185842740514821,0.486879348446504
C11orf71,0.8798214298794,0.378956053578192,0.678448511038222
DOCK1,3.40569361892877,0.000659961974886628,0.0194791901650131
CLEC20A,-2.37003583058797,0.0177863614831293,0.143200583235509
OR5R1,-1.30933904687854,0.190419528561548,0.49206906901883
SCARF2,-1.88451982270665,0.0594946960658228,0.27121684674109
AC135068,-3.54573171090987,0.000391524603244472,0.0136644799173914
CDHR1,1.03352054109294,0.301360362825362,0.608994961683674
OR1B1,-1.93649986319598,0.0528065092879707,0.255609214721273
NKAIN3,0.901339189364091,0.367408003144941,0.667103350793608
FO681492,0.330161043114058,0.74127828095769,0.89700399489062
SEM1,-2.08232150116753,0.0373131132471314,0.211238371152895
CERS1,-1.57802384463008,0.114560131985542,0.380404417044497
OR51B2,NA,NA,NA
NOTCH2NLR,2.84173733165521,0.00448684420086069,0.0657027030653166
C8orf89,1.21750379573321,0.223412593135669,0.529369052319007
HMCN2,-1.27811144022771,0.201210135726645,0.503179875018909
OR5AR1,-3.78909460674415,0.000151197329368779,0.00723067734626897
ZNF518A,-1.35915449333817,0.174097637982184,0.472091064989549
CBSL,-3.02183997070499,0.00251243333770884,0.0462296259256625
SMIM34B,-3.1391062077144,0.00169464014766967,0.036070370726215
TREX1,-1.20237918085846,0.229216651597458,0.534983763706878
NR3C2,-2.67456418086835,0.00748264522065382,0.0876571585848996
MTRES1,1.36390375180064,0.172597859877999,0.46987966168857
PHF6,0.997170032861529,0.318681984132379,0.624378333121685
UBAP1,-1.48442418990546,0.137696421276328,0.41886822070538
MAP4K4,-1.11601861386277,0.264414167057593,0.576706792606858
TRPC4,1.22566726730771,0.220323912795185,0.524866011641397
NTRK3,1.33265073115272,0.182646448627548,0.483503167466903
PPIL2,-1.91053316193381,0.0560646008241086,0.263611775872411
AC093512,0.979090618476966,0.327535206656882,0.631824360862753
DBI,0.556637531415743,0.577775105547126,0.811660987174568
C2orf92,NA,NA,NA
TNPO3,-2.31194762051312,0.0207805700080855,0.15492647950774
SLC25A22,1.15101369373111,0.249726601999186,0.561204092765629
SUGCT,-0.436268086195745,0.662642233735867,0.857310512653175
GLIS1,-0.297792717616889,0.76586137303708,0.908889672058123
SIDT2,-2.68662492475264,0.00721779519918844,0.085624350378131
PKP4,-0.16388744545646,0.869819750540662,0.95331613852296
ADH4,-2.43030454919809,0.0150861403556858,0.131401586775287
CIBAR2,-1.66595756651215,0.0957218664412858,0.346561774235915
COBLL1,0.0341161522702973,0.972784528333555,0.989927304649641
SHPRH,-0.605083376346655,0.545123599137015,0.792839525641657
LRRC29,0.295468738699932,0.767635829778212,0.910058261521012
THEMIS,1.43475206833392,0.151357760958401,0.438351568341004
FAM120B,NA,NA,NA
MICAL1,-0.387215173892864,0.698596917543507,0.877616089522756
SPTAN1,0.100730868490301,0.919764106482854,0.969685724652497
HSPH1,2.48022888864643,0.0131298068911304,0.122064488236368
MLLT10,-2.31291920887992,0.0207270814965354,0.154703396612583
TMEM132E,2.03945065560408,0.0414050711974818,0.223489176143719
CELF2,0.79862909328252,0.424505512822043,0.712158893180141
LIMS4,-0.754326867662365,0.450652973033317,0.729294462002246
PON2,-2.2617630387222,0.0237120476003341,0.166127243085883
KCNA2,NA,NA,NA
DAAM2,-1.27883878446421,0.200953833012478,0.502950368414138
NHSL2,1.22163012126874,0.221847532575125,0.527380826219173
DNAJB6,1.01277230116173,0.311168933950763,0.617272897067987
SZT2,-0.3933316389614,0.694074552998125,0.875824813637471
DIP2C,1.80793738136862,0.0706162469628071,0.296047196412869
NRXN3,0.761697384799138,0.446240636548941,0.726906928667213
PHF14,0.423638669251534,0.671829349549323,0.863493373713325
EXOC6B,0.65869272923001,0.510093102857301,0.7713002153507
SYTL2,-0.159910158371803,0.872951846275497,0.954109311545585
TMEM275,0.249630124652012,0.802873399861356,0.926043567295436
EIF4G3,-1.67321487713968,0.0942850026478223,0.344133700467999
CIZ1,-1.20404330015874,0.228572843067566,0.53437388682504
H2BC6,NA,NA,NA
AC004706,0.233881796589924,0.815076745541441,0.930601373422655
SPTY2D1OS,-0.396620530835065,0.691647310339564,0.874290774599009
ENAH,0.991635351978689,0.321375437596399,0.627389951292699
SCYL2,0.902315767177952,0.366889152185463,0.66657841052146
CCDC149,0.455901096976696,0.64846110066287,0.849472581069499
DOCK7,0.274327706434303,0.783832794259637,0.917419065031371
ATP6V1C2,-0.0998217338564654,0.920485853106278,0.969905327858184
DENND4A,0.12593035167557,0.899787056761125,0.963610460850128
PTPN11,1.04517957093232,0.295939983465078,0.604701217986584
PTBP1,0.585908891865811,0.557936741607315,0.800584570919236
GRAMD1B,1.00357547931885,0.315583278580168,0.621623371468131
HSPA12A,0.830934084779108,0.406010867177994,0.698819615580164
LCORL,0.784717336003962,0.43261931616722,0.7185426133407
GSDMA,0.456328488874988,0.648153780624124,0.849472581069499
NEDD4L,2.25733509492769,0.023987144007907,0.167124813392112
EPB41L1,0.247955937350329,0.804168499205931,0.926280639565898
DCX,NA,NA,NA
CCDC194,-2.06789421431769,0.0386499715921768,0.215527074059401
NYAP2,0.439157505456124,0.660547413686719,0.856086051692864
EXOC1L,2.86045111861865,0.00423038763233076,0.0628705501904391
DCLK3,-0.983420047918259,0.325400747337402,0.6297164929905
ASAH1,-1.35435021959273,0.175624671327224,0.473364333493905
FBF1,-1.0604764483905,0.288927898980742,0.598694420594676
CLN5,-0.212930012764633,0.83138155234174,0.936934623998558
KAZN,-0.112573421710741,0.910368757478567,0.9663875149632
ZNF654,-1.94316172892797,0.051996620562637,0.25338283223907
TNRC6C,0.447586188469563,0.654451872777106,0.85184387274476
CCDC196,-0.477466391840507,0.633030047245304,0.841663740451437
CLEC19A,-0.559679892891557,0.575697799628008,0.810657309976141
FRMPD2,-0.286675003073803,0.77436117923909,0.913873185526055
GFI1B,-1.98332196159208,0.0473314778100455,0.239863612563852
ERAS,-1.97877108538855,0.0478417853546165,0.241155790620068
TSTD3,-0.210787991372008,0.833052709516645,0.938049975953735
TJP2,-0.0472229216827267,0.962335559037749,0.986826637677143
CNPY1,1.3531117891849,0.176019919930022,0.473831835689849
IRAG2,-0.564906957752776,0.572137050936612,0.808635266170895
ZEB2,1.73108790263036,0.0834360876681356,0.325306026016735
REELD1,0.880680950441621,0.378490530203537,0.67813737662287
CCDC201,NA,NA,NA
HRH2,-2.41036716352793,0.0159364734951783,0.13514701877617
RBMS3,-2.43351372229491,0.0149530686245679,0.130938721439016
UNC13B,-1.22087930203141,0.222131722297132,0.527890326679394
SMIM36,0.037328220982884,0.970223304077957,0.989540026403866
IQCM,-1.1580261648751,0.24685335901412,0.557032695448914
AC013470,NA,NA,NA
BTBD8,-1.66115164591022,0.0966829941387134,0.348305750930594
KIF13A,0.683390696827185,0.494359997050359,0.760151432175929
UMAD1,-0.640674382666649,0.52173426130723,0.778234187675919
KLHL33,1.42589592791683,0.15389838502439,0.442655575654469
ARID1B,0.437219756953681,0.661951982857896,0.85667708871701
PLCXD2,-1.66448207262527,0.09601613073912,0.347211238987696
KIAA1671,-2.38683260592366,0.0169942271991021,0.139802265341769
RASSF3,-0.971245209899836,0.331426185502251,0.636233392148853
C10orf143,-0.361078279800912,0.718040929700543,0.888676228481764
RAP1GAP2,1.28282551516952,0.199553212871378,0.501521395794488
TAB2,-0.311454651859555,0.755455012175179,0.903270523300206
LMLN2,0.142923524604039,0.88635057935552,0.95901266952249
CPT2,-1.68763556365354,0.0914812080063437,0.33967174825353
SYT14,-0.864236361880285,0.387458060987997,0.684506221376037
EFHC1,-1.85483839519591,0.0636193073496536,0.280119857988874
SMIM33,-0.567422570468431,0.570427118948771,0.807370480617573
PLEKHA6,-0.448341025729572,0.653907096555333,0.851821828413089
SPEF2,2.06228547634454,0.0391805649401091,0.217203483996672
PXN,-1.34878471470884,0.177406125729667,0.475823528330267
FAM237B,-2.45491605704526,0.0140917489988107,0.126834133930928
TEX52,-1.03182062209862,0.302156156754085,0.609738501178836
AC008687,-0.739657015867886,0.459508136158804,0.734952334690667
LIN28B,0.999747543648629,0.317432697377228,0.623397390872602
SPACA6,-0.467011823316884,0.640491419037678,0.846060449220394
FAM193A,0.901893315289212,0.36711354270211,0.666805271311813
PVALEF,-2.85067608496039,0.00436263870960913,0.0643201913947446
PLEKHG4B,-0.39189164296915,0.695138278057185,0.875994801367593
TEPSIN,0.488964490812809,0.624866836554589,0.837154763181782
FTO,2.40458999846165,0.0161906190431067,0.136156168602909
CSNKA2IP,-2.08627675802265,0.0369535607412674,0.210850116602539
RALGAPA1,-0.265050834769634,0.79097030126055,0.92145723039234
RASGEF1B,1.91293156990259,0.0557568133843493,0.262582747508909
CCDC195,0.553206994939739,0.58012167769984,0.812191846711134
TCF4,1.62974068546507,0.103156314603209,0.359357603826753
GABRA1,-0.182264815784949,0.855374909090906,0.946852155448416
INAFM2,-1.28197242683158,0.199852318926557,0.501939212833328
LEUTX,-0.998108418059473,0.318226788558822,0.624307831844855
COLCA2,-0.700079496464411,0.483877659660114,0.753307838959889
VSIG10L2,2.54962005068553,0.0107840375346344,0.107854649386761
FBXL22,1.0246207812553,0.305542155068785,0.612462269186826
SPIN3,NA,NA,NA
GIMD1,-2.20853561139696,0.0272069582076765,0.17969881851422
PAX6,-1.10303033774978,0.270013990690993,0.581664596780119
SCN3A,0.168351275242386,0.866306937638903,0.952454944424574
GFAP,-0.530287813355,0.595912394811715,0.822038166170209
KCNC1,0.758256361121287,0.448297526322287,0.727790820146198
FAM217A,-3.96853341956895,7.23163168160377e-05,0.00455351741551651
PAX4,-1.85109374967676,0.064156067138256,0.281103649345702
MED17,1.24535313337553,0.213001972646535,0.516841010056911
NCBP2L,-0.639264560772126,0.522650838963973,0.778511783570247
THSD8,-1.04439475953997,0.296302787182177,0.605010564383466
ZC3H11A,-1.57360434763912,0.115578947516422,0.382110928651973
DTHD1,0.882882617728649,0.377299696115246,0.677018359458892
UNC45A,2.72685496493943,0.00639411371992603,0.0799961858748938
RBMX2,0.0874260144597653,0.930332891993562,0.973425927010089
INTS6L,-0.491093315007873,0.623360449435956,0.837041616536612
NECAP1,-1.13295835611001,0.257231741794197,0.567735662625076
GABRD,0.0484583127936388,0.961350986958462,0.986617053644569
TMEM211,-1.82730674347635,0.0676536618891403,0.289955229287773
HNRNPU,-0.0244305128589667,0.980509209842835,0.993310843110201
PIGN,-0.292565889917356,0.769853989348534,0.911400978224446
LRRC8B,-0.354387660061595,0.723048381127725,0.890361722847064
PERCC1,-0.124092956208337,0.901241675184104,0.964012188234866
KCTD7,0.0633244526385748,0.949508144446177,0.981125954110812
ST3GAL5,-3.07081887452177,0.00213472605023871,0.0412531714465567
CNTN2,-2.10188973300595,0.0355629361280721,0.206226819173993
MIA2,-1.34672218692067,0.178069723833653,0.476758447607259
PFKFB3,0.114236667104441,0.909050186007482,0.966009988389142
RTTN,1.2982917698515,0.194187093439176,0.496950827849585
LPP,-1.80202798335915,0.0715410029790725,0.297420884353846
RAI1,0.995344183954681,0.319568895315558,0.625468014373879
LIAS,1.28792740508,0.197771234709136,0.500391781512735
OR10Z1,-1.39805722541588,0.162095883426421,0.454554275438872
GABRG2,0.960913412639183,0.336595706249653,0.641522803991015
OR10K2,-0.117192317325464,0.9067076548547,0.964669535353719
FOXO6,0.619339331912394,0.535692838677592,0.787285372743875
MAPK10,-0.0248916187169957,0.980141412459411,0.993264425606982
OR2Z1,-2.73690181815549,0.00620208003319584,0.0784973479578354
OR6N2,-2.65920586209369,0.00783250883521738,0.0899429130074506
OR2I1P,0.223430554714056,0.823200426097625,0.93356558952038
NFIC,-1.10555237172931,0.268920314451608,0.580477616339481
OR10G3,-1.21756065852697,0.223390972298694,0.529369052319007
OR2T11,NA,NA,NA
ZFHX3,-1.08040744871262,0.279960780334641,0.591890411192192
RBFOX1,-2.1030667689835,0.0354599333333795,0.20594562357188
OR6Y1,-1.59617241590105,0.110450304333572,0.373239042730084
OR10D3,2.04432825218923,0.0409211300067547,0.221990193563006
OR5A2,-2.20220466903219,0.0276508544066246,0.181126879840881
OR1I1,-1.45983721514212,0.144334817912074,0.427947475054755
OR4D1,-2.78469376030373,0.00535782989972932,0.072203037831137
RGPD1,-3.14612584613467,0.00165448799264708,0.0355150888421629
OR4F5,-1.73525858928308,0.08269501305284,0.323334291657055
OR11H2,-1.47655299742636,0.139795498979225,0.421506300992428
OR4E2,-1.06684594877303,0.286041405807722,0.596124790153728
OR2B11,0.359779015803326,0.719012396805799,0.88870070238458
OR52K1,-0.517325461188768,0.604928983239385,0.827092059512794
OR13D1,0.340515946261263,0.733468016141134,0.892876482997005
PHGDH,-3.02016462856093,0.0025263732322352,0.0463331945212844
FAM71F2,-0.145132698790215,0.884606101698268,0.958356576184819
OR10J1,NA,NA,NA
OR8S1,NA,NA,NA
MON2,1.2885482109986,0.197555197893579,0.500391781512735
OR2A25,-1.21815026882285,0.223166874066487,0.529369052319007
OR51F2,-1.13080096151078,0.258138875168664,0.568769005044112
