"","stat","pval","p.adj","num.genes","gene.vals","Directionality","DirectionalityNumeric"
"KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM",0.278856229174749,7.92895409780618e-08,7.94216902130252e-06,31,"AGXT:89, DMGDH:104, GNMT:119, CHDH:136, PIPOX:281, DAO:573, SDS:583, BHMT:707, PSAT1:715, SRR:759, CTH:835, SARDH:896, PSPH:1204, GCAT:1498, AOC3:1514, MAOB:1818, CBS:2192, AGXT2:2511, MAOA:2653, GLYCTK:2920, AMT:3222, DLD:8044, ALAS1:8044, ALAS2:8044, SHMT1:8044, SHMT2:8044, AOC2:8044, GLDC:8044, GAMT:8044, GATM:8044, PHGDH:8044","Herbivore",1
"KEGG_MAPK_SIGNALING_PATHWAY",-0.0616606452564278,0.00184049823063507,0.0241557974113216,218,"PRKCG:5, TRAF2:105, RPS6KA2:115, CACNA1F:141, PDGFA:170, PLA2G6:289, NGF:314, MAPKAPK3:428, MYC:443, EGFR:452, CACNG5:475, MAPK8IP2:493, CACNB2:533, CACNA1B:536, FGF8:592, TGFB3:616, FGF10:623, CACNG4:665, FGFR2:837, MAP3K4:928, GADD45G:949, DUSP9:1012, CACNA1S:1026, MAP3K6:1134, JUN:1258, CACNA2D4:1408, TGFBR2:1409, ELK1:1431, PRKCA:1524, HSPA1L:1527, ELK4:1532, RPS6KA6:1580, MAPKAPK5:1628, PPP3R2:1638, CACNB4:1652, GNA12:1656, MAP2K6:1692, MAP3K5:1788, TGFB1:1814, MAP3K7:2004, DUSP6:2183, MAP2K7:2188, DUSP7:2265, CACNA1E:2271, FGFR3:2295, RASGRF1:2335, HSPA2:2344, PDGFRB:2398, ATF2:2488, IKBKG:2494, NTF4:2506, MAPK7:2510, HSPB1:2623, FAS:7062, MAPK3:7062, AKT2:7062, FASLG:7062, TP53:7062, AKT1:7062, CASP3:7062, CD14:7062, PAK2:7062, MAPT:7062, PPP3R1:7062, RASGRP2:7062, CDC42:7062, PRKACA:7062, TGFB2:7062, PDGFB:7062, SOS1:7062, PLA2G4A:7062, RAF1:7062, ARRB1:7062, PRKACB:7062, PRKCB:7062, RASGRP1:7062, FLNA:7062, PRKX:7062, CACNA2D2:7062, CACNB1:7062, CACNA2D3:7062, CACNB3:7062, RASGRF2:7062, RPS6KA1:7062, CACNG8:7062, FGF22:7062, FGF4:7062, FGF20:7062, FGF6:7062, FGF1:7062, FGF23:7062, FGF5:7062, FGF2:7062, FGF7:7062, FGF17:7062, FGF19:7062, DUSP16:7062, DUSP1:7062, DUSP4:7062, DUSP5:7062, DUSP10:7062, DUSP2:7062, DUSP8:7062, NFATC2:7062, NFKB1:7062, RASGRP3:7062, RELA:7062, CHUK:7062, PPM1B:7062, TAB2:7062, CACNA1G:7062, CACNA1I:7062, RPS6KA5:7062, RRAS:7062, PAK1:7062, CACNA1C:7062, CACNA1D:7062, RPS6KA4:7062, MAPK11:7062, MAPK12:7062, CACNA1H:7062, TNF:7062, MAP3K14:7062, MAP2K3:7062, MAPK9:7062, CRKL:7062, TAB1:7062, RELB:7062, DUSP3:7062, PTPN5:7062, IL1A:7062, IL1R1:7062, IL1B:7062, PTPN7:7062, MAPKAPK2:7062, FOS:7062, TRAF6:7062, MAP3K3:7062, MKNK1:7062, BRAF:7062, PLA2G12A:7062, PLA2G5:7062, PLA2G2F:7062, PLA2G4E:7062, PLA2G2E:7062, FLNC:7062, CDC25B:7062, PPM1A:7062, SRF:7062, JUND:7062, MAP2K5:7062, NTRK2:7062, NTF3:7062, NTRK1:7062, MAP3K1:7062, TGFBR1:7062, FGF21:7062, PDGFRA:7062, STK4:7062, STK3:7062, MAP4K4:7062, GADD45A:7062, ATF4:7062, DDIT3:7062, CACNG6:7062, FGF11:7062, RASA2:7062, NF1:7062, PPP5C:7062, GADD45B:7062, MAP3K20:7062, CHP2:7062, MAP3K2:7062, MAPK8IP3:7062, MAP3K12:7062, MKNK2:7062, MAPK8IP1:7062, TAOK2:7062, MAP4K3:7062, PTPRR:7062, MAP3K13:7062, CACNA2D1:7062, CACNG1:7062, PLA2G12B:7062, DUSP14:7062, MAP4K2:7062, PLA2G2C:7062, FGFR4:11490, MAP3K11:11612, NR4A1:11622, NFATC4:11792, MAP3K8:12034, MAPK13:12182, NFKB2:12299, MECOM:12384, MOS:12449, MAPK10:12548, MAP4K1:12586, ARRB2:12816, TAOK3:12882, FGFR1:12961, RASA1:13068, EGF:13508, CACNA1A:13631, PLA2G2D:13700, RASGRP4:13716, RAPGEF2:13737, BDNF:13758, PLA2G3:13766, SOS2:13977, FLNB:14122, PPP3CC:14276, IL1R2:14459, DAXX:14528, MAP2K2:14555, PLA2G1B:14613, IKBKB:14767, ECSIT:14961","Herbivore",1
"KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450",0.160357223095933,0.00468123712844245,0.0444224765399039,26,"DHDH:25, CYP1A1:35, MGST3:143, GSTO1:183, GSTK1:312, CYP1A2:436, GSTZ1:519, MGST1:1041, MGST2:1731, CYP2S1:2632, GSTO2:8044, UGT1A6:8044, GSTA4:8044, UGT1A1:8044, GSTT2:8044, ALDH3B1:8044, ALDH3B2:8044, ALDH3A1:8044, CYP2E1:8044, CYP1B1:8044, EPHX1:8044, ADH7:8044, CYP2F1:8044, ADH5:8044, ADH4:8044, ALDH1A3:8044","Herbivore",1
"KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION",-0.0810895956835043,8.09225388400184e-06,0.000364758343821383,260,"GABRR1:20, VIPR1:32, DRD2:84, HRH3:107, GRM6:111, TACR2:144, CHRNA4:152, GRIK1:157, GRM8:210, CHRM2:217, OPRL1:328, NTSR1:332, GRM2:349, GRIK3:352, GABRG3:359, GPR50:370, NPBWR2:385, CHRM1:386, GABRG1:439, PTGER4:472, GABRB3:485, GRIN2B:490, GRM7:525, CRHR1:550, GRIN2A:572, CRHR2:608, GRIK2:646, MAS1:682, GABBR1:708, PTH1R:748, THRA:776, MC3R:823, GRIN1:826, MC4R:865, GLRA3:896, UTS2R:938, LPAR4:960, VIPR2:982, P2RX2:1072, SSTR4:1073, P2RY1:1108, P2RX3:1361, GABRA5:1416, GABRG2:1459, PTGIR:1461, NTSR2:1474, GRPR:1481, CHRNA3:1551, GRID1:1603, NPFFR1:1605, CHRNB2:1619, CHRM4:1632, OPRK1:1660, ADRA2C:1694, GABRQ:1715, BDKRB1:1729, SSTR1:1777, CHRNB1:1803, PRLHR:1827, TACR1:1885, ADORA1:1923, MCHR1:2000, GLRA2:2050, CHRM3:2062, LPAR1:2063, GABRB2:2120, GABRE:2132, DRD5:2137, GRM4:2251, GLRA1:2288, GRM5:2296, LPAR6:2469, GLP2R:2470, CHRND:2550, GH1:2604, GRID2:2618, GRIK5:2633, TBXA2R:7062, P2RX5:7062, P2RX7:7062, P2RX6:7062, P2RX1:7062, P2RX4:7062, F2:7062, ADRA2B:7062, OPRM1:7062, GABRA3:7062, GABRA1:7062, GRIN2D:7062, CHRNE:7062, GABRA4:7062, GLRB:7062, GABRR2:7062, CHRNB4:7062, GRIA2:7062, CHRNA2:7062, GRIA3:7062, GABBR2:7062, CHRNA1:7062, GABRA6:7062, CHRNB3:7062, GABRA2:7062, GRIA4:7062, GRIA1:7062, GRIN2C:7062, GABRB1:7062, CHRNA5:7062, CHRNA9:7062, CHRNA7:7062, CHRNG:7062, GRIN3A:7062, GRM1:7062, GHR:7062, PRLR:7062, GH2:7062, LEP:7062, OPRD1:7062, PTAFR:7062, S1PR1:7062, GCGR:7062, GLP1R:7062, ADCYAP1R1:7062, ADORA2A:7062, C5AR1:7062, FPR2:7062, SSTR3:7062, LHB:7062, CGA:7062, AVPR2:7062, AGTR1:7062, ADRB2:7062, TSHB:7062, FSHB:7062, NR3C1:7062, CALCR:7062, GIPR:7062, ADRB1:7062, PTGER3:7062, NPFFR2:7062, LPAR2:7062, CALCRL:7062, P2RY10:7062, SCTR:7062, BRS3:7062, HTR2A:7062, GHRHR:7062, GNRHR:7062, CCKBR:7062, HRH2:7062, KISS1R:7062, CNR1:7062, ADRA1A:7062, GHSR:7062, GPR83:7062, PTGER2:7062, GALR3:7062, NMUR2:7062, RXFP2:7062, HRH4:7062, MTNR1B:7062, APLNR:7062, HTR1B:7062, NMBR:7062, EDNRB:7062, HCRTR2:7062, PTH2R:7062, TAAR6:7062, TAAR8:7062, HTR2C:7062, HTR7:7062, EDNRA:7062, HTR5A:7062, HTR6:7062, PTGER1:7062, CCKAR:7062, NPY1R:7062, F2RL1:7062, HTR4:7062, AVPR1A:7062, GALR1:7062, PTGDR:7062, BDKRB2:7062, MTNR1A:7062, TACR3:7062, ADRA1B:7062, ADORA2B:7062, FSHR:7062, RXFP1:7062, LPAR3:7062, NMUR1:7062, P2RY6:7062, ADRA1D:7062, CYSLTR1:7062, TRHR:7062, P2RY14:7062, HTR1A:7062, GPR35:7062, HTR1F:7062, HTR1D:7062, SSTR2:7062, S1PR5:7062, AGTR2:7062, OXTR:7062, GALR2:7062, DRD1:7062, CHRM5:7062, NPY2R:7062, P2RY4:7062, ADRB3:7062, HRH1:7062, GRM3:7062, S1PR3:7062, LTB4R:7062, LTB4R2:7062, MC1R:7062, NPBWR1:7062, CHRNA10:7062, GABRD:7062, GABRP:7062, GZMA:7062, AVPR1B:11537, HTR1E:11631, MLNR:11687, F2RL3:11767, TSPO:11831, HCRTR1:11832, HTR2B:11852, F2R:11932, LHCGR:12036, SSTR5:12048, TAAR2:12059, P2RY2:12331, TRPV1:12461, ADRA2A:12502, MC5R:12509, THRB:12514, MCHR2:12661, ADORA3:12751, P2RY11:13029, TAAR5:13048, PLG:13494, GRIN3B:13517, C3AR1:13637, S1PR2:13740, CYSLTR2:13931, TAAR9:13933, P2RY13:13963, LEPR:14044, NPY4R:14047.5, S1PR4:14170, CNR2:14382, PARD3:14412, DRD3:14503, GPR156:14574, MC2R:14635, F2RL2:14831, CHRNA6:14847, TAAR1:15022, PRSS3:15042, PTGFR:15052","Herbivore",1
"KEGG_NITROGEN_METABOLISM",0.164153929226344,0.00925061785849967,0.0694952666619788,21,"CA4:138, CA3:400, GLS2:782, CTH:835, CA2:954, CA5A:1237, CA1:1619, HAL:2392, CA12:2738, CA9:3122, AMT:3222, CPS1:3278, CA6:3309, GLS:8044, CA5B:8044, CA13:8044, GLUD1:8044, ASNS:8044, CA14:14380, GLUL:14533, CA7:14688","Herbivore",1
"KEGG_OLFACTORY_TRANSDUCTION",0.134595443353866,4.37393836343359e-07,3.28592119552948e-05,119,"OR7G3:181, OR51F2:224, CLCA1:226, OR2D3:257, OR6Y1:320, OR52K2:418, OR5J2:524, OR13C9:658, OR1Q1:733, OR1J4:742, CLCA2:796, OR51B6:863, OR4X1:943, OR10V1:950, OR6M1:980, OR6Q1:1066, OR5AR1:1156, OR13A1:1242, OR6S1:1298, OR52W1:1391, OR52M1:1430, OR5K1:1592, OR52B2:1593, OR4D11:1606, OR13H1:1643, OR10T2:1751, OR4F17:1757, OR52N2:1987, OR4F5:2012, OR51B5:2086, OR5B21:2107, OR1J1:2121, OR2Z1:2143, ARRB2:2290, OR2S2:2391, OR10P1:2403, OR51D1:2416, OR10K2:2466, OR11H4:2615, OR51L1:2616, OR13C8:2644, OR4C3:2720, OR6V1:2731, OR51V1:2818, OR2A5:2824, OR10A4:2866, OR1S2:3186, OR13C3:3284, OR2K2:3328, OR4K5:3448, OR10G3:3577, PRKACA:8044, PRKACB:8044, CAMK2A:8044, GNAL:8044, CAMK2G:8044, PDE1C:8044, PRKX:8044, CALML5:8044, CNGA4:8044, GRK3:8044, GUCA1A:8044, GUCA1B:8044, GUCA1C:8044, CLCA4:8044, OR1I1:8044, OR4D1:8044, OR1K1:8044, OR2D2:8044, OR51I1:8044, OR2C1:8044, OR13J1:8044, OR5AU1:8044, OR1L3:8044, OR1N2:8044, OR5A2:8044, OR10AD1:8044, OR2T1:8044, OR52E2:8044, OR2B11:8044, OR13D1:8044, OR10A7:8044, OR6K6:8044, OR2A4:8044, OR6T1:8044, OR8D4:8044, OR6B2:8044, OR51B4:8044, OR52E8:8044, OR4F6:8044, OR10J5:8044, OR6C76:8044, OR13F1:8044, OR52B6:8044, OR6N2:8044, OR6K2:8044, OR10S1:8044, OR10J3:8044, OR52K1:8044, OR13G1:8044, OR10Z1:8044, OR2W1:8044, OR6B1:8044, OR6X1:8044, OR2A25:8044, OR4E2:8044, OR2W3:8044, OR10G2:8044, OR1B1:8044, CALM2:8044, CALML3:8044, PDC:8044, CNGA3:8044, ADCY3:12958, OR13C4:12962, GUCY2D:13108, PRKG2:13604, CAMK2D:14767, CAMK2B:15096","Both",3
"KEGG_OXIDATIVE_PHOSPHORYLATION",0.0842157576711871,0.0053761931232816,0.0489559404104885,92,"NDUFB8:112, NDUFA9:202, NDUFB4:887, NDUFA6:1040, COX10:1106, ATP5PO:1107, NDUFS3:1207, PPA2:1380, NDUFB5:1494, NDUFS6:1502, NDUFS5:1665, NDUFC2:1669, ATP4B:1741, NDUFB6:1762, COX7A2:1869, ATP6AP1:2126, ATP6V1B2:2127, ATP5MC1:2198, COX4I2:2284, NDUFA11:2313, NDUFB2:2573, ATP5PB:2655, ATP6V1G3:3134, NDUFAB1:3285, ATP12A:3413, NDUFV3:3493, UQCRC2:3588, ATP6V0A1:8044, ATP6V1H:8044, ATP6V0A4:8044, TCIRG1:8044, ATP6V1A:8044, ATP6V1B1:8044, ATP6V0B:8044, ATP6V1F:8044, ATP6V1C2:8044, ATP6V0D2:8044, ATP6V1C1:8044, ATP6V0D1:8044, ATP6V0A2:8044, ATP6V0C:8044, ATP6V1E2:8044, ATP5F1B:8044, ATP5F1A:8044, CYC1:8044, UQCRC1:8044, NDUFS1:8044, SDHA:8044, NDUFB7:8044, NDUFS8:8044, COX6A1:8044, NDUFS7:8044, COX7A2L:8044, SDHB:8044, NDUFB3:8044, NDUFA8:8044, COX6B1:8044, NDUFA5:8044, NDUFA10:8044, COX4I1:8044, NDUFA2:8044, ATP5MC2:8044, COX5B:8044, NDUFB10:8044, SDHC:8044, NDUFB9:8044, ATP5MC3:8044, ATP5PF:8044, NDUFS2:8044, NDUFS4:8044, ATP5F1C:8044, COX11:8044, ATP5MG:8044, NDUFV1:8044, ATP5PD:8044, UQCRFS1:8044, NDUFA3:8044, UQCRH:8044, NDUFV2:8044, COX5A:8044, SDHD:8044, ATP5MF:8044, NDUFA7:8044, COX15:8044, PPA1:8044, ATP4A:8044, NDUFA4L2:8044, COX7B2:8044, COX6A2:8044, LHPP:12522, ATP5F1D:12655, ATP6V1E1:13011","Both",3
"KEGG_P53_SIGNALING_PATHWAY",-0.0975097729664712,0.00912036598967923,0.0690925205016456,60,"ADGRB1:106, IGFBP3:245, CCND3:783, GADD45G:949, CCNG1:999, CCND1:1002, PIDD1:1380, CCNE2:1529, SHISA5:1800, CDK4:1903, CASP9:1941, PERP:2147, TSC2:2168, THBS1:2230, CCND2:2289, CHEK1:2574, GTSE1:2637, BID:7062, FAS:7062, CASP8:7062, TP73:7062, BAX:7062, BBC3:7062, APAF1:7062, TP53:7062, CDKN2A:7062, CASP3:7062, SFN:7062, IGF1:7062, CDK2:7062, MDM2:7062, CCNB1:7062, CDKN1A:7062, SIAH1:7062, ATM:7062, CCNE1:7062, CCNB2:7062, RRM2B:7062, RRM2:7062, CDK6:7062, COP1:7062, CHEK2:7062, MDM4:7062, SESN1:7062, STEAP3:7062, GADD45A:7062, SESN2:7062, DDB2:7062, SESN3:7062, PPM1D:7062, GADD45B:7062, ZMAT3:7062, SERPINB5:7062, EI24:7062, CD82:7062, RCHY1:11796, TP53I3:12020, SERPINE1:12247, ATR:13814, CCNG2:13849","Both",3
"KEGG_PATHWAYS_IN_CANCER",-0.0448024080886048,0.0111466115460299,0.0781997689396575,276,"PRKCG:5, TRAF2:105, MMP2:148, PTK2:164, PDGFA:170, KITLG:182, ITGA6:193, ARNT2:203, FZD10:231, MYC:443, CDKN2B:451, EGFR:452, ITGA3:557, FGF8:592, TGFB3:616, FGF10:623, PLD1:816, CTBP2:820, FGFR2:837, WNT2:917, SKP2:953, NFKBIA:957, SLC2A1:985, CCND1:1002, PAX8:1082, COL4A1:1090, FN1:1126, APC2:1142, DVL1:1148, FLT3:1161, LAMA5:1230, JUN:1258, BCL2L1:1314, LAMB2:1315, ERBB2:1383, PIK3CA:1390, TGFBR2:1409, TRAF5:1477, PRKCA:1524, CCNE2:1529, COL4A2:1771, TGFB1:1814, TRAF3:1833, CDK4:1903, CASP9:1941, XIAP:1951, PIK3R5:1956, MMP9:1976, FOXO1:2007, HSP90AA1:2022, LAMA2:2026, EGLN2:2070, VEGFD:2274, FGFR3:2295, PDGFRB:2398, ZBTB16:2473, IGF1R:2491, IKBKG:2494, WNT10A:2542, VEGFC:2570, CBL:2620, STAT1:7062, JAK1:7062, BID:7062, FAS:7062, CDH1:7062, CASP8:7062, BAX:7062, E2F1:7062, MAPK3:7062, AKT2:7062, BIRC2:7062, FASLG:7062, TP53:7062, AKT1:7062, CDKN2A:7062, APPL1:7062, CASP3:7062, FADD:7062, BCL2:7062, DCC:7062, DAPK1:7062, IGF1:7062, HGF:7062, RHOA:7062, CDC42:7062, TGFB2:7062, PDGFB:7062, PIK3CG:7062, VEGFA:7062, SOS1:7062, HDAC1:7062, PIK3R3:7062, CDK2:7062, PLCG1:7062, RAF1:7062, ITGAV:7062, ITGA2:7062, PRKCB:7062, VEGFB:7062, PLCG2:7062, MDM2:7062, ELOC:7062, FGF22:7062, FGF4:7062, FGF20:7062, FGF6:7062, FGF1:7062, FGF23:7062, FGF5:7062, FGF2:7062, FGF7:7062, FGF17:7062, FGF19:7062, RB1:7062, NFKB1:7062, RELA:7062, CHUK:7062, TPR:7062, STAT5A:7062, STAT5B:7062, SMAD4:7062, BCR:7062, CREBBP:7062, EP300:7062, HIF1A:7062, EPAS1:7062, ARNT:7062, EGLN3:7062, VHL:7062, EGLN1:7062, CTNNA1:7062, SPI1:7062, RARB:7062, PIAS2:7062, COL4A4:7062, GSK3B:7062, LAMB1:7062, HSP90AB1:7062, MET:7062, CDKN1A:7062, WNT1:7062, LAMC1:7062, LEF1:7062, PML:7062, WNT3A:7062, RUNX1:7062, SHH:7062, RET:7062, WNT10B:7062, PIK3CD:7062, JUP:7062, RXRA:7062, BIRC3:7062, PIAS1:7062, MAPK9:7062, PTGS2:7062, BIRC5:7062, CRKL:7062, CDKN1B:7062, HSP90B1:7062, CXCL8:7062, FOS:7062, TRAF6:7062, CSF1R:7062, MTOR:7062, BRAF:7062, FH:7062, KIT:7062, COL4A6:7062, LAMA3:7062, LAMC2:7062, LAMB3:7062, LAMA4:7062, BMP2:7062, CCNE1:7062, CCNA1:7062, E2F3:7062, E2F2:7062, CDK6:7062, TGFA:7062, RALB:7062, NTRK1:7062, TGFBR1:7062, FGF21:7062, SMO:7062, PDGFRA:7062, AXIN1:7062, TCF7L2:7062, TCF7L1:7062, AXIN2:7062, DVL2:7062, DVL3:7062, WNT16:7062, WNT8B:7062, WNT11:7062, FZD3:7062, WNT5B:7062, WNT5A:7062, WNT6:7062, WNT2B:7062, WNT9A:7062, FZD7:7062, FZD1:7062, WNT9B:7062, FZD4:7062, FZD8:7062, TFG:7062, STK4:7062, ETS1:7062, PIAS3:7062, MITF:7062, MSH2:7062, PTCH1:7062, RXRG:7062, RXRB:7062, FGF11:7062, TRAF1:7062, GLI2:7062, GLI3:7062, SUFU:7062, HHIP:7062, CBLC:7062, STK36:7062, CTNNA3:7062, RASSF5:7062, CCDC6:7062, NCOA4:7062, NKX3-1:7062, TRAF4:7062, RASSF1:7062, FZD6:11709, PIK3R1:11896, RUNX1T1:12024, PIAS4:12087, BAD:12146, ARAF:12181, APC:12249, CUL2:12297, NFKB2:12299, GLI1:12313, BMP4:12378, MECOM:12384, ABL1:12479, MAPK10:12548, PIK3R2:12550, NOS2:12573, FZD5:12580, RARA:12733, DAPK2:12769, FGFR1:12961, BRCA2:12967, MSH6:13073, FZD9:13153, CBLB:13390, MLH1:13406, PIK3CB:13409, EGF:13508, DAPK3:13524, LAMC3:13594, ITGB1:13679, TCF7:13794, PPARG:13832, IL6:13878, SOS2:13977, CSF3R:14029, WNT8A:14161, PPARD:14468, MAP2K2:14555, ITGA2B:14566, PGF:14660, PTCH2:14687, IKBKB:14767, LAMA1:14799, MSH3:14830, RALBP1:14997","Both",3
"KEGG_PEROXISOME",0.144189482833551,1.1242038463298e-05,0.000482604651174434,78,"DHRS4:17, EHHADH:23, ECH1:56, ECI2:81, PHYH:85, AGXT:89, ACOX2:102, PXMP4:211, PIPOX:281, GSTK1:312, DAO:573, PEX16:605, HACL1:760, ABCD4:853, HMGCL:909, PEX6:929, NUDT19:1044, ABCD2:1174, CAT:1277, SLC27A2:1349, ACSL5:1358, ABCD3:1521, ACOT8:1788, AGPS:1831, HAO2:1834, ACSL6:1952, HAO1:2103, CROT:2113, PEX1:2114, NOS2:2533, HSD17B4:2535, MPV17L:2643, NUDT12:2705, PRDX5:2768, ACOX1:2850, FAR2:3065, MLYCD:3312, SOD2:8044, XDH:8044, ABCD1:8044, PEX19:8044, GNPAT:8044, BAAT:8044, ACSL3:8044, MVK:8044, ACAA1:8044, IDH1:8044, SCP2:8044, AMACR:8044, ACSL1:8044, EPHX2:8044, PRDX1:8044, SLC25A17:8044, PECR:8044, PXMP2:8044, DDO:8044, ACOX3:8044, CRAT:8044, DECR2:8044, PEX11A:8044, PEX12:8044, PEX5:8044, PEX13:8044, PEX2:8044, PEX7:8044, MPV17:8044, PEX26:8044, PEX11B:8044, PEX11G:8044, PMVK:12519, IDH2:12702, ACSL4:12730, FAR1:12843, PAOX:13363, SOD1:13457, PEX3:13644, PEX10:13954, PEX14:14351","Herbivore",1
"KEGG_PPAR_SIGNALING_PATHWAY",0.100358105265043,0.00596890467637411,0.0530144587758745,63,"ACADM:13, EHHADH:23, ACOX2:102, SCD:164, CPT2:243, CPT1C:523, PPARD:638, CPT1A:664, SLC27A6:701, FABP1:798, CYP7A1:891, CYP27A1:902, PPARG:1274, SLC27A2:1349, ACSL5:1358, SCD5:1723, SLC27A5:1791, LPL:1950, ACSL6:1952, OLR1:2335, FABP2:2826, ACOX1:2850, NR1H3:2984, FADS2:3230, CYP8B1:3305, PCK2:3401, CD36:8044, PDPK1:8044, PCK1:8044, ANGPTL4:8044, FABP4:8044, ADIPOQ:8044, RXRA:8044, PPARA:8044, ME1:8044, ILK:8044, FABP7:8044, FABP3:8044, ACSL3:8044, ACAA1:8044, PLTP:8044, APOA5:8044, SCP2:8044, CPT1B:8044, ACSL1:8044, SLC27A1:8044, AQP7:8044, SLC27A4:8044, RXRG:8044, RXRB:8044, ACOX3:8044, SORBS1:8044, ACADL:8044, DBI:8044, ACSL4:12730, GK2:13229, APOA1:13281, FABP5:13297, GK:13653, APOA2:13777, PLIN1:13874, UCP1:14219, HMGCS2:14840","Unclear",3
"KEGG_PROPANOATE_METABOLISM",0.222098598936091,2.59123242724428e-05,0.000881507937041782,30,"ACADM:13, EHHADH:23, HIBCH:159, ACSS3:440, ALDH1B1:538, ALDH6A1:744, ACACB:926, MMUT:981, ALDH7A1:1125, PCCA:1492, HADHA:1860, ACAT1:2157, PCCB:2419, ALDH9A1:2435, ABAT:2454, MCEE:2845, MLYCD:3312, ALDH2:8044, LDHB:8044, LDHA:8044, SUCLA2:8044, SUCLG1:8044, LDHC:8044, SUCLG2:8044, ACSS2:8044, ACACA:8044, ALDH3A2:8044, ACAT2:8044, ACSS1:8044, ECHS1:8044","Herbivore",1
"KEGG_PURINE_METABOLISM",-0.0698933241001797,0.00477233606058025,0.0450498529697706,138,"ADCY1:11, PDE6B:26, POLE:183, POLR2J:371, PDE7A:424, AMPD2:437, PDE6H:510, ENTPD2:582, POLD2:585, CANT1:741, ADCY9:751, PDE6C:853, ADCY2:901, NT5C3A:925, NT5M:1262, NT5E:1330, PDE1B:1343, PDE8A:1434, PDE8B:1522, ADCY8:1624, ADSS1:1721, NUDT9:1907, GUCY2D:1998, ENTPD1:2036, ALLC:2057, GUK1:2087, PDE10A:2145, ADCY3:2148, PRIM1:2176, NPR1:2255, NME7:2325, AK7:2375, PDE2A:2562, GUCY1B1:7062, PDE1A:7062, PDE11A:7062, PDE5A:7062, GUCY1A2:7062, PDE9A:7062, GUCY1A1:7062, POLD3:7062, POLE2:7062, POLE4:7062, POLE3:7062, POLD4:7062, PDE4D:7062, ADCY7:7062, PDE1C:7062, ADCY5:7062, ADCY6:7062, PDE4B:7062, POLR2F:7062, POLA2:7062, POLA1:7062, PRIM2:7062, PKLR:7062, XDH:7062, PAPSS1:7062, AK2:7062, ADSS2:7062, RRM2B:7062, GMPR2:7062, NME3:7062, NME4:7062, IMPDH1:7062, AK1:7062, DGUOK:7062, AMPD1:7062, NT5C1A:7062, GDA:7062, NT5C:7062, ITPA:7062, PAICS:7062, PPAT:7062, AMPD3:7062, GMPR:7062, ATIC:7062, AK5:7062, ADK:7062, DCK:7062, NUDT5:7062, RRM1:7062, ENTPD3:7062, ADPRM:7062, RRM2:7062, IMPDH2:7062, PFAS:7062, ENTPD8:7062, ADA:7062, ENTPD6:7062, PNP:7062, APRT:7062, NME1:7062, ADSL:7062, NME2:7062, POLR3B:7062, PKM:7062, POLR3H:7062, POLR3G:7062, POLR3GL:7062, POLR3F:7062, POLR3A:7062, POLR3D:7062, POLR1C:7062, POLR3C:7062, POLR1D:7062, PDE6A:7062, POLR1A:7062, POLR1B:7062, GUCY2F:7062, NUDT2:7062, PDE7B:7062, PDE3A:7062, NPR2:7062, ADCY10:7062, PRPS1:7062, PRPS1L1:7062, NME6:7062, PRUNE1:7062, NME5:7062, FHIT:7062, POLR2J3:7062, URAD:7062, PNPT1:11877, ENTPD4:12192, POLD1:12539, ENTPD5:12614, HPRT1:12789, PDE4C:13913, PDE4A:13983, POLR1E:13987, ENPP1:14005, PDE3B:14085, AK4:14326, PAPSS2:14383, ENPP3:14858, ADCY4:14955, GMPS:15006","Herbivore",1
