"X","stat","pval","p.adj","num.genes","gene.vals","Driver","DriverNumeric"
"REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE_FGFR2",-0.0818587616803705,0.11,0.11,14,"PLCG1:803, FGF5:1460, FGF8:1545, FGFR2:6821, FGF10:6821, FGF22:6821, FGF4:6821, FGF20:6821, FGF6:6821, FGF1:6821, FGF2:6821, FGF17:6821, FGF23:12970, FGF7:13606","Unclear",0
"REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE_FGFR4",-0.0934053094036268,0.11,0.11,12,"PLCG1:803, FGF8:1545, FGF4:6821, FGF20:6821, FGF6:6821, FGF1:6821, KLB:6821, FGF2:6821, FGF17:6821, FGFR4:6821, FGF19:6821, FGF23:12970","Unclear",0
"REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR1",-0.0645854864075489,0.11,0.11,25,"PLCG1:803, FRS3:875, FGF5:1460, FGF8:1545, SHC1:1921, PTPN11:6821, PIK3R1:6821, FGF10:6821, FGF22:6821, FGF4:6821, FGFR1:6821, FGF20:6821, GAB1:6821, FGF6:6821, FGF1:6821, KL:6821, FGF2:6821, FGF17:6821, FRS2:6821, FLRT1:6821, FLRT2:11712, SOS1:11852, FLRT3:12070, FGF23:12970, PIK3CA:13240","Unclear",0
"REACTOME_SHC_MEDIATED_CASCADE_FGFR1",-0.084762118491921,0.11,0.11,15,"FGF5:1460, FGF8:1545, SHC1:1921, FGF10:6821, FGF22:6821, FGF4:6821, FGFR1:6821, FGF20:6821, FGF6:6821, FGF1:6821, KL:6821, FGF2:6821, FGF17:6821, SOS1:11852, FGF23:12970","Unclear",0
"REACTOME_PI_3K_CASCADE_FGFR1",-0.0584427732255771,0.11,0.11,18,"FGF5:1460, FGF8:1545, PTPN11:6821, PIK3R1:6821, FGF10:6821, FGF22:6821, FGF4:6821, FGFR1:6821, FGF20:6821, GAB1:6821, FGF6:6821, FGF1:6821, KL:6821, FGF2:6821, FGF17:6821, FRS2:6821, FGF23:12970, PIK3CA:13240","Unclear",0
"REACTOME_FRS_MEDIATED_FGFR1_SIGNALING",-0.0863537334125569,0.11,0.11,17,"FRS3:875, FGF5:1460, FGF8:1545, PTPN11:6821, FGF10:6821, FGF22:6821, FGF4:6821, FGFR1:6821, FGF20:6821, FGF6:6821, FGF1:6821, KL:6821, FGF2:6821, FGF17:6821, FRS2:6821, SOS1:11852, FGF23:12970","Unclear",0
"REACTOME_PI_3K_CASCADE_FGFR2",-0.0330346341402576,0.11,0.11,18,"FGF5:1460, FGF8:1545, PTPN11:6821, PIK3R1:6821, FGFR2:6821, FGF10:6821, FGF22:6821, FGF4:6821, FGF20:6821, GAB1:6821, FGF6:6821, FGF1:6821, FGF2:6821, FGF17:6821, FRS2:6821, FGF23:12970, PIK3CA:13240, FGF7:13606","Unclear",0
"REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR2",-0.0738885202388852,0.11,0.11,22,"PLCG1:803, FRS3:875, FGF5:1460, FGF8:1545, SHC1:1921, PTPN11:6821, PIK3R1:6821, FGFR2:6821, FGF10:6821, FGF22:6821, FGF4:6821, FGF20:6821, GAB1:6821, FGF6:6821, FGF1:6821, FGF2:6821, FGF17:6821, FRS2:6821, SOS1:11852, FGF23:12970, PIK3CA:13240, FGF7:13606","Unclear",0
"REACTOME_FRS_MEDIATED_FGFR2_SIGNALING",-0.0594540172971545,0.11,0.11,17,"FRS3:875, FGF5:1460, FGF8:1545, PTPN11:6821, FGFR2:6821, FGF10:6821, FGF22:6821, FGF4:6821, FGF20:6821, FGF6:6821, FGF1:6821, FGF2:6821, FGF17:6821, FRS2:6821, SOS1:11852, FGF23:12970, FGF7:13606","Unclear",0
"REACTOME_SHC_MEDIATED_CASCADE_FGFR3",-0.0501294914148211,0.11,0.11,11,"FGF5:1460, FGF8:1545, SHC1:1921, FGF4:6821, FGF20:6821, FGF1:6821, FGF2:6821, FGF17:6821, SOS1:11852, FGF23:12970, FGFR3:13559","Unclear",0
"REACTOME_FRS_MEDIATED_FGFR3_SIGNALING",-0.0575197183341675,0.11,0.11,13,"FRS3:875, FGF5:1460, FGF8:1545, PTPN11:6821, FGF4:6821, FGF20:6821, FGF1:6821, FGF2:6821, FGF17:6821, FRS2:6821, SOS1:11852, FGF23:12970, FGFR3:13559","Unclear",0
"REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR3",-0.0756756588219154,0.11,0.11,18,"PLCG1:803, FRS3:875, FGF5:1460, FGF8:1545, SHC1:1921, PTPN11:6821, PIK3R1:6821, FGF4:6821, FGF20:6821, GAB1:6821, FGF1:6821, FGF2:6821, FGF17:6821, FRS2:6821, SOS1:11852, FGF23:12970, PIK3CA:13240, FGFR3:13559","Unclear",0
"REACTOME_PI_3K_CASCADE_FGFR3",-0.0237013351284641,0.11,0.11,14,"FGF5:1460, FGF8:1545, PTPN11:6821, PIK3R1:6821, FGF4:6821, FGF20:6821, GAB1:6821, FGF1:6821, FGF2:6821, FGF17:6821, FRS2:6821, FGF23:12970, PIK3CA:13240, FGFR3:13559","Unclear",0
"REACTOME_FRS_MEDIATED_FGFR4_SIGNALING",-0.0657054159186116,0.11,0.11,15,"FRS3:875, FGF8:1545, PTPN11:6821, FGF4:6821, FGF20:6821, FGF6:6821, FGF1:6821, KLB:6821, FGF2:6821, FGF17:6821, FGFR4:6821, FGF19:6821, FRS2:6821, SOS1:11852, FGF23:12970","Unclear",0
"REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR4",-0.0800129111934433,0.11,0.11,20,"PLCG1:803, FRS3:875, FGF8:1545, SHC1:1921, PTPN11:6821, PIK3R1:6821, FGF4:6821, FGF20:6821, GAB1:6821, FGF6:6821, FGF1:6821, KLB:6821, FGF2:6821, FGF17:6821, FGFR4:6821, FGF19:6821, FRS2:6821, SOS1:11852, FGF23:12970, PIK3CA:13240","Unclear",0
"REACTOME_SHC_MEDIATED_CASCADE_FGFR4",-0.0607039919918538,0.11,0.11,13,"FGF8:1545, SHC1:1921, FGF4:6821, FGF20:6821, FGF6:6821, FGF1:6821, KLB:6821, FGF2:6821, FGF17:6821, FGFR4:6821, FGF19:6821, SOS1:11852, FGF23:12970","Unclear",0
"REACTOME_PI_3K_CASCADE_FGFR4",-0.0355985579620693,0.11,0.11,16,"FGF8:1545, PTPN11:6821, PIK3R1:6821, FGF4:6821, FGF20:6821, GAB1:6821, FGF6:6821, FGF1:6821, KLB:6821, FGF2:6821, FGF17:6821, FGFR4:6821, FGF19:6821, FRS2:6821, FGF23:12970, PIK3CA:13240","Unclear",0
"REACTOME_NEGATIVE_REGULATION_OF_FGFR1_SIGNALING",-0.0710177488204898,0.11,0.11,25,"FGF5:1460, FGF8:1545, RPS27A:1680, CBL:6821, PTPN11:6821, MAPK3:6821, UBB:6821, UBA52:6821, SRC:6821, FGF10:6821, FGF22:6821, FGF4:6821, FGFR1:6821, FGF20:6821, FGF6:6821, FGF1:6821, KL:6821, FGF2:6821, FGF17:6821, FRS2:6821, MKNK1:6821, SPRY2:6821, ANOS1:6821, FGF23:12970, BRAF:14350","Unclear",0
"REACTOME_NEGATIVE_REGULATION_OF_FGFR2_SIGNALING",-0.0521219439140365,0.11,0.11,24,"FGF5:1460, FGF8:1545, RPS27A:1680, CBL:6821, PTPN11:6821, MAPK3:6821, UBB:6821, UBA52:6821, SRC:6821, FGFR2:6821, FGF10:6821, FGF22:6821, FGF4:6821, FGF20:6821, FGF6:6821, FGF1:6821, FGF2:6821, FGF17:6821, FRS2:6821, MKNK1:6821, SPRY2:6821, FGF23:12970, FGF7:13606, BRAF:14350","Unclear",0
"REACTOME_NEGATIVE_REGULATION_OF_FGFR3_SIGNALING",-0.0493825081396654,0.11,0.11,20,"FGF5:1460, FGF8:1545, RPS27A:1680, CBL:6821, PTPN11:6821, MAPK3:6821, UBB:6821, UBA52:6821, SRC:6821, FGF4:6821, FGF20:6821, FGF1:6821, FGF2:6821, FGF17:6821, FRS2:6821, MKNK1:6821, SPRY2:6821, FGF23:12970, FGFR3:13559, BRAF:14350","Unclear",0
"REACTOME_NEGATIVE_REGULATION_OF_FGFR4_SIGNALING",-0.0557143586340667,0.11,0.11,22,"FGF8:1545, RPS27A:1680, CBL:6821, PTPN11:6821, MAPK3:6821, UBB:6821, UBA52:6821, SRC:6821, FGF4:6821, FGF20:6821, FGF6:6821, FGF1:6821, KLB:6821, FGF2:6821, FGF17:6821, FGFR4:6821, FGF19:6821, FRS2:6821, MKNK1:6821, SPRY2:6821, FGF23:12970, BRAF:14350","Unclear",0
"REACTOME_SIGNALING_BY_FGFR1",-0.0608084504206856,0.11,0.11,38,"PLCG1:803, FRS3:875, FGF5:1460, FGF8:1545, RPS27A:1680, SHC1:1921, CBL:6821, PTPN11:6821, MAPK3:6821, UBB:6821, UBA52:6821, PIK3R1:6821, SRC:6821, FGF10:6821, FGF22:6821, FGF4:6821, FGFR1:6821, FGF20:6821, GAB1:6821, FGF6:6821, FGF1:6821, KL:6821, FGF2:6821, FGF17:6821, FRS2:6821, MKNK1:6821, SPRY2:6821, ANOS1:6821, FLRT1:6821, FGFRL1:6821, SPRED1:6821, SPRED2:6821, FLRT2:11712, SOS1:11852, FLRT3:12070, FGF23:12970, PIK3CA:13240, BRAF:14350","Unclear",0
"REACTOME_SIGNALING_BY_FGFR2",-0.0331557725174746,0.11,0.11,44,"PLCG1:803, FRS3:875, FGF5:1460, FGF8:1545, RPS27A:1680, SHC1:1921, ESRP2:2004, CBL:6821, PTPN11:6821, MAPK3:6821, UBB:6821, UBA52:6821, PIK3R1:6821, SRC:6821, POLR2J:6821, GTF2F1:6821, FGFR2:6821, FGF10:6821, FGF22:6821, FGF4:6821, FGF20:6821, GAB1:6821, FGF6:6821, FGF1:6821, FGF2:6821, FGF17:6821, FRS2:6821, MKNK1:6821, SPRY2:6821, PTBP1:6821, HNRNPM:6821, RBFOX2:6821, ESRP1:6821, FGFBP1:6821, FGFBP3:6821, SOS1:11852, GTF2F2:12269, FGF23:12970, POLR2F:13237, PIK3CA:13240, FGF7:13606, NCBP1:14127, HNRNPH1:14146, BRAF:14350","Unclear",0
"REACTOME_SIGNALING_BY_FGFR3",-0.0663056041609812,0.11,0.11,28,"PLCG1:803, FRS3:875, FGF5:1460, FGF8:1545, RPS27A:1680, SHC1:1921, CBL:6821, PTPN11:6821, MAPK3:6821, UBB:6821, UBA52:6821, PIK3R1:6821, SRC:6821, FGF4:6821, FGF20:6821, GAB1:6821, FGF1:6821, FGF2:6821, FGF17:6821, FRS2:6821, MKNK1:6821, SPRY2:6821, GALNT3:6821, SOS1:11852, FGF23:12970, PIK3CA:13240, FGFR3:13559, BRAF:14350","Unclear",0
"REACTOME_SIGNALING_BY_FGFR4",-0.0699343517721921,0.11,0.11,29,"PLCG1:803, FRS3:875, FGF8:1545, RPS27A:1680, SHC1:1921, CBL:6821, PTPN11:6821, MAPK3:6821, UBB:6821, UBA52:6821, PIK3R1:6821, SRC:6821, FGF4:6821, FGF20:6821, GAB1:6821, FGF6:6821, FGF1:6821, KLB:6821, FGF2:6821, FGF17:6821, FGFR4:6821, FGF19:6821, FRS2:6821, MKNK1:6821, SPRY2:6821, SOS1:11852, FGF23:12970, PIK3CA:13240, BRAF:14350","Unclear",0
"REACTOME_SIGNALING_BY_FGFR2_IN_DISEASE",0.00970178591486015,0.8694051741717,0.962269815243447,24,"NCBP1:978, FGF7:1499, PIK3CA:1865, POLR2F:1868, FGF23:2135, GTF2F2:2836, SOS1:3253, PIK3R1:8284, POLR2J:8284, GTF2F1:8284, FGFR2:8284, FGF10:8284, FGF22:8284, FGF4:8284, FGF20:8284, GAB1:8284, FGF6:8284, FGF1:8284, FGF2:8284, FGF17:8284, FRS2:8284, FGF8:13560, FGF5:13645, PLCG1:14302","Unclear",0
"REACTOME_SIGNALING_BY_FGFR4_IN_DISEASE",-0.0133888532991672,0.11,0.11,7,"PLCG1:803, PIK3R1:6821, GAB1:6821, FGFR4:6821, FRS2:6821, SOS1:11852, PIK3CA:13240","Unclear",0
"REACTOME_SIGNALING_BY_FGFR1_IN_DISEASE",-0.0537048184033418,0.11,0.11,31,"CNTRL:50, PLCG1:803, FGF5:1460, FGF8:1545, MYO18A:1685, STAT1:6821, PIK3R1:6821, GAB2:6821, FGF4:6821, FGFR1:6821, FGF20:6821, GAB1:6821, FGF6:6821, FGF1:6821, FGF2:6821, FGF17:6821, FRS2:6821, STAT5A:6821, STAT5B:6821, FGFR1OP2:6821, LRRFIP1:6821, ERLIN2:6821, BAG4:6821, BCR:6821, CEP43:6821, CUX1:6821, SOS1:11852, FGF23:12970, PIK3CA:13240, ZMYM2:14734, TRIM24:14764","Both",3
"REACTOME_TRANSLESION_SYNTHESIS_BY_POLK",-0.0854578096947936,0.11,0.11,15,"POLK:282, RPA2:863, RPS27A:1680, UBB:6821, UBA52:6821, REV3L:6821, RFC1:6821, RFC2:6821, RPA3:6821, RFC5:6821, RPA1:6821, REV1:6821, RFC4:6821, RFC3:12801, MAD2L2:13617","Unclear",0
"REACTOME_TERMINATION_OF_TRANSLESION_DNA_SYNTHESIS",-0.106652054999813,0.11,0.11,30,"POLH:168, POLK:282, USP10:648, RPA2:863, RPS27A:1680, UBB:6821, UBA52:6821, RFC1:6821, RFC2:6821, POLD1:6821, POLD3:6821, POLE2:6821, POLI:6821, RPA3:6821, POLD2:6821, RFC5:6821, POLE4:6821, TRIM25:6821, RPA1:6821, REV1:6821, POLE3:6821, USP43:6821, UBE2L6:6821, RFC4:6821, PCLAF:6821, POLE:6821, UBA7:6821, ISG15:6821, POLD4:12367, RFC3:12801","Unclear",0
"REACTOME_REGULATION_OF_RAS_BY_GAPS",0.0286297567351894,0.502300722078047,0.849576174396546,46,"PSMD2:949, PSMB7:1070, PSMD10:1192, PSMD1:1237, PSMD13:1664, PSMA1:1762, PSME3:2109, SYNGAP1:2290, PSMB2:2316, PSMB1:2368, PSME2:2606, PSME1:3051, PSME4:3056, PSMD5:8284, PSMD8:8284, PSMB5:8284, PSMD3:8284, PSMD9:8284, PSMF1:8284, SEM1:8284, PSMB6:8284, PSMA8:8284, PSMD4:8284, PSMB4:8284, PSMD6:8284, UBB:8284, PSMD12:8284, PSMB8:8284, PSMB10:8284, UBA52:8284, PSMB11:8284, RASA1:8284, KBTBD7:8284, SPRED1:8284, SPRED2:8284, RASAL2:8284, RASAL3:8284, RASAL1:8284, DAB2IP:8284, RASA2:8284, RASA3:8284, SPRED3:8284, NF1:8284, RPS27A:13425, RASA4:13863, PSMB9:14718","Unclear",0
"REACTOME_FGFRL1_MODULATION_OF_FGFR1_SIGNALING",-0.0922243974060932,0.11,0.11,11,"FGF5:1460, FGF8:1545, FGF10:6821, FGF22:6821, FGF4:6821, FGF2:6821, FGF17:6821, FGFRL1:6821, SPRED1:6821, SPRED2:6821, FGF23:12970","Unclear",0
"REACTOME_RESPONSE_TO_METAL_IONS",-0.245406162464986,0.11,0.11,2,"MTF1:1303, CSRP1:6821","Unclear",0
"REACTOME_CLEC7A_INFLAMMASOME_PATHWAY",-0.00978029368904831,0.11,0.11,6,"CASP8:6821, NFKB1:6821, MALT1:6821, IL1B:6821, PYCARD:6821, RELA:11990","Unclear",0
"REACTOME_FORMATION_OF_XYLULOSE_5_PHOSPHATE",-0.0665209594261376,0.11,0.11,5,"AKR1A1:6821, SORD:6821, XYLB:6821, CRYL1:6821, DCXR:6821","Unclear",0
"REACTOME_MELANIN_BIOSYNTHESIS",-0.0666778749159381,0.11,0.11,5,"SLC45A2:1669, TYR:6821, DCT:6821, TYRP1:6821, OCA2:11895","Unclear",0
"REACTOME_DISEASES_OF_CARBOHYDRATE_METABOLISM",-0.0132281271756788,0.11,0.11,31,"SLC37A4:207, NAGLU:380, ARSB:1050, RPS27A:1680, UBB:6821, UBA52:6821, TALDO1:6821, IDS:6821, HYAL1:6821, IDUA:6821, GNS:6821, GALNS:6821, HGSNAT:6821, GUSB:6821, GLB1:6821, SGSH:6821, SI:6821, LCT:6821, GYS2:6821, PPP1R3C:6821, G6PC3:6821, NHLRC1:6821, KHK:6821, DCXR:6821, GYS1:12676, ALDOB:12860, EPM2A:13574, GYG1:13596, GBE1:14004, RPIA:14209, GYG2:14411","Unclear",0
"REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS",0.00986716081719596,0.53478206729449,0.867097182852486,343,"CAMK2D:14, ICOS:46, HDAC11:67, TGFB1:82, CD28:89, FGG:121, FLT3:141, JUNB:166, TRIM24:341, EEF1G:365, ZMYM2:371, CD80:393, CD86:407, TLN1:427, FN1:432, MYC:471, HDAC4:526, EGFR:559, EREG:561, PSEN1:601, BCL2L11:604, HDAC9:609, GSK3A:641, HDAC1:657, TGFBR2:688, BRAF:755, KIF5B:877, FIP1L1:890, PPP2R5C:897, PSMD2:949, DCTN1:955, NCBP1:978, PSMB7:1070, CDC37:1077, ERBB2:1085, PSMD10:1192, PSMD1:1237, PDPK1:1238, ERLEC1:1304, YES1:1385, AGK:1389, PPP1CB:1417, APH1B:1490, FGF7:1499, FGFR3:1546, KITLG:1556, ZFYVE9:1608, PSMD13:1664, VCL:1674, DLL1:1677, AGTRAP:1698, MIB1:1708, PSMA1:1762, PIK3CA:1865, POLR2F:1868, FOXO1:1939, MIB2:1949, ADAM10:2042, PSME3:2109, FGF23:2135, MSN:2173, PSMB2:2316, RAF1:2318, EPGN:2347, PSMB1:2368, MET:2378, LYN:2416, EP300:2445, CSK:2463, BRAP:2518, PPP2R5D:2585, PSME2:2606, AKT1S1:2623, DLL4:2645, NEURL1B:2650, CDKN1B:2680, EIF2AK3:2819, GTF2F2:2836, NRG3:2883, PSME1:3051, PSME4:3056, PDGFA:3121, BCL2L1:3137, TPM4:3229, SOS1:3253, HBEGF:3305, FBXW7:3360, CHUK:3437, TNKS2:3480, JAK2:8284, CBL:8284, STAT1:8284, PTPN11:8284, BAD:8284, PSMD5:8284, PSMD8:8284, PSMB5:8284, MAPK3:8284, AKT2:8284, PSMD3:8284, PSMD9:8284, PSMF1:8284, SEM1:8284, CASP9:8284, APC:8284, AKT1:8284, PSMB6:8284, PSMA8:8284, PSMD4:8284, PSMB4:8284, LMNA:8284, PSMD6:8284, UBB:8284, PSMD12:8284, PSMB8:8284, PSMB10:8284, UBA52:8284, PSMB11:8284, HGF:8284, PIK3CB:8284, PPP2R5A:8284, PPP2R5B:8284, ACTB:8284, APBB1IP:8284, PDGFB:8284, PIK3R2:8284, PRKAR1A:8284, VWF:8284, PIK3R3:8284, KLC1:8284, ARRB1:8284, PPP2R1B:8284, EGF:8284, VAV1:8284, PIK3R1:8284, FGB:8284, LCK:8284, SRC:8284, CAMK2B:8284, CAMK2A:8284, CAMK2G:8284, MDM2:8284, ERBB4:8284, PPFIBP1:8284, POLR2J:8284, GTF2F1:8284, GAB2:8284, FGFR2:8284, FGF10:8284, FGF22:8284, FGF4:8284, FGFR1:8284, FGF20:8284, GAB1:8284, FGF6:8284, FGF1:8284, KL:8284, KLB:8284, FGF2:8284, FGF17:8284, FGFR4:8284, FGF19:8284, FRS2:8284, IRS1:8284, DUSP9:8284, DUSP6:8284, DUSP10:8284, DUSP7:8284, DUSP8:8284, TPR:8284, PPM1B:8284, STAT5A:8284, STAT5B:8284, FOXO3:8284, SMAD4:8284, FGFR1OP2:8284, LRRFIP1:8284, ERLIN2:8284, BAG4:8284, BCR:8284, CEP43:8284, CUX1:8284, ERBB3:8284, HSP90AA1:8284, ERBIN:8284, PTPN12:8284, NRG4:8284, BTC:8284, CREBBP:8284, ESR1:8284, NCOR1:8284, PSEN2:8284, ADAM17:8284, NCSTN:8284, MAMLD1:8284, GSK3B:8284, MYH9:8284, SNW1:8284, TBL1X:8284, KAT2A:8284, KAT2B:8284, SPTBN1:8284, CDKN1A:8284, DHH:8284, NOTCH1:8284, WNT3A:8284, MAML1:8284, IHH:8284, SHH:8284, RBPJ:8284, PIK3CD:8284, NCOR2:8284, MAML3:8284, PIM1:8284, SQSTM1:8284, MAPKAP1:8284, SEC31A:8284, PIK3AP1:8284, TRAT1:8284, RICTOR:8284, RNF213:8284, CD19:8284, PRR5:8284, ATG7:8284, MTOR:8284, KIT:8284, KDR:8284, IQGAP1:8284, HDAC7:8284, HDAC6:8284, JAG1:8284, NEURL1:8284, HDAC5:8284, HEY2:8284, HDAC8:8284, HEYL:8284, HEY1:8284, HES5:8284, ATIC:8284, NPM1:8284, AKAP9:8284, EML4:8284, AREG:8284, TGFA:8284, TSC2:8284, BIN2:8284, TGFBR1:8284, PDGFRB:8284, PDGFRA:8284, ESRP1:8284, SPRED1:8284, SPRED2:8284, AXIN1:8284, TCF7L2:8284, CTBP2:8284, LRP6:8284, PORCN:8284, RNF43:8284, KREMEN2:8284, DKK2:8284, LRP5:8284, FZD5:8284, FZD6:8284, TNKS:8284, FZD4:8284, FZD8:8284, KREMEN1:8284, NR4A1:8284, RPS6KB2:8284, FOXO4:8284, FOXO6:8284, STRN:8284, ESR2:8284, TFG:8284, GOLGB1:8284, GCC2:8284, ALK:8284, CLCN6:8284, KDM7A:8284, NOX4:8284, CARS1:8284, SYVN1:8284, HHAT:8284, SPRED3:8284, NF1:8284, FAM114A2:8284, MARK3:8284, ARAF:8284, PEBP1:8284, ZC3HAV1:8284, SHOC2:8284, TENT4A:8284, BIRC6:8284, RRBP1:8284, MPRIP:8284, ETV6:8284, BCL2A1:8284, KSR1:8284, CNKSR1:8284, CNKSR2:8284, FAM131B:8284, MECP2:8284, KSR2:8284, TRAK1:8284, SND1:8284, ZC3HC1:13148, SHC1:13184, DKK1:13192, NRG2:13230, SEL1L:13234, AP3B1:13236, PAPSS1:13285, JAG2:13303, MAP2K2:13338, ITGA2B:13355, MYO18A:13420, RPS27A:13425, NRG1:13449, MAP3K11:13455, OS9:13521, FGF8:13560, HDAC10:13599, FGF5:13645, LMO7:13962, ITGB3:14042, AGGF1:14069, FRS3:14230, ARRB2:14251, TRIP11:14261, PLCG1:14302, ACTG1:14312, DKK4:14472, AMER1:14627, HIP1:14713, PSMB9:14718, KANK1:14770, KIAA1549:14801, DUSP16:14822, WDCP:14833, SKP1:14876, MAML2:14891, CNTRL:15055, GOLGA4:15088","Insectivore",1
