,Rho,N,P,p.adj
SSR3,-0.15627539075405,51,0.180145199967653,0.521709834206135
SSR4,0.0855707507191169,67,0.398035689594248,0.722086967172131
SSRP1,-0.0955811335778048,93,0.264064603808119,0.614982652897044
SST,0.0817895890576308,53,0.474222038579032,0.773841799552206
SSTR1,0.081702466456903,66,0.423302979863171,0.740617370693626
SSTR2,0.0167924089738129,98,0.840284088699884,0.945464942323624
SSTR3,0.16342844463216,127,0.0252226201259082,0.216764467150711
SSTR4,0.435462268065281,83,1.58130119875205e-06,0.00114206438116023
SSTR5,-0.163383501391273,112,0.0358285463958417,0.255029847546149
SSU72,0.0381540798431175,34,0.791336780100661,0.93036075987542
SSU72P2,-0.119273626711922,72,0.22154500970515,0.570620870409496
SSU72P3,0.00872096708096228,70,0.929800620940014,0.977134824122298
SSU72P4,0.0623132955606489,71,0.526034101307914,0.803144024258883
SSU72P5,-0.00321415493691756,73,0.973534222586763,0.992371157650716
SSU72P7,-0.0352759844655187,73,0.715773375604554,0.89760868486058
SSU72P8,NA,NA,NA,NA
SSUH2,-0.0234757558155453,125,0.749807205264042,0.913429241458006
SSX1,-0.166500693889836,71,0.0902206556374871,0.383557562100996
SSX2,-0.200898602402319,70,0.0424179075314395,0.274190522418372
SSX2B,0.0414850383073385,35,0.77019587145641,0.921799427576091
SSX2IP,-0.0456792282288444,122,0.539947305956641,0.811065555655852
SSX3,-0.235182925782734,95,0.00546846163305338,0.106854081733066
SSX4,-0.227312030142975,58,0.0371620204402137,0.258838434653684
SSX4B,-0.18813771684127,90,0.0306330012209852,0.237795162020529
SSX5,-0.259027833659957,78,0.00567274736451811,0.108919069540819
SSX7,-0.142321057936342,60,0.184225151258065,0.52730083566205
ST13,-0.01696098161118,104,0.833811796876395,0.944520596111778
ST14,-0.0512194691267492,137,0.466059809348302,0.769455738066869
ST18,0.0149926605085961,135,0.832282772854191,0.944098460109701
ST20-MTHFS,0.17012817606709,97,0.0422453186046543,0.273789957607682
ST20,0.0857714471492165,86,0.335590763026171,0.675006473042473
ST3GAL1,0.0482296820573743,118,0.524620470465619,0.802747978683458
ST3GAL2,-0.0549115277313696,86,0.537587857928028,0.809975010586757
ST3GAL3,-0.00131262591686042,67,0.989656454870425,0.997547157146386
ST3GAL4,-0.0292173610389149,103,0.719103572860621,0.899741930382246
ST3GAL5,-0.106291356536282,120,0.157299207050285,0.490577065269931
ST3GAL6,-0.300931282437933,105,0.000183392308097714,0.0185362646063612
ST6GAL1,-0.169189587817565,122,0.0232033180171197,0.208711142962039
ST6GAL2,-0.0862759159303419,128,0.235554888102546,0.584801788477277
ST6GALNAC1,0.203631962369555,133,0.0043085087946608,0.0952751428634036
ST6GALNAC2,-0.00132038379159094,133,0.985232007492799,0.995887274422989
ST6GALNAC3,-0.150748288638955,83,0.0965332398789437,0.395353300513021
ST6GALNAC4,0.0480465009981321,114,0.533414527268203,0.807698170253129
ST6GALNAC5,0.0707965119993244,107,0.37423555298602,0.705420117844959
ST6GALNAC6,-0.164977711274793,92,0.0552256366825903,0.308315654052118
ST7,0.0307217124887631,44,0.807250167932007,0.93506856347658
ST7L,0.0336922934286868,124,0.648526048885913,0.867587322134237
ST8SIA1,-0.0771795495592201,87,0.383428642213712,0.712964836388609
ST8SIA2,0.0385543287977494,92,0.654142849827583,0.87018570666453
ST8SIA3,-0.000513070531175527,78,0.995628407144086,0.998766506188987
ST8SIA4,-0.0556126032185642,66,0.585741782263097,0.83469385273496
ST8SIA5,-0.0466768600514145,83,0.606845972746862,0.846003838672763
ST8SIA6,0.100295775978502,116,0.189643053504553,0.533980695562827
STAB1,-0.0676670777709566,144,0.323340526969693,0.666962160760705
STAB2,0.016833314366755,149,0.802607995700419,0.934232095800484
STAC,0.0626036269066677,116,0.412951875922382,0.733069609195546
STAC2,0.0085084559347641,112,0.912963049399379,0.971335418935144
STAC3,0.0495200144887449,95,0.558583365703737,0.820536290489258
STAG1,-0.0241966959247914,61,0.819886253684988,0.939812899179489
STAG2,0.0493685860501138,72,0.612873176101516,0.84958899312227
STAG3,-0.163041056659054,137,0.020327927957478,0.19666039731351
STAM,-0.159521903310534,103,0.0495686489673127,0.294091655705592
STAM2,-0.0396894591256588,118,0.600572192117778,0.843090511651658
STAMBP,0.135881808533506,112,0.0808850296421849,0.366464606698934
STAMBPL1,0.0760687304274308,113,0.326282404772572,0.66880591603748
STAP1,0.0888925622111579,109,0.260054190892359,0.612524453039579
STAP2,0.147142620587621,129,0.042253876725267,0.273789957607682
STAR,-0.103115235566405,116,0.17749512423945,0.518125152625704
STARD10,-0.141712857288989,77,0.132749134440841,0.456299331233774
STARD13,0.0912574265288705,135,0.197386985197863,0.543722569493472
STARD3,0.101224035775695,117,0.183661004681965,0.526479933112762
STARD3NL,-0.0451980492620062,86,0.611862776799675,0.849051656799554
STARD4,0.0647019147417094,106,0.418975875698357,0.73776528449585
STARD5,0.258064611844509,111,0.00096661363554216,0.0458479422772833
STARD6,0.0785181828607137,115,0.306627951321367,0.653930683692518
STARD7,-0.0863146763439684,109,0.274129832176625,0.623104810285819
STARD8,0.0950389469306755,125,0.196702049606042,0.543027137127232
STARD9,-0.0856381932106638,136,0.224672479275298,0.574032963757515
STAT1,-0.0148092789341664,108,0.851853465133015,0.949240960260987
STAT2,-0.0544658314031261,133,0.445143135202385,0.755089995923928
STAT3,0.0954664950357208,52,0.408193971195286,0.729328111125834
STAT4,0.161665328099724,111,0.0387023829027574,0.263632584230912
STAT5A,0.113138027417991,123,0.127429045322519,0.448917328883103
STAT5B,-0.0776114562009364,110,0.323194296227086,0.666939793023658
STAT6,0.183728373934916,127,0.0118708114227081,0.156000629386212
STATH,-0.0904905441100012,85,0.312576253239272,0.658185132927059
STAU1,-0.084507535315016,103,0.298217793809022,0.64612141144098
STAU2,-0.0970899475830014,86,0.275721479723069,0.62484889527393
STBD1,0.0793358604553082,126,0.279223386712938,0.627782139746888
