,Rho,N,P,p.adj
GZMM,0.0315919173934939,193,0.108459618235134,0.234073801034676
SHC2,0.0178320693611767,265,0.194498181568104,0.339125592864158
PHRF1,0.0670217307013376,337,5.08572291926246e-05,0.00161725988832546
IL11,0.01473498874998,244,0.310457755683929,0.459706342476791
AGA,0.0134963918865959,335,0.211596053893693,0.357392194349126
NEIL3,0.0178611611256505,362,0.0917408402800013,0.210503629413553
RAB17,0.0216684739250901,287,0.102401137467665,0.22546464909975
MLPH,0.0339686466591697,316,0.0134630188453686,0.0624183240206545
ASB1,0.0776142358112712,241,0.000326436655986442,0.00565358957292131
CP,0.0251590623170196,370,0.0257474034304224,0.0945461480394138
CNTNAP1,0.0178108637890646,337,0.112369210728511,0.239568254548978
PSMD3,0.00830484781913861,246,0.565238443825965,0.676561716057456
CASC3,0.0232555062897884,313,0.0641787393818233,0.169035720725796
KRT24,0.0534954903718804,294,0.00132242060337283,0.0144017038312521
STAT3,NA,NA,NA,NA
KCNH4,0.00832726290024366,347,0.410301502476696,0.550476681796389
NNT,0.00699927056186471,340,0.498726847815741,0.625530933841798
FGF10,0.0439415064338092,191,0.0393256069464494,0.12307267173224
MTRR,0.0165985182214342,350,0.122133423467922,0.253291190452119
FASTKD3,0.0251011117198477,352,0.0319195752804643,0.108080068283213
NSUN2,0.0247631385183822,331,0.042590715018244,0.130018745018305
UFSP2,0.0265513324498521,325,0.0350683634936404,0.114340413533449
KLKB1,0.00035295288792859,329,0.989880213158996,0.992179205027647
FNDC4,0.0289410024804086,215,0.102571928517936,0.22565525491748
CAD,0.0458659088236371,351,0.00110592628629288,0.0128497627983279
DNMT3A,0.0252217094599776,271,0.0782114986497576,0.189780672627243
RAB10,NA,NA,NA,NA
DNAJC27,0.00350707063716982,237,0.842838244294899,0.884655109448575
KIF3C,0.00966622625963984,292,0.421385363839195,0.559808788108271
FOSL2,0.0107840675133473,208,0.525613945521698,0.646215094180795
GCKR,0.0492151428364677,171,0.0390131591762726,0.122310869522125
GPN1,0.0088664500253975,298,0.451675324474612,0.586230948289141
GTF3C2,0.0338279254433487,327,0.0115759426720666,0.0564229151537806
TMEM40,0.0222821755770235,298,0.0851305228419201,0.200827197802156
TP63,0.0168274754304841,213,0.312122062798965,0.460905636775674
CLDN16,0.233237078800893,286,2.42839136246442e-14,3.58954760343195e-10
PLAAT1,0.0127747820138059,277,0.317426212315896,0.466025535725292
ITGA9,0.022676747061354,331,0.0579884159458243,0.158318455880464
ADD1,0.0409437454662452,321,0.00442114028874208,0.031003400214229
TMEM175,0.0434795048235381,307,0.00402188291277775,0.0290255811741557
PLPP1,0.0815567461130328,283,4.04023585418326e-05,0.00135825037269349
SLC2A9,0.0472200601621563,290,0.0034278794712405,0.0261288842360914
PRDM5,0.0217101253948636,298,0.0917397083731778,0.210503629413553
MIER2,0.03004847521517,294,0.0320106260212159,0.108284396498129
LYL1,0.0268596297028269,285,0.0543559312861087,0.151904966156646
COL5A3,0.0276228765916953,358,0.0197820819681993,0.0800236604525042
ICAM1,0.0354274579197995,357,0.0055549747346926,0.0354191191927107
OLFM2,0.0161930815905653,202,0.353982021514485,0.499207149943061
KLF1,0.0226867102773421,306,0.0745100862639844,0.184081591923043
C3orf52,0.00996511148766481,307,0.384082711274135,0.527175770449415
PI4K2B,0.0394234002642816,328,0.00487732513593385,0.0328014230535533
TBC1D19,0.0242191825246583,244,0.117327921980574,0.247070718181593
PPARGC1A,0.000910749497544685,308,0.963818352861141,0.972315248778972
F13A1,0.0165730707601565,353,0.119986340912737,0.250702059820258
NUP54,0.0237508059272552,241,0.127143250308284,0.259168551893626
CXCL9,0.00508894428594812,299,0.678466166208826,0.763482935303905
SCARB2,0.028096388025831,312,0.0329853151757937,0.110133330179126
USO1,0.0130622143979599,328,0.23361534859609,0.380623432266632
ANXA3,0.0260910134573984,301,0.0497189540775588,0.143212204679925
ARSB,0.0527112284076739,344,0.000423460802624149,0.00671183150434184
RAD18,0.0181300256830468,331,0.112444732279151,0.239661024562802
SLC12A7,0.0267440474978892,300,0.0460847123314097,0.137008686499841
SDHA,0.0397675612479097,308,0.00670156963744579,0.0398846372630491
PDCD6,NA,NA,NA,NA
CEP72,0.0456848289781612,319,0.00226807696192375,0.0200934325571016
XRN1,0.00783401279337822,354,0.429226325284447,0.566750527007539
