,HI-Rho,HI-P,HI-p.adj,HV-p.adj,CH-p.adj,IV-p.adj,OV-p.adj,HI-significant,HV-Rho,HV-P,HV-significant,CH-Rho,CH-P,CH-significant,HO-Rho,HO-P,HO-p.adj,HO-significant,IV-Rho,IV-P,IV-significant,OV-Rho,OV-P,OV-significant,HI-Driver,HI-DriverNumeric,HV-Driver,HV-DriverNumeric,CH-Driver,CH-DriverNumeric,IV-Driver,IV-DriverNumeric,Herbivore_Rho,Insectivore_Rho,Herbivore_P,Insectivore_P,Herbivore_p.adj,Insectivore_p.adj,Vertivore_Rho,Vertivore_P,Vertivore_p.adj,Carnivore_Rho,Herbivore_Rho.2,Carnivore_P,Herbivore_P.2,Carnivore_p.adj,Herbivore_p.adj.2,HI-HV-Overlap,HI-CH-Overlap,HI-HO-Overlap,HI-IV-Overlap,HI-OV-Overlap,HV-CH-Overlap,HV-HO-Overlap,HV-IV-Overlap,HV-OV-Overlap,CH-HO-Overlap,CH-IV-Overlap,CH-OV-Overlap,HO-IV-Overlap,HO-OV-Overlap,IV-OV-Overlap,HI-HV-CH-Overlap,HI-HV-HO-Overlap,HI-HV-IV-Overlap,HI-HV-OV-Overlap,HI-CH-HO-Overlap,HI-CH-IV-Overlap,HI-CH-OV-Overlap,HI-HO-IV-Overlap,HI-HO-OV-Overlap,HI-IV-OV-Overlap,HV-CH-HO-Overlap,HV-CH-IV-Overlap,HV-CH-OV-Overlap,HV-HO-IV-Overlap,HV-HO-OV-Overlap,HV-IV-OV-Overlap,CH-HO-IV-Overlap,CH-HO-OV-Overlap,CH-IV-OV-Overlap,HO-IV-OV-Overlap,HI-HV-CH-HO-Overlap,HI-HV-CH-IV-Overlap,HI-HV-CH-OV-Overlap,HI-HV-HO-IV-Overlap,HI-HV-HO-OV-Overlap,HI-HV-IV-OV-Overlap,HI-CH-HO-IV-Overlap,HI-CH-HO-OV-Overlap,HI-CH-IV-OV-Overlap,HI-HO-IV-OV-Overlap,HV-CH-HO-IV-Overlap,HV-CH-HO-OV-Overlap,HV-CH-IV-OV-Overlap,HV-HO-IV-OV-Overlap,CH-HO-IV-OV-Overlap,HI-HV-CH-HO-IV-Overlap,HI-HV-CH-HO-OV-Overlap,HI-HV-CH-IV-OV-Overlap,HI-HV-HO-IV-OV-Overlap,HI-CH-HO-IV-OV-Overlap,HV-CH-HO-IV-OV-Overlap,HI-HV-CH-HO-IV-OV-Overlap,HI-HV-Delta,HI-CH-Delta,HI-HO-Delta,HI-IV-Delta,HI-OV-Delta,HV-CH-Delta,HV-HO-Delta,HV-IV-Delta,HV-OV-Delta,CH-HO-Delta,CH-IV-Delta,CH-OV-Delta,HO-IV-Delta,HO-OV-Delta,IV-OV-Delta
RANBP3L,1.779129664,0.451311038,1,1,0.362579044,1,1,FALSE,1.435682343,0.906556511,FALSE,-2.226481145,0.077945912,FALSE,-1.066750721,1,1,FALSE,-0.06384332,1,FALSE,2.2358479,0.152170416,FALSE,Both,3,Both,3,Carnivore,1,Unclear,0,-0.61625564,1.529032479,0.537725811,0.126256392,0.774711986,0.41326532,1.304860271,0.191940432,0.478710086,2.963494369,-0.61625564,0.003041676,0.537725811,0.028681399,0.774711986,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.24285393,2.832394566,2.012341319,1.303178695,0.322948562,2.589540636,1.769487389,1.060324765,0.565802492,0.820053247,1.529215871,3.155343127,0.709162624,2.335289881,1.626127256
LIMCH1,2.707441109,0.04068246,0.356722,1,0.974410633,1,1,FALSE,-0.201056566,1,FALSE,-1.516277196,0.388347826,FALSE,-2.759387655,0.034745877,0.760871647,FALSE,-2.265330049,0.1409546,FALSE,1.816221281,0.41601861,FALSE,Both,3,Unclear,0,Carnivore,1,Insectivore,1,0.755259337,2.493657698,0.450093392,0.012643441,0.71266619,0.129710564,-0.844079341,0.398625071,0.675359851,3.680972778,0.755259337,0.000232346,0.450093392,0.004934723,0.71266619,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.056618429,2.986619855,3.86563169,3.516280207,0.630187584,0.930001426,1.809013261,1.459661778,1.426430845,0.879011835,0.529660352,2.356432271,0.349351483,3.235444106,2.886092623
MGAT4D,1.174121459,1,1,1,0.13021481,1,1,FALSE,1.892252774,0.35074386,FALSE,-2.78719051,0.015950164,FALSE,0.041886157,1,1,FALSE,0.927549302,1,FALSE,1.838360686,0.396055645,FALSE,Herbivore,1,Both,3,Both,3,Vertivore,2,-1.551507444,0.632411029,0.120780125,0.527118329,0.364838808,0.794457595,1.360026847,0.173821428,0.461486879,2.177858628,-1.551507444,0.029416563,0.120780125,0.128211791,0.364838808,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.507795523,2.801070556,0.80061126,0.174352844,0.469688062,3.308866079,1.308406783,0.682148367,0.038107461,2.000459296,2.626717712,3.270758618,0.626258416,1.270299322,0.644040906
SAMD14,1.38416192,0.997853283,1,1,0.162129353,1,1,FALSE,1.67275557,0.566252548,FALSE,-2.676253643,0.022335083,FALSE,1.744209189,0.486735717,1,FALSE,0.539446227,1,FALSE,0.420917533,1,FALSE,Herbivore,1,Herbivore,1,Both,3,Insectivore,1,-2.226122487,1.43360178,0.026005978,0.151685935,0.153116927,0.450004378,0.68108802,0.495815797,0.751963229,1.413073049,-2.226122487,0.157634247,0.026005978,0.359416777,0.153116927,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.204066527,2.871147379,0.254591866,0.597304195,0.681116638,3.075213906,0.050525339,0.801370722,0.885183165,3.125739245,2.273843184,2.190030741,0.851896061,0.935708504,0.083812443
PDK2,-0.350355654,1,1,1,1,1,1,FALSE,1.363011244,1,FALSE,-0.886897304,1,FALSE,1.263841172,1,1,FALSE,1.560450163,0.711921231,FALSE,0.421258527,1,FALSE,Unclear,0,Vertivore,2,DoubleBoth,4,Both,3,-0.271652684,-0.353953399,0.785889086,0.723373808,0.912367583,0.894705403,1.448664718,0.147431238,0.429666389,-0.212501054,-0.271652684,0.831716156,0.785889086,0.915289508,0.912367583,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.211533352,0.37939224,1.141409521,1.35114375,0.545613619,1.590925592,0.070123831,0.139610398,0.665919733,1.520801761,1.73053599,0.925005859,0.209734229,0.595795902,0.805530131
RPL9,0.657218974,1,1,1,1,1,0.920103403,FALSE,2.013799277,0.26418367,FALSE,-1.249857286,0.634055055,FALSE,-0.666477557,1,1,FALSE,1.38142473,1,FALSE,2.504117726,0.073654308,FALSE,DoubleBoth,4,Vertivore,2,Carnivore,1,Vertivore,2,-0.198884281,0.432846561,0.842353266,0.665126245,0.936789303,0.86955699,2.264947447,0.023515905,0.175226554,2.120090541,-0.198884281,0.033998411,0.842353266,0.1398786,0.936789303,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.959247131,1.348506556,0.935994794,0.5120908,1.305954631,2.307753687,1.895241925,0.447156331,0.3467075,0.412511762,1.860597356,2.654461187,1.448085594,2.241949425,0.793863831
MEGF10,0.98606809,1,1,1,1,1,1,FALSE,-0.352157602,1,FALSE,-0.360919371,1,FALSE,-1.296146201,1,1,FALSE,-1.10459777,1,FALSE,0.618154719,1,FALSE,Insectivore,2,DoubleBoth,4,Carnivore,1,Insectivore,1,0.029369747,1.534077197,0.976569701,0.125010662,0.991028216,0.412016638,0.044508025,0.964499455,0.986043033,1.199477795,0.029369747,0.230342214,0.976569701,0.450059235,0.991028216,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.946268461,0.952463968,1.613769201,1.478324007,0.260154039,0.006195507,0.66750074,0.532055546,0.686114422,0.661305233,0.525860039,0.692309929,0.135445194,1.353615162,1.218169968
SPCS3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MissingData,5,MissingData,5,MissingData,5,MissingData,5,2.562774818,-0.825749676,0.010383937,0.408946106,0.088585915,0.713674358,NA,NA,NA,NA,2.562774818,NA,0.010383937,NA,0.088585915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ZNF827,1.909828384,0.336931881,1,1,1,1,1,FALSE,0.851775789,1,FALSE,-1.48345929,0.413857275,FALSE,2.908749949,0.021772618,0.615843227,FALSE,-0.648542962,1,FALSE,-1.229746573,1,FALSE,Herbivore,1,Herbivore,1,Herbivore,2,Vertivore,2,-2.721172026,0.385276725,0.00650509,0.700032404,0.066734812,0.885505048,-1.262931262,0.206613884,0.496680306,1.106084367,-2.721172026,0.268690005,0.00650509,0.493862804,0.066734812,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.748156164,2.399416725,0.706344213,1.809041727,2.220014742,1.65126056,1.454500377,1.060885563,1.471858577,3.105760937,0.590374998,0.179401983,2.51538594,2.926358954,0.410973015
PACRGL,0.808538867,1,1,1,1,0.960333915,1,FALSE,-1.821711168,0.410992935,FALSE,0.465555663,1,FALSE,-1.550711472,0.725825064,1,FALSE,-2.323350102,0.120962114,FALSE,-0.643475128,1,FALSE,Unclear,0,Both,3,Herbivore,2,DoubleBoth,4,0.850244453,0.793328828,0.395189192,0.427586265,0.671800903,0.7294754,-1.504947318,0.132337622,0.409194524,0.313549217,0.850244453,0.753863435,0.395189192,0.871049982,0.671800903,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.859867636,0.24252575,1.668241914,2.214579928,1.026728943,1.617341887,0.191625723,0.354712292,0.833138694,1.425716164,1.972054178,0.784203193,0.546338014,0.641512971,1.187850985
TUSC3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MissingData,5,MissingData,5,MissingData,5,MissingData,5,-0.66746453,0.222365034,0.504475459,0.824029729,0.752226639,0.936819265,NA,NA,NA,NA,-0.66746453,NA,0.504475459,NA,0.752226639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRIMPOL,1.176203753,1,1,1,1,1,1,FALSE,0.291094562,1,FALSE,-0.08945949,1,FALSE,-0.343538859,1,1,FALSE,-0.663412974,1,FALSE,0.546454339,1,FALSE,DoubleBoth,4,Herbivore,1,Carnivore,1,DoubleBoth,4,-0.454020152,0.297044263,0.649814323,0.766432716,0.839807172,0.914117282,-0.01731346,0.986186547,0.994467595,1.463671784,-0.454020152,0.143283649,0.649814323,0.339460568,0.839807172,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.625866711,0.894959062,1.074620306,1.300805462,0.445300081,0.269092351,0.448753595,0.674938751,0.18056663,0.179661245,0.4058464,0.449658981,0.226185156,0.629320225,0.855505381
TMEM158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MissingData,5,MissingData,5,MissingData,5,MissingData,5,-0.011467015,1.228713462,0.990850846,0.219179257,0.996816122,0.544388075,NA,NA,NA,NA,-0.011467015,NA,0.990850846,NA,0.996816122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GPX8,-1.451534933,0.879785773,1,1,1,0.477814818,1,FALSE,1.901062029,0.34376333,FALSE,0.018200178,1,FALSE,-0.322918188,1,1,FALSE,2.829753877,0.027950295,FALSE,2.08142267,0.224371412,FALSE,Both,3,Vertivore,2,Herbivore,2,Both,3,0.862632681,-1.360660056,0.388339456,0.173621143,0.666155241,0.483936522,2.311506006,0.020804922,0.165878324,0.066740919,0.862632681,0.946787958,0.388339456,0.974726176,0.666155241,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.370644046,1.039259664,0.798052554,3.02732835,2.498178279,1.331384382,1.572591493,0.656684303,0.127534233,0.24120711,1.988068686,1.458918615,2.229275796,1.700125725,0.529150071
ROPN1L,0.35241994,1,1,0.301045742,0.171904497,0.773121706,1,FALSE,2.920390057,0.020975611,FALSE,-2.646271758,0.024415322,FALSE,0.994477533,1,1,FALSE,2.477028337,0.07948883,FALSE,2.221392394,0.157946374,FALSE,Herbivore,1,Both,3,Both,3,Vertivore,2,-1.419949199,-0.067536049,0.155622471,0.946154965,0.418322494,0.980639799,2.894304613,0.003799993,0.074636018,1.59346199,-1.419949199,0.111056589,0.155622471,0.291242221,0.418322494,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.815829084,2.120395235,0.454003278,1.502325005,1.321563096,3.936224318,1.361825805,0.313504078,0.494265988,2.574398513,3.62272024,3.441958331,1.048321727,0.867559818,0.180761909
CXCL11,1.33005245,1,1,1,1,1,1,FALSE,1.196321062,1,FALSE,-1.428696895,0.459274112,FALSE,-0.155102227,1,1,FALSE,0.159494561,1,FALSE,1.295475396,1,FALSE,Both,3,Both,3,Carnivore,1,Insectivore,1,-0.735010488,1.196558075,0.462333106,0.23147885,0.721335771,0.556485463,0.728508766,0.466302205,0.727809314,2.167924734,-0.735010488,0.030164414,0.462333106,0.130078087,0.721335771,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.094562371,1.95073037,1.050162943,0.827709422,0.02444967,1.856167998,0.955600572,0.73314705,0.070112702,0.900567427,1.123020948,1.9262807,0.222453522,1.025713274,0.803259752
ANKRD50,0.973425747,1,1,1,0.823126429,1,1,FALSE,1.050588674,1,FALSE,-1.657750221,0.292103678,FALSE,-0.885930446,1,1,FALSE,0.214041536,1,FALSE,1.696946228,0.538240962,FALSE,Insectivore,2,DoubleBoth,4,Carnivore,1,Insectivore,1,-0.065615929,2.186420364,0.947683607,0.028784865,0.978470195,0.199561111,0.752665224,0.451651113,0.717096437,2.113042654,-0.065615929,0.034597117,0.947683607,0.141407136,0.978470195,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.054562428,1.86052237,1.314763373,0.536965726,0.511606238,1.915084798,1.369325802,0.591528154,0.45704381,0.545758997,1.323556644,2.372128608,0.777797648,1.826369611,1.048571964
PCDHA1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MissingData,5,MissingData,5,MissingData,5,MissingData,5,-2.101520789,-0.826108775,0.035595275,0.40874239,0.182872841,0.713551154,NA,NA,NA,NA,-2.101520789,NA,0.035595275,NA,0.182872841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CNOT6L,-0.640112292,1,1,1,1,1,1,FALSE,1.100167631,1,FALSE,-0.567810451,1,FALSE,-0.378827218,1,1,FALSE,1.501685991,0.799069341,FALSE,1.343716181,1,FALSE,DoubleBoth,4,Vertivore,2,DoubleBoth,4,Vertivore,2,0.102431176,0.16250809,0.918414439,0.870905758,0.96683368,0.956662472,1.521565122,0.128118082,0.40207662,0.337396562,0.102431176,0.735817976,0.918414439,0.860447539,0.96683368,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.230563735,0.051125121,0.184756447,1.51448009,1.402778566,1.179438613,1.045807287,0.283916355,0.172214831,0.133631326,1.463354968,1.351653444,1.329723643,1.218022118,0.111701524
CDKN2AIP,-1.727592007,0.504368381,1,0.144938604,0.026272928,1,1,FALSE,-3.280897588,0.006208639,FALSE,3.495300601,0.001420584,TRUE,-1.106141454,1,1,FALSE,-1.711425554,0.522015499,FALSE,-2.423308194,0.092279236,FALSE,Unclear,0,Both,3,Both,3,Vertivore,2,2.04621604,-1.915317425,0.04073512,0.055452035,0.197841026,0.276220661,-3.173607874,0.001505569,0.049759564,-2.817740462,2.04621604,0.004836289,0.04073512,0.039609625,0.197841026,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.09835291,3.69314278,0.4394319,0.011431409,0.491945634,4.79149569,1.53778481,1.109784318,0.606407276,3.25371088,3.681711372,4.185088414,0.428000492,0.931377534,0.503377042
GC,1.663324573,0.577484895,1,1,0.175387108,1,1,FALSE,0.401571803,1,FALSE,-2.636543539,0.025126635,FALSE,-0.080645674,1,1,FALSE,-0.901564749,1,FALSE,0.460828479,1,FALSE,Insectivore,2,Herbivore,1,DoubleBoth,4,Insectivore,1,-0.505272322,2.819817343,0.61336758,0.004805099,0.821184034,0.078277787,0.186154447,0.852323646,0.941739516,1.907847926,-0.505272322,0.056410874,0.61336758,0.191564624,0.821184034,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.89219394,3.0404659,1.233173188,1.813650632,0.850293142,2.14827196,0.340979248,0.921456693,0.041900798,1.807292712,1.226815268,2.190172758,0.580477445,0.382880045,0.96335749
DLEU7,2.075331926,0.227734695,0.996079982,1,0.826977077,1,1,FALSE,1.36722072,1,FALSE,-1.652713433,0.295167598,FALSE,2.481149732,0.078575609,1,FALSE,-0.284605036,1,FALSE,-0.382679376,1,FALSE,Herbivore,1,Herbivore,1,Herbivore,2,Insectivore,1,-2.835328175,1.18137786,0.004577863,0.237452649,0.053977157,0.563165446,-0.615802332,0.538024988,0.779295279,0.96432957,-2.835328175,0.33488072,0.004577863,0.564183803,0.053977157,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.500710236,2.636126154,0.286956523,1.668727429,1.738076459,2.135415918,0.787666758,1.168017193,1.237366224,2.923082676,0.967398725,0.898049694,1.955683951,2.025032982,0.069349031
